Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Rush Attempts,99,55,19,2015,18,25
Rush Attempts,99,56,19,2015,19,20
Rush Attempts,99,57,19,2016,9,18
Rush Attempts,99,58,19,2016,4,19
Rush Attempts,99,59,18,2016,31,13
Rush Attempts,99,60,18,2016,18,10
Rush Attempts,99,61,17,2015,25,10
Rush Attempts,99,62,17,2016,13,19
Rush Attempts,99,63,16,2015,28,19
Rush Attempts,99,64,14,2015,10,20
Rush Attempts,99,65,13,2014,31,19
