Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Completion Percentage,18,4,1557,756,2014,18,9
Completion Percentage,18,5,1557,750,2016,18,22
Completion Percentage,18,6,1557,730,2015,18,9
Completion Percentage,18,7,1557,714,2014,18,1
Completion Percentage,18,8,1557,697,2016,18,6
Completion Percentage,18,9,1557,681,2014,18,29
Completion Percentage,18,10,1557,676,2014,18,7
Completion Percentage,18,11,1557,675,2015,18,7
Completion Percentage,18,12,1557,667,2015,18,27
Completion Percentage,18,13,1557,667,2015,18,29
Completion Percentage,18,14,1557,667,2016,18,29
Completion Percentage,18,15,1557,652,2016,18,29
Completion Percentage,18,16,1557,651,2016,18,10
Completion Percentage,18,17,1557,650,2015,18,17
Completion Percentage,18,18,1557,650,2016,18,5
Completion Percentage,18,19,1458,645,2015,18,14
Completion Percentage,18,20,1557,638,2016,18,21
Completion Percentage,18,21,1557,636,2015,18,21
Completion Percentage,18,22,1557,629,2016,18,25
Completion Percentage,18,23,1557,621,2014,18,11
Completion Percentage,18,24,1557,618,2014,18,7
Completion Percentage,18,25,1458,615,2015,18,29
Completion Percentage,18,26,1557,615,2016,18,27
Completion Percentage,18,27,1557,610,2014,18,21
Completion Percentage,18,28,1557,609,2015,18,19
Completion Percentage,18,29,1557,606,2016,18,7
Completion Percentage,18,30,1557,600,2014,18,28
Completion Percentage,18,31,1557,600,2014,18,26
Completion Percentage,18,32,1557,579,2014,18,12
Completion Percentage,18,33,1557,565,2015,18,21
Completion Percentage,18,34,1557,561,2015,18,1
Completion Percentage,18,35,1557,552,2016,18,15
Completion Percentage,18,36,1458,545,2015,18,26
Completion Percentage,18,37,1557,541,2014,18,25
Completion Percentage,18,38,1557,527,2014,18,31
Completion Percentage,18,39,1557,521,2016,18,30
Completion Percentage,18,40,1557,490,2016,18,9
Completion Percentage,18,41,1458,486,2015,18,16
Completion Percentage,18,42,1557,468,2015,18,4
Completion Percentage,18,43,1557,465,2014,18,21
Completion Percentage,18,44,1557,463,2014,18,24
Completion Percentage,18,45,1557,462,2016,18,2
Completion Percentage,18,46,1557,390,2014,18,29
Passing Yards,18,0,1557,433,2014,18,31
Passing Yards,18,1,1557,430,2016,18,5
Passing Yards,18,2,1557,409,2016,18,10
Passing Yards,18,3,1557,407,2014,18,29
Passing Yards,18,4,1557,393,2015,18,19
Passing Yards,18,5,1557,389,2015,18,1
Passing Yards,18,6,1557,386,2014,18,0
Passing Yards,18,7,1557,369,2016,18,21
Passing Yards,18,8,1557,365,2016,18,7
Passing Yards,18,9,1557,364,2015,18,27
Passing Yards,18,10,1557,357,2015,18,7
Passing Yards,18,11,1557,344,2016,18,9
Passing Yards,18,12,1557,318,2014,18,9
Passing Yards,18,13,1557,313,2014,18,12
Passing Yards,18,14,1557,311,2014,18,1
Passing Yards,18,15,1557,311,2015,18,7
Passing Yards,18,16,1557,309,2015,18,17
Passing Yards,18,17,1557,287,2016,18,30
Passing Yards,18,18,1557,286,2015,18,9
Passing Yards,18,19,1458,279,2015,18,14
Passing Yards,18,20,1557,271,2016,18,22
Passing Yards,18,21,1557,269,2015,18,3
Passing Yards,18,22,1557,269,2016,18,7
Passing Yards,18,23,1557,268,2015,18,21
Passing Yards,18,24,1557,268,2016,18,15
Passing Yards,18,25,1557,266,2014,18,26
Passing Yards,18,26,1557,264,2015,18,4
Passing Yards,18,27,1557,261,2014,18,21
Passing Yards,18,28,1557,261,2016,18,27
Passing Yards,18,29,1557,254,2016,18,25
Passing Yards,18,30,1557,248,2014,18,28
Passing Yards,18,31,1557,242,2014,18,11
Passing Yards,18,32,1458,242,2015,18,29
Passing Yards,18,33,1557,233,2014,18,25
Passing Yards,18,34,1557,230,2014,18,7
Passing Yards,18,35,1557,228,2014,18,21
Passing Yards,18,36,1557,227,2015,18,29
Passing Yards,18,37,1557,226,2014,18,7
Passing Yards,18,38,1557,226,2016,18,2
Passing Yards,18,39,1557,223,2015,18,21
Passing Yards,18,40,1557,222,2016,18,29
Passing Yards,18,41,1557,211,2016,18,29
Passing Yards,18,42,1458,208,2015,18,26
Passing Yards,18,43,1557,205,2016,18,6
Passing Yards,18,44,1458,202,2016,18,21
Passing Yards,18,45,1458,162,2015,18,16
Passing Yards,18,46,1557,156,2016,18,21
Passing Yards,18,47,1557,152,2014,18,24
Passing Yards,18,48,1557,144,2014,18,29
Passing Yards,18,49,1458,23,2014,18,21
Yards per Pass Attempt,18,0,1557,1231,2015,18,7
Yards per Pass Attempt,18,1,1557,1217,2016,18,7
Yards per Pass Attempt,18,2,1557,1103,2014,18,0
Yards per Pass Attempt,18,3,1557,1075,2016,18,5
Yards per Pass Attempt,18,4,1557,968,2016,18,22
Yards per Pass Attempt,18,5,1557,965,2016,18,29
Yards per Pass Attempt,18,6,1557,951,2016,18,10
Yards per Pass Attempt,18,7,1557,949,2015,18,1
Yards per Pass Attempt,18,8,1557,933,2015,18,27
Yards per Pass Attempt,18,9,1557,924,2016,18,15
Yards per Pass Attempt,18,10,1458,900,2015,18,14
Yards per Pass Attempt,18,11,1557,889,2014,18,1
Yards per Pass Attempt,18,12,1557,866,2014,18,29
Yards per Pass Attempt,18,13,1557,854,2015,18,19
Yards per Pass Attempt,18,14,1557,834,2014,18,11
Yards per Pass Attempt,18,15,1557,824,2014,18,12
Yards per Pass Attempt,18,16,1557,815,2016,18,7
Yards per Pass Attempt,18,17,1557,812,2015,18,21
Yards per Pass Attempt,18,18,1557,787,2014,18,31
Yards per Pass Attempt,18,19,1557,785,2016,18,21
Yards per Pass Attempt,18,20,1557,778,2015,18,7
Yards per Pass Attempt,18,21,1557,776,2014,18,9
Yards per Pass Attempt,18,22,1557,773,2015,18,9
Yards per Pass Attempt,18,23,1557,773,2015,18,17
Yards per Pass Attempt,18,24,1557,726,2016,18,25
Yards per Pass Attempt,18,25,1557,708,2015,18,3
Yards per Pass Attempt,18,26,1557,702,2016,18,9
Yards per Pass Attempt,18,27,1557,669,2016,18,27
Yards per Pass Attempt,18,28,1557,665,2014,18,7
Yards per Pass Attempt,18,29,1557,665,2014,18,26
Yards per Pass Attempt,18,30,1557,637,2014,18,21
Yards per Pass Attempt,18,31,1557,631,2015,18,29
Yards per Pass Attempt,18,32,1557,630,2014,18,25
Yards per Pass Attempt,18,33,1458,630,2015,18,26
Yards per Pass Attempt,18,34,1557,622,2014,18,7
Yards per Pass Attempt,18,35,1458,621,2015,18,29
Yards per Pass Attempt,18,36,1557,621,2016,18,6
Yards per Pass Attempt,18,37,1557,620,2014,18,28
Yards per Pass Attempt,18,38,1557,598,2016,18,30
Yards per Pass Attempt,18,39,1557,586,2016,18,29
Yards per Pass Attempt,18,40,1557,579,2016,18,2
Yards per Pass Attempt,18,41,1557,562,2015,18,4
Yards per Pass Attempt,18,42,1557,530,2014,18,21
Yards per Pass Attempt,18,43,1557,485,2015,18,21
Yards per Pass Attempt,18,44,1458,463,2015,18,16
Yards per Pass Attempt,18,45,1557,371,2014,18,24
Yards per Pass Attempt,18,46,1557,351,2014,18,29
Passing Touchdowns,18,0,1557,5,2014,18,29
Passing Touchdowns,18,1,1557,5,2016,18,7
Passing Touchdowns,18,2,1557,4,2014,18,9
Passing Touchdowns,18,3,1557,4,2014,18,1
Passing Touchdowns,18,4,1557,4,2015,18,19
Passing Touchdowns,18,5,1557,4,2015,18,7
Passing Touchdowns,18,6,1557,4,2015,18,1
Passing Touchdowns,18,7,1458,4,2015,18,29
Passing Touchdowns,18,8,1557,4,2016,18,10
Passing Touchdowns,18,9,1557,3,2015,18,9
Passing Touchdowns,18,10,1557,3,2015,18,21
Passing Touchdowns,18,11,1557,3,2016,18,21
Passing Touchdowns,18,12,1557,2,2014,18,0
Passing Touchdowns,18,13,1557,2,2014,18,31
Passing Touchdowns,18,14,1557,2,2014,18,7
Passing Touchdowns,18,15,1557,2,2014,18,11
Passing Touchdowns,18,16,1557,2,2014,18,12
Passing Touchdowns,18,17,1557,2,2015,18,7
Passing Touchdowns,18,18,1557,2,2015,18,17
Passing Touchdowns,18,19,1557,2,2015,18,4
Passing Touchdowns,18,20,1557,2,2015,18,21
Passing Touchdowns,18,21,1557,2,2015,18,27
Passing Touchdowns,18,22,1557,2,2015,18,3
Passing Touchdowns,18,23,1557,2,2015,18,29
Passing Touchdowns,18,24,1458,2,2016,18,21
Passing Touchdowns,18,25,1557,2,2016,18,22
Passing Touchdowns,18,26,1557,2,2016,18,5
Passing Touchdowns,18,27,1557,2,2016,18,15
Passing Touchdowns,18,28,1557,2,2016,18,29
Passing Touchdowns,18,29,1557,2,2016,18,2
Passing Touchdowns,18,30,1557,2,2016,18,30
Passing Touchdowns,18,31,1557,2,2016,18,29
Passing Touchdowns,18,32,1557,2,2016,18,7
Passing Touchdowns,18,33,1557,1,2014,18,29
Passing Touchdowns,18,34,1557,1,2014,18,24
Passing Touchdowns,18,35,1557,1,2014,18,25
Passing Touchdowns,18,36,1557,1,2014,18,28
Passing Touchdowns,18,37,1557,1,2014,18,26
Passing Touchdowns,18,38,1557,1,2014,18,21
Passing Touchdowns,18,39,1458,1,2015,18,16
Passing Touchdowns,18,40,1458,1,2015,18,14
Passing Touchdowns,18,41,1557,1,2016,18,27
Passing Touchdowns,18,42,1557,1,2016,18,21
Passing Touchdowns,18,43,1557,1,2016,18,25
Passing Touchdowns,18,44,1557,1,2016,18,6
Times Sacked,18,0,1557,6,2015,18,1
Times Sacked,18,1,1458,6,2015,18,16
Times Sacked,18,2,1458,6,2015,18,14
Times Sacked,18,3,1557,5,2014,18,21
Times Sacked,18,4,1557,4,2014,18,0
Times Sacked,18,5,1557,4,2014,18,29
Times Sacked,18,6,1557,4,2014,18,28
Times Sacked,18,7,1458,4,2015,18,29
Times Sacked,18,8,1458,4,2015,18,26
Times Sacked,18,9,1557,4,2016,18,27
Times Sacked,18,10,1557,4,2016,18,9
Times Sacked,18,11,1458,3,2014,18,21
Times Sacked,18,12,1557,3,2014,18,26
Times Sacked,18,13,1557,3,2014,18,21
Times Sacked,18,14,1557,3,2015,18,4
Times Sacked,18,15,1557,3,2015,18,21
Times Sacked,18,16,1557,3,2015,18,29
Times Sacked,18,17,1557,3,2016,18,25
Times Sacked,18,18,1557,2,2014,18,7
Times Sacked,18,19,1557,2,2014,18,11
Times Sacked,18,20,1557,2,2014,18,24
Times Sacked,18,21,1557,2,2014,18,25
Times Sacked,18,22,1557,2,2014,18,29
Times Sacked,18,23,1557,2,2015,18,7
Times Sacked,18,24,1557,2,2015,18,19
Times Sacked,18,25,1557,2,2015,18,17
Times Sacked,18,26,1557,2,2015,18,27
Times Sacked,18,27,1557,2,2016,18,21
Times Sacked,18,28,1557,2,2016,18,15
Times Sacked,18,29,1557,2,2016,18,2
Times Sacked,18,30,1557,2,2016,18,7
Times Sacked,18,31,1557,1,2014,18,9
Times Sacked,18,32,1557,1,2014,18,31
Times Sacked,18,33,1557,1,2014,18,7
Times Sacked,18,34,1557,1,2014,18,12
Times Sacked,18,35,1557,1,2015,18,9
Times Sacked,18,36,1557,1,2015,18,7
Times Sacked,18,37,1557,1,2015,18,21
Times Sacked,18,38,1557,1,2016,18,22
Times Sacked,18,39,1458,1,2016,18,7
Times Sacked,18,40,1557,1,2016,18,10
Times Sacked,18,41,1557,1,2016,18,21
Times Sacked,18,42,1557,1,2016,18,29
Times Sacked,18,43,1557,1,2016,18,30
Times Sacked,18,44,1557,1,2016,18,29
Rushing Attempts,18,0,1532,28,2016,18,5
Rushing Attempts,18,1,1762,27,2014,18,7
Rushing Attempts,18,2,1762,26,2015,18,3
Rushing Attempts,18,3,1762,26,2016,18,27
Rushing Attempts,18,4,1762,25,2014,18,29
Rushing Attempts,18,5,1762,25,2016,18,22
Rushing Attempts,18,6,1762,24,2015,18,7
Rushing Attempts,18,7,1762,24,2015,18,7
Rushing Attempts,18,8,1762,24,2015,18,26
Rushing Attempts,18,9,1762,23,2014,18,1
Rushing Attempts,18,10,1762,23,2014,18,12
Rushing Attempts,18,11,1762,23,2015,18,9
Rushing Attempts,18,12,1532,23,2016,18,15
Rushing Attempts,18,13,1762,22,2015,18,14
Rushing Attempts,18,14,1762,21,2016,18,7
Rushing Attempts,18,15,1762,20,2015,18,17
Rushing Attempts,18,16,1762,19,2014,18,11
Rushing Attempts,18,17,1762,19,2015,18,19
Rushing Attempts,18,18,1762,19,2016,18,29
Rushing Attempts,18,19,1762,17,2014,18,7
Rushing Attempts,18,20,1762,17,2015,18,21
Rushing Attempts,18,21,1532,17,2016,18,29
Rushing Attempts,18,22,1762,16,2015,18,21
Rushing Attempts,18,23,1532,16,2016,18,21
Rushing Attempts,18,24,3292,16,2016,18,7
Rushing Attempts,18,25,1532,16,2016,18,10
Rushing Attempts,18,26,1762,15,2014,18,0
Rushing Attempts,18,27,1762,15,2015,18,16
Rushing Attempts,18,28,1762,15,2015,18,29
Rushing Attempts,18,29,1762,14,2014,18,9
Rushing Attempts,18,30,3292,14,2016,18,9
Rushing Attempts,18,31,1762,14,2016,18,2
Rushing Attempts,18,32,1762,14,2016,18,6
Rushing Attempts,18,33,1762,13,2015,18,4
Rushing Attempts,18,34,1762,13,2015,18,27
Rushing Attempts,18,35,1762,13,2015,18,1
Rushing Attempts,18,36,1762,13,2015,18,29
Rushing Attempts,18,37,1532,13,2016,18,21
Rushing Attempts,18,38,1532,12,2014,18,12
Rushing Attempts,18,39,1762,12,2014,18,28
Rushing Attempts,18,40,1762,12,2014,18,26
Rushing Attempts,18,41,1762,11,2014,18,25
Rushing Attempts,18,42,1762,11,2016,18,21
Rushing Attempts,18,43,1532,10,2014,18,1
Rushing Attempts,18,44,1762,10,2014,18,21
Rushing Attempts,18,45,1532,10,2016,18,22
Rushing Attempts,18,46,3292,10,2016,18,29
Rushing Attempts,18,47,1762,10,2016,18,25
Rushing Attempts,18,48,1532,10,2016,18,7
Rushing Attempts,18,49,1762,9,2014,18,21
Rushing Attempts,18,50,1762,9,2016,18,7
Rushing Attempts,18,51,1465,8,2014,18,29
Rushing Attempts,18,52,1532,8,2015,18,19
Rushing Attempts,18,53,3292,8,2016,18,10
Rushing Attempts,18,54,1762,8,2016,18,30
Rushing Attempts,18,55,1762,7,2014,18,24
Rushing Attempts,18,56,1532,7,2015,18,7
Rushing Attempts,18,57,3292,7,2016,18,15
Rushing Attempts,18,58,1532,7,2016,18,29
Rushing Attempts,18,59,1762,6,2014,18,31
Rushing Attempts,18,60,1532,6,2014,18,29
Rushing Attempts,18,61,1532,6,2014,18,25
Rushing Attempts,18,62,1532,6,2014,18,7
Rushing Attempts,18,63,1532,6,2014,18,26
Rushing Attempts,18,64,1532,6,2015,18,21
Rushing Attempts,18,65,1532,6,2015,18,14
Rushing Attempts,18,66,1532,6,2015,18,3
Rushing Attempts,18,67,1532,6,2016,18,30
Rushing Attempts,18,68,1532,5,2014,18,0
Rushing Attempts,18,69,1532,5,2014,18,31
Rushing Attempts,18,70,1532,5,2014,18,11
Rushing Attempts,18,71,1532,5,2014,18,28
Rushing Attempts,18,72,1532,5,2015,18,7
Rushing Attempts,18,73,1532,5,2015,18,9
Rushing Attempts,18,74,1532,5,2015,18,1
Rushing Attempts,18,75,1762,5,2016,18,9
Rushing Attempts,18,76,3292,5,2016,18,21
Rushing Attempts,18,77,1557,5,2016,18,25
Rushing Attempts,18,78,1532,4,2014,18,9
Rushing Attempts,18,79,1557,4,2014,18,9
Rushing Attempts,18,80,1762,4,2014,18,29
Rushing Attempts,18,81,1557,4,2015,18,7
Rushing Attempts,18,82,1557,4,2015,18,19
Rushing Attempts,18,83,1557,4,2015,18,21
Rushing Attempts,18,84,1458,4,2015,18,29
Rushing Attempts,18,85,1532,4,2015,18,26
Rushing Attempts,18,86,1532,4,2015,18,21
Rushing Attempts,18,87,1532,4,2015,18,29
Rushing Attempts,18,88,1557,4,2016,18,9
Rushing Attempts,18,89,1532,4,2016,18,25
Rushing Attempts,18,90,1532,3,2014,18,24
Rushing Attempts,18,91,1557,3,2014,18,29
Rushing Attempts,18,92,1532,3,2014,18,21
Rushing Attempts,18,93,1532,3,2015,18,4
Rushing Attempts,18,94,1557,3,2015,18,4
Rushing Attempts,18,95,1532,3,2015,18,27
Rushing Attempts,18,96,4127,3,2016,18,22
Rushing Attempts,18,97,1557,3,2016,18,27
Rushing Attempts,18,98,1557,3,2016,18,10
Rushing Attempts,18,99,1557,3,2016,18,5
Rushing Yards,18,0,1762,201,2015,18,9
Rushing Yards,18,1,1762,163,2014,18,7
Rushing Yards,18,2,1762,156,2015,18,17
Rushing Yards,18,3,1762,152,2015,18,7
Rushing Yards,18,4,1762,148,2014,18,11
Rushing Yards,18,5,1762,124,2014,18,0
Rushing Yards,18,6,1762,107,2016,18,7
Rushing Yards,18,7,1762,99,2014,18,1
Rushing Yards,18,8,1532,96,2016,18,21
Rushing Yards,18,9,1762,84,2014,18,29
Rushing Yards,18,10,1762,84,2016,18,6
Rushing Yards,18,11,1762,82,2016,18,27
Rushing Yards,18,12,1762,81,2015,18,3
Rushing Yards,18,13,1762,78,2016,18,21
Rushing Yards,18,14,1762,77,2016,18,22
Rushing Yards,18,15,1762,77,2016,18,7
Rushing Yards,18,16,1532,76,2016,18,10
Rushing Yards,18,17,1762,73,2015,18,16
Rushing Yards,18,18,1762,72,2015,18,26
Rushing Yards,18,19,1762,70,2014,18,7
Rushing Yards,18,20,1762,65,2015,18,7
Rushing Yards,18,21,1762,64,2014,18,9
Rushing Yards,18,22,1532,62,2015,18,14
Rushing Yards,18,23,1532,62,2016,18,5
Rushing Yards,18,24,1762,61,2014,18,12
Rushing Yards,18,25,1762,58,2015,18,29
Rushing Yards,18,26,3292,58,2016,18,29
Rushing Yards,18,27,1762,57,2015,18,14
Rushing Yards,18,28,1762,57,2016,18,29
Rushing Yards,18,29,1762,56,2015,18,19
Rushing Yards,18,30,1762,56,2016,18,2
Rushing Yards,18,31,1762,55,2014,18,25
Rushing Yards,18,32,1762,55,2016,18,25
Rushing Yards,18,33,1762,53,2015,18,21
Rushing Yards,18,34,1532,51,2016,18,7
Rushing Yards,18,35,1762,50,2015,18,29
Rushing Yards,18,36,3292,50,2016,18,15
Rushing Yards,18,37,1532,47,2014,18,1
Rushing Yards,18,38,3292,47,2016,18,7
Rushing Yards,18,39,1762,46,2014,18,26
Rushing Yards,18,40,1557,45,2016,18,25
Rushing Yards,18,41,1762,41,2015,18,21
Rushing Yards,18,42,1762,40,2015,18,27
Rushing Yards,18,43,1557,40,2016,18,9
Rushing Yards,18,44,1532,40,2016,18,29
Rushing Yards,18,45,3292,37,2016,18,10
Rushing Yards,18,46,1762,35,2014,18,28
Rushing Yards,18,47,1532,35,2015,18,19
Rushing Yards,18,48,1762,35,2015,18,4
Rushing Yards,18,49,1532,35,2015,18,27
Rushing Yards,18,50,1532,35,2016,18,15
Rushing Yards,18,51,3292,35,2016,18,21
Rushing Yards,18,52,1532,34,2016,18,22
Rushing Yards,18,53,1762,33,2014,18,31
Rushing Yards,18,54,1762,33,2015,18,1
Rushing Yards,18,55,1532,32,2014,18,26
Rushing Yards,18,56,1557,30,2015,18,19
Rushing Yards,18,57,1762,29,2014,18,21
Rushing Yards,18,58,1532,28,2014,18,31
Rushing Yards,18,59,1557,28,2014,18,24
Rushing Yards,18,60,1557,28,2015,18,7
Rushing Yards,18,61,1557,27,2015,18,21
Rushing Yards,18,62,1458,27,2015,18,29
Rushing Yards,18,63,1532,27,2016,18,21
Rushing Yards,18,64,1762,27,2016,18,30
Rushing Yards,18,65,1532,26,2015,18,3
Rushing Yards,18,66,1532,25,2014,18,12
Rushing Yards,18,67,1762,25,2014,18,21
Rushing Yards,18,68,1532,24,2015,18,29
Rushing Yards,18,69,1532,22,2014,18,28
Rushing Yards,18,70,1465,21,2014,18,29
Rushing Yards,18,71,1532,21,2014,18,29
Rushing Yards,18,72,1532,20,2014,18,11
Rushing Yards,18,73,1532,20,2015,18,26
Rushing Yards,18,74,1458,20,2015,18,14
Rushing Yards,18,75,1557,19,2014,18,9
Rushing Yards,18,76,1532,19,2015,18,1
Rushing Yards,18,77,1557,18,2014,18,7
Rushing Yards,18,78,1557,18,2014,18,28
Rushing Yards,18,79,1532,18,2015,18,7
Rushing Yards,18,80,1532,18,2015,18,21
Rushing Yards,18,81,1532,18,2015,18,29
Rushing Yards,18,82,1557,18,2016,18,6
Rushing Yards,18,83,1532,17,2015,18,7
Rushing Yards,18,84,1557,17,2016,18,10
Rushing Yards,18,85,1532,17,2016,18,25
Rushing Yards,18,86,1532,17,2016,18,29
Rushing Yards,18,87,1557,16,2014,18,31
Rushing Yards,18,88,3292,16,2016,18,9
Rushing Yards,18,89,1557,16,2016,18,2
Rushing Yards,18,90,1557,15,2015,18,4
Rushing Yards,18,91,1557,14,2014,18,26
Rushing Yards,18,92,1532,13,2014,18,24
Rushing Yards,18,93,1532,13,2015,18,4
Rushing Yards,18,94,3292,13,2016,18,5
Rushing Yards,18,95,255,12,2014,18,25
Rushing Yards,18,96,1557,12,2015,18,21
Rushing Yards,18,97,1532,10,2014,18,7
Rushing Yards,18,98,1557,10,2014,18,29
Rushing Yards,18,99,1557,10,2016,18,21
Yards per Carry,18,0,1762,874,2015,18,9
Yards per Carry,18,1,1762,827,2014,18,0
Yards per Carry,18,2,1762,780,2015,18,17
Yards per Carry,18,3,1762,779,2014,18,11
Yards per Carry,18,4,1762,633,2015,18,7
Yards per Carry,18,5,1762,604,2014,18,7
Yards per Carry,18,6,1532,600,2016,18,21
Yards per Carry,18,7,1762,487,2015,18,16
Yards per Carry,18,8,1532,475,2016,18,10
Yards per Carry,18,9,1762,430,2014,18,1
Yards per Carry,18,10,1762,412,2014,18,7
Yards per Carry,18,11,1762,387,2015,18,29
Yards per Carry,18,12,1762,367,2016,18,7
Yards per Carry,18,13,1762,336,2014,18,29
Yards per Carry,18,14,1762,331,2015,18,21
Yards per Carry,18,15,1762,315,2016,18,27
Yards per Carry,18,16,1762,312,2015,18,3
Yards per Carry,18,17,1762,308,2016,18,22
Yards per Carry,18,18,1762,300,2015,18,26
Yards per Carry,18,19,1762,300,2016,18,29
Yards per Carry,18,20,1762,295,2015,18,19
Yards per Carry,18,21,3292,294,2016,18,7
Yards per Carry,18,22,1762,271,2015,18,7
Yards per Carry,18,23,1762,265,2014,18,12
Yards per Carry,18,24,1762,259,2015,18,14
Yards per Carry,18,25,1762,241,2015,18,21
Yards per Carry,18,26,1532,235,2016,18,29
Yards per Carry,18,27,1532,221,2016,18,5
Yards per Carry,18,28,1532,152,2016,18,15
Rushing Touchdowns,18,0,1762,2,2014,18,0
Rushing Touchdowns,18,1,1762,2,2014,18,25
Rushing Touchdowns,18,2,1762,2,2015,18,3
Rushing Touchdowns,18,3,1762,2,2016,18,7
Rushing Touchdowns,18,4,1532,2,2016,18,15
Rushing Touchdowns,18,5,1532,2,2016,18,7
Rushing Touchdowns,18,6,1532,1,2014,18,0
Rushing Touchdowns,18,7,1557,1,2014,18,7
Rushing Touchdowns,18,8,1762,1,2014,18,11
Rushing Touchdowns,18,9,1532,1,2014,18,7
Rushing Touchdowns,18,10,1532,1,2014,18,29
Rushing Touchdowns,18,11,1762,1,2014,18,21
Rushing Touchdowns,18,12,1762,1,2015,18,7
Rushing Touchdowns,18,13,1532,1,2015,18,19
Rushing Touchdowns,18,14,1762,1,2015,18,9
Rushing Touchdowns,18,15,1762,1,2015,18,17
Rushing Touchdowns,18,16,1762,1,2015,18,7
Rushing Touchdowns,18,17,1762,1,2015,18,26
Rushing Touchdowns,18,18,1532,1,2015,18,14
Rushing Touchdowns,18,19,1762,1,2015,18,14
Rushing Touchdowns,18,20,1762,1,2016,18,21
Rushing Touchdowns,18,21,1557,1,2016,18,22
Rushing Touchdowns,18,22,1762,1,2016,18,22
Rushing Touchdowns,18,23,3292,1,2016,18,7
Rushing Touchdowns,18,24,1762,1,2016,18,9
Rushing Touchdowns,18,25,1532,1,2016,18,5
Rushing Touchdowns,18,26,1532,1,2016,18,21
Rushing Touchdowns,18,27,3292,1,2016,18,21
Rushing Touchdowns,18,28,1532,1,2016,18,29
Rushing Touchdowns,18,29,1762,1,2016,18,2
Rushing Touchdowns,18,30,1557,1,2016,18,25
Rushing Touchdowns,18,31,1762,1,2016,18,25
Rushing Touchdowns,18,32,1557,1,2016,18,6
Receptions,18,0,353,12,2014,18,0
Receptions,18,1,811,12,2014,18,21
Receptions,18,2,811,11,2015,18,29
Receptions,18,3,353,11,2016,18,7
Receptions,18,4,811,10,2014,18,29
Receptions,18,5,811,10,2015,18,19
Receptions,18,6,353,10,2015,18,7
Receptions,18,7,953,10,2016,18,10
Receptions,18,8,811,9,2014,18,26
Receptions,18,9,811,9,2015,18,7
Receptions,18,10,811,9,2015,18,9
Receptions,18,11,811,9,2015,18,17
Receptions,18,12,953,9,2015,18,1
Receptions,18,13,811,9,2016,18,22
Receptions,18,14,353,9,2016,18,9
Receptions,18,15,811,9,2016,18,5
Receptions,18,16,811,9,2016,18,21
Receptions,18,17,353,8,2014,18,1
Receptions,18,18,1762,8,2014,18,7
Receptions,18,19,353,8,2014,18,25
Receptions,18,20,353,8,2014,18,28
Receptions,18,21,353,8,2014,18,29
Receptions,18,22,811,8,2015,18,4
Receptions,18,23,811,8,2015,18,21
Receptions,18,24,811,8,2015,18,27
Receptions,18,25,811,8,2015,18,29
Receptions,18,26,353,8,2015,18,21
Receptions,18,27,811,8,2016,18,21
Receptions,18,28,953,7,2014,18,9
Receptions,18,29,953,7,2014,18,31
Receptions,18,30,811,7,2014,18,21
Receptions,18,31,811,7,2014,18,12
Receptions,18,32,953,7,2015,18,17
Receptions,18,33,953,7,2015,18,27
Receptions,18,34,353,7,2015,18,3
Receptions,18,35,811,7,2015,18,3
Receptions,18,36,811,7,2016,18,10
Receptions,18,37,953,7,2016,18,25
Receptions,18,38,1762,7,2016,18,29
Receptions,18,39,811,7,2016,18,7
Receptions,18,40,1762,6,2014,18,9
Receptions,18,41,811,6,2014,18,0
Receptions,18,42,353,6,2014,18,31
Receptions,18,43,811,6,2014,18,31
Receptions,18,44,1762,6,2014,18,1
Receptions,18,45,811,6,2014,18,7
Receptions,18,46,255,6,2014,18,24
Receptions,18,47,353,6,2014,18,26
Receptions,18,48,353,6,2015,18,19
Receptions,18,49,953,6,2015,18,19
Receptions,18,50,353,6,2015,18,9
Receptions,18,51,811,6,2015,18,7
Receptions,18,52,953,6,2015,18,21
Receptions,18,53,811,6,2015,18,14
Receptions,18,54,953,6,2015,18,3
Receptions,18,55,353,6,2015,18,29
Receptions,18,56,353,6,2016,18,22
Receptions,18,57,811,6,2016,18,27
Receptions,18,58,811,6,2016,18,9
Receptions,18,59,953,6,2016,18,5
Receptions,18,60,353,6,2016,18,21
Receptions,18,61,953,6,2016,18,2
Receptions,18,62,353,6,2016,18,30
Receptions,18,63,953,6,2016,18,30
Receptions,18,64,353,5,2014,18,9
Receptions,18,65,811,5,2014,18,9
Receptions,18,66,566,5,2014,18,21
Receptions,18,67,953,5,2014,18,7
Receptions,18,68,811,5,2014,18,7
Receptions,18,69,1762,5,2014,18,7
Receptions,18,70,1762,5,2014,18,12
Receptions,18,71,1762,5,2014,18,28
Receptions,18,72,1762,5,2014,18,29
Receptions,18,73,353,5,2015,18,7
Receptions,18,74,953,5,2015,18,9
Receptions,18,75,353,5,2015,18,17
Receptions,18,76,353,5,2015,18,4
Receptions,18,77,953,5,2015,18,4
Receptions,18,78,353,5,2015,18,29
Receptions,18,79,953,5,2015,18,29
Receptions,18,80,353,5,2015,18,26
Receptions,18,81,811,5,2015,18,26
Receptions,18,82,353,5,2015,18,14
Receptions,18,83,953,5,2015,18,14
Receptions,18,84,353,5,2016,18,21
Receptions,18,85,1762,5,2016,18,27
Receptions,18,86,953,5,2016,18,9
Receptions,18,87,353,5,2016,18,10
