Category,Team/All_Teams,Place,Record,Year,Team
Rushing Yards,99,74,966,2015,17
Rushing Yards,99,75,957,2014,2
Rushing Yards,99,76,956,2016,14
Rushing Yards,99,77,953,2014,12
Rushing Yards,99,78,949,2015,8
Rushing Yards,99,79,930,2016,1
Rushing Yards,99,80,926,2014,18
Rushing Yards,99,81,910,2015,9
Rushing Yards,99,82,892,2016,11
Rushing Yards,99,83,891,2015,14
Rushing Yards,99,84,880,2015,26
Rushing Yards,99,85,870,2014,14
Rushing Yards,99,86,847,2014,30
Rushing Yards,99,87,837,2014,29
Rushing Yards,99,88,836,2016,22
Rushing Yards,99,89,831,2015,15
Rushing Yards,99,90,823,2016,29
Rushing Yards,99,91,819,2016,12
Rushing Yards,99,92,701,2015,1
Rushing Yards,99,93,613,2014,1
Rushing Yards,99,94,561,2015,30
Rushing Yards,99,95,511,2016,17
Rushing Yards Allowed,99,0,729,2014,21
Rushing Yards Allowed,99,1,761,2014,28
Rushing Yards Allowed,99,2,784,2014,27
Rushing Yards Allowed,99,3,831,2016,13
Rushing Yards Allowed,99,4,855,2014,10
Rushing Yards Allowed,99,5,858,2015,13
Rushing Yards Allowed,99,6,861,2014,12
Rushing Yards Allowed,99,7,882,2016,9
Rushing Yards Allowed,99,8,898,2015,4
Rushing Yards Allowed,99,9,902,2016,5
Rushing Yards Allowed,99,10,917,2015,9
Rushing Yards Allowed,99,11,918,2016,29
Rushing Yards Allowed,99,12,923,2015,24
Rushing Yards Allowed,99,13,925,2014,25
Rushing Yards Allowed,99,14,925,2016,28
Rushing Yards Allowed,99,15,946,2015,27
Rushing Yards Allowed,99,16,950,2015,23
Rushing Yards Allowed,99,17,953,2015,28
Rushing Yards Allowed,99,18,956,2015,8
Rushing Yards Allowed,99,19,974,2015,10
Rushing Yards Allowed,99,20,980,2016,4
Rushing Yards Allowed,99,21,996,2014,23
Rushing Yards Allowed,99,22,998,2016,23
Rushing Yards Allowed,99,23,1003,2016,20
Rushing Yards Allowed,99,24,1009,2014,20
Rushing Yards Allowed,99,25,1010,2016,18
Rushing Yards Allowed,99,26,1017,2015,20
Rushing Yards Allowed,99,27,1022,2014,19
Rushing Yards Allowed,99,28,1025,2016,27
Rushing Yards Allowed,99,29,1026,2016,10
Rushing Yards Allowed,99,30,1028,2016,8
Rushing Yards Allowed,99,31,1029,2014,24
Rushing Yards Allowed,99,32,1040,2014,18
Rushing Yards Allowed,99,33,1045,2015,2
Rushing Yards Allowed,99,34,1057,2014,2
Rushing Yards Allowed,99,35,1063,2014,6
Rushing Yards Allowed,99,36,1065,2015,14
Rushing Yards Allowed,99,37,1066,2014,13
Rushing Yards Allowed,99,38,1068,2016,21
Rushing Yards Allowed,99,39,1072,2016,6
Rushing Yards Allowed,99,40,1073,2014,14
Rushing Yards Allowed,99,41,1076,2016,2
Rushing Yards Allowed,99,42,1080,2015,1
Rushing Yards Allowed,99,43,1093,2016,26
Rushing Yards Allowed,99,44,1094,2016,31
Rushing Yards Allowed,99,45,1097,2016,7
Rushing Yards Allowed,99,46,1110,2015,21
Rushing Yards Allowed,99,47,1113,2015,25
Rushing Yards Allowed,99,48,1120,2016,30
Rushing Yards Allowed,99,49,1122,2014,3
Rushing Yards Allowed,99,50,1126,2015,19
Rushing Yards Allowed,99,51,1139,2016,24
Rushing Yards Allowed,99,52,1150,2014,9
Rushing Yards Allowed,99,53,1151,2014,26
Rushing Yards Allowed,99,54,1153,2014,8
Rushing Yards Allowed,99,55,1158,2015,15
Rushing Yards Allowed,99,56,1159,2014,4
Rushing Yards Allowed,99,57,1165,2014,29
Rushing Yards Allowed,99,58,1166,2015,29
Rushing Yards Allowed,99,59,1168,2014,17
Rushing Yards Allowed,99,60,1185,2015,5
Rushing Yards Allowed,99,61,1187,2016,14
Rushing Yards Allowed,99,62,1191,2016,11
Rushing Yards Allowed,99,63,1203,2014,16
Rushing Yards Allowed,99,64,1206,2015,3
Rushing Yards Allowed,99,65,1215,2015,26
Rushing Yards Allowed,99,66,1221,2014,0
Rushing Yards Allowed,99,67,1236,2015,22
Rushing Yards Allowed,99,68,1237,2016,25
Rushing Yards Allowed,99,69,1245,2016,22
Rushing Yards Allowed,99,70,1256,2014,15
Rushing Yards Allowed,99,71,1259,2015,16
Rushing Yards Allowed,99,72,1262,2015,18
Rushing Yards Allowed,99,73,1263,2016,16
Rushing Yards Allowed,99,74,1265,2016,0
Rushing Yards Allowed,99,75,1267,2014,22
Rushing Yards Allowed,99,76,1276,2016,3
Rushing Yards Allowed,99,77,1285,2014,7
Rushing Yards Allowed,99,78,1285,2015,17
Rushing Yards Allowed,99,79,1286,2014,11
Rushing Yards Allowed,99,80,1305,2016,15
Rushing Yards Allowed,99,81,1327,2015,6
Rushing Yards Allowed,99,82,1335,2016,19
Rushing Yards Allowed,99,83,1336,2015,0
Rushing Yards Allowed,99,84,1344,2015,11
Rushing Yards Allowed,99,85,1358,2014,30
Rushing Yards Allowed,99,86,1364,2014,31
Rushing Yards Allowed,99,87,1373,2014,5
Rushing Yards Allowed,99,88,1373,2016,12
Rushing Yards Allowed,99,89,1399,2015,31
Rushing Yards Allowed,99,90,1416,2016,1
Rushing Yards Allowed,99,91,1422,2015,7
Rushing Yards Allowed,99,92,1525,2015,12
Rushing Yards Allowed,99,93,1556,2014,1
Rushing Yards Allowed,99,94,1624,2016,17
Rushing Yards Allowed,99,95,1637,2015,30
Total Yards,99,0,4282,2016,19
Total Yards,99,1,4104,2015,19
Total Yards,99,2,4099,2016,3
Total Yards,99,3,4078,2014,21
Total Yards,99,4,4002,2016,18
Total Yards,99,5,3971,2015,21
Total Yards,99,6,3936,2015,18
Total Yards,99,7,3926,2014,25
Total Yards,99,8,3916,2014,22
Total Yards,99,9,3909,2016,27
Total Yards,99,10,3890,2016,20
Total Yards,99,11,3845,2014,19
Total Yards,99,12,3820,2015,24
Total Yards,99,13,3810,2014,15
Total Yards,99,14,3776,2015,20
Total Yards,99,15,3771,2014,29
Total Yards,99,16,3756,2014,6
Total Yards,99,17,3720,2014,26
Total Yards,99,18,3715,2015,25
Total Yards,99,19,3702,2016,22
Total Yards,99,20,3690,2014,18
Total Yards,99,21,3690,2016,23
Total Yards,99,22,3687,2016,10
Total Yards,99,23,3685,2015,17
Total Yards,99,24,3683,2016,16
Total Yards,99,25,3669,2014,12
Total Yards,99,26,3653,2015,3
Total Yards,99,27,3644,2016,31
Total Yards,99,28,3642,2015,23
Total Yards,99,29,3642,2016,14
Total Yards,99,30,3624,2014,10
Total Yards,99,31,3611,2015,22
Total Yards,99,32,3608,2015,6
Total Yards,99,33,3602,2016,8
Total Yards,99,34,3565,2014,11
Total Yards,99,35,3561,2014,27
Total Yards,99,36,3561,2016,21
Total Yards,99,37,3555,2015,10
Total Yards,99,38,3553,2015,29
Total Yards,99,39,3543,2015,2
Total Yards,99,40,3535,2016,11
Total Yards,99,41,3520,2015,8
Total Yards,99,42,3517,2014,28
Total Yards,99,43,3517,2016,28
Total Yards,99,44,3491,2014,31
Total Yards,99,45,3483,2016,15
Total Yards,99,46,3481,2016,25
Total Yards,99,47,3471,2015,16
Total Yards,99,48,3464,2016,4
Total Yards,99,49,3463,2014,0
Total Yards,99,50,3455,2016,30
Total Yards,99,51,3448,2014,16
Total Yards,99,52,3430,2016,6
Total Yards,99,53,3428,2016,12
Total Yards,99,54,3426,2014,23
Total Yards,99,55,3407,2015,28
Total Yards,99,56,3398,2015,4
Total Yards,99,57,3395,2015,13
Total Yards,99,58,3394,2015,11
Total Yards,99,59,3385,2015,14
Total Yards,99,60,3383,2015,27
Total Yards,99,61,3371,2015,0
Total Yards,99,62,3358,2014,20
Total Yards,99,63,3347,2015,5
Total Yards,99,64,3333,2015,12
Total Yards,99,65,3328,2014,2
Total Yards,99,66,3326,2016,9
Total Yards,99,67,3292,2016,5
Total Yards,99,68,3286,2014,3
Total Yards,99,69,3284,2016,2
Total Yards,99,70,3275,2016,26
Total Yards,99,71,3260,2014,5
Total Yards,99,72,3242,2016,0
Total Yards,99,73,3223,2016,13
Total Yards,99,74,3220,2014,17
Total Yards,99,75,3213,2016,24
Total Yards,99,76,3212,2014,24
Total Yards,99,77,3203,2015,1
Total Yards,99,78,3201,2015,26
Total Yards,99,79,3181,2014,8
Total Yards,99,80,3168,2014,7
Total Yards,99,81,3159,2016,7
Total Yards,99,82,3155,2014,14
Total Yards,99,83,3141,2015,31
Total Yards,99,84,3128,2016,1
Total Yards,99,85,3125,2014,4
Total Yards,99,86,3023,2016,29
Total Yards,99,87,2979,2016,17
Total Yards,99,88,2978,2014,1
Total Yards,99,89,2936,2015,15
Total Yards,99,90,2910,2015,7
Total Yards,99,91,2883,2014,13
Total Yards,99,92,2846,2014,9
Total Yards,99,93,2760,2015,9
Total Yards,99,94,2665,2014,30
Total Yards,99,95,2460,2015,30
Total Yards Allowed,99,0,2900,2015,13
Total Yards Allowed,99,1,2941,2014,19
Total Yards Allowed,99,2,2995,2014,10
Total Yards Allowed,99,3,3016,2015,9
Total Yards Allowed,99,4,3029,2015,10
Total Yards Allowed,99,5,3032,2014,24
Total Yards Allowed,99,6,3035,2016,5
Total Yards Allowed,99,7,3093,2016,29
Total Yards Allowed,99,8,3123,2015,25
Total Yards Allowed,99,9,3128,2014,27
Total Yards Allowed,99,10,3141,2014,2
Total Yards Allowed,99,11,3143,2015,27
Total Yards Allowed,99,12,3213,2015,24
Total Yards Allowed,99,13,3213,2016,4
Total Yards Allowed,99,14,3224,2015,29
Total Yards Allowed,99,15,3230,2014,21
Total Yards Allowed,99,16,3231,2015,23
Total Yards Allowed,99,17,3238,2014,16
Total Yards Allowed,99,18,3240,2015,15
Total Yards Allowed,99,19,3246,2016,9
Total Yards Allowed,99,20,3266,2016,23
Total Yards Allowed,99,21,3268,2014,14
Total Yards Allowed,99,22,3295,2016,2
Total Yards Allowed,99,23,3299,2016,28
Total Yards Allowed,99,24,3300,2015,2
Total Yards Allowed,99,25,3300,2016,13
Total Yards Allowed,99,26,3310,2016,25
Total Yards Allowed,99,27,3316,2015,28
Total Yards Allowed,99,28,3321,2014,13
Total Yards Allowed,99,29,3330,2014,23
Total Yards Allowed,99,30,3338,2014,3
Total Yards Allowed,99,31,3353,2015,1
Total Yards Allowed,99,32,3362,2014,4
Total Yards Allowed,99,33,3370,2015,5
Total Yards Allowed,99,34,3371,2016,0
Total Yards Allowed,99,35,3371,2016,10
Total Yards Allowed,99,36,3379,2014,6
Total Yards Allowed,99,37,3385,2016,31
Total Yards Allowed,99,38,3400,2015,4
Total Yards Allowed,99,39,3401,2016,26
Total Yards Allowed,99,40,3404,2016,24
Total Yards Allowed,99,41,3425,2014,26
Total Yards Allowed,99,42,3428,2014,22
Total Yards Allowed,99,43,3428,2015,16
Total Yards Allowed,99,44,3429,2014,9
Total Yards Allowed,99,45,3440,2015,8
Total Yards Allowed,99,46,3442,2014,20
Total Yards Allowed,99,47,3444,2015,21
Total Yards Allowed,99,48,3447,2016,27
Total Yards Allowed,99,49,3454,2014,5
Total Yards Allowed,99,50,3466,2016,19
Total Yards Allowed,99,51,3498,2014,17
Total Yards Allowed,99,52,3500,2015,11
Total Yards Allowed,99,53,3505,2015,26
Total Yards Allowed,99,54,3508,2014,12
Total Yards Allowed,99,55,3510,2014,15
Total Yards Allowed,99,56,3518,2015,12
Total Yards Allowed,99,57,3520,2014,28
Total Yards Allowed,99,58,3527,2015,17
Total Yards Allowed,99,59,3533,2016,6
Total Yards Allowed,99,60,3540,2015,20
Total Yards Allowed,99,61,3545,2015,3
Total Yards Allowed,99,62,3554,2014,0
Total Yards Allowed,99,63,3560,2016,30
Total Yards Allowed,99,64,3565,2014,29
Total Yards Allowed,99,65,3571,2015,14
Total Yards Allowed,99,66,3576,2014,25
Total Yards Allowed,99,67,3577,2016,8
Total Yards Allowed,99,68,3580,2016,12
Total Yards Allowed,99,69,3607,2014,30
Total Yards Allowed,99,70,3616,2015,0
Total Yards Allowed,99,71,3628,2015,31
Total Yards Allowed,99,72,3628,2016,20
Total Yards Allowed,99,73,3630,2016,11
Total Yards Allowed,99,74,3637,2014,7
Total Yards Allowed,99,75,3638,2016,22
Total Yards Allowed,99,76,3647,2016,21
Total Yards Allowed,99,77,3655,2014,18
Total Yards Allowed,99,78,3655,2015,19
Total Yards Allowed,99,79,3656,2015,22
Total Yards Allowed,99,80,3673,2016,7
Total Yards Allowed,99,81,3687,2016,1
Total Yards Allowed,99,82,3705,2014,8
Total Yards Allowed,99,83,3778,2016,14
Total Yards Allowed,99,84,3793,2015,30
Total Yards Allowed,99,85,3796,2015,6
Total Yards Allowed,99,86,3796,2016,18
Total Yards Allowed,99,87,3853,2014,11
Total Yards Allowed,99,88,3872,2016,15
Total Yards Allowed,99,89,3894,2014,31
Total Yards Allowed,99,90,3904,2016,16
Total Yards Allowed,99,91,3930,2016,17
Total Yards Allowed,99,92,3974,2015,7
Total Yards Allowed,99,93,3976,2014,1
Total Yards Allowed,99,94,3995,2016,3
Total Yards Allowed,99,95,4193,2015,18
Pass Attempts,99,0,437,2015,12
Pass Attempts,99,1,437,2016,22
Pass Attempts,99,2,428,2014,1
Pass Attempts,99,3,425,2014,14
Pass Attempts,99,4,418,2014,12
Pass Attempts,99,5,415,2014,2
Pass Attempts,99,6,408,2016,12
Pass Attempts,99,7,400,2014,18
Pass Attempts,99,8,395,2015,14
Pass Attempts,99,9,394,2015,22
Pass Attempts,99,10,390,2014,17
Pass Attempts,99,11,390,2015,1
Pass Attempts,99,12,389,2016,14
Pass Attempts,99,13,386,2014,30
Pass Attempts,99,14,383,2016,17
Pass Attempts,99,15,381,2015,18
Pass Attempts,99,16,380,2014,22
Pass Attempts,99,17,378,2014,5
Pass Attempts,99,18,376,2015,17
Pass Attempts,99,19,375,2015,15
Pass Attempts,99,20,373,2014,31
Pass Attempts,99,21,373,2015,30
Pass Attempts,99,22,371,2016,11
Pass Attempts,99,23,368,2015,5
Pass Attempts,99,24,367,2016,9
Pass Attempts,99,25,366,2014,21
Pass Attempts,99,26,366,2016,1
Pass Attempts,99,27,366,2016,7
Pass Attempts,99,28,365,2016,5
Pass Attempts,99,29,365,2016,26
Pass Attempts,99,30,364,2016,8
Pass Attempts,99,31,364,2016,30
Pass Attempts,99,32,363,2016,18
Pass Attempts,99,33,358,2015,26
Pass Attempts,99,34,358,2016,31
Pass Attempts,99,35,356,2014,0
Pass Attempts,99,36,356,2014,6
Pass Attempts,99,37,356,2014,11
Pass Attempts,99,38,355,2014,25
Pass Attempts,99,39,353,2014,26
Pass Attempts,99,40,353,2016,29
Pass Attempts,99,41,352,2014,7
Pass Attempts,99,42,352,2014,29
Pass Attempts,99,43,350,2014,16
Pass Attempts,99,44,350,2016,6
Pass Attempts,99,45,346,2015,13
Pass Attempts,99,46,346,2015,16
Pass Attempts,99,47,346,2016,10
Pass Attempts,99,48,346,2016,16
Pass Attempts,99,49,344,2016,15
Pass Attempts,99,50,342,2014,8
Pass Attempts,99,51,342,2014,23
Pass Attempts,99,52,341,2015,8
Pass Attempts,99,53,341,2015,10
Pass Attempts,99,54,339,2015,9
Pass Attempts,99,55,339,2015,21
Pass Attempts,99,56,338,2014,13
Pass Attempts,99,57,335,2014,10
Pass Attempts,99,58,335,2014,24
Pass Attempts,99,59,335,2015,27
Pass Attempts,99,60,335,2016,21
Pass Attempts,99,61,333,2014,19
Pass Attempts,99,62,333,2016,28
Pass Attempts,99,63,332,2015,7
Pass Attempts,99,64,330,2014,9
Pass Attempts,99,65,330,2015,2
Pass Attempts,99,66,330,2016,24
Pass Attempts,99,67,329,2014,15
Pass Attempts,99,68,328,2015,29
Pass Attempts,99,69,326,2014,28
Pass Attempts,99,70,326,2016,2
Pass Attempts,99,71,323,2016,19
Pass Attempts,99,72,321,2015,11
Pass Attempts,99,73,321,2016,27
Pass Attempts,99,74,320,2015,23
Pass Attempts,99,75,320,2015,25
Pass Attempts,99,76,320,2016,23
Pass Attempts,99,77,317,2015,20
Pass Attempts,99,78,316,2016,25
Pass Attempts,99,79,313,2015,6
Pass Attempts,99,80,311,2015,19
Pass Attempts,99,81,311,2016,20
Pass Attempts,99,82,309,2015,31
Pass Attempts,99,83,308,2015,24
Pass Attempts,99,84,305,2016,0
Pass Attempts,99,85,304,2015,4
Pass Attempts,99,86,301,2016,3
Pass Attempts,99,87,300,2016,13
Pass Attempts,99,88,296,2014,20
Pass Attempts,99,89,295,2015,3
Pass Attempts,99,90,293,2015,0
Pass Attempts,99,91,286,2015,28
Pass Attempts,99,92,283,2016,4
Pass Attempts,99,93,281,2014,27
Pass Attempts,99,94,280,2014,4
Pass Attempts,99,95,277,2014,3
Rush Attempts,99,0,376,2015,24
Rush Attempts,99,1,351,2016,4
Rush Attempts,99,2,346,2014,27
Rush Attempts,99,3,346,2016,3
Rush Attempts,99,4,338,2014,4
Rush Attempts,99,5,338,2015,28
Rush Attempts,99,6,336,2015,3
Rush Attempts,99,7,335,2014,3
Rush Attempts,99,8,335,2014,24
Rush Attempts,99,9,323,2014,21
Rush Attempts,99,10,323,2015,2
Rush Attempts,99,11,321,2014,20
Rush Attempts,99,12,318,2014,10
Rush Attempts,99,13,316,2016,23
Rush Attempts,99,14,315,2016,0
Rush Attempts,99,15,312,2014,19
Rush Attempts,99,16,311,2015,20
Rush Attempts,99,17,308,2015,23
Rush Attempts,99,18,306,2015,4
Rush Attempts,99,19,306,2015,27
Rush Attempts,99,20,305,2015,0
Rush Attempts,99,21,305,2016,10
Rush Attempts,99,22,302,2015,6
Rush Attempts,99,23,302,2016,2
Rush Attempts,99,24,301,2015,19
Rush Attempts,99,25,301,2015,29
Rush Attempts,99,26,298,2015,10
Rush Attempts,99,27,298,2016,31
Rush Attempts,99,28,296,2016,27
Rush Attempts,99,29,294,2014,28
Rush Attempts,99,30,294,2015,25
Rush Attempts,99,31,292,2015,8
Rush Attempts,99,32,292,2016,19
Rush Attempts,99,33,291,2016,15
Rush Attempts,99,34,291,2016,20
Rush Attempts,99,35,290,2014,6
Rush Attempts,99,36,290,2015,31
Rush Attempts,99,37,290,2016,25
Rush Attempts,99,38,285,2014,23
Rush Attempts,99,39,284,2016,16
Rush Attempts,99,40,282,2014,0
Rush Attempts,99,41,282,2015,21
Rush Attempts,99,42,281,2015,11
Rush Attempts,99,43,281,2015,13
Rush Attempts,99,44,281,2016,13
Rush Attempts,99,45,281,2016,28
Rush Attempts,99,46,280,2016,21
Rush Attempts,99,47,278,2014,9
Rush Attempts,99,48,277,2015,16
Rush Attempts,99,49,276,2016,24
Rush Attempts,99,50,275,2014,15
Rush Attempts,99,51,273,2014,22
Rush Attempts,99,52,273,2016,6
Rush Attempts,99,53,270,2014,8
Rush Attempts,99,54,270,2014,11
Rush Attempts,99,55,268,2016,18
Rush Attempts,99,56,268,2016,26
Rush Attempts,99,57,265,2014,5
Rush Attempts,99,58,265,2014,7
Rush Attempts,99,59,263,2014,25
Rush Attempts,99,60,263,2014,26
Rush Attempts,99,61,260,2015,5
Rush Attempts,99,62,260,2015,9
Rush Attempts,99,63,258,2014,16
Rush Attempts,99,64,258,2015,26
Rush Attempts,99,65,258,2016,5
Rush Attempts,99,66,258,2016,11
Rush Attempts,99,67,256,2016,29
Rush Attempts,99,68,255,2014,29
Rush Attempts,99,69,255,2015,18
Rush Attempts,99,70,253,2014,2
Rush Attempts,99,71,250,2015,22
Rush Attempts,99,72,250,2016,30
Rush Attempts,99,73,248,2016,9
Rush Attempts,99,74,246,2015,7
Rush Attempts,99,75,246,2016,8
Rush Attempts,99,76,244,2014,31
Rush Attempts,99,77,236,2014,13
Rush Attempts,99,78,236,2015,14
Rush Attempts,99,79,236,2016,7
Rush Attempts,99,80,233,2015,17
Rush Attempts,99,81,231,2015,15
Rush Attempts,99,82,230,2014,12
Rush Attempts,99,83,229,2014,17
Rush Attempts,99,84,228,2014,14
Rush Attempts,99,85,227,2016,1
Rush Attempts,99,86,225,2016,14
Rush Attempts,99,87,223,2015,1
Rush Attempts,99,88,221,2014,18
Rush Attempts,99,89,216,2014,30
Rush Attempts,99,90,215,2015,12
Rush Attempts,99,91,209,2016,22
Rush Attempts,99,92,208,2016,12
Rush Attempts,99,93,181,2015,30
Rush Attempts,99,94,174,2014,1
Rush Attempts,99,95,162,2016,17
