Year,Game_ID,Week,Visitor_Score,Visitor_Team,Home_Score,Home_Team,Attendance,Weather,Temperature,Wind,Visitor_Quarterback,Home_Quarterback,Visitor_Running_Back,Home_Running_Back,Visitor_Receiver,Home_Receiver,Visitor_QB_Pass_Attempts,Visitor_QB_Completions,Visitor_QB_Passing_Yardage,Home_QB_Pass_Attempts,Home_QB_Completions,Home_QB_Passing_Yardage,Visiting_Leader_Rushes,Visiting_Leader_Rushing_Yardage,Home_Leader_Rushes,Home_Leader_Rushing_Yardage,Visiting_Leader_Receptions,Visiting_Leader_Receiving_Yardage,Home_Leader_Receptions,Home_Leader_Receiving_Yardage
2015,8,Ex. Season Week 2,0,12,23,0,56600,Sunny,74,8,1226,98,718,3272,1593,2566,35,14,110,22,14,151,6,27,26,118,6,72,3,46
2015,9,Ex. Season Week 2,33,13,20,18,55200,Sunny,65,6,1291,1557,538,1762,1151,353,16,14,180,17,12,191,31,126,9,50,4,79,2,77
2015,10,Ex. Season Week 2,16,14,7,1,54100,Sunny,85,4,898,1654,2448,925,173,709,20,11,91,38,22,201,12,51,10,71,7,46,5,54
2015,11,Ex. Season Week 2,13,16,26,4,56000,Sunny,65,2,1925,3218,1567,1854,3448,959,31,18,157,17,8,67,14,42,14,51,6,101,3,43
2015,12,Ex. Season Week 2,3,20,34,29,64200,Sunny,70,1,1345,717,1674,686,657,945,21,11,89,21,18,225,13,55,26,96,3,43,8,109
2015,13,Ex. Season Week 2,21,22,28,10,54900,Sunny,65,6,1856,2368,2459,998,1832,1605,28,16,208,27,16,134,6,15,8,62,5,114,5,88
2015,14,Ex. Season Week 2,10,23,34,7,56900,Sunny,83,0,3234,3252,3256,947,187,557,25,13,155,20,13,149,12,36,23,100,4,85,5,49
2015,15,Ex. Season Week 2,19,28,13,24,59200,Sunny,71,1,559,3207,971,1837,1686,1844,23,16,156,31,13,170,13,79,9,38,7,42,5,85
2015,16,Ex. Season Week 3,6,0,31,2,54300,Rain,70,3,98,3216,3272,170,3272,742,15,8,61,21,13,135,11,142,24,113,4,28,3,36
2015,17,Ex. Season Week 3,6,1,13,13,55100,Rain,53,5,185,1291,925,1241,493,3444,35,21,209,10,5,49,16,67,16,48,4,57,2,27
2015,18,Ex. Season Week 3,24,4,17,23,53200,Sunny,74,1,3218,3234,754,412,1022,187,11,6,67,31,21,184,7,55,9,66,2,48,5,79
2015,19,Ex. Season Week 3,23,5,14,12,59000,Sunny,76,2,1887,1886,1598,718,231,718,19,12,119,22,13,96,10,57,12,76,4,64,6,49
2015,20,Ex. Season Week 3,17,7,23,16,59200,Rain,83,6,1903,1925,947,3289,2628,286,24,11,107,21,15,155,8,25,27,72,3,39,3,47
2015,21,Ex. Season Week 3,17,9,10,11,55700,Rain,47,9,792,200,1829,2412,1799,1632,7,5,60,12,9,101,30,109,22,55,2,40,4,61
2015,22,Ex. Season Week 3,10,10,30,28,57900,Sunny,66,8,2368,104,1550,1938,2629,452,35,18,116,16,13,164,5,104,14,48,4,35,6,43
2015,23,Ex. Season Week 3,31,15,10,31,57900,Sunny,60,4,1653,1922,1808,395,3409,425,7,7,81,28,16,118,32,69,14,77,8,85,3,43
2015,24,Ex. Season Week 3,25,17,22,8,54100,Sunny,62,18,1905,1480,3267,1397,321,1397,40,23,251,29,15,134,12,47,12,106,8,81,2,39
2015,25,Ex. Season Week 3,14,18,21,14,56300,Rain,73,3,1458,1221,1458,2448,1135,1517,30,23,196,28,22,233,3,46,14,59,4,50,4,70
2015,26,Ex. Season Week 3,30,21,7,3,62400,Sunny,68,4,1092,2396,632,477,1420,3388,5,5,51,30,16,130,12,62,11,72,4,36,4,47
2015,27,Ex. Season Week 3,3,25,20,6,57400,Sunny,81,4,911,1751,1235,1134,238,46,39,19,178,17,10,103,7,31,7,51,5,76,4,39
2015,28,Ex. Season Week 3,16,24,12,22,58000,Sunny,73,11,73,3245,1837,1937,236,1832,8,7,75,19,15,146,7,56,5,36,6,74,6,67
2015,29,Ex. Season Week 3,40,26,13,30,52900,Sunny,68,11,562,2407,727,422,3395,163,12,9,152,24,15,105,16,53,11,48,5,112,3,55
2015,30,Ex. Season Week 3,17,27,15,20,59700,Sunny,60,10,376,1345,3286,1345,987,1062,18,13,134,33,19,241,13,50,4,38,4,63,4,89
2015,31,Ex. Season Week 3,10,29,35,19,57400,Sunny,75,1,717,550,717,1940,3417,1716,29,11,114,18,14,140,5,36,13,52,9,98,2,85
2015,32,Ex. Season Week 4,10,0,14,31,58000,Stormy,85,23,98,1922,1864,1612,1288,771,36,22,134,24,14,173,6,30,10,49,4,41,7,141
2015,33,Ex. Season Week 4,27,1,20,16,57100,Sunny,66,1,185,1925,925,3305,277,3448,24,18,166,26,18,123,17,48,8,71,5,47,7,50
2015,34,Ex. Season Week 4,7,4,13,14,55400,Sunny,91,7,363,898,3218,2448,1022,1254,4,4,50,34,16,134,5,32,17,44,3,39,6,75
2015,35,Ex. Season Week 4,6,5,17,6,57500,Sunny,50,3,1887,1751,699,1951,1639,189,33,13,159,13,10,83,7,24,21,62,2,41,3,40
2015,36,Ex. Season Week 4,13,7,28,13,57100,Sunny,52,3,1903,3221,947,538,2628,3397,36,14,115,16,11,143,14,35,28,71,4,67,6,80
2015,37,Ex. Season Week 4,20,9,24,22,61000,Sunny,79,5,3213,1856,1829,1937,915,1771,18,7,146,34,18,242,10,55,9,48,4,112,4,64
2015,38,Ex. Season Week 4,28,10,3,30,52900,Sunny,85,11,2368,2407,1845,3242,89,2567,22,12,148,29,14,71,21,68,2,11,3,59,4,32
2015,39,Ex. Season Week 4,24,15,20,2,54300,Sunny,63,2,1653,3216,1808,170,2589,3411,14,10,115,34,21,211,14,78,25,103,5,69,7,78
2015,40,Ex. Season Week 4,6,17,30,19,57400,Rain,57,12,1905,550,3267,1940,645,862,15,7,87,27,21,151,5,32,22,82,5,85,4,46
2015,41,Ex. Season Week 4,3,18,24,23,54600,Sunny,71,0,1458,142,1532,3256,353,1026,29,17,158,11,10,59,10,49,6,50,5,46,5,45
2015,42,Ex. Season Week 4,31,21,28,20,64700,Sunny,78,2,3250,1345,632,1674,1317,1062,27,17,248,29,17,303,15,49,16,89,5,125,7,144
2015,43,Ex. Season Week 4,24,25,27,12,58600,Sunny,86,6,911,1226,1555,718,931,1593,27,17,189,30,23,259,10,38,11,42,7,105,6,95
2015,44,Ex. Season Week 4,30,24,10,11,52900,Rain,48,2,25,3204,3259,2412,3259,1757,18,14,116,32,21,191,17,71,11,49,3,50,2,71
2015,45,Ex. Season Week 4,7,26,19,28,57900,Sunny,86,4,3249,559,2420,1739,1730,971,34,21,202,15,11,73,9,35,8,46,9,118,1,20
2015,46,Ex. Season Week 4,20,27,13,3,57400,Rain,53,6,376,2396,3286,1616,692,2565,15,8,94,28,18,151,20,149,17,94,3,63,5,51
2015,47,Ex. Season Week 4,3,29,19,8,53700,Sunny,73,21,717,1480,717,1397,1644,3292,23,11,89,23,14,133,3,11,30,83,2,44,1,32
2015,48,Ex. Season Week 5,16,2,30,25,57100,Sunny,66,6,3216,28,170,1235,170,712,35,16,183,16,9,113,17,46,11,34,4,91,6,50
2015,49,Ex. Season Week 5,10,3,23,29,62200,Sunny,60,2,2396,717,477,1721,2574,354,39,22,213,20,15,118,8,33,15,47,7,83,4,55
2015,50,Ex. Season Week 5,34,6,31,0,53800,Rain,69,11,1751,1536,1951,3272,3380,3272,23,16,205,17,15,153,10,30,11,30,3,71,5,66
2015,51,Ex. Season Week 5,11,30,34,24,55300,Sunny,48,1,2407,25,2407,3259,3415,1295,29,15,178,23,16,160,4,23,13,97,3,46,4,86
2015,52,Ex. Season Week 5,28,8,26,27,57100,Sunny,94,2,1480,376,1109,3286,2044,1104,24,15,207,35,21,216,11,41,12,65,2,52,5,77
2015,53,Ex. Season Week 5,3,31,6,5,53700,Sunny,66,4,1922,1887,1344,1017,2538,2521,22,11,97,21,13,128,7,28,13,66,1,38,3,52
2015,54,Ex. Season Week 5,14,11,33,10,54900,Sunny,57,7,200,1461,2412,1550,1632,1825,14,10,119,12,10,88,7,26,7,56,9,94,2,33
2015,55,Ex. Season Week 5,10,12,22,15,59200,Sunny,44,4,1226,177,718,1808,718,115,42,20,179,14,11,93,10,68,19,62,7,48,5,52
2015,56,Ex. Season Week 5,9,13,16,4,56200,Sunny,63,4,3221,3218,538,1230,1151,1022,26,14,146,24,14,143,12,58,13,41,6,82,4,52
2015,57,Ex. Season Week 5,7,14,13,7,58800,Rain,101,4,898,1903,2448,947,1254,2634,41,22,171,23,11,158,10,58,16,27,6,69,3,55
2015,58,Ex. Season Week 5,17,16,21,18,55200,Sunny,73,3,1925,1458,1567,1532,3448,811,31,16,151,25,14,208,6,31,19,46,6,61,3,84
2015,59,Ex. Season Week 5,20,19,14,21,60200,Sunny,89,10,550,3250,3307,632,862,1420,25,18,209,22,15,210,12,46,24,57,7,117,4,96
2015,60,Ex. Season Week 5,20,20,17,17,60100,Sunny,94,6,1662,29,1674,3267,1062,1877,21,10,74,13,10,107,16,140,9,37,6,63,2,62
2015,61,Ex. Season Week 5,10,22,20,26,56800,Sunny,75,11,738,3249,3245,2420,1771,1730,33,18,124,18,10,103,2,26,16,156,7,61,5,57
2015,62,Ex. Season Week 5,22,23,28,1,52600,Sunny,83,3,142,185,1220,925,187,709,20,14,167,18,11,157,15,86,10,24,6,99,2,109
2015,63,Ex. Season Week 5,23,28,12,9,58000,Sunny,49,6,104,3213,971,1829,3437,1829,11,8,112,23,11,112,8,44,16,58,2,56,4,34
2015,64,Reg. Season Week 1,7,0,21,24,61000,Sunny,52,9,1536,73,1864,1837,1864,1295,31,18,234,21,11,117,9,42,41,115,9,97,7,94
2015,65,Reg. Season Week 1,13,1,19,4,59000,Stormy,80,25,185,363,925,754,277,150,34,20,273,36,17,195,13,39,24,109,5,103,6,82
2015,66,Reg. Season Week 1,13,2,34,6,63200,Rain,56,17,741,1441,917,1134,742,1879,28,20,223,24,15,184,14,99,25,111,5,82,2,52
2015,67,Reg. Season Week 1,16,3,24,14,62500,Sunny,86,2,1488,898,477,1496,571,1544,35,20,158,47,29,294,17,106,13,69,7,56,11,103
2015,68,Reg. Season Week 1,17,7,30,18,61300,Sunny,85,10,648,1557,947,1762,557,811,41,21,195,40,27,311,12,99,24,65,4,67,9,113
2015,69,Reg. Season Week 1,38,8,14,13,61500,Sunny,58,2,370,1291,1109,1797,533,1151,26,16,226,43,23,262,22,49,10,33,4,95,8,107
2015,70,Reg. Season Week 1,6,9,26,5,59900,Sunny,64,0,792,1006,1069,699,614,2627,26,17,182,29,13,145,13,46,17,108,9,79,2,42
2015,71,Reg. Season Week 1,13,10,17,15,62900,Sunny,47,11,1461,177,1550,1601,1605,1174,51,28,221,35,22,286,9,34,18,42,7,96,7,129
2015,72,Reg. Season Week 1,0,11,24,12,62400,Sunny,80,10,200,1138,200,165,1632,779,31,19,185,31,15,109,1,6,23,196,3,66,3,25
2015,73,Reg. Season Week 1,13,16,38,19,62600,Rain,55,15,94,112,309,1740,113,1740,42,24,268,32,21,259,8,59,17,91,2,62,5,117
2015,74,Reg. Season Week 1,27,20,21,23,62900,Sunny,67,1,1662,142,731,142,1850,3427,29,23,269,41,27,327,22,74,7,51,6,90,9,165
2015,75,Reg. Season Week 1,13,21,20,29,69000,Sunny,66,0,1092,164,632,1788,1317,1644,37,26,253,27,19,213,13,61,20,80,10,107,6,101
2015,76,Reg. Season Week 1,27,22,0,30,57400,Rain,73,9,3245,3242,581,3282,569,3415,31,22,262,30,20,168,22,130,8,21,4,94,6,75
2015,77,Reg. Season Week 1,33,25,13,26,61200,Sunny,84,6,28,562,1555,562,238,1730,35,28,359,46,20,288,11,82,2,21,9,170,5,105
2015,78,Reg. Season Week 1,24,27,22,17,61600,Rain,92,12,53,29,57,913,2039,1877,29,12,126,53,25,270,17,80,13,34,4,49,7,115
2015,79,Reg. Season Week 1,20,28,6,31,64500,Sunny,90,3,104,1344,1739,1344,1573,771,22,14,96,44,23,258,25,126,7,29,2,46,8,106
2015,80,Reg. Season Week 2,34,2,27,0,58700,Sunny,103,5,741,98,917,1864,880,1864,31,18,164,37,26,230,25,241,19,144,3,42,7,69
2015,81,Reg. Season Week 2,31,4,13,11,58400,Sunny,64,4,363,200,754,1637,1022,405,26,21,228,36,25,257,16,89,17,65,7,87,8,87
2015,82,Reg. Season Week 2,10,5,13,8,61600,Rain,42,9,1006,370,699,1109,2627,533,34,14,134,29,17,211,12,64,27,65,5,55,5,97
2015,83,Reg. Season Week 2,0,30,31,25,60800,Sunny,82,4,3242,28,3282,1555,1819,556,35,19,106,30,17,275,11,16,14,47,4,35,6,133
2015,84,Reg. Season Week 2,32,31,17,1,57000,Sunny,57,2,1344,185,3308,960,1216,1481,31,24,242,53,26,296,17,73,9,31,6,83,8,74
2015,85,Reg. Season Week 2,17,12,40,27,66500,Sunny,93,1,1138,53,165,57,1593,457,36,20,218,28,22,201,7,37,26,149,5,84,2,62
2015,86,Reg. Season Week 2,20,13,21,10,59900,Sunny,65,2,154,41,1797,1550,3444,1605,27,20,251,19,13,144,20,64,13,74,7,118,2,36
2015,87,Reg. Season Week 2,3,14,29,7,64500,Sunny,90,4,898,648,1496,648,1517,747,31,17,116,26,19,217,11,38,7,47,5,42,4,78
2015,88,Reg. Season Week 2,7,15,17,23,57200,Rain,56,15,177,142,177,1220,3409,3427,43,23,230,24,15,140,2,7,23,146,5,75,6,72
2015,89,Reg. Season Week 2,10,16,23,29,66400,Rain,89,12,94,164,309,1721,599,242,30,18,149,27,20,243,11,25,4,45,5,38,5,88
2015,90,Reg. Season Week 2,10,17,30,28,64300,Sunny,51,3,29,104,913,1739,2029,547,44,24,283,30,20,221,14,59,16,64,4,93,6,90
2015,91,Reg. Season Week 2,41,18,38,19,67500,Rain,84,10,1557,112,1762,3307,811,1602,46,28,393,48,32,470,19,56,21,68,10,163,7,126
2015,92,Reg. Season Week 2,25,20,24,9,65000,Sunny,80,11,1662,792,731,1069,1850,750,36,27,318,27,19,218,15,23,25,121,4,89,5,69
2015,93,Reg. Season Week 2,23,21,26,3,65500,Sunny,79,10,1092,1488,632,477,1752,571,38,22,264,34,22,195,7,37,35,195,9,102,5,65
2015,94,Reg. Season Week 2,24,24,20,6,63800,Sunny,78,0,73,1441,1837,1134,1295,189,39,27,326,36,26,278,22,100,18,47,6,132,7,114
2015,95,Reg. Season Week 2,27,26,24,22,65100,Sunny,66,1,562,3245,1449,581,1801,569,32,20,169,47,26,237,14,60,23,94,3,57,9,86
2015,96,Reg. Season Week 3,23,0,17,21,62700,Sunny,49,2,98,1092,1864,632,1864,1317,41,27,255,28,19,217,29,83,7,115,8,79,4,84
2015,97,Reg. Season Week 3,20,1,37,26,59600,Sunny,61,3,185,562,960,1449,493,192,46,28,372,30,22,265,4,29,24,98,7,140,8,109
2015,98,Reg. Season Week 3,40,2,13,12,62700,Sunny,87,2,741,1138,917,1138,1375,1816,17,10,85,49,20,181,31,143,2,15,3,35,3,47
2015,99,Reg. Season Week 3,27,4,7,24,67100,Rain,42,4,363,73,1854,1837,1022,236,24,15,175,37,21,259,15,94,16,55,3,63,5,81
2015,100,Reg. Season Week 3,21,5,13,17,60100,Sunny,59,2,1006,29,1006,913,1639,1877,28,20,265,35,26,214,9,63,13,53,8,122,7,87
2015,101,Reg. Season Week 3,3,6,23,31,63700,Sunny,59,2,1441,1344,1134,395,1879,771,33,20,181,26,17,228,10,49,16,68,4,71,6,90
2015,102,Reg. Season Week 3,0,7,41,10,64200,Rain,59,2,648,1461,648,1550,747,3467,19,11,131,24,19,253,4,18,14,79,3,44,4,90
2015,103,Reg. Season Week 3,20,8,35,3,65500,Sunny,75,7,370,1488,1109,477,533,571,32,20,240,24,18,268,29,92,25,83,6,87,7,93
2015,104,Reg. Season Week 3,6,11,33,13,57800,Sunny,59,10,200,154,200,1241,1637,3444,27,15,106,21,16,183,4,21,4,83,5,42,8,107
2015,105,Reg. Season Week 3,31,14,17,30,56800,Rain,77,7,898,3242,1496,3282,1544,687,42,25,219,36,16,171,19,89,8,26,6,57,2,41
2015,106,Reg. Season Week 3,27,15,28,27,64700,Sunny,96,4,177,53,1601,57,377,1104,44,25,250,28,16,207,12,55,20,84,6,87,4,64
2015,107,Reg. Season Week 3,35,16,42,22,64500,Sunny,51,13,94,3245,1567,581,599,569,33,25,316,29,19,268,23,122,22,146,8,132,5,97
2015,108,Reg. Season Week 3,30,18,16,9,63100,Sunny,78,1,1557,792,1762,1069,811,1799,37,27,286,40,23,302,23,201,16,42,9,101,9,108
2015,109,Reg. Season Week 3,16,20,21,19,68700,Rain,82,4,1662,112,731,998,1562,1716,37,25,319,40,31,279,12,58,10,23,8,117,12,127
2015,110,Reg. Season Week 3,17,25,27,29,69500,Rain,59,10,28,164,459,1788,238,945,33,17,172,36,26,262,14,90,25,58,3,59,7,109
2015,111,Reg. Season Week 3,17,28,33,23,61200,Sunny,80,9,104,142,1739,1220,1686,3427,33,19,190,32,18,172,20,52,18,91,2,56,4,65
2015,112,Reg. Season Week 4,17,0,21,10,62800,Rain,63,2,98,1461,1864,1550,842,1605,31,17,206,25,19,234,18,121,21,60,4,35,3,75
2015,113,Reg. Season Week 4,10,1,13,21,59900,Sunny,77,5,185,1092,960,632,493,1093,44,33,273,28,20,202,11,51,7,33,10,118,1,56
2015,114,Reg. Season Week 4,19,3,17,28,68500,Sunny,54,2,1488,104,477,1739,571,547,25,17,178,23,17,200,17,96,21,109,6,74,6,108
2015,115,Reg. Season Week 4,19,5,22,25,64000,Sunny,56,0,1006,28,699,459,1639,712,41,20,204,29,18,244,8,89,16,52,5,78,7,128
2015,116,Reg. Season Week 4,23,7,16,4,65400,Sunny,84,5,648,363,1604,754,284,1022,32,21,207,37,22,198,9,83,15,129,5,68,8,104
2015,117,Reg. Season Week 4,7,11,29,31,64300,Sunny,95,8,200,1344,1637,3308,405,1216,45,18,225,22,16,153,16,66,18,65,2,70,5,64
2015,118,Reg. Season Week 4,10,13,17,2,62800,Sunny,79,10,154,741,1797,170,1151,198,38,23,250,40,24,229,12,69,16,22,5,69,6,55
2015,119,Reg. Season Week 4,6,14,30,16,61600,Sunny,58,7,898,94,1496,1567,173,1586,56,26,188,30,15,137,6,26,23,88,4,58,4,49
2015,120,Reg. Season Week 4,27,19,14,12,63500,Sunny,79,8,112,1138,998,1945,1602,1816,28,18,219,41,25,208,22,76,5,44,7,75,4,67
2015,121,Reg. Season Week 4,31,18,35,17,63600,Sunny,77,0,1557,29,1762,3267,811,1877,40,26,309,33,27,343,20,156,14,83,9,121,8,119
2015,122,Reg. Season Week 4,10,20,23,6,67200,Sunny,63,11,1662,1441,731,1134,1562,1134,28,18,148,25,19,164,14,95,25,132,5,60,8,50
2015,123,Reg. Season Week 4,14,22,30,23,62300,Sunny,84,9,3245,142,3245,3256,569,1026,47,25,228,25,15,174,9,75,15,75,6,75,3,57
2015,124,Reg. Season Week 4,27,26,7,9,59700,Sunny,50,2,562,792,1449,792,192,1799,23,15,200,42,21,284,14,39,8,26,6,118,5,92
2015,125,Reg. Season Week 4,13,27,9,29,70000,Rain,67,5,53,164,57,1788,2039,945,28,19,198,35,21,208,12,46,22,20,6,103,6,83
2015,126,Reg. Season Week 5,10,0,16,5,57800,Sunny,65,4,98,1006,1864,1006,1546,1639,24,14,111,37,26,302,21,118,9,48,2,35,7,113
2015,127,Reg. Season Week 5,44,2,16,20,68700,Sunny,72,2,741,1345,170,731,742,1850,34,25,239,33,17,110,17,104,12,50,7,107,6,70
2015,128,Reg. Season Week 5,23,3,9,11,58400,Sunny,40,1,1488,200,1616,1637,571,36,21,15,215,40,22,260,17,103,18,82,5,112,8,131
2015,129,Reg. Season Week 5,26,4,21,18,66000,Sunny,48,5,363,1557,754,1762,281,811,25,13,139,47,22,264,26,124,13,35,3,50,8,124
2015,130,Reg. Season Week 5,10,6,30,22,65100,Sunny,57,12,1441,3245,1134,581,1673,1008,40,18,169,29,19,225,20,147,18,64,7,74,1,47
2015,131,Reg. Season Week 5,7,30,38,8,58400,Sunny,72,1,3242,370,3282,1109,2023,533,29,13,166,30,20,264,6,24,13,83,6,59,7,124
2015,132,Reg. Season Week 5,0,7,26,27,69300,Sunny,70,4,648,53,648,57,747,2039,28,13,83,33,20,175,5,28,25,126,2,22,8,76
2015,133,Reg. Season Week 5,30,10,10,26,67400,Sunny,54,3,1461,562,1845,1449,3467,1730,27,17,157,50,22,212,11,151,13,36,5,46,7,48
2015,134,Reg. Season Week 5,17,14,10,12,63500,Sunny,70,1,898,1138,2448,1138,1544,255,36,18,270,60,22,275,9,42,6,37,4,78,3,53
2015,135,Reg. Season Week 5,3,16,30,28,64200,Rain,45,12,94,104,524,1739,3448,547,42,30,264,24,19,220,2,10,28,69,5,62,6,96
2015,136,Reg. Season Week 5,27,19,6,31,70000,Sunny,63,6,112,1344,998,1344,1602,1216,27,18,213,32,13,145,21,104,9,50,6,81,4,41
2015,137,Reg. Season Week 5,10,17,13,21,64200,Sunny,53,3,29,1092,913,1700,1877,1403,34,22,180,33,22,164,17,55,16,106,6,62,4,62
2015,138,Reg. Season Week 5,34,24,14,15,62900,Sunny,52,9,73,177,1837,1808,1295,115,30,20,257,38,17,208,32,96,8,58,7,97,7,88
2015,139,Reg. Season Week 5,20,29,14,1,57100,Rain,61,9,164,185,1788,925,945,277,27,17,174,44,28,288,24,41,9,31,6,72,7,84
2015,140,Reg. Season Week 6,13,1,17,27,65900,Sunny,75,9,185,53,925,57,493,287,41,24,287,23,13,197,18,68,17,80,6,125,4,55
2015,141,Reg. Season Week 6,15,5,17,26,64800,Sunny,40,3,1006,562,1598,1449,1639,1730,49,21,290,26,17,148,12,19,18,60,4,86,4,33
2015,142,Reg. Season Week 6,33,6,21,13,58700,Sunny,55,11,1441,154,1134,1797,1673,3444,27,18,212,33,20,259,20,113,13,113,4,77,8,103
2015,143,Reg. Season Week 6,0,7,29,29,70000,Rain,48,3,648,164,1604,1788,1604,1644,26,10,130,28,24,212,11,53,14,60,3,35,7,81
2015,144,Reg. Season Week 6,29,8,17,22,70000,Rain,70,12,370,3245,1109,3245,533,569,38,23,265,53,26,259,16,75,7,58,5,114,6,58
2015,145,Reg. Season Week 6,9,9,10,10,65500,Sunny,37,9,792,1461,1069,1550,614,3467,29,17,95,45,31,228,15,57,15,38,2,34,8,81
2015,146,Reg. Season Week 6,31,31,24,3,68200,Sunny,48,3,1344,1488,3308,1616,771,429,30,22,354,31,23,271,10,42,19,134,9,224,5,104
2015,147,Reg. Season Week 6,10,12,38,11,54700,Sunny,53,4,1138,200,165,1637,1816,405,33,20,238,27,19,274,9,56,31,171,3,68,7,135
2015,148,Reg. Season Week 6,6,15,19,0,56600,Sunny,62,3,177,98,1601,1864,115,883,42,21,167,23,16,174,9,22,31,141,6,53,6,74
2015,149,Reg. Season Week 6,20,20,10,30,58300,Sunny,41,8,1662,3242,731,3282,731,1819,28,17,220,40,21,202,20,89,14,28,7,56,4,61
2015,150,Reg. Season Week 6,18,21,44,4,68000,Rain,71,15,1092,363,632,754,1752,606,37,21,292,25,18,233,14,67,14,127,5,88,3,66
2015,151,Reg. Season Week 6,23,23,26,2,64900,Sunny,49,2,142,741,3256,170,187,170,39,28,286,33,20,216,14,70,22,80,4,66,6,58
2015,152,Reg. Season Week 6,17,25,28,24,68100,Sunny,47,4,28,73,1555,1837,459,1837,23,15,191,25,16,185,6,38,34,131,5,85,4,73
2015,153,Reg. Season Week 6,24,28,27,14,65600,Sunny,64,4,104,898,1739,1496,547,1517,49,36,355,43,27,265,21,51,15,56,12,144,6,84
2015,154,Reg. Season Week 7,26,2,14,8,69600,Sunny,36,6,741,370,170,1109,880,844,28,23,245,31,19,180,32,70,18,83,6,93,4,69
2015,155,Reg. Season Week 7,13,4,20,1,57000,Sunny,68,5,363,185,754,960,150,493,32,17,176,40,28,269,15,59,22,54,8,133,7,124
2015,156,Reg. Season Week 7,16,31,45,16,64200,Sunny,66,0,320,94,1612,1567,771,1586,22,14,111,44,31,356,14,155,13,74,3,44,8,121
2015,157,Reg. Season Week 7,10,11,38,19,66300,Sunny,71,4,3199,112,2412,3307,405,1716,12,8,93,37,31,333,14,42,15,90,2,38,7,111
2015,158,Reg. Season Week 7,15,14,38,3,69000,Sunny,67,3,898,1488,2448,477,3434,366,35,25,203,31,16,146,11,22,18,153,4,60,5,27
2015,159,Reg. Season Week 7,41,18,30,7,67000,Sunny,83,12,1557,648,1762,947,353,557,29,23,357,48,24,274,24,152,14,94,10,169,7,122
2015,160,Reg. Season Week 7,37,20,42,13,65000,Sunny,42,12,1662,154,731,342,731,3444,33,23,237,22,18,259,23,113,9,70,3,73,5,104
2015,161,Reg. Season Week 7,13,21,24,27,70000,Rain,80,5,1092,53,1700,57,1752,57,42,23,267,23,15,166,11,86,20,56,6,116,3,59
2015,162,Reg. Season Week 7,24,23,3,30,53700,Rain,49,4,142,3242,3256,3282,3427,1819,23,18,272,34,24,278,25,97,11,20,4,79,4,84
2015,163,Reg. Season Week 7,24,25,9,9,58600,Sunny,53,9,28,792,459,1069,238,614,26,17,211,43,23,186,20,37,20,67,5,64,9,84
2015,164,Reg. Season Week 7,21,24,24,0,61700,Rain,63,14,73,98,1837,1864,499,883,37,22,265,27,22,197,23,76,16,46,5,69,7,93
2015,165,Reg. Season Week 7,7,26,23,15,62600,Sunny,37,9,562,177,1449,1601,3459,377,33,20,180,35,24,231,13,44,16,55,4,61,9,110
2015,166,Reg. Season Week 7,22,28,19,12,61900,Sunny,72,5,104,1138,1739,165,1739,779,23,19,244,44,27,148,32,188,14,104,7,79,6,55
2015,167,Reg. Season Week 7,24,29,14,17,63600,Sunny,88,5,164,29,1788,913,1644,1877,22,17,181,33,19,197,26,114,10,40,5,54,4,63
2015,168,Reg. Season Week 8,27,0,13,26,64500,Rain,74,14,98,562,1864,1449,842,192,20,15,150,48,31,269,17,35,18,72,3,47,7,71
2015,169,Reg. Season Week 8,31,4,18,29,70000,Sunny,50,5,363,164,754,1788,150,242,25,17,206,40,24,334,22,117,9,21,6,73,6,108
2015,170,Reg. Season Week 8,17,5,13,15,62100,Rain,48,16,1006,177,699,1601,1639,377,39,21,230,33,17,214,19,50,18,45,5,76,5,106
2015,171,Reg. Season Week 8,23,6,20,2,67900,Sunny,60,2,1441,741,1134,170,1134,1375,37,25,268,41,25,247,13,56,23,61,6,74,5,68
2015,172,Reg. Season Week 8,10,30,27,13,56700,Sunny,69,10,3242,154,3242,1797,2023,1151,34,12,61,34,20,226,2,10,21,107,3,33,4,121
2015,173,Reg. Season Week 8,27,8,24,23,66700,Sunny,57,2,370,142,1109,3256,844,3427,31,24,344,46,30,286,22,71,19,47,5,106,6,87
2015,174,Reg. Season Week 8,10,9,28,24,65200,Sunny,56,7,792,25,1829,1837,614,1837,36,24,180,22,12,182,10,37,24,90,8,106,5,94
2015,175,Reg. Season Week 8,17,31,37,28,68500,Sunny,75,3,1344,104,3308,1739,771,547,43,22,187,21,15,311,10,30,21,141,4,49,5,114
2015,176,Reg. Season Week 8,13,11,21,14,60600,Sunny,80,9,200,898,1637,2448,405,1517,37,17,222,40,28,254,11,48,11,115,5,99,8,94
2015,177,Reg. Season Week 8,17,19,16,16,68200,Sunny,53,2,112,94,1740,3305,1716,599,26,17,154,33,23,284,18,79,26,82,5,53,3,65
2015,178,Reg. Season Week 8,26,17,23,7,60000,Sunny,72,12,29,648,913,947,1877,747,38,27,408,33,19,197,13,41,15,67,12,232,5,56
2015,179,Reg. Season Week 8,10,21,17,18,67700,Sunny,54,1,1092,1557,1700,1762,1752,811,32,17,226,33,21,268,15,80,17,41,6,90,8,147
