Category,Team/All_Teams,Place,Record,Year,Team
Rushing Yards Allowed,17,6,1285,2015,17
Rushing Yards Allowed,17,7,1624,2016,17
Total Yards,17,0,4078,2019,17
Total Yards,17,1,3811,2020,17
Total Yards,17,2,3685,2015,17
Total Yards,17,3,3675,2017,17
Total Yards,17,4,3376,2021,17
Total Yards,17,5,3250,2018,17
Total Yards,17,6,3220,2014,17
Total Yards,17,7,2979,2016,17
Total Yards Allowed,17,0,3444,2017,17
Total Yards Allowed,17,1,3498,2014,17
Total Yards Allowed,17,2,3527,2015,17
Total Yards Allowed,17,3,3565,2021,17
Total Yards Allowed,17,4,3752,2019,17
Total Yards Allowed,17,5,3803,2018,17
Total Yards Allowed,17,6,3858,2020,17
Total Yards Allowed,17,7,3930,2016,17
Pass Attempts,17,0,428,2021,17
Pass Attempts,17,1,390,2014,17
Pass Attempts,17,2,383,2016,17
Pass Attempts,17,3,380,2018,17
Pass Attempts,17,4,379,2020,17
Pass Attempts,17,5,378,2017,17
Pass Attempts,17,6,376,2015,17
Pass Attempts,17,7,358,2019,17
Rush Attempts,17,0,263,2019,17
Rush Attempts,17,1,233,2015,17
Rush Attempts,17,2,233,2020,17
Rush Attempts,17,3,229,2014,17
Rush Attempts,17,4,226,2017,17
Rush Attempts,17,5,216,2018,17
Rush Attempts,17,6,195,2021,17
Rush Attempts,17,7,162,2016,17
Points Scored,18,0,296,2017,18
Points Scored,18,1,292,2016,18
Points Scored,18,2,283,2015,18
Points Scored,18,3,269,2018,18
Points Scored,18,4,266,2021,18
Points Scored,18,5,259,2019,18
Points Scored,18,6,259,2020,18
Points Scored,18,7,235,2014,18
Points Allowed,18,0,233,2016,18
Points Allowed,18,1,235,2018,18
Points Allowed,18,2,260,2015,18
Points Allowed,18,3,264,2020,18
Points Allowed,18,4,265,2021,18
Points Allowed,18,5,268,2014,18
Points Allowed,18,6,292,2019,18
Points Allowed,18,7,301,2017,18
Passing Yards,18,0,3500,2017,18
Passing Yards,18,1,3310,2021,18
Passing Yards,18,2,3098,2018,18
Passing Yards,18,3,3098,2019,18
Passing Yards,18,4,3046,2020,18
Passing Yards,18,5,2968,2016,18
Passing Yards,18,6,2844,2015,18
Passing Yards,18,7,2763,2014,18
Passing Yards Allowed,18,0,2443,2020,18
Passing Yards Allowed,18,1,2548,2018,18
Passing Yards Allowed,18,2,2615,2014,18
Passing Yards Allowed,18,3,2785,2016,18
Passing Yards Allowed,18,4,2808,2021,18
Passing Yards Allowed,18,5,2930,2015,18
Passing Yards Allowed,18,6,2935,2017,18
Passing Yards Allowed,18,7,2940,2019,18
Rushing Yards,18,0,1091,2015,18
Rushing Yards,18,1,1034,2016,18
Rushing Yards,18,2,1003,2018,18
Rushing Yards,18,3,960,2019,18
Rushing Yards,18,4,953,2017,18
Rushing Yards,18,5,926,2014,18
Rushing Yards,18,6,746,2020,18
Rushing Yards,18,7,712,2021,18
Rushing Yards Allowed,18,0,883,2018,18
Rushing Yards Allowed,18,1,1010,2016,18
Rushing Yards Allowed,18,2,1040,2014,18
Rushing Yards Allowed,18,3,1043,2021,18
Rushing Yards Allowed,18,4,1046,2019,18
Rushing Yards Allowed,18,5,1262,2015,18
Rushing Yards Allowed,18,6,1276,2017,18
Rushing Yards Allowed,18,7,1418,2020,18
Total Yards,18,0,4453,2017,18
Total Yards,18,1,4101,2018,18
Total Yards,18,2,4058,2019,18
Total Yards,18,3,4023,2021,18
Total Yards,18,4,4002,2016,18
Total Yards,18,5,3936,2015,18
Total Yards,18,6,3793,2020,18
Total Yards,18,7,3690,2014,18
Total Yards Allowed,18,0,3431,2018,18
Total Yards Allowed,18,1,3655,2014,18
Total Yards Allowed,18,2,3796,2016,18
Total Yards Allowed,18,3,3852,2021,18
Total Yards Allowed,18,4,3861,2020,18
Total Yards Allowed,18,5,3987,2019,18
Total Yards Allowed,18,6,4193,2015,18
Total Yards Allowed,18,7,4211,2017,18
Pass Attempts,18,0,416,2018,18
Pass Attempts,18,1,401,2017,18
Pass Attempts,18,2,400,2014,18
Pass Attempts,18,3,396,2020,18
Pass Attempts,18,4,391,2019,18
Pass Attempts,18,5,391,2021,18
Pass Attempts,18,6,381,2015,18
Pass Attempts,18,7,363,2016,18
Rush Attempts,18,0,268,2016,18
Rush Attempts,18,1,255,2015,18
Rush Attempts,18,2,236,2018,18
Rush Attempts,18,3,224,2017,18
Rush Attempts,18,4,223,2019,18
Rush Attempts,18,5,221,2014,18
Rush Attempts,18,6,221,2021,18
Rush Attempts,18,7,215,2020,18
Points Scored,19,0,316,2016,19
Points Scored,19,1,309,2019,19
Points Scored,19,2,308,2014,19
Points Scored,19,3,296,2015,19
Points Scored,19,4,293,2017,19
Points Scored,19,5,263,2020,19
Points Scored,19,6,225,2018,19
Points Scored,19,7,195,2021,19
Points Allowed,19,0,163,2014,19
Points Allowed,19,1,180,2016,19
Points Allowed,19,2,186,2015,19
Points Allowed,19,3,229,2019,19
Points Allowed,19,4,235,2020,19
Points Allowed,19,5,248,2017,19
Points Allowed,19,6,248,2021,19
Points Allowed,19,7,257,2018,19
Passing Yards,19,0,3176,2018,19
Passing Yards,19,1,3033,2020,19
Passing Yards,19,2,3028,2016,19
Passing Yards,19,3,2917,2019,19
Passing Yards,19,4,2850,2017,19
Passing Yards,19,5,2820,2015,19
Passing Yards,19,6,2660,2014,19
Passing Yards,19,7,2563,2021,19
Passing Yards Allowed,19,0,1918,2014,19
Passing Yards Allowed,19,1,2131,2016,19
Passing Yards Allowed,19,2,2350,2021,19
Passing Yards Allowed,19,3,2413,2018,19
Passing Yards Allowed,19,4,2528,2015,19
Passing Yards Allowed,19,5,2667,2019,19
Passing Yards Allowed,19,6,2778,2020,19
Passing Yards Allowed,19,7,2931,2017,19
Rushing Yards,19,0,1547,2017,19
Rushing Yards,19,1,1283,2015,19
Rushing Yards,19,2,1254,2016,19
Rushing Yards,19,3,1185,2014,19
Rushing Yards,19,4,1182,2019,19
Rushing Yards,19,5,1111,2020,19
Rushing Yards,19,6,968,2018,19
Rushing Yards,19,7,889,2021,19
Rushing Yards Allowed,19,0,992,2020,19
Rushing Yards Allowed,19,1,1022,2014,19
Rushing Yards Allowed,19,2,1125,2017,19
Rushing Yards Allowed,19,3,1126,2015,19
Rushing Yards Allowed,19,4,1153,2019,19
Rushing Yards Allowed,19,5,1257,2021,19
Rushing Yards Allowed,19,6,1335,2016,19
Rushing Yards Allowed,19,7,1361,2018,19
Total Yards,19,0,4398,2017,19
Total Yards,19,1,4282,2016,19
Total Yards,19,2,4145,2018,19
Total Yards,19,3,4144,2020,19
Total Yards,19,4,4104,2015,19
Total Yards,19,5,4100,2019,19
Total Yards,19,6,3845,2014,19
Total Yards,19,7,3453,2021,19
Total Yards Allowed,19,0,2941,2014,19
Total Yards Allowed,19,1,3466,2016,19
Total Yards Allowed,19,2,3607,2021,19
Total Yards Allowed,19,3,3655,2015,19
Total Yards Allowed,19,4,3770,2020,19
Total Yards Allowed,19,5,3775,2018,19
Total Yards Allowed,19,6,3820,2019,19
Total Yards Allowed,19,7,4056,2017,19
Pass Attempts,19,0,407,2018,19
Pass Attempts,19,1,376,2020,19
Pass Attempts,19,2,352,2021,19
Pass Attempts,19,3,338,2019,19
Pass Attempts,19,4,333,2014,19
Pass Attempts,19,5,325,2017,19
Pass Attempts,19,6,323,2016,19
Pass Attempts,19,7,311,2015,19
Rush Attempts,19,0,312,2014,19
Rush Attempts,19,1,301,2015,19
Rush Attempts,19,2,293,2017,19
Rush Attempts,19,3,292,2016,19
Rush Attempts,19,4,290,2019,19
Rush Attempts,19,5,264,2020,19
Rush Attempts,19,6,244,2018,19
Rush Attempts,19,7,243,2021,19
Points Scored,20,0,301,2020,20
Points Scored,20,1,291,2017,20
Points Scored,20,2,275,2016,20
Points Scored,20,3,255,2019,20
Points Scored,20,4,252,2021,20
Points Scored,20,5,248,2018,20
Points Scored,20,6,241,2015,20
Points Scored,20,7,198,2014,20
Points Allowed,20,0,178,2014,20
Points Allowed,20,1,198,2019,20
Points Allowed,20,2,211,2020,20
Points Allowed,20,3,213,2016,20
Points Allowed,20,4,224,2015,20
Points Allowed,20,5,228,2021,20
Points Allowed,20,6,236,2017,20
Points Allowed,20,7,250,2018,20
Passing Yards,20,0,3171,2018,20
Passing Yards,20,1,3002,2020,20
Passing Yards,20,2,2960,2021,20
Passing Yards,20,3,2918,2019,20
Passing Yards,20,4,2858,2017,20
Passing Yards,20,5,2650,2016,20
Passing Yards,20,6,2486,2015,20
Passing Yards,20,7,2030,2014,20
Passing Yards Allowed,20,0,2320,2019,20
Passing Yards Allowed,20,1,2433,2014,20
Passing Yards Allowed,20,2,2522,2015,20
Passing Yards Allowed,20,3,2600,2021,20
Passing Yards Allowed,20,4,2625,2016,20
Passing Yards Allowed,20,5,2715,2018,20
Passing Yards Allowed,20,6,2823,2020,20
Passing Yards Allowed,20,7,2831,2017,20
Rushing Yards,20,0,1342,2019,20
Rushing Yards,20,1,1339,2017,20
Rushing Yards,20,2,1327,2014,20
Rushing Yards,20,3,1289,2015,20
Rushing Yards,20,4,1240,2016,20
Rushing Yards,20,5,1222,2021,20
Rushing Yards,20,6,1033,2020,20
Rushing Yards,20,7,1020,2018,20
Rushing Yards Allowed,20,0,1003,2016,20
Rushing Yards Allowed,20,1,1007,2020,20
Rushing Yards Allowed,20,2,1009,2014,20
Rushing Yards Allowed,20,3,1017,2015,20
Rushing Yards Allowed,20,4,1028,2019,20
Rushing Yards Allowed,20,5,1147,2017,20
Rushing Yards Allowed,20,6,1165,2018,20
Rushing Yards Allowed,20,7,1217,2021,20
Total Yards,20,0,4260,2019,20
Total Yards,20,1,4198,2017,20
Total Yards,20,2,4191,2018,20
Total Yards,20,3,4182,2021,20
Total Yards,20,4,4036,2020,20
Total Yards,20,5,3890,2016,20
Total Yards,20,6,3776,2015,20
Total Yards,20,7,3358,2014,20
Total Yards Allowed,20,0,3348,2019,20
Total Yards Allowed,20,1,3442,2014,20
Total Yards Allowed,20,2,3540,2015,20
Total Yards Allowed,20,3,3628,2016,20
Total Yards Allowed,20,4,3817,2021,20
Total Yards Allowed,20,5,3830,2020,20
Total Yards Allowed,20,6,3880,2018,20
Total Yards Allowed,20,7,3978,2017,20
Pass Attempts,20,0,376,2018,20
Pass Attempts,20,1,352,2020,20
Pass Attempts,20,2,350,2019,20
Pass Attempts,20,3,338,2021,20
Pass Attempts,20,4,336,2017,20
Pass Attempts,20,5,317,2015,20
Pass Attempts,20,6,311,2016,20
Pass Attempts,20,7,296,2014,20
Rush Attempts,20,0,321,2014,20
Rush Attempts,20,1,311,2015,20
Rush Attempts,20,2,291,2016,20
Rush Attempts,20,3,286,2019,20
Rush Attempts,20,4,276,2017,20
Rush Attempts,20,5,276,2021,20
Rush Attempts,20,6,263,2020,20
Rush Attempts,20,7,246,2018,20
Points Scored,21,0,280,2021,21
Points Scored,21,1,270,2017,21
Points Scored,21,2,261,2019,21
Points Scored,21,3,236,2020,21
Points Scored,21,4,235,2014,21
Points Scored,21,5,215,2016,21
Points Scored,21,6,206,2018,21
Points Scored,21,7,203,2015,21
Points Allowed,21,0,195,2014,21
Points Allowed,21,1,206,2019,21
Points Allowed,21,2,213,2016,21
Points Allowed,21,3,214,2017,21
Points Allowed,21,4,217,2015,21
Points Allowed,21,5,235,2018,21
Points Allowed,21,6,245,2020,21
Points Allowed,21,7,253,2021,21
Passing Yards,21,0,3063,2020,21
Passing Yards,21,1,2866,2021,21
Passing Yards,21,2,2733,2017,21
Passing Yards,21,3,2643,2019,21
Passing Yards,21,4,2611,2015,21
Passing Yards,21,5,2571,2016,21
Passing Yards,21,6,2558,2014,21
Passing Yards,21,7,2472,2018,21
Passing Yards Allowed,21,0,2333,2015,21
Passing Yards Allowed,21,1,2500,2014,21
Passing Yards Allowed,21,2,2542,2019,21
Passing Yards Allowed,21,3,2578,2017,21
Passing Yards Allowed,21,4,2579,2016,21
Passing Yards Allowed,21,5,2600,2020,21
Passing Yards Allowed,21,6,2610,2018,21
Passing Yards Allowed,21,7,2803,2021,21
Rushing Yards,21,0,1520,2014,21
Rushing Yards,21,1,1360,2015,21
Rushing Yards,21,2,1155,2021,21
Rushing Yards,21,3,1042,2018,21
Rushing Yards,21,4,1025,2019,21
Rushing Yards,21,5,989,2016,21
Rushing Yards,21,6,887,2020,21
Rushing Yards,21,7,860,2017,21
Rushing Yards Allowed,21,0,729,2014,21
Rushing Yards Allowed,21,1,873,2021,21
Rushing Yards Allowed,21,2,1036,2019,21
Rushing Yards Allowed,21,3,1043,2020,21
Rushing Yards Allowed,21,4,1068,2016,21
Rushing Yards Allowed,21,5,1110,2015,21
Rushing Yards Allowed,21,6,1118,2017,21
Rushing Yards Allowed,21,7,1160,2018,21
Total Yards,21,0,4078,2014,21
Total Yards,21,1,4021,2021,21
Total Yards,21,2,3971,2015,21
Total Yards,21,3,3950,2020,21
Total Yards,21,4,3668,2019,21
Total Yards,21,5,3593,2017,21
Total Yards,21,6,3561,2016,21
Total Yards,21,7,3515,2018,21
Total Yards Allowed,21,0,3230,2014,21
Total Yards Allowed,21,1,3444,2015,21
Total Yards Allowed,21,2,3579,2019,21
Total Yards Allowed,21,3,3643,2020,21
Total Yards Allowed,21,4,3647,2016,21
Total Yards Allowed,21,5,3676,2021,21
Total Yards Allowed,21,6,3696,2017,21
Total Yards Allowed,21,7,3771,2018,21
Pass Attempts,21,0,403,2020,21
Pass Attempts,21,1,386,2021,21
Pass Attempts,21,2,370,2019,21
Pass Attempts,21,3,366,2014,21
Pass Attempts,21,4,364,2018,21
Pass Attempts,21,5,346,2017,21
Pass Attempts,21,6,339,2015,21
Pass Attempts,21,7,335,2016,21
Rush Attempts,21,0,323,2014,21
Rush Attempts,21,1,282,2015,21
Rush Attempts,21,2,280,2016,21
Rush Attempts,21,3,268,2021,21
Rush Attempts,21,4,259,2018,21
Rush Attempts,21,5,251,2019,21
Rush Attempts,21,6,228,2020,21
Rush Attempts,21,7,227,2017,21
Points Scored,22,0,277,2014,22
Points Scored,22,1,258,2020,22
Points Scored,22,2,233,2015,22
Points Scored,22,3,209,2021,22
Points Scored,22,4,204,2019,22
Points Scored,22,5,198,2018,22
Points Scored,22,6,189,2017,22
Points Scored,22,7,183,2016,22
Points Allowed,22,0,200,2018,22
Points Allowed,22,1,208,2017,22
Points Allowed,22,2,218,2014,22
Points Allowed,22,3,223,2019,22
Points Allowed,22,4,231,2020,22
Points Allowed,22,5,243,2015,22
Points Allowed,22,6,250,2021,22
Points Allowed,22,7,270,2016,22
Passing Yards,22,0,2866,2016,22
Passing Yards,22,1,2857,2014,22
Passing Yards,22,2,2677,2021,22
Passing Yards,22,3,2578,2017,22
Passing Yards,22,4,2525,2020,22
Passing Yards,22,5,2448,2019,22
Passing Yards,22,6,2408,2018,22
Passing Yards,22,7,2306,2015,22
Passing Yards Allowed,22,0,2144,2017,22
Passing Yards Allowed,22,1,2160,2014,22
Passing Yards Allowed,22,2,2392,2016,22
Passing Yards Allowed,22,3,2419,2015,22
Passing Yards Allowed,22,4,2449,2018,22
Passing Yards Allowed,22,5,2453,2019,22
Passing Yards Allowed,22,6,2554,2021,22
Passing Yards Allowed,22,7,2604,2020,22
Rushing Yards,22,0,1305,2015,22
Rushing Yards,22,1,1103,2020,22
Rushing Yards,22,2,1059,2014,22
Rushing Yards,22,3,1018,2019,22
Rushing Yards,22,4,933,2018,22
Rushing Yards,22,5,911,2021,22
Rushing Yards,22,6,854,2017,22
Rushing Yards,22,7,836,2016,22
Rushing Yards Allowed,22,0,1042,2020,22
Rushing Yards Allowed,22,1,1200,2021,22
Rushing Yards Allowed,22,2,1236,2015,22
Rushing Yards Allowed,22,3,1236,2018,22
Rushing Yards Allowed,22,4,1238,2017,22
Rushing Yards Allowed,22,5,1245,2016,22
Rushing Yards Allowed,22,6,1267,2014,22
Rushing Yards Allowed,22,7,1419,2019,22
Total Yards,22,0,3916,2014,22
Total Yards,22,1,3702,2016,22
Total Yards,22,2,3628,2020,22
Total Yards,22,3,3611,2015,22
Total Yards,22,4,3588,2021,22
Total Yards,22,5,3466,2019,22
Total Yards,22,6,3433,2017,22
Total Yards,22,7,3341,2018,22
Total Yards Allowed,22,0,3382,2017,22
Total Yards Allowed,22,1,3428,2014,22
Total Yards Allowed,22,2,3638,2016,22
Total Yards Allowed,22,3,3646,2020,22
Total Yards Allowed,22,4,3656,2015,22
Total Yards Allowed,22,5,3686,2018,22
Total Yards Allowed,22,6,3754,2021,22
Total Yards Allowed,22,7,3872,2019,22
Pass Attempts,22,0,437,2016,22
Pass Attempts,22,1,411,2017,22
Pass Attempts,22,2,398,2019,22
Pass Attempts,22,3,396,2018,22
Pass Attempts,22,4,395,2021,22
Pass Attempts,22,5,394,2015,22
Pass Attempts,22,6,385,2020,22
Pass Attempts,22,7,380,2014,22
Rush Attempts,22,0,273,2014,22
Rush Attempts,22,1,270,2020,22
Rush Attempts,22,2,250,2015,22
Rush Attempts,22,3,238,2019,22
Rush Attempts,22,4,237,2017,22
Rush Attempts,22,5,231,2018,22
Rush Attempts,22,6,230,2021,22
Rush Attempts,22,7,209,2016,22
Points Scored,23,0,233,2021,23
Points Scored,23,1,216,2015,23
Points Scored,23,2,210,2016,23
Points Scored,23,3,205,2017,23
Points Scored,23,4,205,2019,23
Points Scored,23,5,201,2018,23
Points Scored,23,6,198,2014,23
Points Scored,23,7,166,2020,23
Points Allowed,23,0,183,2015,23
Points Allowed,23,1,195,2016,23
Points Allowed,23,2,197,2014,23
Points Allowed,23,3,217,2017,23
Points Allowed,23,4,221,2021,23
Points Allowed,23,5,233,2019,23
Points Allowed,23,6,252,2018,23
Points Allowed,23,7,278,2020,23
Passing Yards,23,0,2531,2016,23
Passing Yards,23,1,2348,2018,23
Passing Yards,23,2,2346,2014,23
Passing Yards,23,3,2260,2015,23
Passing Yards,23,4,2236,2017,23
Passing Yards,23,5,2235,2019,23
Passing Yards,23,6,2111,2021,23
Passing Yards,23,7,2051,2020,23
Passing Yards Allowed,23,0,2197,2018,23
Passing Yards Allowed,23,1,2267,2016,23
Passing Yards Allowed,23,2,2281,2015,23
Passing Yards Allowed,23,3,2334,2014,23
Passing Yards Allowed,23,4,2481,2017,23
Passing Yards Allowed,23,5,2575,2021,23
Passing Yards Allowed,23,6,2639,2019,23
Passing Yards Allowed,23,7,2690,2020,23
Rushing Yards,23,0,1382,2015,23
Rushing Yards,23,1,1316,2021,23
Rushing Yards,23,2,1264,2018,23
Rushing Yards,23,3,1190,2019,23
Rushing Yards,23,4,1158,2016,23
Rushing Yards,23,5,1157,2017,23
Rushing Yards,23,6,1155,2020,23
Rushing Yards,23,7,1080,2014,23
Rushing Yards Allowed,23,0,928,2019,23
Rushing Yards Allowed,23,1,950,2015,23
Rushing Yards Allowed,23,2,996,2014,23
Rushing Yards Allowed,23,3,998,2016,23
Rushing Yards Allowed,23,4,1018,2020,23
Rushing Yards Allowed,23,5,1032,2021,23
Rushing Yards Allowed,23,6,1055,2017,23
Rushing Yards Allowed,23,7,1120,2018,23
Total Yards,23,0,3690,2016,23
Total Yards,23,1,3642,2015,23
Total Yards,23,2,3612,2018,23
Total Yards,23,3,3428,2021,23
Total Yards,23,4,3426,2014,23
Total Yards,23,5,3426,2019,23
Total Yards,23,6,3393,2017,23
Total Yards,23,7,3207,2020,23
Total Yards Allowed,23,0,3231,2015,23
Total Yards Allowed,23,1,3266,2016,23
Total Yards Allowed,23,2,3317,2018,23
Total Yards Allowed,23,3,3330,2014,23
Total Yards Allowed,23,4,3536,2017,23
Total Yards Allowed,23,5,3568,2019,23
Total Yards Allowed,23,6,3607,2021,23
Total Yards Allowed,23,7,3708,2020,23
Pass Attempts,23,0,342,2014,23
Pass Attempts,23,1,334,2020,23
Pass Attempts,23,2,333,2018,23
Pass Attempts,23,3,321,2017,23
Pass Attempts,23,4,320,2015,23
Pass Attempts,23,5,320,2016,23
Pass Attempts,23,6,316,2019,23
Pass Attempts,23,7,298,2021,23
Rush Attempts,23,0,316,2016,23
Rush Attempts,23,1,315,2021,23
Rush Attempts,23,2,308,2015,23
Rush Attempts,23,3,299,2019,23
Rush Attempts,23,4,295,2017,23
Rush Attempts,23,5,285,2014,23
Rush Attempts,23,6,285,2018,23
Rush Attempts,23,7,264,2020,23
Points Scored,24,0,243,2015,24
Points Scored,24,1,223,2018,24
Points Scored,24,2,218,2019,24
Points Scored,24,3,206,2014,24
Points Scored,24,4,184,2017,24
Points Scored,24,5,172,2020,24
Points Scored,24,6,163,2021,24
Points Scored,24,7,137,2016,24
Points Allowed,24,0,176,2014,24
Points Allowed,24,1,186,2015,24
Points Allowed,24,2,187,2020,24
Points Allowed,24,3,206,2018,24
Points Allowed,24,4,208,2019,24
Points Allowed,24,5,213,2017,24
Points Allowed,24,6,221,2021,24
Points Allowed,24,7,235,2016,24
Passing Yards,24,0,2272,2015,24
Passing Yards,24,1,2109,2016,24
Passing Yards,24,2,2107,2021,24
Passing Yards,24,3,2054,2020,24
Passing Yards,24,4,1996,2019,24
Passing Yards,24,5,1979,2017,24
Passing Yards,24,6,1846,2014,24
Passing Yards,24,7,1746,2018,24
Passing Yards Allowed,24,0,2003,2014,24
Passing Yards Allowed,24,1,2053,2021,24
Passing Yards Allowed,24,2,2265,2016,24
Passing Yards Allowed,24,3,2290,2015,24
Passing Yards Allowed,24,4,2363,2020,24
Passing Yards Allowed,24,5,2515,2018,24
Passing Yards Allowed,24,6,2537,2019,24
Passing Yards Allowed,24,7,2768,2017,24
Rushing Yards,24,0,1547,2015,24
Rushing Yards,24,1,1487,2019,24
Rushing Yards,24,2,1453,2018,24
Rushing Yards,24,3,1365,2014,24
Rushing Yards,24,4,1338,2017,24
Rushing Yards,24,5,1211,2021,24
Rushing Yards,24,6,1140,2020,24
Rushing Yards,24,7,1103,2016,24
Rushing Yards Allowed,24,0,923,2015,24
Rushing Yards Allowed,24,1,981,2017,24
Rushing Yards Allowed,24,2,995,2019,24
Rushing Yards Allowed,24,3,1029,2014,24
Rushing Yards Allowed,24,4,1054,2018,24
Rushing Yards Allowed,24,5,1124,2020,24
Rushing Yards Allowed,24,6,1139,2016,24
Rushing Yards Allowed,24,7,1346,2021,24
Total Yards,24,0,3820,2015,24
Total Yards,24,1,3484,2019,24
Total Yards,24,2,3318,2021,24
Total Yards,24,3,3317,2017,24
Total Yards,24,4,3213,2016,24
Total Yards,24,5,3212,2014,24
Total Yards,24,6,3200,2018,24
Total Yards,24,7,3194,2020,24
Total Yards Allowed,24,0,3032,2014,24
Total Yards Allowed,24,1,3213,2015,24
Total Yards Allowed,24,2,3400,2021,24
Total Yards Allowed,24,3,3404,2016,24
Total Yards Allowed,24,4,3488,2020,24
Total Yards Allowed,24,5,3533,2019,24
Total Yards Allowed,24,6,3569,2018,24
Total Yards Allowed,24,7,3750,2017,24
Pass Attempts,24,0,351,2021,24
Pass Attempts,24,1,340,2020,24
Pass Attempts,24,2,335,2014,24
Pass Attempts,24,3,330,2016,24
Pass Attempts,24,4,308,2015,24
Pass Attempts,24,5,292,2018,24
Pass Attempts,24,6,289,2019,24
Pass Attempts,24,7,285,2017,24
Rush Attempts,24,0,376,2015,24
Rush Attempts,24,1,335,2014,24
Rush Attempts,24,2,326,2018,24
Rush Attempts,24,3,321,2019,24
Rush Attempts,24,4,318,2017,24
Rush Attempts,24,5,276,2016,24
Rush Attempts,24,6,273,2020,24
Rush Attempts,24,7,266,2021,24
Points Scored,25,0,253,2021,25
Points Scored,25,1,243,2015,25
Points Scored,25,2,224,2020,25
Points Scored,25,3,220,2014,25
Points Scored,25,4,209,2019,25
Points Scored,25,5,185,2017,25
Points Scored,25,6,173,2016,25
Points Scored,25,7,157,2018,25
Points Allowed,25,0,167,2015,25
Points Allowed,25,1,183,2019,25
Points Allowed,25,2,190,2018,25
Points Allowed,25,3,206,2016,25
Points Allowed,25,4,211,2020,25
Points Allowed,25,5,215,2014,25
Points Allowed,25,6,236,2021,25
Points Allowed,25,7,252,2017,25
Passing Yards,25,0,2807,2014,25
Passing Yards,25,1,2604,2021,25
Passing Yards,25,2,2594,2015,25
Passing Yards,25,3,2364,2020,25
Passing Yards,25,4,2326,2017,25
Passing Yards,25,5,2301,2019,25
Passing Yards,25,6,2281,2016,25
Passing Yards,25,7,2007,2018,25
Passing Yards Allowed,25,0,2010,2015,25
Passing Yards Allowed,25,1,2072,2016,25
Passing Yards Allowed,25,2,2166,2018,25
Passing Yards Allowed,25,3,2288,2019,25
Passing Yards Allowed,25,4,2468,2021,25
Passing Yards Allowed,25,5,2485,2017,25
Passing Yards Allowed,25,6,2500,2020,25
Passing Yards Allowed,25,7,2651,2014,25
Rushing Yards,25,0,1432,2021,25
Rushing Yards,25,1,1368,2020,25
Rushing Yards,25,2,1323,2019,25
Rushing Yards,25,3,1201,2018,25
Rushing Yards,25,4,1200,2016,25
Rushing Yards,25,5,1120,2015,25
Rushing Yards,25,6,1118,2014,25
Rushing Yards,25,7,955,2017,25
Rushing Yards Allowed,25,0,925,2014,25
Rushing Yards Allowed,25,1,970,2020,25
Rushing Yards Allowed,25,2,979,2021,25
Rushing Yards Allowed,25,3,1016,2017,25
Rushing Yards Allowed,25,4,1021,2019,25
Rushing Yards Allowed,25,5,1113,2015,25
Rushing Yards Allowed,25,6,1186,2018,25
Rushing Yards Allowed,25,7,1237,2016,25
Total Yards,25,0,4036,2021,25
Total Yards,25,1,3926,2014,25
Total Yards,25,2,3733,2020,25
Total Yards,25,3,3715,2015,25
Total Yards,25,4,3624,2019,25
Total Yards,25,5,3481,2016,25
Total Yards,25,6,3282,2017,25
Total Yards,25,7,3209,2018,25
Total Yards Allowed,25,0,3123,2015,25
Total Yards Allowed,25,1,3310,2016,25
Total Yards Allowed,25,2,3310,2019,25
Total Yards Allowed,25,3,3353,2018,25
Total Yards Allowed,25,4,3448,2021,25
Total Yards Allowed,25,5,3471,2020,25
Total Yards Allowed,25,6,3501,2017,25
Total Yards Allowed,25,7,3576,2014,25
Pass Attempts,25,0,355,2014,25
Pass Attempts,25,1,350,2021,25
Pass Attempts,25,2,349,2017,25
Pass Attempts,25,3,341,2019,25
Pass Attempts,25,4,336,2020,25
Pass Attempts,25,5,325,2018,25
Pass Attempts,25,6,320,2015,25
Pass Attempts,25,7,316,2016,25
Rush Attempts,25,0,301,2020,25
Rush Attempts,25,1,298,2019,25
Rush Attempts,25,2,296,2021,25
Rush Attempts,25,3,294,2015,25
Rush Attempts,25,4,290,2016,25
Rush Attempts,25,5,282,2018,25
Rush Attempts,25,6,280,2017,25
Rush Attempts,25,7,263,2014,25
Points Scored,26,0,226,2014,26
Points Scored,26,1,225,2019,26
Points Scored,26,2,193,2021,26
Points Scored,26,3,185,2015,26
Points Scored,26,4,182,2020,26
Points Scored,26,5,176,2017,26
Points Scored,26,6,164,2016,26
Points Scored,26,7,134,2018,26
Points Allowed,26,0,191,2016,26
Points Allowed,26,1,203,2017,26
Points Allowed,26,2,203,2019,26
Points Allowed,26,3,218,2015,26
Points Allowed,26,4,221,2014,26
Points Allowed,26,5,232,2018,26
Points Allowed,26,6,233,2021,26
Points Allowed,26,7,255,2020,26
Passing Yards,26,0,2740,2014,26
Passing Yards,26,1,2401,2017,26
Passing Yards,26,2,2321,2015,26
Passing Yards,26,3,2269,2016,26
Passing Yards,26,4,2226,2018,26
Passing Yards,26,5,2145,2021,26
Passing Yards,26,6,2098,2019,26
Passing Yards,26,7,2004,2020,26
Passing Yards Allowed,26,0,2065,2019,26
Passing Yards Allowed,26,1,2254,2021,26
Passing Yards Allowed,26,2,2256,2017,26
Passing Yards Allowed,26,3,2263,2018,26
Passing Yards Allowed,26,4,2274,2014,26
Passing Yards Allowed,26,5,2290,2015,26
Passing Yards Allowed,26,6,2308,2016,26
