Category,Team/All_Teams,Place,Record,Year,Team
Pass Attempts,10,2,380,2018,10
Pass Attempts,10,3,379,2017,10
Pass Attempts,10,4,371,2026,10
Pass Attempts,10,5,351,2020,10
Pass Attempts,10,6,348,2025,10
Pass Attempts,10,7,347,2021,10
Pass Attempts,10,8,346,2016,10
Pass Attempts,10,9,345,2024,10
Pass Attempts,10,10,343,2019,10
Pass Attempts,10,11,341,2015,10
Pass Attempts,10,12,335,2014,10
Rush Attempts,10,0,330,2019,10
Rush Attempts,10,1,318,2014,10
Rush Attempts,10,2,308,2024,10
Rush Attempts,10,3,305,2016,10
Rush Attempts,10,4,298,2015,10
Rush Attempts,10,5,296,2017,10
Rush Attempts,10,6,293,2020,10
Rush Attempts,10,7,293,2021,10
Rush Attempts,10,8,281,2025,10
Rush Attempts,10,9,276,2023,10
Rush Attempts,10,10,251,2026,10
Rush Attempts,10,11,249,2018,10
Rush Attempts,10,12,237,2022,10
Points Scored,11,0,221,2022,11
Points Scored,11,1,220,2023,11
Points Scored,11,2,211,2025,11
Points Scored,11,3,206,2018,11
Points Scored,11,4,202,2021,11
Points Scored,11,5,201,2014,11
Points Scored,11,6,196,2015,11
Points Scored,11,7,192,2024,11
Points Scored,11,8,190,2016,11
Points Scored,11,9,188,2026,11
Points Scored,11,10,178,2017,11
Points Scored,11,11,176,2020,11
Points Scored,11,12,157,2019,11
Points Allowed,11,0,182,2025,11
Points Allowed,11,1,203,2016,11
Points Allowed,11,2,205,2015,11
Points Allowed,11,3,212,2026,11
Points Allowed,11,4,213,2021,11
Points Allowed,11,5,215,2023,11
Points Allowed,11,6,220,2024,11
Points Allowed,11,7,223,2019,11
Points Allowed,11,8,230,2018,11
Points Allowed,11,9,231,2017,11
Points Allowed,11,10,245,2022,11
Points Allowed,11,11,250,2014,11
Points Allowed,11,12,264,2020,11
Passing Yards,11,0,2643,2016,11
Passing Yards,11,1,2560,2014,11
Passing Yards,11,2,2245,2015,11
Passing Yards,11,3,2211,2018,11
Passing Yards,11,4,2166,2021,11
Passing Yards,11,5,2136,2017,11
Passing Yards,11,6,2080,2026,11
Passing Yards,11,7,1995,2022,11
Passing Yards,11,8,1986,2023,11
Passing Yards,11,9,1922,2025,11
Passing Yards,11,10,1921,2024,11
Passing Yards,11,11,1667,2020,11
Passing Yards,11,12,1607,2019,11
Passing Yards Allowed,11,0,2093,2018,11
Passing Yards Allowed,11,1,2155,2015,11
Passing Yards Allowed,11,2,2298,2017,11
Passing Yards Allowed,11,3,2357,2024,11
Passing Yards Allowed,11,4,2392,2019,11
Passing Yards Allowed,11,5,2438,2016,11
Passing Yards Allowed,11,6,2462,2021,11
Passing Yards Allowed,11,7,2541,2020,11
Passing Yards Allowed,11,8,2566,2014,11
Passing Yards Allowed,11,9,2588,2026,11
Passing Yards Allowed,11,10,2641,2023,11
Passing Yards Allowed,11,11,2728,2025,11
Passing Yards Allowed,11,12,2938,2022,11
Rushing Yards,11,0,1373,2023,11
Rushing Yards,11,1,1340,2022,11
Rushing Yards,11,2,1298,2025,11
Rushing Yards,11,3,1257,2019,11
Rushing Yards,11,4,1246,2020,11
Rushing Yards,11,5,1203,2024,11
Rushing Yards,11,6,1174,2026,11
Rushing Yards,11,7,1155,2018,11
Rushing Yards,11,8,1148,2015,11
Rushing Yards,11,9,1113,2017,11
Rushing Yards,11,10,1031,2021,11
Rushing Yards,11,11,1005,2014,11
Rushing Yards,11,12,892,2016,11
Rushing Yards Allowed,11,0,974,2022,11
Rushing Yards Allowed,11,1,986,2025,11
Rushing Yards Allowed,11,2,1035,2023,11
Rushing Yards Allowed,11,3,1066,2021,11
Rushing Yards Allowed,11,4,1100,2020,11
Rushing Yards Allowed,11,5,1125,2017,11
Rushing Yards Allowed,11,6,1141,2018,11
Rushing Yards Allowed,11,7,1164,2019,11
Rushing Yards Allowed,11,8,1191,2016,11
Rushing Yards Allowed,11,9,1266,2026,11
Rushing Yards Allowed,11,10,1286,2014,11
Rushing Yards Allowed,11,11,1293,2024,11
Rushing Yards Allowed,11,12,1344,2015,11
Total Yards,11,0,3565,2014,11
Total Yards,11,1,3535,2016,11
Total Yards,11,2,3394,2015,11
Total Yards,11,3,3366,2018,11
Total Yards,11,4,3359,2023,11
Total Yards,11,5,3335,2022,11
Total Yards,11,6,3254,2026,11
Total Yards,11,7,3250,2017,11
Total Yards,11,8,3220,2025,11
Total Yards,11,9,3198,2021,11
Total Yards,11,10,3125,2024,11
Total Yards,11,11,2914,2020,11
Total Yards,11,12,2865,2019,11
Total Yards Allowed,11,0,3235,2018,11
Total Yards Allowed,11,1,3423,2017,11
Total Yards Allowed,11,2,3500,2015,11
Total Yards Allowed,11,3,3529,2021,11
Total Yards Allowed,11,4,3556,2019,11
Total Yards Allowed,11,5,3630,2016,11
Total Yards Allowed,11,6,3642,2020,11
Total Yards Allowed,11,7,3650,2024,11
Total Yards Allowed,11,8,3676,2023,11
Total Yards Allowed,11,9,3714,2025,11
Total Yards Allowed,11,10,3853,2014,11
Total Yards Allowed,11,11,3855,2026,11
Total Yards Allowed,11,12,3912,2022,11
Pass Attempts,11,0,371,2016,11
Pass Attempts,11,1,365,2025,11
Pass Attempts,11,2,363,2018,11
Pass Attempts,11,3,359,2026,11
Pass Attempts,11,4,356,2014,11
Pass Attempts,11,5,352,2021,11
Pass Attempts,11,6,346,2017,11
Pass Attempts,11,7,346,2023,11
Pass Attempts,11,8,345,2024,11
Pass Attempts,11,9,333,2022,11
Pass Attempts,11,10,321,2015,11
Pass Attempts,11,11,310,2020,11
Pass Attempts,11,12,292,2019,11
Rush Attempts,11,0,317,2019,11
Rush Attempts,11,1,298,2020,11
Rush Attempts,11,2,293,2023,11
Rush Attempts,11,3,288,2022,11
Rush Attempts,11,4,281,2015,11
Rush Attempts,11,5,281,2021,11
Rush Attempts,11,6,271,2025,11
Rush Attempts,11,7,270,2014,11
Rush Attempts,11,8,266,2018,11
Rush Attempts,11,9,263,2017,11
Rush Attempts,11,10,258,2016,11
Rush Attempts,11,11,253,2026,11
Rush Attempts,11,12,251,2024,11
Points Scored,12,0,276,2020,12
Points Scored,12,1,261,2018,12
Points Scored,12,2,258,2014,12
Points Scored,12,3,251,2025,12
Points Scored,12,4,248,2023,12
Points Scored,12,5,247,2017,12
Points Scored,12,6,236,2021,12
Points Scored,12,7,235,2019,12
Points Scored,12,8,215,2016,12
Points Scored,12,9,215,2026,12
Points Scored,12,10,210,2022,12
Points Scored,12,11,203,2024,12
Points Scored,12,12,166,2015,12
Points Allowed,12,0,216,2017,12
Points Allowed,12,1,216,2020,12
Points Allowed,12,2,218,2026,12
Points Allowed,12,3,226,2018,12
Points Allowed,12,4,230,2019,12
Points Allowed,12,5,236,2014,12
Points Allowed,12,6,236,2023,12
Points Allowed,12,7,241,2021,12
Points Allowed,12,8,251,2015,12
Points Allowed,12,9,251,2025,12
Points Allowed,12,10,253,2022,12
Points Allowed,12,11,255,2016,12
Points Allowed,12,12,285,2024,12
Passing Yards,12,0,3383,2025,12
Passing Yards,12,1,2968,2019,12
Passing Yards,12,2,2906,2023,12
Passing Yards,12,3,2830,2021,12
Passing Yards,12,4,2805,2024,12
Passing Yards,12,5,2758,2020,12
Passing Yards,12,6,2715,2014,12
Passing Yards,12,7,2666,2026,12
Passing Yards,12,8,2662,2018,12
Passing Yards,12,9,2639,2022,12
Passing Yards,12,10,2609,2016,12
Passing Yards,12,11,2476,2017,12
Passing Yards,12,12,2242,2015,12
Passing Yards Allowed,12,0,1993,2015,12
Passing Yards Allowed,12,1,2207,2016,12
Passing Yards Allowed,12,2,2233,2019,12
Passing Yards Allowed,12,3,2396,2026,12
Passing Yards Allowed,12,4,2449,2020,12
Passing Yards Allowed,12,5,2519,2017,12
Passing Yards Allowed,12,6,2526,2025,12
Passing Yards Allowed,12,7,2575,2021,12
Passing Yards Allowed,12,8,2588,2022,12
Passing Yards Allowed,12,9,2595,2023,12
Passing Yards Allowed,12,10,2626,2024,12
Passing Yards Allowed,12,11,2629,2018,12
Passing Yards Allowed,12,12,2646,2014,12
Rushing Yards,12,0,1143,2020,12
Rushing Yards,12,1,1091,2015,12
Rushing Yards,12,2,1035,2018,12
Rushing Yards,12,3,1005,2022,12
Rushing Yards,12,4,992,2023,12
Rushing Yards,12,5,974,2021,12
Rushing Yards,12,6,953,2014,12
Rushing Yards,12,7,861,2017,12
Rushing Yards,12,8,836,2019,12
Rushing Yards,12,9,820,2024,12
Rushing Yards,12,10,820,2026,12
Rushing Yards,12,11,819,2016,12
Rushing Yards,12,12,757,2025,12
Rushing Yards Allowed,12,0,861,2014,12
Rushing Yards Allowed,12,1,898,2025,12
Rushing Yards Allowed,12,2,1055,2026,12
Rushing Yards Allowed,12,3,1068,2023,12
Rushing Yards Allowed,12,4,1111,2018,12
Rushing Yards Allowed,12,5,1125,2024,12
Rushing Yards Allowed,12,6,1188,2020,12
Rushing Yards Allowed,12,7,1211,2021,12
Rushing Yards Allowed,12,8,1269,2022,12
Rushing Yards Allowed,12,9,1338,2017,12
Rushing Yards Allowed,12,10,1340,2019,12
Rushing Yards Allowed,12,11,1373,2016,12
Rushing Yards Allowed,12,12,1525,2015,12
Total Yards,12,0,4140,2025,12
Total Yards,12,1,3902,2020,12
Total Yards,12,2,3898,2023,12
Total Yards,12,3,3804,2019,12
Total Yards,12,4,3804,2021,12
Total Yards,12,5,3698,2018,12
Total Yards,12,6,3669,2014,12
Total Yards,12,7,3645,2022,12
Total Yards,12,8,3625,2024,12
Total Yards,12,9,3487,2026,12
Total Yards,12,10,3428,2016,12
Total Yards,12,11,3338,2017,12
Total Yards,12,12,3333,2015,12
Total Yards Allowed,12,0,3425,2025,12
Total Yards Allowed,12,1,3451,2026,12
Total Yards Allowed,12,2,3508,2014,12
Total Yards Allowed,12,3,3518,2015,12
Total Yards Allowed,12,4,3574,2019,12
Total Yards Allowed,12,5,3580,2016,12
Total Yards Allowed,12,6,3637,2020,12
Total Yards Allowed,12,7,3663,2023,12
Total Yards Allowed,12,8,3740,2018,12
Total Yards Allowed,12,9,3751,2024,12
Total Yards Allowed,12,10,3787,2021,12
Total Yards Allowed,12,11,3857,2022,12
Total Yards Allowed,12,12,3858,2017,12
Pass Attempts,12,0,437,2015,12
Pass Attempts,12,1,431,2024,12
Pass Attempts,12,2,418,2014,12
Pass Attempts,12,3,416,2025,12
Pass Attempts,12,4,408,2016,12
Pass Attempts,12,5,408,2021,12
Pass Attempts,12,6,407,2019,12
Pass Attempts,12,7,406,2026,12
Pass Attempts,12,8,396,2018,12
Pass Attempts,12,9,396,2022,12
Pass Attempts,12,10,392,2020,12
Pass Attempts,12,11,382,2023,12
Pass Attempts,12,12,380,2017,12
Rush Attempts,12,0,253,2018,12
Rush Attempts,12,1,246,2020,12
Rush Attempts,12,2,235,2025,12
Rush Attempts,12,3,230,2014,12
Rush Attempts,12,4,228,2023,12
Rush Attempts,12,5,221,2026,12
Rush Attempts,12,6,220,2021,12
Rush Attempts,12,7,218,2019,12
Rush Attempts,12,8,217,2017,12
Rush Attempts,12,9,215,2015,12
Rush Attempts,12,10,214,2022,12
Rush Attempts,12,11,208,2016,12
Rush Attempts,12,12,185,2024,12
Points Scored,13,0,314,2020,13
Points Scored,13,1,244,2026,13
Points Scored,13,2,230,2018,13
Points Scored,13,3,225,2017,13
Points Scored,13,4,211,2016,13
Points Scored,13,5,203,2019,13
Points Scored,13,6,192,2015,13
Points Scored,13,7,187,2025,13
Points Scored,13,8,170,2021,13
Points Scored,13,9,168,2022,13
Points Scored,13,10,165,2024,13
Points Scored,13,11,152,2014,13
Points Scored,13,12,126,2023,13
Points Allowed,13,0,171,2020,13
Points Allowed,13,1,186,2026,13
Points Allowed,13,2,190,2018,13
Points Allowed,13,3,199,2015,13
Points Allowed,13,4,204,2016,13
Points Allowed,13,5,205,2019,13
Points Allowed,13,6,221,2024,13
Points Allowed,13,7,238,2017,13
Points Allowed,13,8,238,2021,13
Points Allowed,13,9,239,2014,13
Points Allowed,13,10,240,2025,13
Points Allowed,13,11,270,2023,13
Points Allowed,13,12,273,2022,13
Passing Yards,13,0,2688,2020,13
Passing Yards,13,1,2642,2017,13
Passing Yards,13,2,2576,2026,13
Passing Yards,13,3,2550,2021,13
Passing Yards,13,4,2322,2022,13
Passing Yards,13,5,2277,2015,13
Passing Yards,13,6,2237,2018,13
Passing Yards,13,7,2223,2025,13
Passing Yards,13,8,2189,2019,13
Passing Yards,13,9,2084,2016,13
Passing Yards,13,10,2054,2023,13
Passing Yards,13,11,1821,2014,13
Passing Yards,13,12,1738,2024,13
Passing Yards Allowed,13,0,2041,2015,13
Passing Yards Allowed,13,1,2096,2019,13
Passing Yards Allowed,13,2,2253,2018,13
Passing Yards Allowed,13,3,2255,2014,13
Passing Yards Allowed,13,4,2341,2025,13
Passing Yards Allowed,13,5,2380,2021,13
Passing Yards Allowed,13,6,2390,2024,13
Passing Yards Allowed,13,7,2468,2016,13
Passing Yards Allowed,13,8,2475,2026,13
Passing Yards Allowed,13,9,2526,2023,13
Passing Yards Allowed,13,10,2543,2017,13
Passing Yards Allowed,13,11,2581,2022,13
Passing Yards Allowed,13,12,2651,2020,13
Rushing Yards,13,0,1343,2020,13
Rushing Yards,13,1,1310,2019,13
Rushing Yards,13,2,1200,2018,13
Rushing Yards,13,3,1138,2016,13
Rushing Yards,13,4,1117,2015,13
Rushing Yards,13,5,1085,2024,13
Rushing Yards,13,6,1061,2014,13
Rushing Yards,13,7,1043,2017,13
Rushing Yards,13,8,965,2026,13
Rushing Yards,13,9,888,2023,13
Rushing Yards,13,10,885,2021,13
Rushing Yards,13,11,810,2025,13
Rushing Yards,13,12,783,2022,13
Rushing Yards Allowed,13,0,669,2020,13
Rushing Yards Allowed,13,1,831,2016,13
Rushing Yards Allowed,13,2,858,2015,13
Rushing Yards Allowed,13,3,913,2019,13
Rushing Yards Allowed,13,4,921,2021,13
Rushing Yards Allowed,13,5,935,2017,13
Rushing Yards Allowed,13,6,1066,2014,13
Rushing Yards Allowed,13,7,1076,2024,13
Rushing Yards Allowed,13,8,1085,2025,13
Rushing Yards Allowed,13,9,1132,2018,13
Rushing Yards Allowed,13,10,1212,2026,13
Rushing Yards Allowed,13,11,1296,2023,13
Rushing Yards Allowed,13,12,1389,2022,13
Total Yards,13,0,4031,2020,13
Total Yards,13,1,3685,2017,13
Total Yards,13,2,3541,2026,13
Total Yards,13,3,3500,2019,13
Total Yards,13,4,3437,2018,13
Total Yards,13,5,3435,2021,13
Total Yards,13,6,3395,2015,13
Total Yards,13,7,3223,2016,13
Total Yards,13,8,3106,2022,13
Total Yards,13,9,3033,2025,13
Total Yards,13,10,2943,2023,13
Total Yards,13,11,2883,2014,13
Total Yards,13,12,2823,2024,13
Total Yards Allowed,13,0,2900,2015,13
Total Yards Allowed,13,1,3010,2019,13
Total Yards Allowed,13,2,3300,2016,13
Total Yards Allowed,13,3,3301,2021,13
Total Yards Allowed,13,4,3320,2020,13
Total Yards Allowed,13,5,3321,2014,13
Total Yards Allowed,13,6,3385,2018,13
Total Yards Allowed,13,7,3426,2025,13
Total Yards Allowed,13,8,3466,2024,13
Total Yards Allowed,13,9,3478,2017,13
Total Yards Allowed,13,10,3688,2026,13
Total Yards Allowed,13,11,3823,2023,13
Total Yards Allowed,13,12,3970,2022,13
Pass Attempts,13,0,428,2022,13
Pass Attempts,13,1,408,2021,13
Pass Attempts,13,2,407,2025,13
Pass Attempts,13,3,394,2023,13
Pass Attempts,13,4,365,2024,13
Pass Attempts,13,5,363,2026,13
Pass Attempts,13,6,350,2017,13
Pass Attempts,13,7,346,2015,13
Pass Attempts,13,8,338,2014,13
Pass Attempts,13,9,338,2019,13
Pass Attempts,13,10,330,2018,13
Pass Attempts,13,11,315,2020,13
Pass Attempts,13,12,300,2016,13
Rush Attempts,13,0,337,2020,13
Rush Attempts,13,1,314,2019,13
Rush Attempts,13,2,300,2018,13
Rush Attempts,13,3,281,2015,13
Rush Attempts,13,4,281,2016,13
Rush Attempts,13,5,278,2024,13
Rush Attempts,13,6,263,2026,13
Rush Attempts,13,7,261,2017,13
Rush Attempts,13,8,236,2014,13
Rush Attempts,13,9,229,2021,13
Rush Attempts,13,10,221,2025,13
Rush Attempts,13,11,213,2023,13
Rush Attempts,13,12,211,2022,13
Points Scored,14,0,278,2022,14
Points Scored,14,1,276,2021,14
Points Scored,14,2,276,2026,14
Points Scored,14,3,253,2017,14
Points Scored,14,4,252,2024,14
Points Scored,14,5,231,2019,14
Points Scored,14,6,230,2018,14
Points Scored,14,7,225,2020,14
Points Scored,14,8,211,2015,14
Points Scored,14,9,209,2025,14
Points Scored,14,10,204,2016,14
Points Scored,14,11,196,2023,14
Points Scored,14,12,165,2014,14
Points Allowed,14,0,166,2026,14
Points Allowed,14,1,181,2022,14
Points Allowed,14,2,191,2024,14
Points Allowed,14,3,197,2023,14
Points Allowed,14,4,206,2016,14
Points Allowed,14,5,208,2015,14
Points Allowed,14,6,211,2018,14
Points Allowed,14,7,215,2019,14
Points Allowed,14,8,215,2020,14
Points Allowed,14,9,216,2021,14
Points Allowed,14,10,220,2014,14
Points Allowed,14,11,230,2025,14
Points Allowed,14,12,236,2017,14
Passing Yards,14,0,3046,2017,14
Passing Yards,14,1,2893,2022,14
Passing Yards,14,2,2888,2021,14
Passing Yards,14,3,2785,2020,14
Passing Yards,14,4,2775,2023,14
Passing Yards,14,5,2692,2019,14
Passing Yards,14,6,2686,2016,14
Passing Yards,14,7,2657,2025,14
Passing Yards,14,8,2616,2024,14
Passing Yards,14,9,2597,2026,14
Passing Yards,14,10,2558,2018,14
Passing Yards,14,11,2493,2015,14
Passing Yards,14,12,2285,2014,14
Passing Yards Allowed,14,0,2195,2014,14
Passing Yards Allowed,14,1,2213,2026,14
Passing Yards Allowed,14,2,2326,2024,14
Passing Yards Allowed,14,3,2390,2022,14
Passing Yards Allowed,14,4,2446,2025,14
Passing Yards Allowed,14,5,2506,2015,14
Passing Yards Allowed,14,6,2542,2021,14
Passing Yards Allowed,14,7,2575,2019,14
Passing Yards Allowed,14,8,2576,2023,14
Passing Yards Allowed,14,9,2591,2016,14
Passing Yards Allowed,14,10,2610,2017,14
Passing Yards Allowed,14,11,2703,2020,14
Passing Yards Allowed,14,12,2753,2018,14
Rushing Yards,14,0,1259,2019,14
Rushing Yards,14,1,1241,2026,14
Rushing Yards,14,2,1100,2018,14
Rushing Yards,14,3,1098,2021,14
Rushing Yards,14,4,1031,2024,14
Rushing Yards,14,5,956,2016,14
Rushing Yards,14,6,908,2017,14
Rushing Yards,14,7,900,2020,14
Rushing Yards,14,8,895,2022,14
Rushing Yards,14,9,891,2015,14
Rushing Yards,14,10,873,2025,14
Rushing Yards,14,11,870,2014,14
Rushing Yards,14,12,851,2023,14
Rushing Yards Allowed,14,0,823,2019,14
Rushing Yards Allowed,14,1,939,2026,14
Rushing Yards Allowed,14,2,981,2022,14
Rushing Yards Allowed,14,3,986,2017,14
Rushing Yards Allowed,14,4,990,2021,14
Rushing Yards Allowed,14,5,999,2018,14
Rushing Yards Allowed,14,6,1021,2023,14
Rushing Yards Allowed,14,7,1065,2015,14
Rushing Yards Allowed,14,8,1073,2014,14
Rushing Yards Allowed,14,9,1187,2016,14
Rushing Yards Allowed,14,10,1206,2024,14
Rushing Yards Allowed,14,11,1231,2020,14
Rushing Yards Allowed,14,12,1291,2025,14
Total Yards,14,0,3987,2021,14
Total Yards,14,1,3955,2017,14
Total Yards,14,2,3951,2019,14
Total Yards,14,3,3838,2026,14
Total Yards,14,4,3789,2022,14
Total Yards,14,5,3685,2020,14
Total Yards,14,6,3659,2018,14
Total Yards,14,7,3648,2024,14
Total Yards,14,8,3642,2016,14
Total Yards,14,9,3626,2023,14
Total Yards,14,10,3530,2025,14
Total Yards,14,11,3385,2015,14
Total Yards,14,12,3155,2014,14
Total Yards Allowed,14,0,3152,2026,14
Total Yards Allowed,14,1,3268,2014,14
Total Yards Allowed,14,2,3372,2022,14
Total Yards Allowed,14,3,3399,2019,14
Total Yards Allowed,14,4,3532,2021,14
Total Yards Allowed,14,5,3533,2024,14
Total Yards Allowed,14,6,3571,2015,14
Total Yards Allowed,14,7,3596,2017,14
Total Yards Allowed,14,8,3597,2023,14
Total Yards Allowed,14,9,3737,2025,14
Total Yards Allowed,14,10,3753,2018,14
Total Yards Allowed,14,11,3778,2016,14
Total Yards Allowed,14,12,3935,2020,14
Pass Attempts,14,0,428,2017,14
Pass Attempts,14,1,425,2014,14
Pass Attempts,14,2,417,2025,14
Pass Attempts,14,3,398,2023,14
Pass Attempts,14,4,395,2015,14
Pass Attempts,14,5,395,2020,14
Pass Attempts,14,6,389,2016,14
Pass Attempts,14,7,386,2021,14
Pass Attempts,14,8,378,2018,14
Pass Attempts,14,9,375,2019,14
Pass Attempts,14,10,375,2022,14
Pass Attempts,14,11,361,2024,14
Pass Attempts,14,12,323,2026,14
Rush Attempts,14,0,294,2026,14
Rush Attempts,14,1,273,2019,14
Rush Attempts,14,2,264,2021,14
Rush Attempts,14,3,261,2024,14
Rush Attempts,14,4,259,2022,14
Rush Attempts,14,5,240,2018,14
Rush Attempts,14,6,236,2015,14
Rush Attempts,14,7,233,2017,14
Rush Attempts,14,8,232,2020,14
Rush Attempts,14,9,228,2014,14
Rush Attempts,14,10,226,2025,14
Rush Attempts,14,11,225,2016,14
Rush Attempts,14,12,222,2023,14
Points Scored,15,0,263,2014,15
Points Scored,15,1,217,2016,15
Points Scored,15,2,215,2017,15
Points Scored,15,3,211,2022,15
Points Scored,15,4,208,2018,15
Points Scored,15,5,202,2020,15
Points Scored,15,6,193,2025,15
Points Scored,15,7,189,2019,15
Points Scored,15,8,178,2023,15
Points Scored,15,9,176,2026,15
Points Scored,15,10,171,2024,15
Points Scored,15,11,165,2021,15
Points Scored,15,12,155,2015,15
Points Allowed,15,0,188,2015,15
Points Allowed,15,1,189,2017,15
Points Allowed,15,2,191,2014,15
Points Allowed,15,3,199,2020,15
Points Allowed,15,4,205,2023,15
Points Allowed,15,5,205,2025,15
Points Allowed,15,6,211,2018,15
Points Allowed,15,7,214,2019,15
Points Allowed,15,8,220,2016,15
Points Allowed,15,9,223,2024,15
Points Allowed,15,10,232,2021,15
Points Allowed,15,11,246,2026,15
Points Allowed,15,12,248,2022,15
Passing Yards,15,0,2603,2014,15
Passing Yards,15,1,2572,2026,15
Passing Yards,15,2,2441,2023,15
Passing Yards,15,3,2381,2024,15
Passing Yards,15,4,2238,2018,15
Passing Yards,15,5,2226,2022,15
Passing Yards,15,6,2199,2019,15
Passing Yards,15,7,2195,2021,15
Passing Yards,15,8,2133,2020,15
Passing Yards,15,9,2105,2015,15
Passing Yards,15,10,2021,2016,15
Passing Yards,15,11,2020,2025,15
Passing Yards,15,12,1990,2017,15
Passing Yards Allowed,15,0,2081,2015,15
Passing Yards Allowed,15,1,2166,2020,15
Passing Yards Allowed,15,2,2249,2018,15
Passing Yards Allowed,15,3,2253,2014,15
Passing Yards Allowed,15,4,2285,2023,15
Passing Yards Allowed,15,5,2323,2024,15
Passing Yards Allowed,15,6,2370,2025,15
Passing Yards Allowed,15,7,2393,2017,15
Passing Yards Allowed,15,8,2416,2019,15
Passing Yards Allowed,15,9,2519,2026,15
Passing Yards Allowed,15,10,2566,2016,15
Passing Yards Allowed,15,11,2632,2021,15
Passing Yards Allowed,15,12,2680,2022,15
Rushing Yards,15,0,1461,2016,15
Rushing Yards,15,1,1222,2020,15
Rushing Yards,15,2,1211,2023,15
Rushing Yards,15,3,1207,2014,15
Rushing Yards,15,4,1135,2019,15
Rushing Yards,15,5,1133,2018,15
Rushing Yards,15,6,1035,2022,15
Rushing Yards,15,7,1027,2017,15
Rushing Yards,15,8,989,2024,15
Rushing Yards,15,9,963,2025,15
Rushing Yards,15,10,900,2021,15
Rushing Yards,15,11,835,2026,15
Rushing Yards,15,12,831,2015,15
Rushing Yards Allowed,15,0,951,2025,15
Rushing Yards Allowed,15,1,980,2022,15
Rushing Yards Allowed,15,2,1005,2017,15
Rushing Yards Allowed,15,3,1065,2023,15
Rushing Yards Allowed,15,4,1077,2024,15
Rushing Yards Allowed,15,5,1109,2019,15
Rushing Yards Allowed,15,6,1158,2015,15
Rushing Yards Allowed,15,7,1167,2020,15
Rushing Yards Allowed,15,8,1168,2026,15
Rushing Yards Allowed,15,9,1178,2021,15
Rushing Yards Allowed,15,10,1208,2018,15
Rushing Yards Allowed,15,11,1256,2014,15
Rushing Yards Allowed,15,12,1305,2016,15
Total Yards,15,0,3810,2014,15
Total Yards,15,1,3653,2023,15
Total Yards,15,2,3483,2016,15
Total Yards,15,3,3408,2026,15
Total Yards,15,4,3371,2018,15
Total Yards,15,5,3371,2024,15
Total Yards,15,6,3355,2020,15
Total Yards,15,7,3334,2019,15
Total Yards,15,8,3261,2022,15
Total Yards,15,9,3095,2021,15
Total Yards,15,10,3017,2017,15
Total Yards,15,11,2983,2025,15
Total Yards,15,12,2936,2015,15
Total Yards Allowed,15,0,3240,2015,15
Total Yards Allowed,15,1,3321,2025,15
Total Yards Allowed,15,2,3334,2020,15
Total Yards Allowed,15,3,3351,2023,15
Total Yards Allowed,15,4,3398,2017,15
Total Yards Allowed,15,5,3400,2024,15
Total Yards Allowed,15,6,3458,2018,15
Total Yards Allowed,15,7,3510,2014,15
Total Yards Allowed,15,8,3526,2019,15
Total Yards Allowed,15,9,3660,2022,15
Total Yards Allowed,15,10,3688,2026,15
Total Yards Allowed,15,11,3810,2021,15
Total Yards Allowed,15,12,3872,2016,15
Pass Attempts,15,0,384,2026,15
Pass Attempts,15,1,381,2020,15
Pass Attempts,15,2,376,2024,15
Pass Attempts,15,3,375,2015,15
Pass Attempts,15,4,368,2022,15
Pass Attempts,15,5,363,2018,15
Pass Attempts,15,6,363,2019,15
Pass Attempts,15,7,348,2023,15
Pass Attempts,15,8,346,2025,15
Pass Attempts,15,9,344,2016,15
Pass Attempts,15,10,344,2017,15
Pass Attempts,15,11,343,2021,15
Pass Attempts,15,12,329,2014,15
Rush Attempts,15,0,291,2016,15
Rush Attempts,15,1,290,2023,15
Rush Attempts,15,2,280,2019,15
Rush Attempts,15,3,276,2017,15
Rush Attempts,15,4,276,2018,15
Rush Attempts,15,5,275,2014,15
Rush Attempts,15,6,273,2020,15
Rush Attempts,15,7,264,2025,15
Rush Attempts,15,8,262,2022,15
Rush Attempts,15,9,248,2024,15
Rush Attempts,15,10,231,2015,15
Rush Attempts,15,11,230,2021,15
Rush Attempts,15,12,229,2026,15
Points Scored,16,0,251,2019,16
Points Scored,16,1,247,2014,16
Points Scored,16,2,245,2018,16
Points Scored,16,3,221,2023,16
Points Scored,16,4,221,2025,16
Points Scored,16,5,212,2022,16
Points Scored,16,6,200,2024,16
Points Scored,16,7,198,2016,16
Points Scored,16,8,197,2021,16
Points Scored,16,9,194,2015,16
Points Scored,16,10,160,2017,16
Points Scored,16,11,158,2020,16
Points Scored,16,12,150,2026,16
Points Allowed,16,0,170,2014,16
Points Allowed,16,1,191,2019,16
Points Allowed,16,2,192,2018,16
Points Allowed,16,3,205,2016,16
Points Allowed,16,4,206,2015,16
Points Allowed,16,5,211,2024,16
Points Allowed,16,6,232,2021,16
Points Allowed,16,7,232,2023,16
Points Allowed,16,8,252,2025,16
Points Allowed,16,9,268,2022,16
Points Allowed,16,10,273,2020,16
Points Allowed,16,11,283,2026,16
Points Allowed,16,12,285,2017,16
Passing Yards,16,0,2670,2023,16
Passing Yards,16,1,2661,2020,16
Passing Yards,16,2,2608,2024,16
Passing Yards,16,3,2476,2022,16
Passing Yards,16,4,2429,2014,16
Passing Yards,16,5,2389,2025,16
Passing Yards,16,6,2363,2019,16
Passing Yards,16,7,2363,2021,16
Passing Yards,16,8,2321,2016,16
