Category,Team/All_Teams,Place,Record,Year,Team
Rushing Yards,23,3,1158,2016,23
Rushing Yards,23,4,1157,2017,23
Rushing Yards,23,5,1080,2014,23
Rushing Yards Allowed,23,0,928,2019,23
Rushing Yards Allowed,23,1,950,2015,23
Rushing Yards Allowed,23,2,996,2014,23
Rushing Yards Allowed,23,3,998,2016,23
Rushing Yards Allowed,23,4,1055,2017,23
Rushing Yards Allowed,23,5,1120,2018,23
Total Yards,23,0,3690,2016,23
Total Yards,23,1,3642,2015,23
Total Yards,23,2,3612,2018,23
Total Yards,23,3,3426,2014,23
Total Yards,23,4,3426,2019,23
Total Yards,23,5,3393,2017,23
Total Yards Allowed,23,0,3231,2015,23
Total Yards Allowed,23,1,3266,2016,23
Total Yards Allowed,23,2,3317,2018,23
Total Yards Allowed,23,3,3330,2014,23
Total Yards Allowed,23,4,3536,2017,23
Total Yards Allowed,23,5,3568,2019,23
Pass Attempts,23,0,342,2014,23
Pass Attempts,23,1,333,2018,23
Pass Attempts,23,2,321,2017,23
Pass Attempts,23,3,320,2015,23
Pass Attempts,23,4,320,2016,23
Pass Attempts,23,5,316,2019,23
Rush Attempts,23,0,316,2016,23
Rush Attempts,23,1,308,2015,23
Rush Attempts,23,2,299,2019,23
Rush Attempts,23,3,295,2017,23
Rush Attempts,23,4,285,2014,23
Rush Attempts,23,5,285,2018,23
Points Scored,24,0,243,2015,24
Points Scored,24,1,223,2018,24
Points Scored,24,2,218,2019,24
Points Scored,24,3,206,2014,24
Points Scored,24,4,184,2017,24
Points Scored,24,5,137,2016,24
Points Allowed,24,0,176,2014,24
Points Allowed,24,1,186,2015,24
Points Allowed,24,2,206,2018,24
Points Allowed,24,3,208,2019,24
Points Allowed,24,4,213,2017,24
Points Allowed,24,5,235,2016,24
Passing Yards,24,0,2272,2015,24
Passing Yards,24,1,2109,2016,24
Passing Yards,24,2,1996,2019,24
Passing Yards,24,3,1979,2017,24
Passing Yards,24,4,1846,2014,24
Passing Yards,24,5,1746,2018,24
Passing Yards Allowed,24,0,2003,2014,24
Passing Yards Allowed,24,1,2265,2016,24
Passing Yards Allowed,24,2,2290,2015,24
Passing Yards Allowed,24,3,2515,2018,24
Passing Yards Allowed,24,4,2537,2019,24
Passing Yards Allowed,24,5,2768,2017,24
Rushing Yards,24,0,1547,2015,24
Rushing Yards,24,1,1487,2019,24
Rushing Yards,24,2,1453,2018,24
Rushing Yards,24,3,1365,2014,24
Rushing Yards,24,4,1338,2017,24
Rushing Yards,24,5,1103,2016,24
Rushing Yards Allowed,24,0,923,2015,24
Rushing Yards Allowed,24,1,981,2017,24
Rushing Yards Allowed,24,2,995,2019,24
Rushing Yards Allowed,24,3,1029,2014,24
Rushing Yards Allowed,24,4,1054,2018,24
Rushing Yards Allowed,24,5,1139,2016,24
Total Yards,24,0,3820,2015,24
Total Yards,24,1,3484,2019,24
Total Yards,24,2,3317,2017,24
Total Yards,24,3,3213,2016,24
Total Yards,24,4,3212,2014,24
Total Yards,24,5,3200,2018,24
Total Yards Allowed,24,0,3032,2014,24
Total Yards Allowed,24,1,3213,2015,24
Total Yards Allowed,24,2,3404,2016,24
Total Yards Allowed,24,3,3533,2019,24
Total Yards Allowed,24,4,3569,2018,24
Total Yards Allowed,24,5,3750,2017,24
Pass Attempts,24,0,335,2014,24
Pass Attempts,24,1,330,2016,24
Pass Attempts,24,2,308,2015,24
Pass Attempts,24,3,292,2018,24
Pass Attempts,24,4,289,2019,24
Pass Attempts,24,5,285,2017,24
Rush Attempts,24,0,376,2015,24
Rush Attempts,24,1,335,2014,24
Rush Attempts,24,2,326,2018,24
Rush Attempts,24,3,321,2019,24
Rush Attempts,24,4,318,2017,24
Rush Attempts,24,5,276,2016,24
Points Scored,25,0,243,2015,25
Points Scored,25,1,220,2014,25
Points Scored,25,2,209,2019,25
Points Scored,25,3,185,2017,25
Points Scored,25,4,173,2016,25
Points Scored,25,5,157,2018,25
Points Allowed,25,0,167,2015,25
Points Allowed,25,1,183,2019,25
Points Allowed,25,2,190,2018,25
Points Allowed,25,3,206,2016,25
Points Allowed,25,4,215,2014,25
Points Allowed,25,5,252,2017,25
Passing Yards,25,0,2807,2014,25
Passing Yards,25,1,2594,2015,25
Passing Yards,25,2,2326,2017,25
Passing Yards,25,3,2301,2019,25
Passing Yards,25,4,2281,2016,25
Passing Yards,25,5,2007,2018,25
Passing Yards Allowed,25,0,2010,2015,25
Passing Yards Allowed,25,1,2072,2016,25
Passing Yards Allowed,25,2,2166,2018,25
Passing Yards Allowed,25,3,2288,2019,25
Passing Yards Allowed,25,4,2485,2017,25
Passing Yards Allowed,25,5,2651,2014,25
Rushing Yards,25,0,1323,2019,25
Rushing Yards,25,1,1201,2018,25
Rushing Yards,25,2,1200,2016,25
Rushing Yards,25,3,1120,2015,25
Rushing Yards,25,4,1118,2014,25
Rushing Yards,25,5,955,2017,25
Rushing Yards Allowed,25,0,925,2014,25
Rushing Yards Allowed,25,1,1016,2017,25
Rushing Yards Allowed,25,2,1021,2019,25
Rushing Yards Allowed,25,3,1113,2015,25
Rushing Yards Allowed,25,4,1186,2018,25
Rushing Yards Allowed,25,5,1237,2016,25
Total Yards,25,0,3926,2014,25
Total Yards,25,1,3715,2015,25
Total Yards,25,2,3624,2019,25
Total Yards,25,3,3481,2016,25
Total Yards,25,4,3282,2017,25
Total Yards,25,5,3209,2018,25
Total Yards Allowed,25,0,3123,2015,25
Total Yards Allowed,25,1,3310,2016,25
Total Yards Allowed,25,2,3310,2019,25
Total Yards Allowed,25,3,3353,2018,25
Total Yards Allowed,25,4,3501,2017,25
Total Yards Allowed,25,5,3576,2014,25
Pass Attempts,25,0,355,2014,25
Pass Attempts,25,1,349,2017,25
Pass Attempts,25,2,341,2019,25
Pass Attempts,25,3,325,2018,25
Pass Attempts,25,4,320,2015,25
Pass Attempts,25,5,316,2016,25
Rush Attempts,25,0,298,2019,25
Rush Attempts,25,1,294,2015,25
Rush Attempts,25,2,290,2016,25
Rush Attempts,25,3,282,2018,25
Rush Attempts,25,4,280,2017,25
Rush Attempts,25,5,263,2014,25
Points Scored,26,0,226,2014,26
Points Scored,26,1,225,2019,26
Points Scored,26,2,185,2015,26
Points Scored,26,3,176,2017,26
Points Scored,26,4,164,2016,26
Points Scored,26,5,134,2018,26
Points Allowed,26,0,191,2016,26
Points Allowed,26,1,203,2017,26
Points Allowed,26,2,203,2019,26
Points Allowed,26,3,218,2015,26
Points Allowed,26,4,221,2014,26
Points Allowed,26,5,232,2018,26
Passing Yards,26,0,2740,2014,26
Passing Yards,26,1,2401,2017,26
Passing Yards,26,2,2321,2015,26
Passing Yards,26,3,2269,2016,26
Passing Yards,26,4,2226,2018,26
Passing Yards,26,5,2098,2019,26
Passing Yards Allowed,26,0,2065,2019,26
Passing Yards Allowed,26,1,2256,2017,26
Passing Yards Allowed,26,2,2263,2018,26
Passing Yards Allowed,26,3,2274,2014,26
Passing Yards Allowed,26,4,2290,2015,26
Passing Yards Allowed,26,5,2308,2016,26
Rushing Yards,26,0,1128,2019,26
Rushing Yards,26,1,1006,2016,26
Rushing Yards,26,2,980,2014,26
Rushing Yards,26,3,936,2017,26
Rushing Yards,26,4,880,2015,26
Rushing Yards,26,5,858,2018,26
Rushing Yards Allowed,26,0,1051,2017,26
Rushing Yards Allowed,26,1,1093,2016,26
Rushing Yards Allowed,26,2,1151,2014,26
Rushing Yards Allowed,26,3,1215,2015,26
Rushing Yards Allowed,26,4,1313,2018,26
Rushing Yards Allowed,26,5,1383,2019,26
Total Yards,26,0,3720,2014,26
Total Yards,26,1,3338,2017,26
Total Yards,26,2,3275,2016,26
Total Yards,26,3,3226,2019,26
Total Yards,26,4,3201,2015,26
Total Yards,26,5,3085,2018,26
Total Yards Allowed,26,0,3308,2017,26
Total Yards Allowed,26,1,3401,2016,26
Total Yards Allowed,26,2,3425,2014,26
Total Yards Allowed,26,3,3448,2019,26
Total Yards Allowed,26,4,3505,2015,26
Total Yards Allowed,26,5,3577,2018,26
Pass Attempts,26,0,395,2017,26
Pass Attempts,26,1,383,2018,26
Pass Attempts,26,2,365,2016,26
Pass Attempts,26,3,358,2015,26
Pass Attempts,26,4,353,2014,26
Pass Attempts,26,5,326,2019,26
Rush Attempts,26,0,283,2019,26
Rush Attempts,26,1,268,2016,26
Rush Attempts,26,2,263,2014,26
Rush Attempts,26,3,258,2015,26
Rush Attempts,26,4,254,2017,26
Rush Attempts,26,5,235,2018,26
Points Scored,27,0,275,2014,27
Points Scored,27,1,268,2016,27
Points Scored,27,2,213,2019,27
Points Scored,27,3,208,2017,27
Points Scored,27,4,200,2015,27
Points Scored,27,5,196,2018,27
Points Allowed,27,0,161,2018,27
Points Allowed,27,1,171,2014,27
Points Allowed,27,2,171,2016,27
Points Allowed,27,3,172,2015,27
Points Allowed,27,4,195,2019,27
Points Allowed,27,5,237,2017,27
Passing Yards,27,0,2523,2016,27
Passing Yards,27,1,2435,2019,27
Passing Yards,27,2,2418,2018,27
Passing Yards,27,3,2168,2017,27
Passing Yards,27,4,2064,2015,27
Passing Yards,27,5,1957,2014,27
Passing Yards Allowed,27,0,2035,2019,27
Passing Yards Allowed,27,1,2120,2018,27
Passing Yards Allowed,27,2,2141,2017,27
Passing Yards Allowed,27,3,2197,2015,27
Passing Yards Allowed,27,4,2344,2014,27
Passing Yards Allowed,27,5,2422,2016,27
Rushing Yards,27,0,1603,2014,27
Rushing Yards,27,1,1385,2016,27
Rushing Yards,27,2,1319,2015,27
Rushing Yards,27,3,1278,2019,27
Rushing Yards,27,4,800,2017,27
Rushing Yards,27,5,760,2018,27
Rushing Yards Allowed,27,0,784,2014,27
Rushing Yards Allowed,27,1,933,2019,27
Rushing Yards Allowed,27,2,946,2015,27
Rushing Yards Allowed,27,3,1025,2016,27
Rushing Yards Allowed,27,4,1047,2018,27
Rushing Yards Allowed,27,5,1154,2017,27
Total Yards,27,0,3909,2016,27
Total Yards,27,1,3713,2019,27
Total Yards,27,2,3561,2014,27
Total Yards,27,3,3383,2015,27
Total Yards,27,4,3178,2018,27
Total Yards,27,5,2968,2017,27
Total Yards Allowed,27,0,2968,2019,27
Total Yards Allowed,27,1,3128,2014,27
Total Yards Allowed,27,2,3143,2015,27
Total Yards Allowed,27,3,3168,2018,27
Total Yards Allowed,27,4,3295,2017,27
Total Yards Allowed,27,5,3447,2016,27
Pass Attempts,27,0,357,2018,27
Pass Attempts,27,1,353,2019,27
Pass Attempts,27,2,338,2017,27
Pass Attempts,27,3,335,2015,27
Pass Attempts,27,4,321,2016,27
Pass Attempts,27,5,281,2014,27
Rush Attempts,27,0,346,2014,27
Rush Attempts,27,1,306,2015,27
Rush Attempts,27,2,302,2019,27
Rush Attempts,27,3,296,2016,27
Rush Attempts,27,4,260,2018,27
Rush Attempts,27,5,241,2017,27
Points Scored,28,0,236,2018,28
Points Scored,28,1,227,2017,28
Points Scored,28,2,218,2014,28
Points Scored,28,3,213,2016,28
Points Scored,28,4,203,2015,28
Points Scored,28,5,183,2019,28
Points Allowed,28,0,180,2015,28
Points Allowed,28,1,190,2019,28
Points Allowed,28,2,201,2016,28
Points Allowed,28,3,204,2018,28
Points Allowed,28,4,212,2014,28
Points Allowed,28,5,214,2017,28
Passing Yards,28,0,2498,2017,28
Passing Yards,28,1,2354,2018,28
Passing Yards,28,2,2345,2016,28
Passing Yards,28,3,2310,2014,28
Passing Yards,28,4,2210,2015,28
Passing Yards,28,5,1913,2019,28
Passing Yards Allowed,28,0,2323,2019,28
Passing Yards Allowed,28,1,2363,2015,28
Passing Yards Allowed,28,2,2368,2017,28
Passing Yards Allowed,28,3,2374,2016,28
Passing Yards Allowed,28,4,2434,2018,28
Passing Yards Allowed,28,5,2759,2014,28
Rushing Yards,28,0,1295,2019,28
Rushing Yards,28,1,1206,2014,28
Rushing Yards,28,2,1197,2015,28
Rushing Yards,28,3,1171,2016,28
Rushing Yards,28,4,1088,2018,28
Rushing Yards,28,5,870,2017,28
Rushing Yards Allowed,28,0,761,2014,28
Rushing Yards Allowed,28,1,925,2016,28
Rushing Yards Allowed,28,2,953,2015,28
Rushing Yards Allowed,28,3,1021,2019,28
Rushing Yards Allowed,28,4,1074,2017,28
Rushing Yards Allowed,28,5,1110,2018,28
Total Yards,28,0,3517,2014,28
Total Yards,28,1,3517,2016,28
Total Yards,28,2,3443,2018,28
Total Yards,28,3,3407,2015,28
Total Yards,28,4,3369,2017,28
Total Yards,28,5,3208,2019,28
Total Yards Allowed,28,0,3299,2016,28
Total Yards Allowed,28,1,3316,2015,28
Total Yards Allowed,28,2,3345,2019,28
Total Yards Allowed,28,3,3443,2017,28
Total Yards Allowed,28,4,3520,2014,28
Total Yards Allowed,28,5,3545,2018,28
Pass Attempts,28,0,342,2017,28
Pass Attempts,28,1,340,2018,28
Pass Attempts,28,2,333,2016,28
Pass Attempts,28,3,326,2014,28
Pass Attempts,28,4,296,2019,28
Pass Attempts,28,5,286,2015,28
Rush Attempts,28,0,338,2015,28
Rush Attempts,28,1,299,2019,28
Rush Attempts,28,2,294,2014,28
Rush Attempts,28,3,288,2018,28
Rush Attempts,28,4,281,2016,28
Rush Attempts,28,5,270,2017,28
Points Scored,29,0,280,2014,29
Points Scored,29,1,239,2017,29
Points Scored,29,2,220,2015,29
Points Scored,29,3,211,2018,29
Points Scored,29,4,191,2019,29
Points Scored,29,5,161,2016,29
Points Allowed,29,0,175,2015,29
Points Allowed,29,1,176,2014,29
Points Allowed,29,2,179,2016,29
Points Allowed,29,3,199,2017,29
Points Allowed,29,4,210,2018,29
Points Allowed,29,5,271,2019,29
Passing Yards,29,0,2934,2014,29
Passing Yards,29,1,2786,2019,29
Passing Yards,29,2,2450,2015,29
Passing Yards,29,3,2354,2017,29
Passing Yards,29,4,2243,2018,29
Passing Yards,29,5,2200,2016,29
Passing Yards Allowed,29,0,2057,2015,29
Passing Yards Allowed,29,1,2175,2016,29
Passing Yards Allowed,29,2,2298,2017,29
Passing Yards Allowed,29,3,2361,2019,29
Passing Yards Allowed,29,4,2400,2014,29
Passing Yards Allowed,29,5,2405,2018,29
Rushing Yards,29,0,1103,2015,29
Rushing Yards,29,1,1078,2017,29
Rushing Yards,29,2,1012,2018,29
Rushing Yards,29,3,837,2014,29
Rushing Yards,29,4,823,2016,29
Rushing Yards,29,5,483,2019,29
Rushing Yards Allowed,29,0,906,2018,29
Rushing Yards Allowed,29,1,918,2016,29
Rushing Yards Allowed,29,2,1013,2017,29
Rushing Yards Allowed,29,3,1106,2019,29
Rushing Yards Allowed,29,4,1165,2014,29
Rushing Yards Allowed,29,5,1166,2015,29
Total Yards,29,0,3771,2014,29
Total Yards,29,1,3553,2015,29
Total Yards,29,2,3432,2017,29
Total Yards,29,3,3269,2019,29
Total Yards,29,4,3256,2018,29
Total Yards,29,5,3023,2016,29
Total Yards Allowed,29,0,3093,2016,29
Total Yards Allowed,29,1,3224,2015,29
Total Yards Allowed,29,2,3311,2018,29
Total Yards Allowed,29,3,3312,2017,29
Total Yards Allowed,29,4,3468,2019,29
Total Yards Allowed,29,5,3565,2014,29
Pass Attempts,29,0,410,2019,29
Pass Attempts,29,1,360,2018,29
Pass Attempts,29,2,353,2016,29
Pass Attempts,29,3,352,2014,29
Pass Attempts,29,4,336,2017,29
Pass Attempts,29,5,328,2015,29
Rush Attempts,29,0,301,2015,29
Rush Attempts,29,1,273,2017,29
Rush Attempts,29,2,256,2016,29
Rush Attempts,29,3,255,2014,29
Rush Attempts,29,4,251,2018,29
Rush Attempts,29,5,185,2019,29
Points Scored,30,0,243,2016,30
Points Scored,30,1,180,2018,30
Points Scored,30,2,178,2019,30
Points Scored,30,3,165,2017,30
Points Scored,30,4,114,2014,30
Points Scored,30,5,94,2015,30
Points Allowed,30,0,238,2016,30
Points Allowed,30,1,242,2017,30
Points Allowed,30,2,245,2014,30
Points Allowed,30,3,258,2018,30
Points Allowed,30,4,273,2019,30
Points Allowed,30,5,303,2015,30
Passing Yards,30,0,2483,2018,30
Passing Yards,30,1,2437,2016,30
Passing Yards,30,2,2372,2019,30
Passing Yards,30,3,2303,2017,30
Passing Yards,30,4,1898,2015,30
Passing Yards,30,5,1817,2014,30
Passing Yards Allowed,30,0,2018,2017,30
Passing Yards Allowed,30,1,2156,2015,30
Passing Yards Allowed,30,2,2190,2018,30
Passing Yards Allowed,30,3,2248,2014,30
Passing Yards Allowed,30,4,2347,2019,30
Passing Yards Allowed,30,5,2440,2016,30
Rushing Yards,30,0,1017,2016,30
Rushing Yards,30,1,847,2014,30
Rushing Yards,30,2,818,2017,30
Rushing Yards,30,3,803,2018,30
Rushing Yards,30,4,798,2019,30
Rushing Yards,30,5,561,2015,30
Rushing Yards Allowed,30,0,1060,2017,30
Rushing Yards Allowed,30,1,1120,2016,30
Rushing Yards Allowed,30,2,1257,2018,30
Rushing Yards Allowed,30,3,1358,2014,30
Rushing Yards Allowed,30,4,1536,2019,30
Rushing Yards Allowed,30,5,1637,2015,30
Total Yards,30,0,3455,2016,30
Total Yards,30,1,3286,2018,30
Total Yards,30,2,3171,2019,30
Total Yards,30,3,3121,2017,30
Total Yards,30,4,2665,2014,30
Total Yards,30,5,2460,2015,30
Total Yards Allowed,30,0,3079,2017,30
Total Yards Allowed,30,1,3447,2018,30
Total Yards Allowed,30,2,3560,2016,30
Total Yards Allowed,30,3,3607,2014,30
Total Yards Allowed,30,4,3793,2015,30
Total Yards Allowed,30,5,3883,2019,30
Pass Attempts,30,0,409,2017,30
Pass Attempts,30,1,394,2018,30
Pass Attempts,30,2,386,2014,30
Pass Attempts,30,3,373,2015,30
Pass Attempts,30,4,364,2016,30
Pass Attempts,30,5,348,2019,30
Rush Attempts,30,0,250,2016,30
Rush Attempts,30,1,216,2014,30
Rush Attempts,30,2,213,2017,30
Rush Attempts,30,3,212,2019,30
Rush Attempts,30,4,210,2018,30
Rush Attempts,30,5,181,2015,30
Points Scored,31,0,282,2019,31
Points Scored,31,1,251,2017,31
Points Scored,31,2,237,2018,31
Points Scored,31,3,211,2015,31
Points Scored,31,4,205,2014,31
Points Scored,31,5,201,2016,31
Points Allowed,31,0,199,2018,31
Points Allowed,31,1,208,2019,31
Points Allowed,31,2,210,2015,31
Points Allowed,31,3,212,2017,31
Points Allowed,31,4,223,2014,31
Points Allowed,31,5,230,2016,31
Passing Yards,31,0,2568,2019,31
Passing Yards,31,1,2515,2018,31
Passing Yards,31,2,2498,2014,31
Passing Yards,31,3,2418,2017,31
Passing Yards,31,4,2357,2016,31
Passing Yards,31,5,2026,2015,31
Passing Yards Allowed,31,0,2229,2015,31
Passing Yards Allowed,31,1,2269,2017,31
Passing Yards Allowed,31,2,2291,2016,31
Passing Yards Allowed,31,3,2371,2018,31
Passing Yards Allowed,31,4,2375,2019,31
Passing Yards Allowed,31,5,2530,2014,31
Rushing Yards,31,0,1470,2017,31
Rushing Yards,31,1,1350,2018,31
Rushing Yards,31,2,1286,2016,31
Rushing Yards,31,3,1255,2019,31
Rushing Yards,31,4,1115,2015,31
Rushing Yards,31,5,993,2014,31
Rushing Yards Allowed,31,0,1094,2016,31
Rushing Yards Allowed,31,1,1116,2017,31
Rushing Yards Allowed,31,2,1116,2018,31
Rushing Yards Allowed,31,3,1230,2019,31
Rushing Yards Allowed,31,4,1364,2014,31
Rushing Yards Allowed,31,5,1399,2015,31
Total Yards,31,0,3888,2017,31
Total Yards,31,1,3865,2018,31
Total Yards,31,2,3823,2019,31
Total Yards,31,3,3644,2016,31
Total Yards,31,4,3491,2014,31
Total Yards,31,5,3141,2015,31
Total Yards Allowed,31,0,3385,2016,31
Total Yards Allowed,31,1,3385,2017,31
Total Yards Allowed,31,2,3487,2018,31
Total Yards Allowed,31,3,3605,2019,31
Total Yards Allowed,31,4,3628,2015,31
Total Yards Allowed,31,5,3894,2014,31
Pass Attempts,31,0,373,2014,31
Pass Attempts,31,1,358,2016,31
Pass Attempts,31,2,348,2018,31
Pass Attempts,31,3,318,2019,31
Pass Attempts,31,4,316,2017,31
Pass Attempts,31,5,309,2015,31
Rush Attempts,31,0,310,2017,31
Rush Attempts,31,1,305,2018,31
Rush Attempts,31,2,298,2016,31
Rush Attempts,31,3,290,2015,31
Rush Attempts,31,4,288,2019,31
Rush Attempts,31,5,244,2014,31
Points Scored,99,0,316,2016,19
Points Scored,99,1,309,2019,19
Points Scored,99,2,308,2014,19
Points Scored,99,3,308,2019,10
Points Scored,99,4,296,2015,19
Points Scored,99,5,296,2017,18
Points Scored,99,6,295,2018,3
Points Scored,99,7,293,2017,19
Points Scored,99,8,292,2016,18
Points Scored,99,9,291,2017,20
Points Scored,99,10,283,2015,18
Points Scored,99,11,283,2017,10
Points Scored,99,12,282,2019,31
Points Scored,99,13,280,2014,29
Points Scored,99,14,280,2017,3
Points Scored,99,15,277,2014,22
Points Scored,99,16,276,2017,2
Points Scored,99,17,275,2014,27
Points Scored,99,18,275,2016,20
Points Scored,99,19,270,2017,21
Points Scored,99,20,269,2018,18
Points Scored,99,21,268,2016,27
Points Scored,99,22,266,2016,3
Points Scored,99,23,266,2018,4
Points Scored,99,24,265,2019,17
Points Scored,99,25,263,2014,15
Points Scored,99,26,263,2015,2
Points Scored,99,27,261,2018,12
Points Scored,99,28,261,2019,21
Points Scored,99,29,259,2016,2
Points Scored,99,30,259,2019,18
Points Scored,99,31,258,2014,12
Points Scored,99,32,255,2019,3
Points Scored,99,33,255,2019,20
Points Scored,99,34,253,2017,0
Points Scored,99,35,253,2017,14
Points Scored,99,36,251,2017,31
Points Scored,99,37,251,2019,16
Points Scored,99,38,248,2018,20
Points Scored,99,39,247,2014,16
Points Scored,99,40,247,2015,6
Points Scored,99,41,247,2017,12
Points Scored,99,42,246,2015,10
Points Scored,99,43,245,2018,16
Points Scored,99,44,243,2015,24
Points Scored,99,45,243,2015,25
Points Scored,99,46,243,2016,30
Points Scored,99,47,241,2015,20
Points Scored,99,48,241,2016,4
Points Scored,99,49,240,2014,4
Points Scored,99,50,239,2017,29
Points Scored,99,51,238,2014,6
Points Scored,99,52,237,2018,31
Points Scored,99,53,236,2018,28
Points Scored,99,54,235,2014,18
Points Scored,99,55,235,2014,21
Points Scored,99,56,235,2016,10
Points Scored,99,57,235,2019,12
Points Scored,99,58,233,2015,22
Points Scored,99,59,233,2017,17
Points Scored,99,60,232,2019,9
Points Scored,99,61,231,2019,14
Points Scored,99,62,230,2017,6
Points Scored,99,63,230,2018,13
Points Scored,99,64,230,2018,14
Points Scored,99,65,227,2014,10
Points Scored,99,66,227,2017,28
Points Scored,99,67,227,2018,8
Points Scored,99,68,226,2014,26
Points Scored,99,69,225,2017,4
Points Scored,99,70,225,2017,13
Points Scored,99,71,225,2018,19
Points Scored,99,72,225,2019,26
Points Scored,99,73,223,2018,24
Points Scored,99,74,223,2019,6
Points Scored,99,75,221,2015,4
Points Scored,99,76,221,2015,8
Points Scored,99,77,220,2014,25
Points Scored,99,78,220,2015,3
Points Scored,99,79,220,2015,29
Points Scored,99,80,218,2014,28
Points Scored,99,81,218,2018,1
Points Scored,99,82,218,2018,10
Points Scored,99,83,218,2019,24
Points Scored,99,84,217,2015,17
Points Scored,99,85,217,2016,15
Points Scored,99,86,216,2015,23
Points Scored,99,87,215,2016,12
Points Scored,99,88,215,2016,21
Points Scored,99,89,215,2017,8
Points Scored,99,90,215,2017,15
Points Scored,99,91,215,2018,9
Points Scored,99,92,213,2016,28
Points Scored,99,93,213,2019,27
Points Scored,99,94,211,2015,14
Points Scored,99,95,211,2015,31
Points Scored,99,96,211,2016,13
Points Scored,99,97,211,2018,29
Points Scored,99,98,210,2016,8
Points Scored,99,99,210,2016,23
Points Allowed,99,0,133,2016,4
Points Allowed,99,1,147,2019,10
Points Allowed,99,2,157,2018,0
Points Allowed,99,3,159,2016,10
Points Allowed,99,4,161,2018,27
Points Allowed,99,5,163,2014,19
Points Allowed,99,6,165,2016,9
Points Allowed,99,7,165,2017,9
Points Allowed,99,8,166,2014,10
Points Allowed,99,9,167,2015,25
Points Allowed,99,10,170,2014,16
Points Allowed,99,11,170,2019,3
Points Allowed,99,12,171,2014,27
Points Allowed,99,13,171,2016,27
Points Allowed,99,14,172,2015,27
Points Allowed,99,15,175,2015,4
Points Allowed,99,16,175,2015,29
Points Allowed,99,17,175,2019,4
Points Allowed,99,18,176,2014,24
Points Allowed,99,19,176,2014,29
Points Allowed,99,20,177,2015,10
Points Allowed,99,21,178,2014,20
Points Allowed,99,22,179,2016,29
Points Allowed,99,23,179,2018,9
Points Allowed,99,24,180,2015,6
Points Allowed,99,25,180,2015,28
Points Allowed,99,26,180,2016,19
Points Allowed,99,27,181,2018,4
Points Allowed,99,28,183,2015,23
Points Allowed,99,29,183,2019,25
Points Allowed,99,30,184,2018,1
Points Allowed,99,31,184,2018,2
Points Allowed,99,32,185,2014,7
Points Allowed,99,33,186,2015,19
Points Allowed,99,34,186,2015,24
Points Allowed,99,35,187,2015,9
Points Allowed,99,36,188,2014,4
Points Allowed,99,37,188,2015,15
Points Allowed,99,38,188,2019,9
Points Allowed,99,39,189,2017,2
Points Allowed,99,40,189,2017,15
Points Allowed,99,41,190,2015,2
Points Allowed,99,42,190,2018,13
Points Allowed,99,43,190,2018,25
Points Allowed,99,44,190,2019,28
Points Allowed,99,45,191,2014,15
Points Allowed,99,46,191,2016,2
Points Allowed,99,47,191,2016,26
Points Allowed,99,48,191,2019,16
Points Allowed,99,49,192,2017,0
Points Allowed,99,50,192,2018,16
Points Allowed,99,51,194,2017,10
Points Allowed,99,52,195,2014,21
Points Allowed,99,53,195,2016,23
Points Allowed,99,54,195,2019,27
Points Allowed,99,55,196,2015,5
Points Allowed,99,56,197,2014,23
Points Allowed,99,57,198,2015,8
Points Allowed,99,58,198,2019,20
Points Allowed,99,59,199,2015,13
Points Allowed,99,60,199,2017,29
Points Allowed,99,61,199,2018,31
Points Allowed,99,62,200,2018,3
Points Allowed,99,63,200,2018,5
Points Allowed,99,64,200,2018,22
Points Allowed,99,65,201,2014,6
Points Allowed,99,66,201,2016,7
Points Allowed,99,67,201,2016,28
Points Allowed,99,68,203,2014,3
Points Allowed,99,69,203,2016,11
Points Allowed,99,70,203,2017,26
Points Allowed,99,71,203,2019,26
Points Allowed,99,72,204,2016,13
Points Allowed,99,73,204,2018,28
Points Allowed,99,74,205,2014,17
Points Allowed,99,75,205,2015,11
Points Allowed,99,76,205,2016,16
Points Allowed,99,77,205,2018,8
Points Allowed,99,78,205,2019,13
Points Allowed,99,79,206,2015,16
Points Allowed,99,80,206,2016,14
Points Allowed,99,81,206,2016,25
Points Allowed,99,82,206,2017,6
Points Allowed,99,83,206,2018,24
Points Allowed,99,84,206,2019,2
Points Allowed,99,85,206,2019,21
Points Allowed,99,86,208,2015,14
Points Allowed,99,87,208,2017,22
Points Allowed,99,88,208,2019,24
Points Allowed,99,89,208,2019,31
Points Allowed,99,90,209,2016,0
Points Allowed,99,91,209,2018,10
Points Allowed,99,92,210,2015,31
Points Allowed,99,93,210,2018,29
Points Allowed,99,94,211,2018,14
Points Allowed,99,95,211,2018,15
Points Allowed,99,96,212,2014,28
Points Allowed,99,97,212,2017,3
Points Allowed,99,98,212,2017,31
Points Allowed,99,99,213,2016,8
Passing Yards,99,0,3500,2017,18
Passing Yards,99,1,3176,2018,19
Passing Yards,99,2,3171,2018,20
Passing Yards,99,3,3098,2018,18
Passing Yards,99,4,3098,2019,18
Passing Yards,99,5,3046,2017,14
Passing Yards,99,6,3028,2016,19
Passing Yards,99,7,2968,2016,18
Passing Yards,99,8,2968,2019,12
Passing Yards,99,9,2965,2017,10
Passing Yards,99,10,2934,2014,29
Passing Yards,99,11,2918,2019,20
Passing Yards,99,12,2917,2019,19
Passing Yards,99,13,2866,2016,22
Passing Yards,99,14,2858,2017,20
