Category,Team/All_Teams,Place,Player,Record,Team,Year
All-Purpose Yards,18,92,598,40,18,2014
All-Purpose Yards,18,93,3132,39,18,2014
All-Purpose Yards,18,94,4164,37,18,2016
All-Purpose Yards,18,95,4705,37,18,2017
All-Purpose Yards,18,96,4086,35,18,2018
All-Purpose Yards,18,97,750,35,18,2019
All-Purpose Yards,18,98,836,34,18,2018
All-Purpose Yards,18,99,997,33,18,2019
Quarterback Rating,19,0,112,1187,19,2016
Quarterback Rating,19,1,112,1140,19,2015
Quarterback Rating,19,2,112,1117,19,2019
Quarterback Rating,19,3,112,1116,19,2014
Quarterback Rating,19,4,112,1073,19,2017
Quarterback Rating,19,5,112,968,19,2018
Pass Attempts,19,0,112,652,19,2018
Pass Attempts,19,1,112,536,19,2019
Pass Attempts,19,2,112,532,19,2014
Pass Attempts,19,3,112,521,19,2017
Pass Attempts,19,4,112,506,19,2016
Pass Attempts,19,5,112,498,19,2015
Pass Attempts,19,6,4017,12,19,2016
Pass Attempts,19,7,5645,6,19,2019
Pass Attempts,19,8,550,1,19,2014
Pass Completions,19,0,112,449,19,2018
Pass Completions,19,1,112,387,19,2019
Pass Completions,19,2,112,374,19,2016
Pass Completions,19,3,112,370,19,2014
Pass Completions,19,4,112,362,19,2017
Pass Completions,19,5,112,357,19,2015
Pass Completions,19,6,4017,7,19,2016
Pass Completions,19,7,5645,4,19,2019
Completion Percentage,19,0,112,739,19,2016
Completion Percentage,19,1,112,722,19,2019
Completion Percentage,19,2,112,717,19,2015
Completion Percentage,19,3,112,695,19,2014
Completion Percentage,19,4,112,695,19,2017
Completion Percentage,19,5,112,689,19,2018
Passing Yards,19,0,112,5083,19,2018
Passing Yards,19,1,112,4764,19,2016
Passing Yards,19,2,112,4630,19,2019
Passing Yards,19,3,112,4561,19,2017
Passing Yards,19,4,112,4513,19,2015
Passing Yards,19,5,112,4257,19,2014
Passing Yards,19,6,4017,81,19,2016
Passing Yards,19,7,5645,38,19,2019
Yards per Pass Attempt,19,0,112,942,19,2016
Yards per Pass Attempt,19,1,112,906,19,2015
Yards per Pass Attempt,19,2,112,875,19,2017
Yards per Pass Attempt,19,3,112,864,19,2019
Yards per Pass Attempt,19,4,112,800,19,2014
Yards per Pass Attempt,19,5,112,780,19,2018
Passing Touchdowns,19,0,112,39,19,2014
Passing Touchdowns,19,1,112,39,19,2015
Passing Touchdowns,19,2,112,39,19,2016
Passing Touchdowns,19,3,112,37,19,2017
Passing Touchdowns,19,4,112,33,19,2019
Passing Touchdowns,19,5,112,27,19,2018
Times Sacked,19,0,112,39,19,2016
Times Sacked,19,1,112,36,19,2018
Times Sacked,19,2,112,35,19,2017
Times Sacked,19,3,112,30,19,2014
Times Sacked,19,4,112,27,19,2019
Times Sacked,19,5,112,24,19,2015
300 Yards Passing,19,0,112,10,19,2018
300 Yards Passing,19,1,112,9,19,2017
300 Yards Passing,19,2,112,7,19,2016
300 Yards Passing,19,3,112,7,19,2019
300 Yards Passing,19,4,112,6,19,2015
300 Yards Passing,19,5,112,5,19,2014
Rushing Attempts,19,0,1740,334,19,2017
Rushing Attempts,19,1,1740,310,19,2014
Rushing Attempts,19,2,3307,266,19,2016
Rushing Attempts,19,3,1740,257,19,2018
Rushing Attempts,19,4,1740,220,19,2019
Rushing Attempts,19,5,1740,204,19,2015
Rushing Attempts,19,6,4938,164,19,2019
Rushing Attempts,19,7,181,157,19,2014
Rushing Attempts,19,8,3307,147,19,2015
Rushing Attempts,19,9,5733,98,19,2018
Rushing Attempts,19,10,998,75,19,2016
Rushing Attempts,19,11,3307,73,19,2017
Rushing Attempts,19,12,998,59,19,2015
Rushing Attempts,19,13,1943,56,19,2016
Rushing Attempts,19,14,1740,43,19,2016
Rushing Attempts,19,15,1940,35,19,2015
Rushing Attempts,19,16,6618,35,19,2019
Rushing Attempts,19,17,998,26,19,2017
Rushing Attempts,19,18,112,23,19,2014
Rushing Attempts,19,19,6617,23,19,2019
Rushing Attempts,19,20,112,20,19,2017
Rushing Attempts,19,21,112,18,19,2015
Rushing Attempts,19,22,112,18,19,2018
Rushing Attempts,19,23,3338,16,19,2017
Rushing Attempts,19,24,3338,15,19,2015
Rushing Attempts,19,25,112,14,19,2019
Rushing Attempts,19,26,3338,10,19,2016
Rushing Attempts,19,27,112,8,19,2016
Rushing Attempts,19,28,5714,7,19,2018
Rushing Attempts,19,29,1675,5,19,2015
Rushing Attempts,19,30,4938,4,19,2018
Rushing Attempts,19,31,6640,4,19,2019
Rushing Attempts,19,32,1593,3,19,2014
Rushing Attempts,19,33,1602,3,19,2016
Rushing Attempts,19,34,1602,3,19,2018
Rushing Attempts,19,35,5743,3,19,2018
Rushing Attempts,19,36,1604,2,19,2014
Rushing Attempts,19,37,4017,2,19,2016
Rushing Attempts,19,38,4158,2,19,2016
Rushing Attempts,19,39,1602,2,19,2019
Rushing Attempts,19,40,5645,2,19,2019
Rushing Attempts,19,41,550,1,19,2014
Rushing Attempts,19,42,862,1,19,2014
Rushing Attempts,19,43,1716,1,19,2014
Rushing Attempts,19,44,1844,1,19,2014
Rushing Attempts,19,45,2583,1,19,2014
Rushing Attempts,19,46,1716,1,19,2016
Rushing Attempts,19,47,1716,1,19,2017
Rushing Attempts,19,48,1716,1,19,2018
Rushing Attempts,19,49,6706,1,19,2019
Rushing Yards,19,0,1740,1774,19,2017
Rushing Yards,19,1,1740,1338,19,2014
Rushing Yards,19,2,3307,1096,19,2016
Rushing Yards,19,3,1740,1011,19,2018
Rushing Yards,19,4,1740,999,19,2015
Rushing Yards,19,5,1740,901,19,2019
Rushing Yards,19,6,4938,694,19,2019
Rushing Yards,19,7,3307,610,19,2015
Rushing Yards,19,8,3307,445,19,2017
Rushing Yards,19,9,181,426,19,2014
Rushing Yards,19,10,5733,342,19,2018
Rushing Yards,19,11,998,270,19,2016
Rushing Yards,19,12,1740,244,19,2016
Rushing Yards,19,13,1943,239,19,2016
Rushing Yards,19,14,998,238,19,2015
Rushing Yards,19,15,6618,180,19,2019
Rushing Yards,19,16,112,132,19,2017
Rushing Yards,19,17,112,102,19,2018
Rushing Yards,19,18,112,100,19,2014
Rushing Yards,19,19,1940,93,19,2015
Rushing Yards,19,20,112,86,19,2016
Rushing Yards,19,21,998,72,19,2017
Rushing Yards,19,22,112,70,19,2015
Rushing Yards,19,23,3338,56,19,2016
Rushing Yards,19,24,6617,55,19,2019
Rushing Yards,19,25,3338,49,19,2017
Rushing Yards,19,26,112,37,19,2019
Rushing Yards,19,27,4938,35,19,2018
Rushing Yards,19,28,3338,31,19,2015
Rushing Yards,19,29,5714,25,19,2018
Rushing Yards,19,30,6640,23,19,2019
Rushing Yards,19,31,1602,18,19,2018
Rushing Yards,19,32,1675,13,19,2015
Rushing Yards,19,33,1593,11,19,2014
Rushing Yards,19,34,550,10,19,2014
Rushing Yards,19,35,5743,9,19,2018
Rushing Yards,19,36,5645,9,19,2019
Rushing Yards,19,37,1602,7,19,2016
Rushing Yards,19,38,1716,7,19,2018
Rushing Yards,19,39,1604,6,19,2014
Rushing Yards,19,40,4017,5,19,2016
Rushing Yards,19,41,1716,4,19,2014
Rushing Yards,19,42,1716,4,19,2017
Rushing Yards,19,43,4158,3,19,2016
Rushing Yards,19,44,2583,1,19,2014
Yards per Carry,19,0,1740,531,19,2017
Yards per Carry,19,1,1740,490,19,2015
Yards per Carry,19,2,1740,432,19,2014
Yards per Carry,19,3,4938,423,19,2019
Yards per Carry,19,4,3307,415,19,2015
Yards per Carry,19,5,3307,412,19,2016
Yards per Carry,19,6,1740,410,19,2019
Yards per Carry,19,7,1740,393,19,2018
Yards per Carry,19,8,181,271,19,2014
Rushing Touchdowns,19,0,1740,13,19,2017
Rushing Touchdowns,19,1,1740,11,19,2014
Rushing Touchdowns,19,2,1740,9,19,2019
Rushing Touchdowns,19,3,3307,7,19,2016
Rushing Touchdowns,19,4,1740,6,19,2015
Rushing Touchdowns,19,5,1740,6,19,2018
Rushing Touchdowns,19,6,998,5,19,2016
Rushing Touchdowns,19,7,4938,5,19,2019
Rushing Touchdowns,19,8,3307,4,19,2015
Rushing Touchdowns,19,9,5733,4,19,2018
Rushing Touchdowns,19,10,998,3,19,2015
Rushing Touchdowns,19,11,3307,3,19,2017
Rushing Touchdowns,19,12,181,2,19,2014
Rushing Touchdowns,19,13,3338,2,19,2015
Rushing Touchdowns,19,14,1943,2,19,2016
Rushing Touchdowns,19,15,6618,2,19,2019
Rushing Touchdowns,19,16,112,1,19,2017
Rushing Touchdowns,19,17,6617,1,19,2019
100 Yards Rushing,19,0,1740,9,19,2017
100 Yards Rushing,19,1,1740,4,19,2014
100 Yards Rushing,19,2,1740,3,19,2018
100 Yards Rushing,19,3,1740,3,19,2019
100 Yards Rushing,19,4,1740,2,19,2015
100 Yards Rushing,19,5,998,1,19,2015
100 Yards Rushing,19,6,1740,1,19,2016
100 Yards Rushing,19,7,1943,1,19,2016
100 Yards Rushing,19,8,3307,1,19,2016
100 Yards Rushing,19,9,4938,1,19,2019
Receptions,19,0,1716,125,19,2019
Receptions,19,1,1716,121,19,2018
Receptions,19,2,1602,114,19,2018
Receptions,19,3,1602,110,19,2019
Receptions,19,4,1716,104,19,2016
Receptions,19,5,1602,100,19,2016
Receptions,19,6,1716,90,19,2014
Receptions,19,7,1716,89,19,2015
Receptions,19,8,1716,87,19,2017
Receptions,19,9,1602,76,19,2015
Receptions,19,10,1740,70,19,2017
Receptions,19,11,1602,63,19,2017
Receptions,19,12,1740,62,19,2014
Receptions,19,13,1593,61,19,2014
Receptions,19,14,325,54,19,2015
Receptions,19,15,1602,52,19,2014
Receptions,19,16,325,51,19,2014
Receptions,19,17,3307,51,19,2016
Receptions,19,18,325,50,19,2016
Receptions,19,19,1740,46,19,2015
Receptions,19,20,325,40,19,2017
Receptions,19,21,1740,40,19,2018
Receptions,19,22,325,39,19,2018
Receptions,19,23,5920,39,19,2018
Receptions,19,24,3307,34,19,2015
Receptions,19,25,5775,34,19,2018
Receptions,19,26,1008,30,19,2017
Receptions,19,27,6752,29,19,2019
Receptions,19,28,1740,28,19,2019
Receptions,19,29,5920,28,19,2019
Receptions,19,30,4200,24,19,2018
Receptions,19,31,6716,21,19,2019
Receptions,19,32,3338,18,19,2015
Receptions,19,33,6704,18,19,2019
Receptions,19,34,1604,17,19,2014
Receptions,19,35,3338,17,19,2016
Receptions,19,36,3338,17,19,2017
Receptions,19,37,4246,14,19,2017
Receptions,19,38,4158,13,19,2017
Receptions,19,39,4158,13,19,2018
Receptions,19,40,4200,12,19,2017
Receptions,19,41,6618,11,19,2019
Receptions,19,42,862,10,19,2015
Receptions,19,43,1740,10,19,2016
Receptions,19,44,4246,10,19,2016
Receptions,19,45,5733,10,19,2018
Receptions,19,46,5876,10,19,2018
Receptions,19,47,1825,9,19,2014
Receptions,19,48,713,9,19,2016
Receptions,19,49,1943,9,19,2016
Receptions,19,50,3307,9,19,2017
Receptions,19,51,2583,8,19,2014
Receptions,19,52,862,7,19,2014
Receptions,19,53,2497,6,19,2014
Receptions,19,54,188,6,19,2015
Receptions,19,55,1675,6,19,2015
Receptions,19,56,2608,6,19,2015
Receptions,19,57,998,6,19,2016
Receptions,19,58,1846,5,19,2015
Receptions,19,59,4200,5,19,2016
Receptions,19,60,1473,5,19,2017
Receptions,19,61,6640,5,19,2019
Receptions,19,62,6663,5,19,2019
Receptions,19,63,1940,4,19,2015
Receptions,19,64,4938,4,19,2019
Receptions,19,65,1844,3,19,2014
Receptions,19,66,1846,3,19,2016
Receptions,19,67,4158,3,19,2016
Receptions,19,68,5743,3,19,2018
Receptions,19,69,5876,3,19,2019
Receptions,19,70,181,2,19,2014
Receptions,19,71,1846,2,19,2014
Receptions,19,72,998,2,19,2015
Receptions,19,73,2512,2,19,2017
Receptions,19,74,6617,2,19,2019
Receptions,19,75,6706,2,19,2019
Receptions,19,76,5714,1,19,2018
Receptions,19,77,5828,1,19,2018
Receiving Yards,19,0,1716,1811,19,2018
Receiving Yards,19,1,1602,1655,19,2019
Receiving Yards,19,2,1716,1581,19,2016
Receiving Yards,19,3,1602,1553,19,2016
Receiving Yards,19,4,1716,1538,19,2019
Receiving Yards,19,5,1602,1348,19,2018
Receiving Yards,19,6,1716,1291,19,2015
Receiving Yards,19,7,1716,1229,19,2017
Receiving Yards,19,8,1602,1138,19,2015
Receiving Yards,19,9,1716,1102,19,2014
Receiving Yards,19,10,1602,1033,19,2017
Receiving Yards,19,11,1593,878,19,2014
Receiving Yards,19,12,1602,820,19,2014
Receiving Yards,19,13,325,699,19,2015
Receiving Yards,19,14,325,580,19,2017
Receiving Yards,19,15,325,566,19,2016
Receiving Yards,19,16,325,537,19,2014
Receiving Yards,19,17,1740,524,19,2015
Receiving Yards,19,18,1740,523,19,2017
Receiving Yards,19,19,3307,485,19,2016
Receiving Yards,19,20,1740,467,19,2014
Receiving Yards,19,21,1008,403,19,2017
Receiving Yards,19,22,5920,386,19,2018
Receiving Yards,19,23,1740,362,19,2018
Receiving Yards,19,24,325,352,19,2018
Receiving Yards,19,25,6752,330,19,2019
Receiving Yards,19,26,5920,329,19,2019
Receiving Yards,19,27,3307,303,19,2015
Receiving Yards,19,28,4200,302,19,2018
Receiving Yards,19,29,6716,250,19,2019
Receiving Yards,19,30,5775,248,19,2018
Receiving Yards,19,31,1740,233,19,2019
Receiving Yards,19,32,3338,185,19,2017
Receiving Yards,19,33,4246,178,19,2017
Receiving Yards,19,34,6704,136,19,2019
Receiving Yards,19,35,4200,134,19,2017
Receiving Yards,19,36,5876,134,19,2018
Receiving Yards,19,37,2583,131,19,2014
Receiving Yards,19,38,862,125,19,2015
Receiving Yards,19,39,1604,124,19,2014
Receiving Yards,19,40,3307,122,19,2017
Receiving Yards,19,41,3338,98,19,2016
Receiving Yards,19,42,713,97,19,2016
Receiving Yards,19,43,188,95,19,2015
Receiving Yards,19,44,1846,83,19,2015
Receiving Yards,19,45,1740,83,19,2016
Receiving Yards,19,46,4158,79,19,2017
Receiving Yards,19,47,3338,78,19,2015
Receiving Yards,19,48,4200,73,19,2016
Receiving Yards,19,49,2608,66,19,2015
Receiving Yards,19,50,6618,63,19,2019
Receiving Yards,19,51,1825,62,19,2014
Receiving Yards,19,52,862,61,19,2014
Receiving Yards,19,53,4158,57,19,2018
Receiving Yards,19,54,1675,56,19,2015
Receiving Yards,19,55,4158,56,19,2016
Receiving Yards,19,56,1473,56,19,2017
Receiving Yards,19,57,998,54,19,2016
Receiving Yards,19,58,1943,50,19,2016
Receiving Yards,19,59,4246,49,19,2016
Receiving Yards,19,60,5733,49,19,2018
Receiving Yards,19,61,1940,46,19,2015
Receiving Yards,19,62,5876,44,19,2019
Receiving Yards,19,63,6640,41,19,2019
Receiving Yards,19,64,2512,39,19,2017
Receiving Yards,19,65,1846,38,19,2016
Receiving Yards,19,66,2497,28,19,2014
Receiving Yards,19,67,1846,26,19,2014
Receiving Yards,19,68,4938,20,19,2019
Receiving Yards,19,69,181,19,19,2014
Receiving Yards,19,70,6663,19,19,2019
Receiving Yards,19,71,5743,14,19,2018
Receiving Yards,19,72,6706,12,19,2019
Receiving Yards,19,73,5714,11,19,2018
Receiving Yards,19,74,998,9,19,2015
Receiving Yards,19,75,5828,9,19,2018
Receiving Yards,19,76,1844,2,19,2014
Yards per Reception,19,0,1602,1640,19,2017
Yards per Reception,19,1,1602,1577,19,2014
Yards per Reception,19,2,1602,1553,19,2016
Yards per Reception,19,3,1716,1520,19,2016
Yards per Reception,19,4,1602,1505,19,2019
Yards per Reception,19,5,1602,1497,19,2015
Yards per Reception,19,6,1716,1497,19,2018
Yards per Reception,19,7,1716,1451,19,2015
Yards per Reception,19,8,325,1450,19,2017
Yards per Reception,19,9,1593,1439,19,2014
Yards per Reception,19,10,1716,1413,19,2017
Yards per Reception,19,11,325,1294,19,2015
Yards per Reception,19,12,1716,1230,19,2019
Yards per Reception,19,13,1716,1224,19,2014
Yards per Reception,19,14,1602,1182,19,2018
Yards per Reception,19,15,1740,1139,19,2015
Yards per Reception,19,16,325,1132,19,2016
Yards per Reception,19,17,325,1053,19,2014
Yards per Reception,19,18,5920,990,19,2018
Yards per Reception,19,19,3307,951,19,2016
Yards per Reception,19,20,1740,905,19,2018
Yards per Reception,19,21,325,903,19,2018
Yards per Reception,19,22,3307,891,19,2015
Yards per Reception,19,23,1740,753,19,2014
Yards per Reception,19,24,1740,747,19,2017
Yards per Reception,19,25,5775,729,19,2018
Receiving Touchdowns,19,0,1716,15,19,2015
Receiving Touchdowns,19,1,1716,14,19,2017
Receiving Touchdowns,19,2,1602,13,19,2019
Receiving Touchdowns,19,3,1602,12,19,2016
Receiving Touchdowns,19,4,1602,12,19,2018
Receiving Touchdowns,19,5,1716,10,19,2014
Receiving Touchdowns,19,6,1716,10,19,2019
Receiving Touchdowns,19,7,1602,9,19,2014
Receiving Touchdowns,19,8,3307,9,19,2016
Receiving Touchdowns,19,9,1740,9,19,2017
Receiving Touchdowns,19,10,325,8,19,2014
Receiving Touchdowns,19,11,1593,8,19,2014
Receiving Touchdowns,19,12,1716,8,19,2016
Receiving Touchdowns,19,13,1602,7,19,2015
Receiving Touchdowns,19,14,325,6,19,2015
Receiving Touchdowns,19,15,1602,5,19,2017
Receiving Touchdowns,19,16,1740,4,19,2015
Receiving Touchdowns,19,17,3307,4,19,2015
Receiving Touchdowns,19,18,325,4,19,2017
Receiving Touchdowns,19,19,1740,4,19,2019
Receiving Touchdowns,19,20,1740,3,19,2014
Receiving Touchdowns,19,21,325,3,19,2016
Receiving Touchdowns,19,22,325,3,19,2018
Receiving Touchdowns,19,23,1716,3,19,2018
Receiving Touchdowns,19,24,713,2,19,2016
Receiving Touchdowns,19,25,998,2,19,2016
Receiving Touchdowns,19,26,4158,2,19,2017
Receiving Touchdowns,19,27,1740,2,19,2018
Receiving Touchdowns,19,28,5876,2,19,2018
Receiving Touchdowns,19,29,5920,2,19,2018
Receiving Touchdowns,19,30,6704,2,19,2019
Receiving Touchdowns,19,31,1604,1,19,2014
Receiving Touchdowns,19,32,1846,1,19,2015
Receiving Touchdowns,19,33,2608,1,19,2015
Receiving Touchdowns,19,34,3338,1,19,2015
Receiving Touchdowns,19,35,1846,1,19,2016
Receiving Touchdowns,19,36,1943,1,19,2016
Receiving Touchdowns,19,37,4246,1,19,2016
Receiving Touchdowns,19,38,1008,1,19,2017
Receiving Touchdowns,19,39,4200,1,19,2017
Receiving Touchdowns,19,40,4246,1,19,2017
Receiving Touchdowns,19,41,4158,1,19,2018
Receiving Touchdowns,19,42,4200,1,19,2018
Receiving Touchdowns,19,43,5775,1,19,2018
Receiving Touchdowns,19,44,5920,1,19,2019
Receiving Touchdowns,19,45,6618,1,19,2019
Receiving Touchdowns,19,46,6716,1,19,2019
Receiving Touchdowns,19,47,6752,1,19,2019
Targeted Passes,19,0,1602,179,19,2018
Targeted Passes,19,1,1716,179,19,2018
Targeted Passes,19,2,1716,174,19,2019
Targeted Passes,19,3,1716,161,19,2016
Targeted Passes,19,4,1602,152,19,2019
Targeted Passes,19,5,1602,130,19,2016
Targeted Passes,19,6,1716,128,19,2015
Targeted Passes,19,7,1716,126,19,2014
Targeted Passes,19,8,1716,126,19,2017
Targeted Passes,19,9,1602,115,19,2015
Targeted Passes,19,10,1740,90,19,2017
Targeted Passes,19,11,1602,89,19,2017
Targeted Passes,19,12,1593,86,19,2014
Targeted Passes,19,13,1740,81,19,2014
Targeted Passes,19,14,1602,78,19,2014
Targeted Passes,19,15,325,76,19,2014
Targeted Passes,19,16,325,67,19,2015
Targeted Passes,19,17,5920,63,19,2018
Targeted Passes,19,18,325,62,19,2016
Targeted Passes,19,19,3307,58,19,2016
Targeted Passes,19,20,1740,56,19,2015
Targeted Passes,19,21,325,55,19,2018
Targeted Passes,19,22,325,53,19,2017
Targeted Passes,19,23,1008,49,19,2017
Targeted Passes,19,24,1740,49,19,2018
Targeted Passes,19,25,5775,43,19,2018
Targeted Passes,19,26,6752,42,19,2019
Targeted Passes,19,27,3307,40,19,2015
Targeted Passes,19,28,6716,36,19,2019
Targeted Passes,19,29,5920,35,19,2019
Targeted Passes,19,30,4200,34,19,2018
Targeted Passes,19,31,1740,32,19,2019
Targeted Passes,19,32,6704,27,19,2019
Targeted Passes,19,33,4246,26,19,2017
Targeted Passes,19,34,3338,24,19,2017
Targeted Passes,19,35,3338,22,19,2015
Targeted Passes,19,36,3338,22,19,2016
Targeted Passes,19,37,1604,20,19,2014
Targeted Passes,19,38,4200,19,19,2017
Targeted Passes,19,39,2583,18,19,2014
Targeted Passes,19,40,1825,17,19,2014
Targeted Passes,19,41,4158,17,19,2017
Targeted Passes,19,42,4158,17,19,2018
Targeted Passes,19,43,713,16,19,2016
Targeted Passes,19,44,4246,15,19,2016
Targeted Passes,19,45,3307,15,19,2017
Targeted Passes,19,46,862,14,19,2015
Targeted Passes,19,47,5876,14,19,2018
Targeted Passes,19,48,862,13,19,2014
Targeted Passes,19,49,188,13,19,2015
Targeted Passes,19,50,5733,13,19,2018
Targeted Passes,19,51,1740,12,19,2016
Targeted Passes,19,52,6618,12,19,2019
Targeted Passes,19,53,1846,11,19,2015
Targeted Passes,19,54,2608,11,19,2015
Targeted Passes,19,55,1473,11,19,2017
Targeted Passes,19,56,1943,10,19,2016
Targeted Passes,19,57,2497,8,19,2014
Targeted Passes,19,58,4938,8,19,2019
Targeted Passes,19,59,5876,8,19,2019
Targeted Passes,19,60,1675,7,19,2015
Targeted Passes,19,61,998,7,19,2016
Targeted Passes,19,62,4200,7,19,2016
Targeted Passes,19,63,998,6,19,2015
Targeted Passes,19,64,1846,6,19,2016
Targeted Passes,19,65,1844,5,19,2014
Targeted Passes,19,66,1940,5,19,2015
Targeted Passes,19,67,4158,5,19,2016
Targeted Passes,19,68,6640,5,19,2019
Targeted Passes,19,69,6663,5,19,2019
Targeted Passes,19,70,181,3,19,2014
Targeted Passes,19,71,5743,3,19,2018
Targeted Passes,19,72,6706,3,19,2019
Targeted Passes,19,73,1846,2,19,2014
Targeted Passes,19,74,2512,2,19,2017
Targeted Passes,19,75,6617,2,19,2019
Targeted Passes,19,76,5714,1,19,2018
Targeted Passes,19,77,5828,1,19,2018
Passes Dropped,19,0,1716,11,19,2017
Passes Dropped,19,1,1602,10,19,2018
Passes Dropped,19,2,5920,7,19,2018
Passes Dropped,19,3,1716,6,19,2015
Passes Dropped,19,4,1602,5,19,2015
Passes Dropped,19,5,325,5,19,2017
Passes Dropped,19,6,325,4,19,2014
Passes Dropped,19,7,1593,4,19,2014
Passes Dropped,19,8,1716,4,19,2016
Passes Dropped,19,9,1008,4,19,2017
Passes Dropped,19,10,1740,4,19,2017
Passes Dropped,19,11,1602,4,19,2019
Passes Dropped,19,12,1602,3,19,2014
Passes Dropped,19,13,713,3,19,2016
Passes Dropped,19,14,1716,3,19,2018
Passes Dropped,19,15,1716,3,19,2019
Passes Dropped,19,16,6716,3,19,2019
Passes Dropped,19,17,6752,3,19,2019
Passes Dropped,19,18,1716,2,19,2014
Passes Dropped,19,19,2583,2,19,2014
Passes Dropped,19,20,325,2,19,2015
Passes Dropped,19,21,1846,2,19,2015
Passes Dropped,19,22,325,2,19,2016
Passes Dropped,19,23,3338,2,19,2016
Passes Dropped,19,24,1602,2,19,2017
Passes Dropped,19,25,4158,2,19,2017
Passes Dropped,19,26,4200,2,19,2018
Passes Dropped,19,27,5775,2,19,2018
Passes Dropped,19,28,6704,2,19,2019
Passes Dropped,19,29,862,1,19,2014
Passes Dropped,19,30,1940,1,19,2015
Passes Dropped,19,31,3307,1,19,2015
Passes Dropped,19,32,1740,1,19,2016
Passes Dropped,19,33,4158,1,19,2016
Passes Dropped,19,34,4200,1,19,2016
Passes Dropped,19,35,3307,1,19,2017
Passes Dropped,19,36,4200,1,19,2017
Passes Dropped,19,37,325,1,19,2018
Passes Dropped,19,38,1740,1,19,2018
Passes Dropped,19,39,4158,1,19,2018
Passes Dropped,19,40,5733,1,19,2018
Passes Dropped,19,41,5920,1,19,2019
100 Yards Receiving,19,0,1716,8,19,2016
100 Yards Receiving,19,1,1716,8,19,2018
100 Yards Receiving,19,2,1602,8,19,2019
100 Yards Receiving,19,3,1716,6,19,2015
100 Yards Receiving,19,4,1602,6,19,2016
100 Yards Receiving,19,5,1716,6,19,2019
100 Yards Receiving,19,6,1593,5,19,2014
100 Yards Receiving,19,7,1602,4,19,2015
100 Yards Receiving,19,8,1716,4,19,2017
100 Yards Receiving,19,9,1602,4,19,2018
100 Yards Receiving,19,10,1602,3,19,2014
100 Yards Receiving,19,11,1602,3,19,2017
100 Yards Receiving,19,12,1716,1,19,2014
100 Yards Receiving,19,13,1740,1,19,2015
100 Yards Receiving,19,14,3307,1,19,2016
100 Yards Receiving,19,15,325,1,19,2017
100 Yards Receiving,19,16,1740,1,19,2017
100 Yards Receiving,19,17,4246,1,19,2017
Interceptions,19,0,695,7,19,2016
Interceptions,19,1,1694,6,19,2016
Interceptions,19,2,695,6,19,2017
Interceptions,19,3,695,6,19,2019
Interceptions,19,4,1749,5,19,2015
Interceptions,19,5,1581,4,19,2014
Interceptions,19,6,1749,4,19,2014
Interceptions,19,7,1694,4,19,2015
Interceptions,19,8,5538,4,19,2018
Interceptions,19,9,7306,4,19,2019
Interceptions,19,10,647,3,19,2014
Interceptions,19,11,695,3,19,2014
Interceptions,19,12,1694,3,19,2014
Interceptions,19,13,940,3,19,2015
Interceptions,19,14,647,3,19,2016
Interceptions,19,15,1749,3,19,2016
Interceptions,19,16,1039,3,19,2017
Interceptions,19,17,1040,3,19,2017
Interceptions,19,18,3014,3,19,2017
Interceptions,19,19,695,3,19,2018
Interceptions,19,20,1749,3,19,2019
Interceptions,19,21,5478,3,19,2019
Interceptions,19,22,647,2,19,2015
Interceptions,19,23,783,2,19,2015
Interceptions,19,24,1809,2,19,2015
Interceptions,19,25,940,2,19,2016
Interceptions,19,26,1749,2,19,2017
Interceptions,19,27,4631,2,19,2018
Interceptions,19,28,6292,2,19,2019
Interceptions,19,29,7319,2,19,2019
Interceptions,19,30,318,1,19,2014
Interceptions,19,31,783,1,19,2014
Interceptions,19,32,787,1,19,2014
Interceptions,19,33,940,1,19,2014
Interceptions,19,34,695,1,19,2015
Interceptions,19,35,808,1,19,2015
Interceptions,19,36,1118,1,19,2015
Interceptions,19,37,1453,1,19,2015
Interceptions,19,38,1581,1,19,2015
Interceptions,19,39,4631,1,19,2016
Interceptions,19,40,1835,1,19,2017
Interceptions,19,41,2240,1,19,2017
Interceptions,19,42,5538,1,19,2017
Interceptions,19,43,1749,1,19,2018
Interceptions,19,44,5622,1,19,2018
Interceptions,19,45,6358,1,19,2018
Interceptions,19,46,6438,1,19,2018
Interceptions,19,47,5622,1,19,2019
Interceptions,19,48,7173,1,19,2019
Interceptions,19,49,7343,1,19,2019
Pass Defense Percentage,19,0,647,845,19,2016
Pass Defense Percentage,19,1,1694,833,19,2014
Pass Defense Percentage,19,2,695,830,19,2014
Pass Defense Percentage,19,3,647,827,19,2014
Pass Defense Percentage,19,4,1694,827,19,2016
Pass Defense Percentage,19,5,1581,822,19,2014
Pass Defense Percentage,19,6,695,820,19,2016
Pass Defense Percentage,19,7,1749,810,19,2014
Pass Defense Percentage,19,8,647,809,19,2015
Pass Defense Percentage,19,9,695,808,19,2015
Pass Defense Percentage,19,10,695,808,19,2017
Pass Defense Percentage,19,11,1749,806,19,2019
Pass Defense Percentage,19,12,1749,794,19,2015
Pass Defense Percentage,19,13,1694,792,19,2015
Pass Defense Percentage,19,14,1835,789,19,2017
Pass Defense Percentage,19,15,5538,789,19,2018
Pass Defense Percentage,19,16,1749,788,19,2018
Pass Defense Percentage,19,17,7306,785,19,2019
Pass Defense Percentage,19,18,1039,783,19,2016
