Category,Team/All_Teams,Place,Record,Year,Team
Points Scored,14,8,196,2023,14
Points Scored,14,9,165,2014,14
Points Allowed,14,0,181,2022,14
Points Allowed,14,1,197,2023,14
Points Allowed,14,2,206,2016,14
Points Allowed,14,3,208,2015,14
Points Allowed,14,4,211,2018,14
Points Allowed,14,5,215,2019,14
Points Allowed,14,6,215,2020,14
Points Allowed,14,7,216,2021,14
Points Allowed,14,8,220,2014,14
Points Allowed,14,9,236,2017,14
Passing Yards,14,0,3046,2017,14
Passing Yards,14,1,2893,2022,14
Passing Yards,14,2,2888,2021,14
Passing Yards,14,3,2785,2020,14
Passing Yards,14,4,2775,2023,14
Passing Yards,14,5,2692,2019,14
Passing Yards,14,6,2686,2016,14
Passing Yards,14,7,2558,2018,14
Passing Yards,14,8,2493,2015,14
Passing Yards,14,9,2285,2014,14
Passing Yards Allowed,14,0,2195,2014,14
Passing Yards Allowed,14,1,2390,2022,14
Passing Yards Allowed,14,2,2506,2015,14
Passing Yards Allowed,14,3,2542,2021,14
Passing Yards Allowed,14,4,2575,2019,14
Passing Yards Allowed,14,5,2576,2023,14
Passing Yards Allowed,14,6,2591,2016,14
Passing Yards Allowed,14,7,2610,2017,14
Passing Yards Allowed,14,8,2703,2020,14
Passing Yards Allowed,14,9,2753,2018,14
Rushing Yards,14,0,1259,2019,14
Rushing Yards,14,1,1100,2018,14
Rushing Yards,14,2,1098,2021,14
Rushing Yards,14,3,956,2016,14
Rushing Yards,14,4,908,2017,14
Rushing Yards,14,5,900,2020,14
Rushing Yards,14,6,895,2022,14
Rushing Yards,14,7,891,2015,14
Rushing Yards,14,8,870,2014,14
Rushing Yards,14,9,851,2023,14
Rushing Yards Allowed,14,0,823,2019,14
Rushing Yards Allowed,14,1,981,2022,14
Rushing Yards Allowed,14,2,986,2017,14
Rushing Yards Allowed,14,3,990,2021,14
Rushing Yards Allowed,14,4,999,2018,14
Rushing Yards Allowed,14,5,1021,2023,14
Rushing Yards Allowed,14,6,1065,2015,14
Rushing Yards Allowed,14,7,1073,2014,14
Rushing Yards Allowed,14,8,1187,2016,14
Rushing Yards Allowed,14,9,1231,2020,14
Total Yards,14,0,3987,2021,14
Total Yards,14,1,3955,2017,14
Total Yards,14,2,3951,2019,14
Total Yards,14,3,3789,2022,14
Total Yards,14,4,3685,2020,14
Total Yards,14,5,3659,2018,14
Total Yards,14,6,3642,2016,14
Total Yards,14,7,3626,2023,14
Total Yards,14,8,3385,2015,14
Total Yards,14,9,3155,2014,14
Total Yards Allowed,14,0,3268,2014,14
Total Yards Allowed,14,1,3372,2022,14
Total Yards Allowed,14,2,3399,2019,14
Total Yards Allowed,14,3,3532,2021,14
Total Yards Allowed,14,4,3571,2015,14
Total Yards Allowed,14,5,3596,2017,14
Total Yards Allowed,14,6,3597,2023,14
Total Yards Allowed,14,7,3753,2018,14
Total Yards Allowed,14,8,3778,2016,14
Total Yards Allowed,14,9,3935,2020,14
Pass Attempts,14,0,428,2017,14
Pass Attempts,14,1,425,2014,14
Pass Attempts,14,2,398,2023,14
Pass Attempts,14,3,395,2015,14
Pass Attempts,14,4,395,2020,14
Pass Attempts,14,5,389,2016,14
Pass Attempts,14,6,386,2021,14
Pass Attempts,14,7,378,2018,14
Pass Attempts,14,8,375,2019,14
Pass Attempts,14,9,375,2022,14
Rush Attempts,14,0,273,2019,14
Rush Attempts,14,1,264,2021,14
Rush Attempts,14,2,259,2022,14
Rush Attempts,14,3,240,2018,14
Rush Attempts,14,4,236,2015,14
Rush Attempts,14,5,233,2017,14
Rush Attempts,14,6,232,2020,14
Rush Attempts,14,7,228,2014,14
Rush Attempts,14,8,225,2016,14
Rush Attempts,14,9,222,2023,14
Points Scored,15,0,263,2014,15
Points Scored,15,1,217,2016,15
Points Scored,15,2,215,2017,15
Points Scored,15,3,211,2022,15
Points Scored,15,4,208,2018,15
Points Scored,15,5,202,2020,15
Points Scored,15,6,189,2019,15
Points Scored,15,7,178,2023,15
Points Scored,15,8,165,2021,15
Points Scored,15,9,155,2015,15
Points Allowed,15,0,188,2015,15
Points Allowed,15,1,189,2017,15
Points Allowed,15,2,191,2014,15
Points Allowed,15,3,199,2020,15
Points Allowed,15,4,205,2023,15
Points Allowed,15,5,211,2018,15
Points Allowed,15,6,214,2019,15
Points Allowed,15,7,220,2016,15
Points Allowed,15,8,232,2021,15
Points Allowed,15,9,248,2022,15
Passing Yards,15,0,2603,2014,15
Passing Yards,15,1,2441,2023,15
Passing Yards,15,2,2238,2018,15
Passing Yards,15,3,2226,2022,15
Passing Yards,15,4,2199,2019,15
Passing Yards,15,5,2195,2021,15
Passing Yards,15,6,2133,2020,15
Passing Yards,15,7,2105,2015,15
Passing Yards,15,8,2021,2016,15
Passing Yards,15,9,1990,2017,15
Passing Yards Allowed,15,0,2081,2015,15
Passing Yards Allowed,15,1,2166,2020,15
Passing Yards Allowed,15,2,2249,2018,15
Passing Yards Allowed,15,3,2253,2014,15
Passing Yards Allowed,15,4,2285,2023,15
Passing Yards Allowed,15,5,2393,2017,15
Passing Yards Allowed,15,6,2416,2019,15
Passing Yards Allowed,15,7,2566,2016,15
Passing Yards Allowed,15,8,2632,2021,15
Passing Yards Allowed,15,9,2680,2022,15
Rushing Yards,15,0,1461,2016,15
Rushing Yards,15,1,1222,2020,15
Rushing Yards,15,2,1211,2023,15
Rushing Yards,15,3,1207,2014,15
Rushing Yards,15,4,1135,2019,15
Rushing Yards,15,5,1133,2018,15
Rushing Yards,15,6,1035,2022,15
Rushing Yards,15,7,1027,2017,15
Rushing Yards,15,8,900,2021,15
Rushing Yards,15,9,831,2015,15
Rushing Yards Allowed,15,0,980,2022,15
Rushing Yards Allowed,15,1,1005,2017,15
Rushing Yards Allowed,15,2,1065,2023,15
Rushing Yards Allowed,15,3,1109,2019,15
Rushing Yards Allowed,15,4,1158,2015,15
Rushing Yards Allowed,15,5,1167,2020,15
Rushing Yards Allowed,15,6,1178,2021,15
Rushing Yards Allowed,15,7,1208,2018,15
Rushing Yards Allowed,15,8,1256,2014,15
Rushing Yards Allowed,15,9,1305,2016,15
Total Yards,15,0,3810,2014,15
Total Yards,15,1,3653,2023,15
Total Yards,15,2,3483,2016,15
Total Yards,15,3,3371,2018,15
Total Yards,15,4,3355,2020,15
Total Yards,15,5,3334,2019,15
Total Yards,15,6,3261,2022,15
Total Yards,15,7,3095,2021,15
Total Yards,15,8,3017,2017,15
Total Yards,15,9,2936,2015,15
Total Yards Allowed,15,0,3240,2015,15
Total Yards Allowed,15,1,3334,2020,15
Total Yards Allowed,15,2,3351,2023,15
Total Yards Allowed,15,3,3398,2017,15
Total Yards Allowed,15,4,3458,2018,15
Total Yards Allowed,15,5,3510,2014,15
Total Yards Allowed,15,6,3526,2019,15
Total Yards Allowed,15,7,3660,2022,15
Total Yards Allowed,15,8,3810,2021,15
Total Yards Allowed,15,9,3872,2016,15
Pass Attempts,15,0,381,2020,15
Pass Attempts,15,1,375,2015,15
Pass Attempts,15,2,368,2022,15
Pass Attempts,15,3,363,2018,15
Pass Attempts,15,4,363,2019,15
Pass Attempts,15,5,348,2023,15
Pass Attempts,15,6,344,2016,15
Pass Attempts,15,7,344,2017,15
Pass Attempts,15,8,343,2021,15
Pass Attempts,15,9,329,2014,15
Rush Attempts,15,0,291,2016,15
Rush Attempts,15,1,290,2023,15
Rush Attempts,15,2,280,2019,15
Rush Attempts,15,3,276,2017,15
Rush Attempts,15,4,276,2018,15
Rush Attempts,15,5,275,2014,15
Rush Attempts,15,6,273,2020,15
Rush Attempts,15,7,262,2022,15
Rush Attempts,15,8,231,2015,15
Rush Attempts,15,9,230,2021,15
Points Scored,16,0,251,2019,16
Points Scored,16,1,247,2014,16
Points Scored,16,2,245,2018,16
Points Scored,16,3,221,2023,16
Points Scored,16,4,212,2022,16
Points Scored,16,5,198,2016,16
Points Scored,16,6,197,2021,16
Points Scored,16,7,194,2015,16
Points Scored,16,8,160,2017,16
Points Scored,16,9,158,2020,16
Points Allowed,16,0,170,2014,16
Points Allowed,16,1,191,2019,16
Points Allowed,16,2,192,2018,16
Points Allowed,16,3,205,2016,16
Points Allowed,16,4,206,2015,16
Points Allowed,16,5,232,2021,16
Points Allowed,16,6,232,2023,16
Points Allowed,16,7,268,2022,16
Points Allowed,16,8,273,2020,16
Points Allowed,16,9,285,2017,16
Passing Yards,16,0,2670,2023,16
Passing Yards,16,1,2661,2020,16
Passing Yards,16,2,2476,2022,16
Passing Yards,16,3,2429,2014,16
Passing Yards,16,4,2363,2019,16
Passing Yards,16,5,2363,2021,16
Passing Yards,16,6,2321,2016,16
Passing Yards,16,7,2305,2015,16
Passing Yards,16,8,2247,2017,16
Passing Yards,16,9,2152,2018,16
Passing Yards Allowed,16,0,2035,2014,16
Passing Yards Allowed,16,1,2168,2015,16
Passing Yards Allowed,16,2,2426,2022,16
Passing Yards Allowed,16,3,2526,2018,16
Passing Yards Allowed,16,4,2540,2017,16
Passing Yards Allowed,16,5,2551,2023,16
Passing Yards Allowed,16,6,2593,2021,16
Passing Yards Allowed,16,7,2640,2016,16
Passing Yards Allowed,16,8,2658,2020,16
Passing Yards Allowed,16,9,2688,2019,16
Rushing Yards,16,0,1561,2018,16
Rushing Yards,16,1,1391,2019,16
Rushing Yards,16,2,1361,2016,16
Rushing Yards,16,3,1241,2023,16
Rushing Yards,16,4,1166,2015,16
Rushing Yards,16,5,1140,2022,16
Rushing Yards,16,6,1077,2020,16
Rushing Yards,16,7,1018,2014,16
Rushing Yards,16,8,964,2021,16
Rushing Yards,16,9,886,2017,16
Rushing Yards Allowed,16,0,835,2023,16
Rushing Yards Allowed,16,1,837,2019,16
Rushing Yards Allowed,16,2,963,2018,16
Rushing Yards Allowed,16,3,1008,2021,16
Rushing Yards Allowed,16,4,1017,2022,16
Rushing Yards Allowed,16,5,1065,2020,16
Rushing Yards Allowed,16,6,1203,2014,16
Rushing Yards Allowed,16,7,1242,2017,16
Rushing Yards Allowed,16,8,1259,2015,16
Rushing Yards Allowed,16,9,1263,2016,16
Total Yards,16,0,3911,2023,16
Total Yards,16,1,3755,2019,16
Total Yards,16,2,3739,2020,16
Total Yards,16,3,3713,2018,16
Total Yards,16,4,3683,2016,16
Total Yards,16,5,3617,2022,16
Total Yards,16,6,3471,2015,16
Total Yards,16,7,3448,2014,16
Total Yards,16,8,3328,2021,16
Total Yards,16,9,3133,2017,16
Total Yards Allowed,16,0,3238,2014,16
Total Yards Allowed,16,1,3386,2023,16
Total Yards Allowed,16,2,3428,2015,16
Total Yards Allowed,16,3,3443,2022,16
Total Yards Allowed,16,4,3490,2018,16
Total Yards Allowed,16,5,3526,2019,16
Total Yards Allowed,16,6,3601,2021,16
Total Yards Allowed,16,7,3723,2020,16
Total Yards Allowed,16,8,3782,2017,16
Total Yards Allowed,16,9,3904,2016,16
Pass Attempts,16,0,381,2020,16
Pass Attempts,16,1,360,2021,16
Pass Attempts,16,2,360,2023,16
Pass Attempts,16,3,351,2022,16
Pass Attempts,16,4,350,2014,16
Pass Attempts,16,5,346,2015,16
Pass Attempts,16,6,346,2016,16
Pass Attempts,16,7,346,2017,16
Pass Attempts,16,8,313,2019,16
Pass Attempts,16,9,275,2018,16
Rush Attempts,16,0,319,2019,16
Rush Attempts,16,1,311,2018,16
Rush Attempts,16,2,284,2016,16
Rush Attempts,16,3,277,2015,16
Rush Attempts,16,4,274,2023,16
Rush Attempts,16,5,260,2022,16
Rush Attempts,16,6,258,2014,16
Rush Attempts,16,7,249,2021,16
Rush Attempts,16,8,240,2020,16
Rush Attempts,16,9,220,2017,16
Points Scored,17,0,265,2019,17
Points Scored,17,1,261,2020,17
Points Scored,17,2,256,2023,17
Points Scored,17,3,233,2017,17
Points Scored,17,4,217,2015,17
Points Scored,17,5,215,2022,17
Points Scored,17,6,180,2014,17
Points Scored,17,7,178,2018,17
Points Scored,17,8,174,2021,17
Points Scored,17,9,145,2016,17
Points Allowed,17,0,205,2014,17
Points Allowed,17,1,238,2018,17
Points Allowed,17,2,243,2015,17
Points Allowed,17,3,261,2019,17
Points Allowed,17,4,261,2021,17
Points Allowed,17,5,264,2017,17
Points Allowed,17,6,273,2020,17
Points Allowed,17,7,276,2022,17
Points Allowed,17,8,280,2023,17
Points Allowed,17,9,281,2016,17
Passing Yards,17,0,2909,2023,17
Passing Yards,17,1,2826,2019,17
Passing Yards,17,2,2823,2022,17
Passing Yards,17,3,2719,2015,17
Passing Yards,17,4,2693,2017,17
Passing Yards,17,5,2681,2020,17
Passing Yards,17,6,2644,2021,17
Passing Yards,17,7,2467,2016,17
Passing Yards,17,8,2335,2018,17
Passing Yards,17,9,2247,2014,17
Passing Yards Allowed,17,0,2242,2015,17
Passing Yards Allowed,17,1,2306,2016,17
Passing Yards Allowed,17,2,2321,2017,17
Passing Yards Allowed,17,3,2329,2014,17
Passing Yards Allowed,17,4,2447,2021,17
Passing Yards Allowed,17,5,2499,2019,17
Passing Yards Allowed,17,6,2503,2022,17
Passing Yards Allowed,17,7,2595,2018,17
Passing Yards Allowed,17,8,2732,2020,17
Passing Yards Allowed,17,9,2887,2023,17
Rushing Yards,17,0,1251,2019,17
Rushing Yards,17,1,1130,2020,17
Rushing Yards,17,2,1128,2022,17
Rushing Yards,17,3,1058,2023,17
Rushing Yards,17,4,981,2017,17
Rushing Yards,17,5,972,2014,17
Rushing Yards,17,6,966,2015,17
Rushing Yards,17,7,914,2018,17
Rushing Yards,17,8,732,2021,17
Rushing Yards,17,9,511,2016,17
Rushing Yards Allowed,17,0,1081,2023,17
Rushing Yards Allowed,17,1,1118,2021,17
Rushing Yards Allowed,17,2,1122,2017,17
Rushing Yards Allowed,17,3,1126,2020,17
Rushing Yards Allowed,17,4,1168,2014,17
Rushing Yards Allowed,17,5,1208,2018,17
Rushing Yards Allowed,17,6,1231,2022,17
Rushing Yards Allowed,17,7,1253,2019,17
Rushing Yards Allowed,17,8,1285,2015,17
Rushing Yards Allowed,17,9,1624,2016,17
Total Yards,17,0,4078,2019,17
Total Yards,17,1,3967,2023,17
Total Yards,17,2,3951,2022,17
Total Yards,17,3,3811,2020,17
Total Yards,17,4,3685,2015,17
Total Yards,17,5,3675,2017,17
Total Yards,17,6,3376,2021,17
Total Yards,17,7,3250,2018,17
Total Yards,17,8,3220,2014,17
Total Yards,17,9,2979,2016,17
Total Yards Allowed,17,0,3444,2017,17
Total Yards Allowed,17,1,3498,2014,17
Total Yards Allowed,17,2,3527,2015,17
Total Yards Allowed,17,3,3565,2021,17
Total Yards Allowed,17,4,3735,2022,17
Total Yards Allowed,17,5,3752,2019,17
Total Yards Allowed,17,6,3803,2018,17
Total Yards Allowed,17,7,3858,2020,17
Total Yards Allowed,17,8,3930,2016,17
Total Yards Allowed,17,9,3968,2023,17
Pass Attempts,17,0,428,2021,17
Pass Attempts,17,1,390,2014,17
Pass Attempts,17,2,383,2016,17
Pass Attempts,17,3,380,2018,17
Pass Attempts,17,4,379,2020,17
Pass Attempts,17,5,379,2022,17
Pass Attempts,17,6,378,2017,17
Pass Attempts,17,7,376,2015,17
Pass Attempts,17,8,369,2023,17
Pass Attempts,17,9,358,2019,17
Rush Attempts,17,0,263,2019,17
Rush Attempts,17,1,235,2022,17
Rush Attempts,17,2,235,2023,17
Rush Attempts,17,3,233,2015,17
Rush Attempts,17,4,233,2020,17
Rush Attempts,17,5,229,2014,17
Rush Attempts,17,6,226,2017,17
Rush Attempts,17,7,216,2018,17
Rush Attempts,17,8,195,2021,17
Rush Attempts,17,9,162,2016,17
Points Scored,18,0,298,2023,18
Points Scored,18,1,296,2017,18
Points Scored,18,2,292,2016,18
Points Scored,18,3,283,2015,18
Points Scored,18,4,269,2018,18
Points Scored,18,5,266,2021,18
Points Scored,18,6,264,2022,18
Points Scored,18,7,259,2019,18
Points Scored,18,8,259,2020,18
Points Scored,18,9,235,2014,18
Points Allowed,18,0,233,2016,18
Points Allowed,18,1,235,2018,18
Points Allowed,18,2,255,2022,18
Points Allowed,18,3,260,2015,18
Points Allowed,18,4,264,2020,18
Points Allowed,18,5,265,2021,18
Points Allowed,18,6,267,2023,18
Points Allowed,18,7,268,2014,18
Points Allowed,18,8,292,2019,18
Points Allowed,18,9,301,2017,18
Passing Yards,18,0,3500,2017,18
Passing Yards,18,1,3489,2023,18
Passing Yards,18,2,3310,2021,18
Passing Yards,18,3,3118,2022,18
Passing Yards,18,4,3098,2018,18
Passing Yards,18,5,3098,2019,18
Passing Yards,18,6,3046,2020,18
Passing Yards,18,7,2968,2016,18
Passing Yards,18,8,2844,2015,18
Passing Yards,18,9,2763,2014,18
Passing Yards Allowed,18,0,2443,2020,18
Passing Yards Allowed,18,1,2548,2018,18
Passing Yards Allowed,18,2,2615,2014,18
Passing Yards Allowed,18,3,2785,2016,18
Passing Yards Allowed,18,4,2808,2021,18
Passing Yards Allowed,18,5,2871,2022,18
Passing Yards Allowed,18,6,2930,2015,18
Passing Yards Allowed,18,7,2935,2017,18
Passing Yards Allowed,18,8,2940,2019,18
Passing Yards Allowed,18,9,2955,2023,18
Rushing Yards,18,0,1091,2015,18
Rushing Yards,18,1,1034,2016,18
Rushing Yards,18,2,1003,2018,18
Rushing Yards,18,3,960,2019,18
Rushing Yards,18,4,953,2017,18
Rushing Yards,18,5,926,2014,18
Rushing Yards,18,6,840,2023,18
Rushing Yards,18,7,746,2020,18
Rushing Yards,18,8,723,2022,18
Rushing Yards,18,9,712,2021,18
Rushing Yards Allowed,18,0,883,2018,18
Rushing Yards Allowed,18,1,933,2023,18
Rushing Yards Allowed,18,2,945,2022,18
Rushing Yards Allowed,18,3,1010,2016,18
Rushing Yards Allowed,18,4,1040,2014,18
Rushing Yards Allowed,18,5,1043,2021,18
Rushing Yards Allowed,18,6,1046,2019,18
Rushing Yards Allowed,18,7,1262,2015,18
Rushing Yards Allowed,18,8,1276,2017,18
Rushing Yards Allowed,18,9,1418,2020,18
Total Yards,18,0,4453,2017,18
Total Yards,18,1,4329,2023,18
Total Yards,18,2,4101,2018,18
Total Yards,18,3,4058,2019,18
Total Yards,18,4,4023,2021,18
Total Yards,18,5,4002,2016,18
Total Yards,18,6,3936,2015,18
Total Yards,18,7,3841,2022,18
Total Yards,18,8,3793,2020,18
Total Yards,18,9,3690,2014,18
Total Yards Allowed,18,0,3431,2018,18
Total Yards Allowed,18,1,3655,2014,18
Total Yards Allowed,18,2,3796,2016,18
Total Yards Allowed,18,3,3817,2022,18
Total Yards Allowed,18,4,3852,2021,18
Total Yards Allowed,18,5,3861,2020,18
Total Yards Allowed,18,6,3888,2023,18
Total Yards Allowed,18,7,3987,2019,18
Total Yards Allowed,18,8,4193,2015,18
Total Yards Allowed,18,9,4211,2017,18
Pass Attempts,18,0,438,2023,18
Pass Attempts,18,1,416,2018,18
Pass Attempts,18,2,408,2022,18
Pass Attempts,18,3,401,2017,18
Pass Attempts,18,4,400,2014,18
Pass Attempts,18,5,396,2020,18
Pass Attempts,18,6,391,2019,18
Pass Attempts,18,7,391,2021,18
Pass Attempts,18,8,381,2015,18
Pass Attempts,18,9,363,2016,18
Rush Attempts,18,0,268,2016,18
Rush Attempts,18,1,255,2015,18
Rush Attempts,18,2,240,2022,18
Rush Attempts,18,3,236,2018,18
Rush Attempts,18,4,228,2023,18
Rush Attempts,18,5,224,2017,18
Rush Attempts,18,6,223,2019,18
Rush Attempts,18,7,221,2014,18
Rush Attempts,18,8,221,2021,18
Rush Attempts,18,9,215,2020,18
Points Scored,19,0,316,2016,19
Points Scored,19,1,309,2019,19
Points Scored,19,2,308,2014,19
Points Scored,19,3,296,2015,19
Points Scored,19,4,293,2017,19
Points Scored,19,5,263,2020,19
Points Scored,19,6,225,2018,19
Points Scored,19,7,222,2023,19
Points Scored,19,8,203,2022,19
Points Scored,19,9,195,2021,19
Points Allowed,19,0,163,2014,19
Points Allowed,19,1,180,2016,19
Points Allowed,19,2,186,2015,19
Points Allowed,19,3,203,2022,19
Points Allowed,19,4,229,2019,19
Points Allowed,19,5,235,2020,19
Points Allowed,19,6,248,2017,19
Points Allowed,19,7,248,2021,19
Points Allowed,19,8,252,2023,19
Points Allowed,19,9,257,2018,19
Passing Yards,19,0,3176,2018,19
Passing Yards,19,1,3091,2023,19
Passing Yards,19,2,3033,2020,19
Passing Yards,19,3,3028,2016,19
Passing Yards,19,4,2917,2019,19
Passing Yards,19,5,2850,2017,19
Passing Yards,19,6,2820,2015,19
Passing Yards,19,7,2667,2022,19
Passing Yards,19,8,2660,2014,19
Passing Yards,19,9,2563,2021,19
Passing Yards Allowed,19,0,1918,2014,19
Passing Yards Allowed,19,1,2131,2016,19
Passing Yards Allowed,19,2,2350,2021,19
Passing Yards Allowed,19,3,2413,2018,19
Passing Yards Allowed,19,4,2528,2015,19
Passing Yards Allowed,19,5,2651,2023,19
Passing Yards Allowed,19,6,2667,2019,19
Passing Yards Allowed,19,7,2778,2020,19
Passing Yards Allowed,19,8,2837,2022,19
Passing Yards Allowed,19,9,2931,2017,19
Rushing Yards,19,0,1547,2017,19
Rushing Yards,19,1,1283,2015,19
Rushing Yards,19,2,1254,2016,19
Rushing Yards,19,3,1185,2014,19
Rushing Yards,19,4,1182,2019,19
Rushing Yards,19,5,1111,2020,19
Rushing Yards,19,6,968,2018,19
Rushing Yards,19,7,889,2021,19
Rushing Yards,19,8,849,2022,19
Rushing Yards,19,9,776,2023,19
Rushing Yards Allowed,19,0,992,2020,19
Rushing Yards Allowed,19,1,1022,2014,19
Rushing Yards Allowed,19,2,1040,2022,19
Rushing Yards Allowed,19,3,1093,2023,19
Rushing Yards Allowed,19,4,1125,2017,19
Rushing Yards Allowed,19,5,1126,2015,19
Rushing Yards Allowed,19,6,1153,2019,19
Rushing Yards Allowed,19,7,1257,2021,19
Rushing Yards Allowed,19,8,1335,2016,19
Rushing Yards Allowed,19,9,1361,2018,19
Total Yards,19,0,4398,2017,19
Total Yards,19,1,4282,2016,19
Total Yards,19,2,4145,2018,19
Total Yards,19,3,4144,2020,19
Total Yards,19,4,4104,2015,19
Total Yards,19,5,4100,2019,19
Total Yards,19,6,3867,2023,19
Total Yards,19,7,3845,2014,19
Total Yards,19,8,3516,2022,19
Total Yards,19,9,3453,2021,19
Total Yards Allowed,19,0,2941,2014,19
Total Yards Allowed,19,1,3466,2016,19
Total Yards Allowed,19,2,3607,2021,19
Total Yards Allowed,19,3,3655,2015,19
Total Yards Allowed,19,4,3744,2023,19
Total Yards Allowed,19,5,3770,2020,19
Total Yards Allowed,19,6,3775,2018,19
Total Yards Allowed,19,7,3820,2019,19
Total Yards Allowed,19,8,3878,2022,19
Total Yards Allowed,19,9,4056,2017,19
Pass Attempts,19,0,407,2018,19
Pass Attempts,19,1,376,2020,19
Pass Attempts,19,2,375,2023,19
Pass Attempts,19,3,352,2021,19
Pass Attempts,19,4,341,2022,19
Pass Attempts,19,5,338,2019,19
Pass Attempts,19,6,333,2014,19
Pass Attempts,19,7,325,2017,19
Pass Attempts,19,8,323,2016,19
Pass Attempts,19,9,311,2015,19
Rush Attempts,19,0,312,2014,19
Rush Attempts,19,1,301,2015,19
Rush Attempts,19,2,293,2017,19
Rush Attempts,19,3,292,2016,19
Rush Attempts,19,4,290,2019,19
Rush Attempts,19,5,269,2022,19
Rush Attempts,19,6,264,2020,19
Rush Attempts,19,7,259,2023,19
Rush Attempts,19,8,244,2018,19
Rush Attempts,19,9,243,2021,19
Points Scored,20,0,345,2022,20
Points Scored,20,1,301,2020,20
Points Scored,20,2,291,2017,20
Points Scored,20,3,275,2016,20
Points Scored,20,4,255,2019,20
Points Scored,20,5,255,2023,20
Points Scored,20,6,252,2021,20
Points Scored,20,7,248,2018,20
Points Scored,20,8,241,2015,20
Points Scored,20,9,198,2014,20
Points Allowed,20,0,178,2014,20
Points Allowed,20,1,198,2019,20
Points Allowed,20,2,211,2020,20
Points Allowed,20,3,213,2016,20
Points Allowed,20,4,224,2015,20
Points Allowed,20,5,228,2021,20
Points Allowed,20,6,233,2022,20
Points Allowed,20,7,236,2017,20
Points Allowed,20,8,241,2023,20
Points Allowed,20,9,250,2018,20
Passing Yards,20,0,3171,2018,20
Passing Yards,20,1,3134,2022,20
Passing Yards,20,2,3002,2020,20
Passing Yards,20,3,2960,2021,20
Passing Yards,20,4,2918,2019,20
Passing Yards,20,5,2860,2023,20
Passing Yards,20,6,2858,2017,20
Passing Yards,20,7,2650,2016,20
Passing Yards,20,8,2486,2015,20
Passing Yards,20,9,2030,2014,20
Passing Yards Allowed,20,0,2320,2019,20
Passing Yards Allowed,20,1,2433,2014,20
Passing Yards Allowed,20,2,2522,2015,20
Passing Yards Allowed,20,3,2588,2022,20
Passing Yards Allowed,20,4,2600,2021,20
Passing Yards Allowed,20,5,2625,2016,20
Passing Yards Allowed,20,6,2715,2018,20
Passing Yards Allowed,20,7,2788,2023,20
Passing Yards Allowed,20,8,2823,2020,20
Passing Yards Allowed,20,9,2831,2017,20
Rushing Yards,20,0,1417,2022,20
Rushing Yards,20,1,1342,2019,20
Rushing Yards,20,2,1339,2017,20
Rushing Yards,20,3,1327,2014,20
Rushing Yards,20,4,1289,2015,20
Rushing Yards,20,5,1240,2016,20
Rushing Yards,20,6,1222,2021,20
Rushing Yards,20,7,1133,2023,20
Rushing Yards,20,8,1033,2020,20
Rushing Yards,20,9,1020,2018,20
Rushing Yards Allowed,20,0,1003,2016,20
Rushing Yards Allowed,20,1,1007,2020,20
Rushing Yards Allowed,20,2,1009,2014,20
Rushing Yards Allowed,20,3,1016,2022,20
Rushing Yards Allowed,20,4,1017,2015,20
Rushing Yards Allowed,20,5,1028,2019,20
Rushing Yards Allowed,20,6,1147,2017,20
Rushing Yards Allowed,20,7,1155,2023,20
Rushing Yards Allowed,20,8,1165,2018,20
Rushing Yards Allowed,20,9,1217,2021,20
Total Yards,20,0,4551,2022,20
Total Yards,20,1,4260,2019,20
Total Yards,20,2,4198,2017,20
Total Yards,20,3,4191,2018,20
Total Yards,20,4,4182,2021,20
Total Yards,20,5,4036,2020,20
Total Yards,20,6,3994,2023,20
Total Yards,20,7,3890,2016,20
Total Yards,20,8,3776,2015,20
Total Yards,20,9,3358,2014,20
Total Yards Allowed,20,0,3348,2019,20
Total Yards Allowed,20,1,3442,2014,20
Total Yards Allowed,20,2,3540,2015,20
Total Yards Allowed,20,3,3605,2022,20
Total Yards Allowed,20,4,3628,2016,20
Total Yards Allowed,20,5,3817,2021,20
Total Yards Allowed,20,6,3830,2020,20
Total Yards Allowed,20,7,3880,2018,20
Total Yards Allowed,20,8,3943,2023,20
Total Yards Allowed,20,9,3978,2017,20
Pass Attempts,20,0,376,2018,20
Pass Attempts,20,1,367,2023,20
Pass Attempts,20,2,352,2020,20
Pass Attempts,20,3,350,2019,20
Pass Attempts,20,4,345,2022,20
Pass Attempts,20,5,338,2021,20
Pass Attempts,20,6,336,2017,20
Pass Attempts,20,7,317,2015,20
Pass Attempts,20,8,311,2016,20
Pass Attempts,20,9,296,2014,20
Rush Attempts,20,0,321,2014,20
Rush Attempts,20,1,311,2015,20
Rush Attempts,20,2,301,2022,20
Rush Attempts,20,3,291,2016,20
Rush Attempts,20,4,286,2019,20
Rush Attempts,20,5,276,2017,20
Rush Attempts,20,6,276,2021,20
Rush Attempts,20,7,269,2023,20
Rush Attempts,20,8,263,2020,20
Rush Attempts,20,9,246,2018,20
Points Scored,21,0,280,2021,21
Points Scored,21,1,270,2017,21
Points Scored,21,2,261,2019,21
Points Scored,21,3,236,2020,21
Points Scored,21,4,235,2014,21
Points Scored,21,5,227,2023,21
Points Scored,21,6,215,2016,21
Points Scored,21,7,206,2018,21
Points Scored,21,8,203,2015,21
Points Scored,21,9,181,2022,21
Points Allowed,21,0,195,2014,21
Points Allowed,21,1,206,2019,21
