Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Interceptions,13,60,1839,1,2018,13,8
Interceptions,13,61,5624,1,2018,13,26
Interceptions,13,62,1056,1,2018,13,28
Interceptions,13,63,2276,1,2018,13,28
Interceptions,13,64,1121,1,2018,13,30
Interceptions,13,65,1121,1,2018,13,22
Interceptions,13,66,693,1,2018,13,8
Interceptions,13,67,1121,1,2018,13,8
Interceptions,13,68,1121,1,2018,13,23
Interceptions,13,69,5624,1,2018,13,23
Interceptions,13,70,1007,1,2018,13,3
Interceptions,13,71,1600,1,2018,13,25
Interceptions,13,72,5624,1,2018,13,25
Pass Defense Percentage,13,0,570,1000,2014,13,20
Pass Defense Percentage,13,1,1600,1000,2015,13,10
Pass Defense Percentage,13,2,600,1000,2015,13,11
Pass Defense Percentage,13,3,1839,1000,2016,13,20
Pass Defense Percentage,13,4,870,1000,2016,13,20
Pass Defense Percentage,13,5,870,1000,2016,13,1
Pass Defense Percentage,13,6,600,1000,2016,13,23
Pass Defense Percentage,13,7,1374,1000,2016,13,23
Pass Defense Percentage,13,8,1839,1000,2016,13,23
Pass Defense Percentage,13,9,1374,1000,2016,13,8
Pass Defense Percentage,13,10,600,1000,2017,13,23
Pass Defense Percentage,13,11,5624,1000,2018,13,23
Pass Defense Percentage,13,12,1600,993,2014,13,16
Pass Defense Percentage,13,13,600,993,2016,13,12
Pass Defense Percentage,13,14,1839,985,2015,13,11
Pass Defense Percentage,13,15,5624,985,2018,13,25
Pass Defense Percentage,13,16,1839,979,2014,13,8
Pass Defense Percentage,13,17,870,977,2017,13,21
Pass Defense Percentage,13,18,600,975,2014,13,23
Pass Defense Percentage,13,19,1374,972,2014,13,25
Pass Defense Percentage,13,20,5624,968,2018,13,28
Pass Defense Percentage,13,21,870,966,2016,13,23
Pass Defense Percentage,13,22,570,965,2015,13,14
Pass Defense Percentage,13,23,870,962,2015,13,10
Pass Defense Percentage,13,24,600,962,2017,13,7
Pass Defense Percentage,13,25,1839,961,2014,13,24
Pass Defense Percentage,13,26,1839,958,2018,13,8
Pass Defense Percentage,13,27,600,955,2015,13,5
Pass Defense Percentage,13,28,1121,952,2015,13,9
Pass Defense Percentage,13,29,600,952,2018,13,22
Pass Defense Percentage,13,30,1600,951,2017,13,8
Pass Defense Percentage,13,31,1839,950,2014,13,16
Pass Defense Percentage,13,32,436,945,2014,13,24
Pass Defense Percentage,13,33,940,945,2017,13,7
Pass Defense Percentage,13,34,1600,945,2018,13,23
Pass Defense Percentage,13,35,1374,942,2018,13,3
Pass Defense Percentage,13,36,1374,940,2018,13,23
Pass Defense Percentage,13,37,1701,939,2017,13,20
Pass Defense Percentage,13,38,693,939,2018,13,20
Pass Defense Percentage,13,39,870,934,2017,13,6
Pass Defense Percentage,13,40,1374,931,2014,13,23
Pass Defense Percentage,13,41,1121,931,2018,13,30
Pass Defense Percentage,13,42,570,925,2014,13,23
Pass Defense Percentage,13,43,1374,925,2018,13,24
Pass Defense Percentage,13,44,1600,922,2018,13,25
Pass Defense Percentage,13,45,2236,921,2016,13,4
Pass Defense Percentage,13,46,1192,921,2017,13,3
Pass Defense Percentage,13,47,1839,919,2014,13,25
Pass Defense Percentage,13,48,1839,917,2014,13,23
Pass Defense Percentage,13,49,1600,907,2014,13,23
Pass Defense Percentage,13,50,1121,907,2016,13,28
Pass Defense Percentage,13,51,870,905,2015,13,11
Pass Defense Percentage,13,52,570,897,2014,13,28
Pass Defense Percentage,13,53,2276,897,2015,13,8
Pass Defense Percentage,13,54,870,897,2016,13,27
Pass Defense Percentage,13,55,1121,897,2018,13,20
Pass Defense Percentage,13,56,600,897,2018,13,8
Pass Defense Percentage,13,57,1374,895,2014,13,8
Pass Defense Percentage,13,58,1839,889,2015,13,30
Pass Defense Percentage,13,59,1839,888,2018,13,26
Pass Defense Percentage,13,60,1024,886,2016,13,12
Pass Defense Percentage,13,61,1374,885,2015,13,10
Pass Defense Percentage,13,62,1839,885,2016,13,1
Pass Defense Percentage,13,63,1839,885,2017,13,7
Pass Defense Percentage,13,64,1839,885,2018,13,28
Pass Defense Percentage,13,65,870,883,2015,13,15
Pass Defense Percentage,13,66,600,881,2015,13,22
Pass Defense Percentage,13,67,600,880,2014,13,19
Pass Defense Percentage,13,68,1056,880,2018,13,30
Pass Defense Percentage,13,69,870,878,2014,13,20
Pass Defense Percentage,13,70,1839,877,2016,13,31
Pass Defense Percentage,13,71,693,877,2018,13,2
Pass Defense Percentage,13,72,1121,877,2018,13,22
Pass Defense Percentage,13,73,870,876,2017,13,19
Pass Defense Percentage,13,74,870,873,2015,13,2
Pass Defense Percentage,13,75,693,873,2018,13,0
Pass Defense Percentage,13,76,1600,872,2016,13,1
Pass Defense Percentage,13,77,600,871,2017,13,3
Pass Defense Percentage,13,78,570,870,2014,13,26
Pass Defense Percentage,13,79,1839,868,2018,13,23
Pass Defense Percentage,13,80,1839,865,2014,13,20
Pass Defense Percentage,13,81,1600,865,2015,13,9
Pass Defense Percentage,13,82,870,863,2015,13,5
Pass Defense Percentage,13,83,600,863,2016,13,11
Pass Defense Percentage,13,84,1374,862,2016,13,20
Pass Defense Percentage,13,85,870,860,2017,13,28
Pass Defense Percentage,13,86,1839,859,2016,13,27
Pass Defense Percentage,13,87,693,859,2018,13,20
Pass Defense Percentage,13,88,436,858,2014,13,23
Pass Defense Percentage,13,89,600,858,2017,13,29
Pass Defense Percentage,13,90,1121,858,2018,13,3
Pass Defense Percentage,13,91,600,856,2017,13,18
Pass Defense Percentage,13,92,1056,856,2018,13,8
Pass Defense Percentage,13,93,1374,855,2014,13,3
Pass Defense Percentage,13,94,1839,855,2015,13,20
Pass Defense Percentage,13,95,773,855,2016,13,23
Pass Defense Percentage,13,96,870,854,2017,13,18
Pass Defense Percentage,13,97,1121,854,2017,13,7
Pass Defense Percentage,13,98,600,853,2014,13,8
Pass Defense Percentage,13,99,1600,852,2014,13,28
Tackles,13,0,600,15,2014,13,26
Tackles,13,1,600,13,2014,13,20
Tackles,13,2,600,13,2015,13,20
Tackles,13,3,1600,13,2015,13,20
Tackles,13,4,1600,12,2014,13,3
Tackles,13,5,600,12,2015,13,23
Tackles,13,6,1121,12,2015,13,23
Tackles,13,7,600,12,2017,13,8
Tackles,13,8,600,11,2014,13,14
Tackles,13,9,600,11,2016,13,20
Tackles,13,10,870,11,2016,13,28
Tackles,13,11,870,11,2017,13,23
Tackles,13,12,600,11,2017,13,20
Tackles,13,13,1121,11,2018,13,2
Tackles,13,14,600,11,2018,13,30
Tackles,13,15,1121,11,2018,13,8
Tackles,13,16,1374,11,2018,13,0
Tackles,13,17,570,10,2014,13,25
Tackles,13,18,1121,10,2014,13,24
Tackles,13,19,1600,10,2014,13,20
Tackles,13,20,870,10,2014,13,8
Tackles,13,21,1600,10,2015,13,22
Tackles,13,22,1121,10,2015,13,20
Tackles,13,23,1121,10,2016,13,3
Tackles,13,24,1121,10,2016,13,11
Tackles,13,25,600,10,2017,13,14
Tackles,13,26,1600,10,2018,13,20
Tackles,13,27,1121,9,2014,13,3
Tackles,13,28,1121,9,2014,13,20
Tackles,13,29,1121,9,2014,13,23
Tackles,13,30,870,9,2015,13,20
Tackles,13,31,1121,9,2015,13,8
Tackles,13,32,1121,9,2015,13,23
Tackles,13,33,600,9,2015,13,15
Tackles,13,34,1327,9,2016,13,28
Tackles,13,35,600,9,2016,13,11
Tackles,13,36,1839,9,2016,13,11
Tackles,13,37,2991,9,2017,13,16
Tackles,13,38,870,9,2017,13,6
Tackles,13,39,1327,9,2018,13,2
Tackles,13,40,1839,9,2018,13,6
Tackles,13,41,600,9,2018,13,3
Tackles,13,42,1839,9,2018,13,3
Tackles,13,43,1839,9,2018,13,23
Tackles,13,44,1121,8,2014,13,16
Tackles,13,45,1600,8,2014,13,25
Tackles,13,46,600,8,2014,13,23
Tackles,13,47,1121,8,2014,13,19
Tackles,13,48,1374,8,2014,13,20
Tackles,13,49,1839,8,2014,13,0
Tackles,13,50,600,8,2014,13,22
Tackles,13,51,600,8,2015,13,10
Tackles,13,52,600,8,2015,13,6
Tackles,13,53,1121,8,2015,13,6
Tackles,13,54,1121,8,2015,13,20
Tackles,13,55,1121,8,2015,13,5
Tackles,13,56,1839,8,2016,13,28
Tackles,13,57,600,8,2016,13,20
Tackles,13,58,1121,8,2016,13,20
Tackles,13,59,600,8,2016,13,8
Tackles,13,60,2991,8,2017,13,18
Tackles,13,61,1600,8,2017,13,19
Tackles,13,62,1600,8,2017,13,20
Tackles,13,63,870,8,2017,13,16
Tackles,13,64,2276,8,2017,13,14
Tackles,13,65,600,8,2017,13,23
Tackles,13,66,1374,8,2017,13,6
Tackles,13,67,1121,8,2018,13,26
Tackles,13,68,1600,8,2018,13,8
Tackles,13,69,1121,8,2018,13,0
Tackles,13,70,1121,8,2018,13,23
Tackles,13,71,600,7,2014,13,28
Tackles,13,72,1600,7,2014,13,8
Tackles,13,73,1121,7,2014,13,14
Tackles,13,74,1701,7,2014,13,25
Tackles,13,75,570,7,2014,13,20
Tackles,13,76,870,7,2014,13,0
Tackles,13,77,1600,7,2014,13,20
Tackles,13,78,1121,7,2014,13,22
Tackles,13,79,1600,7,2014,13,22
Tackles,13,80,1600,7,2015,13,2
Tackles,13,81,1121,7,2015,13,22
Tackles,13,82,600,7,2015,13,9
Tackles,13,83,600,7,2015,13,5
Tackles,13,84,1327,7,2015,13,20
Tackles,13,85,1121,7,2016,13,27
Tackles,13,86,1814,7,2016,13,27
Tackles,13,87,1839,7,2016,13,27
Tackles,13,88,1121,7,2016,13,31
Tackles,13,89,1024,7,2016,13,11
Tackles,13,90,1374,7,2016,13,20
Tackles,13,91,1121,7,2016,13,23
Tackles,13,92,600,7,2017,13,28
Tackles,13,93,1600,7,2017,13,28
Tackles,13,94,600,7,2017,13,19
Tackles,13,95,2991,7,2017,13,20
Tackles,13,96,1839,7,2017,13,8
Tackles,13,97,1839,7,2017,13,8
Tackles,13,98,2276,7,2017,13,8
Tackles,13,99,1121,7,2017,13,29
Assists,13,0,1121,6,2014,13,20
Assists,13,1,600,6,2017,13,20
Assists,13,2,600,6,2017,13,23
Assists,13,3,600,6,2018,13,25
Assists,13,4,600,5,2014,13,28
Assists,13,5,600,5,2014,13,23
Assists,13,6,870,5,2014,13,24
Assists,13,7,870,5,2015,13,8
Assists,13,8,1121,5,2015,13,22
Assists,13,9,1374,5,2015,13,22
Assists,13,10,600,5,2015,13,8
Assists,13,11,1121,5,2015,13,20
Assists,13,12,1121,5,2016,13,3
Assists,13,13,600,5,2016,13,8
Assists,13,14,600,5,2017,13,28
Assists,13,15,1374,5,2017,13,23
Assists,13,16,1374,5,2018,13,23
Assists,13,17,1318,4,2014,13,25
Assists,13,18,1121,4,2014,13,23
Assists,13,19,1600,4,2014,13,26
Assists,13,20,1121,4,2014,13,19
Assists,13,21,1121,4,2014,13,3
Assists,13,22,870,4,2014,13,8
Assists,13,23,870,4,2014,13,0
Assists,13,24,1121,4,2014,13,0
Assists,13,25,1701,4,2014,13,0
Assists,13,26,1839,4,2014,13,23
Assists,13,27,600,4,2015,13,8
Assists,13,28,600,4,2015,13,2
Assists,13,29,1814,4,2015,13,20
Assists,13,30,1121,4,2015,13,23
Assists,13,31,600,4,2015,13,20
Assists,13,32,870,4,2016,13,20
Assists,13,33,1121,4,2016,13,20
Assists,13,34,2276,4,2016,13,30
Assists,13,35,600,4,2016,13,17
Assists,13,36,1600,4,2017,13,18
Assists,13,37,600,4,2017,13,16
Assists,13,38,2991,4,2017,13,14
Assists,13,39,1600,4,2017,13,20
Assists,13,40,1121,4,2018,13,26
Assists,13,41,600,4,2018,13,30
Assists,13,42,600,4,2018,13,22
Assists,13,43,1121,4,2018,13,23
Assists,13,44,1600,3,2014,13,28
Assists,13,45,152,3,2014,13,8
Assists,13,46,570,3,2014,13,8
Assists,13,47,1121,3,2014,13,8
Assists,13,48,1374,3,2014,13,16
Assists,13,49,1121,3,2014,13,25
Assists,13,50,1701,3,2014,13,25
Assists,13,51,1318,3,2014,13,23
Assists,13,52,1814,3,2014,13,23
Assists,13,53,600,3,2014,13,26
Assists,13,54,1318,3,2014,13,3
Assists,13,55,1839,3,2014,13,24
Assists,13,56,1374,3,2014,13,20
Assists,13,57,267,3,2014,13,0
Assists,13,58,570,3,2014,13,0
Assists,13,59,570,3,2014,13,20
Assists,13,60,600,3,2014,13,20
Assists,13,61,1121,3,2014,13,22
Assists,13,62,1839,3,2014,13,22
Assists,13,63,600,3,2014,13,23
Assists,13,64,570,3,2015,13,8
Assists,13,65,570,3,2015,13,10
Assists,13,66,600,3,2015,13,10
Assists,13,67,600,3,2015,13,11
Assists,13,68,870,3,2015,13,2
Assists,13,69,1121,3,2015,13,2
Assists,13,70,600,3,2015,13,6
Assists,13,71,1814,3,2015,13,22
Assists,13,72,1327,3,2015,13,23
Assists,13,73,1600,3,2015,13,23
Assists,13,74,600,3,2015,13,14
Assists,13,75,870,3,2015,13,14
Assists,13,76,1600,3,2015,13,14
Assists,13,77,600,3,2015,13,5
Assists,13,78,1327,3,2015,13,20
Assists,13,79,1374,3,2015,13,15
Assists,13,80,870,3,2015,13,23
Assists,13,81,1814,3,2016,13,27
Assists,13,82,1024,3,2016,13,3
Assists,13,83,1121,3,2016,13,28
Assists,13,84,600,3,2016,13,11
Assists,13,85,1024,3,2016,13,11
Assists,13,86,1121,3,2016,13,11
Assists,13,87,773,3,2016,13,12
Assists,13,88,600,3,2016,13,20
Assists,13,89,773,3,2016,13,4
Assists,13,90,2276,3,2016,13,4
Assists,13,91,1161,3,2016,13,30
Assists,13,92,1161,3,2016,13,23
Assists,13,93,600,3,2017,13,18
Assists,13,94,1192,3,2017,13,20
Assists,13,95,1374,3,2017,13,16
Assists,13,96,1839,3,2017,13,16
Assists,13,97,2991,3,2017,13,16
Assists,13,98,1839,3,2017,13,3
Assists,13,99,1327,3,2017,13,23
Sacks,13,0,918,30,2016,13,11
Sacks,13,1,1228,30,2017,13,23
Sacks,13,2,1327,30,2017,13,8
Sacks,13,3,1318,25,2014,13,16
Sacks,13,4,1327,25,2016,13,23
Sacks,13,5,1327,25,2018,13,28
Sacks,13,6,1853,25,2018,13,8
Sacks,13,7,1161,20,2014,13,8
Sacks,13,8,1600,20,2014,13,20
Sacks,13,9,1318,20,2014,13,23
Sacks,13,10,1327,20,2015,13,2
Sacks,13,11,1327,20,2016,13,27
Sacks,13,12,1327,20,2016,13,28
Sacks,13,13,2236,20,2016,13,31
Sacks,13,14,1161,20,2016,13,11
Sacks,13,15,3665,20,2016,13,11
Sacks,13,16,1161,20,2016,13,23
Sacks,13,17,1327,20,2016,13,1
Sacks,13,18,1161,20,2016,13,23
Sacks,13,19,1327,20,2016,13,17
Sacks,13,20,1600,20,2017,13,23
Sacks,13,21,1600,20,2017,13,19
Sacks,13,22,1327,20,2017,13,21
Sacks,13,23,3665,20,2018,13,26
Sacks,13,24,1161,20,2018,13,22
Sacks,13,25,1600,20,2018,13,8
Sacks,13,26,1853,20,2018,13,0
Sacks,13,27,1853,20,2018,13,24
Sacks,13,28,1318,15,2014,13,28
Sacks,13,29,1327,15,2014,13,28
Sacks,13,30,1327,15,2014,13,19
Sacks,13,31,1600,15,2014,13,24
Sacks,13,32,1318,15,2015,13,11
Sacks,13,33,1161,15,2015,13,20
Sacks,13,34,1318,15,2015,13,23
Sacks,13,35,1161,15,2016,13,20
Sacks,13,36,918,15,2016,13,23
Sacks,13,37,1161,15,2016,13,4
Sacks,13,38,1161,15,2017,13,20
Sacks,13,39,1327,15,2018,13,2
Sacks,13,40,1327,15,2018,13,23
Sacks,13,41,1327,10,2014,13,8
Sacks,13,42,1327,10,2014,13,14
Sacks,13,43,1704,10,2014,13,14
Sacks,13,44,1814,10,2014,13,14
Sacks,13,45,152,10,2014,13,16
Sacks,13,46,2198,10,2014,13,16
Sacks,13,47,1161,10,2014,13,25
Sacks,13,48,1161,10,2014,13,23
Sacks,13,49,1327,10,2014,13,26
Sacks,13,50,2198,10,2014,13,26
Sacks,13,51,1161,10,2014,13,24
Sacks,13,52,1327,10,2014,13,24
Sacks,13,53,1327,10,2014,13,8
Sacks,13,54,1161,10,2014,13,23
Sacks,13,55,1600,10,2014,13,23
Sacks,13,56,991,10,2015,13,8
Sacks,13,57,1161,10,2015,13,10
Sacks,13,58,1327,10,2015,13,10
Sacks,13,59,1814,10,2015,13,10
Sacks,13,60,870,10,2015,13,11
Sacks,13,61,3665,10,2015,13,11
Sacks,13,62,1600,10,2015,13,6
Sacks,13,63,1327,10,2015,13,30
Sacks,13,64,1121,10,2015,13,22
Sacks,13,65,1318,10,2015,13,22
Sacks,13,66,1318,10,2015,13,8
Sacks,13,67,1814,10,2015,13,8
Sacks,13,68,1814,10,2015,13,23
Sacks,13,69,1161,10,2015,13,9
Sacks,13,70,1318,10,2015,13,9
Sacks,13,71,1600,10,2015,13,9
Sacks,13,72,1814,10,2015,13,9
Sacks,13,73,1033,10,2015,13,14
Sacks,13,74,1318,10,2015,13,14
Sacks,13,75,3665,10,2015,13,14
Sacks,13,76,1161,10,2015,13,5
Sacks,13,77,1327,10,2015,13,20
Sacks,13,78,1600,10,2015,13,20
Sacks,13,79,3665,10,2015,13,20
Sacks,13,80,1121,10,2015,13,23
Sacks,13,81,1161,10,2015,13,23
Sacks,13,82,1318,10,2015,13,23
Sacks,13,83,3665,10,2015,13,23
Sacks,13,84,918,10,2016,13,20
Sacks,13,85,1033,10,2016,13,27
Sacks,13,86,1161,10,2016,13,27
Sacks,13,87,4659,10,2016,13,27
Sacks,13,88,1121,10,2016,13,3
Sacks,13,89,870,10,2016,13,28
Sacks,13,90,918,10,2016,13,31
Sacks,13,91,1839,10,2016,13,31
Sacks,13,92,1161,10,2016,13,12
Sacks,13,93,2236,10,2016,13,12
Sacks,13,94,2236,10,2016,13,20
Sacks,13,95,1121,10,2016,13,8
Sacks,13,96,1327,10,2016,13,8
Sacks,13,97,1121,10,2016,13,23
Sacks,13,98,3665,10,2016,13,23
Sacks,13,99,1161,10,2016,13,30
Hurries,13,0,1318,4,2014,13,23
Hurries,13,1,1318,4,2015,13,2
Hurries,13,2,1327,4,2015,13,30
Hurries,13,3,991,4,2016,13,11
Hurries,13,4,1853,4,2018,13,2
Hurries,13,5,152,3,2014,13,8
Hurries,13,6,1327,3,2014,13,8
Hurries,13,7,1327,3,2014,13,23
Hurries,13,8,1161,3,2015,13,30
Hurries,13,9,1327,3,2015,13,23
Hurries,13,10,1327,3,2016,13,27
Hurries,13,11,991,3,2016,13,8
Hurries,13,12,1327,3,2016,13,8
Hurries,13,13,773,3,2016,13,4
Hurries,13,14,1327,3,2016,13,4
Hurries,13,15,1161,3,2017,13,8
Hurries,13,16,1327,3,2017,13,3
Hurries,13,17,1327,3,2017,13,6
Hurries,13,18,1013,3,2017,13,7
Hurries,13,19,1161,3,2018,13,23
Hurries,13,20,1161,2,2014,13,28
Hurries,13,21,1161,2,2014,13,25
Hurries,13,22,1327,2,2014,13,26
Hurries,13,23,1161,2,2014,13,19
Hurries,13,24,1318,2,2014,13,24
Hurries,13,25,1318,2,2014,13,8
Hurries,13,26,1161,2,2015,13,8
Hurries,13,27,1161,2,2015,13,8
Hurries,13,28,1814,2,2015,13,8
Hurries,13,29,1161,2,2015,13,14
Hurries,13,30,1327,2,2015,13,14
Hurries,13,31,1318,2,2015,13,15
Hurries,13,32,1161,2,2016,13,28
Hurries,13,33,1161,2,2016,13,20
Hurries,13,34,1327,2,2016,13,20
Hurries,13,35,918,2,2016,13,8
Hurries,13,36,991,2,2016,13,23
Hurries,13,37,1161,2,2016,13,1
Hurries,13,38,1814,2,2016,13,17
Hurries,13,39,1327,2,2017,13,23
Hurries,13,40,1327,2,2017,13,20
Hurries,13,41,1161,2,2017,13,16
Hurries,13,42,1327,2,2017,13,14
Hurries,13,43,1327,2,2017,13,8
Hurries,13,44,1161,2,2017,13,3
Hurries,13,45,1327,2,2017,13,23
Hurries,13,46,991,2,2017,13,7
Hurries,13,47,1327,2,2017,13,7
Hurries,13,48,1327,2,2017,13,29
Hurries,13,49,1814,2,2018,13,28
Hurries,13,50,1853,2,2018,13,6
Hurries,13,51,1161,2,2018,13,20
Hurries,13,52,1327,2,2018,13,20
Hurries,13,53,1853,2,2018,13,30
Hurries,13,54,1853,2,2018,13,22
Hurries,13,55,1161,2,2018,13,8
Hurries,13,56,1327,2,2018,13,8
Hurries,13,57,3665,2,2018,13,0
Hurries,13,58,1161,2,2018,13,24
Hurries,13,59,1327,2,2018,13,24
Hurries,13,60,1161,2,2018,13,25
Hurries,13,61,1600,2,2018,13,25
Hurries,13,62,1814,2,2018,13,25
Hurries,13,63,1327,2,2018,13,23
Hurries,13,64,1327,1,2014,13,8
Hurries,13,65,1814,1,2014,13,8
Hurries,13,66,152,1,2014,13,14
Hurries,13,67,1814,1,2014,13,14
Hurries,13,68,1161,1,2014,13,16
Hurries,13,69,1318,1,2014,13,23
Hurries,13,70,1327,1,2014,13,23
Hurries,13,71,1161,1,2014,13,26
Hurries,13,72,1814,1,2014,13,26
Hurries,13,73,1318,1,2014,13,19
Hurries,13,74,1814,1,2014,13,19
Hurries,13,75,1161,1,2014,13,3
Hurries,13,76,1318,1,2014,13,3
Hurries,13,77,1327,1,2014,13,3
Hurries,13,78,1600,1,2014,13,3
Hurries,13,79,2198,1,2014,13,3
Hurries,13,80,1161,1,2014,13,24
Hurries,13,81,1121,1,2014,13,20
Hurries,13,82,1318,1,2014,13,20
Hurries,13,83,1600,1,2014,13,0
Hurries,13,84,1814,1,2014,13,20
Hurries,13,85,2198,1,2014,13,20
Hurries,13,86,1318,1,2014,13,22
Hurries,13,87,1814,1,2014,13,22
Hurries,13,88,87,1,2014,13,23
Hurries,13,89,1161,1,2014,13,23
Hurries,13,90,1327,1,2015,13,8
Hurries,13,91,1814,1,2015,13,8
Hurries,13,92,991,1,2015,13,10
Hurries,13,93,1318,1,2015,13,10
Hurries,13,94,1814,1,2015,13,10
Hurries,13,95,3665,1,2015,13,10
Hurries,13,96,1814,1,2015,13,11
Hurries,13,97,1121,1,2015,13,2
Hurries,13,98,1327,1,2015,13,2
Hurries,13,99,1318,1,2015,13,6
Blocked Passes,13,0,1814,2,2015,13,30
Blocked Passes,13,1,1327,2,2015,13,23
Blocked Passes,13,2,1161,2,2015,13,5
Blocked Passes,13,3,1318,2,2015,13,5
Blocked Passes,13,4,1327,2,2018,13,22
Blocked Passes,13,5,87,1,2014,13,28
Blocked Passes,13,6,1600,1,2014,13,28
Blocked Passes,13,7,152,1,2014,13,14
Blocked Passes,13,8,1318,1,2014,13,16
Blocked Passes,13,9,1327,1,2014,13,25
Blocked Passes,13,10,1814,1,2014,13,26
Blocked Passes,13,11,87,1,2014,13,0
Blocked Passes,13,12,1600,1,2014,13,0
Blocked Passes,13,13,1327,1,2014,13,20
Blocked Passes,13,14,1161,1,2014,13,22
Blocked Passes,13,15,1318,1,2014,13,22
Blocked Passes,13,16,1600,1,2015,13,8
Blocked Passes,13,17,773,1,2015,13,10
Blocked Passes,13,18,1121,1,2015,13,10
Blocked Passes,13,19,1814,1,2015,13,10
Blocked Passes,13,20,1327,1,2015,13,2
Blocked Passes,13,21,1318,1,2015,13,6
Blocked Passes,13,22,1161,1,2015,13,30
Blocked Passes,13,23,1318,1,2015,13,22
Blocked Passes,13,24,991,1,2015,13,5
Blocked Passes,13,25,3665,1,2015,13,5
Blocked Passes,13,26,1161,1,2015,13,15
Blocked Passes,13,27,1327,1,2016,13,27
Blocked Passes,13,28,1161,1,2016,13,3
Blocked Passes,13,29,1161,1,2016,13,28
Blocked Passes,13,30,1327,1,2016,13,28
Blocked Passes,13,31,1814,1,2016,13,28
Blocked Passes,13,32,918,1,2016,13,11
Blocked Passes,13,33,1161,1,2016,13,11
Blocked Passes,13,34,1327,1,2016,13,23
Blocked Passes,13,35,1600,1,2016,13,30
Blocked Passes,13,36,1161,1,2016,13,23
Blocked Passes,13,37,918,1,2016,13,17
Blocked Passes,13,38,1814,1,2017,13,28
Blocked Passes,13,39,991,1,2017,13,20
Blocked Passes,13,40,1327,1,2017,13,20
Blocked Passes,13,41,1192,1,2017,13,14
Blocked Passes,13,42,1192,1,2017,13,8
Blocked Passes,13,43,1228,1,2017,13,8
Blocked Passes,13,44,1327,1,2017,13,8
Blocked Passes,13,45,1327,1,2017,13,3
Blocked Passes,13,46,1814,1,2017,13,3
Blocked Passes,13,47,1161,1,2017,13,8
Blocked Passes,13,48,1853,1,2018,13,8
Blocked Passes,13,49,3158,1,2018,13,8
Blocked Passes,13,50,3665,1,2018,13,8
Blocked Passes,13,51,1327,1,2018,13,2
Blocked Passes,13,52,1853,1,2018,13,20
Blocked Passes,13,53,1853,1,2018,13,30
Blocked Passes,13,54,1600,1,2018,13,22
Blocked Passes,13,55,1814,1,2018,13,22
Blocked Passes,13,56,1600,1,2018,13,8
Blocked Passes,13,57,1814,1,2018,13,8
Blocked Passes,13,58,3665,1,2018,13,23
Blocked Passes,13,59,991,1,2018,13,0
Blocked Passes,13,60,1600,1,2018,13,24
Blocked Passes,13,61,1853,1,2018,13,24
Blocked Passes,13,62,991,1,2018,13,20
Field Goals,13,0,2825,5,2015,13,23
Field Goals,13,1,2825,5,2018,13,28
Field Goals,13,2,2825,5,2018,13,2
Field Goals,13,3,2825,4,2014,13,28
Field Goals,13,4,2825,4,2015,13,11
Field Goals,13,5,2825,4,2017,13,23
Field Goals,13,6,2825,3,2014,13,25
Field Goals,13,7,2825,3,2016,13,30
Field Goals,13,8,2825,3,2016,13,23
Field Goals,13,9,2825,3,2017,13,3
Field Goals,13,10,2825,3,2017,13,7
Field Goals,13,11,2825,3,2018,13,8
Field Goals,13,12,2825,3,2018,13,6
Field Goals,13,13,2825,3,2018,13,30
Field Goals,13,14,2825,3,2018,13,23
Field Goals,13,15,2825,2,2014,13,8
Field Goals,13,16,2825,2,2014,13,14
Field Goals,13,17,2825,2,2014,13,20
Field Goals,13,18,2825,2,2014,13,22
Field Goals,13,19,2825,2,2015,13,8
Field Goals,13,20,2825,2,2015,13,10
Field Goals,13,21,2825,2,2015,13,30
Field Goals,13,22,2825,2,2015,13,22
Field Goals,13,23,2825,2,2015,13,8
Field Goals,13,24,2825,2,2015,13,5
Field Goals,13,25,2825,2,2015,13,23
Field Goals,13,26,2825,2,2016,13,27
Field Goals,13,27,2825,2,2016,13,31
Field Goals,13,28,2825,2,2016,13,11
Field Goals,13,29,2825,2,2016,13,20
Field Goals,13,30,2825,2,2016,13,23
Field Goals,13,31,2825,2,2016,13,17
Field Goals,13,32,2825,2,2016,13,8
Field Goals,13,33,2825,2,2017,13,19
Field Goals,13,34,2825,2,2017,13,20
Field Goals,13,35,2825,2,2017,13,16
Field Goals,13,36,2825,2,2018,13,20
Field Goals,13,37,2825,2,2018,13,22
Field Goals,13,38,2825,2,2018,13,20
Field Goals,13,39,2825,1,2014,13,23
Field Goals,13,40,2825,1,2014,13,19
Field Goals,13,41,2825,1,2014,13,3
Field Goals,13,42,2825,1,2014,13,24
Field Goals,13,43,2825,1,2014,13,20
Field Goals,13,44,2825,1,2014,13,23
Field Goals,13,45,2825,1,2015,13,2
Field Goals,13,46,2825,1,2015,13,14
Field Goals,13,47,2825,1,2015,13,20
Field Goals,13,48,2825,1,2015,13,15
Field Goals,13,49,2825,1,2016,13,3
Field Goals,13,50,2825,1,2016,13,28
Field Goals,13,51,2825,1,2016,13,8
Field Goals,13,52,2825,1,2016,13,1
Field Goals,13,53,2825,1,2017,13,18
Field Goals,13,54,2825,1,2017,13,28
Field Goals,13,55,2825,1,2017,13,8
Field Goals,13,56,2825,1,2017,13,23
Field Goals,13,57,2825,1,2017,13,21
Field Goals,13,58,2825,1,2017,13,6
