Category,Team/All_Teams,Place,Player,Record,Team,Year
All-Purpose Yards,15,44,1260,164,15,2016
All-Purpose Yards,15,45,389,150,15,2018
All-Purpose Yards,15,46,1606,135,15,2015
All-Purpose Yards,15,47,2500,124,15,2016
All-Purpose Yards,15,48,2634,124,15,2017
All-Purpose Yards,15,49,1528,121,15,2017
All-Purpose Yards,15,50,977,106,15,2016
All-Purpose Yards,15,51,4246,93,15,2018
All-Purpose Yards,15,52,1260,90,15,2015
All-Purpose Yards,15,53,138,90,15,2016
All-Purpose Yards,15,54,4749,89,15,2018
All-Purpose Yards,15,55,1868,86,15,2014
All-Purpose Yards,15,56,1349,79,15,2014
All-Purpose Yards,15,57,977,77,15,2017
All-Purpose Yards,15,58,574,68,15,2017
All-Purpose Yards,15,59,5830,63,15,2018
All-Purpose Yards,15,60,634,58,15,2018
All-Purpose Yards,15,61,3357,56,15,2017
All-Purpose Yards,15,62,1879,55,15,2017
All-Purpose Yards,15,63,1316,52,15,2016
All-Purpose Yards,15,64,1440,49,15,2014
All-Purpose Yards,15,65,3357,47,15,2018
All-Purpose Yards,15,66,40,46,15,2016
All-Purpose Yards,15,67,4749,45,15,2017
All-Purpose Yards,15,68,977,43,15,2014
All-Purpose Yards,15,69,3167,42,15,2015
All-Purpose Yards,15,70,1810,42,15,2016
All-Purpose Yards,15,71,1845,42,15,2018
All-Purpose Yards,15,72,756,40,15,2015
All-Purpose Yards,15,73,634,40,15,2017
All-Purpose Yards,15,74,1868,40,15,2018
All-Purpose Yards,15,75,1613,39,15,2017
All-Purpose Yards,15,76,1552,36,15,2014
All-Purpose Yards,15,77,1260,34,15,2014
All-Purpose Yards,15,78,1881,32,15,2014
All-Purpose Yards,15,79,1868,32,15,2017
All-Purpose Yards,15,80,1222,28,15,2014
All-Purpose Yards,15,81,4895,26,15,2017
All-Purpose Yards,15,82,4964,26,15,2018
All-Purpose Yards,15,83,4136,25,15,2017
All-Purpose Yards,15,84,1535,23,15,2017
All-Purpose Yards,15,85,316,23,15,2018
All-Purpose Yards,15,86,1835,22,15,2018
All-Purpose Yards,15,87,471,21,15,2015
All-Purpose Yards,15,88,1868,18,15,2015
All-Purpose Yards,15,89,4089,18,15,2016
All-Purpose Yards,15,90,1535,18,15,2018
All-Purpose Yards,15,91,959,15,15,2015
All-Purpose Yards,15,92,1613,14,15,2018
All-Purpose Yards,15,93,4728,13,15,2017
All-Purpose Yards,15,94,1527,12,15,2016
All-Purpose Yards,15,95,3357,12,15,2016
All-Purpose Yards,15,96,1470,11,15,2017
All-Purpose Yards,15,97,634,10,15,2016
All-Purpose Yards,15,98,1528,10,15,2016
All-Purpose Yards,15,99,1527,10,15,2017
Quarterback Rating,16,0,154,1037,16,2018
Quarterback Rating,16,1,94,899,16,2014
Quarterback Rating,16,2,94,823,16,2015
Quarterback Rating,16,3,550,815,16,2016
Quarterback Rating,16,4,154,774,16,2017
Pass Attempts,16,0,94,561,16,2014
Pass Attempts,16,1,94,551,16,2015
Pass Attempts,16,2,154,494,16,2017
Pass Attempts,16,3,550,476,16,2016
Pass Attempts,16,4,154,441,16,2018
Pass Attempts,16,5,4010,74,16,2016
Pass Attempts,16,6,4010,60,16,2017
Pass Attempts,16,7,1925,5,16,2016
Pass Attempts,16,8,1925,3,16,2015
Pass Completions,16,0,94,367,16,2014
Pass Completions,16,1,94,357,16,2015
Pass Completions,16,2,154,314,16,2018
Pass Completions,16,3,154,302,16,2017
Pass Completions,16,4,550,299,16,2016
Pass Completions,16,5,4010,50,16,2016
Pass Completions,16,6,4010,35,16,2017
Pass Completions,16,7,1925,3,16,2016
Pass Completions,16,8,1925,2,16,2015
Completion Percentage,16,0,154,712,16,2018
Completion Percentage,16,1,94,654,16,2014
Completion Percentage,16,2,94,648,16,2015
Completion Percentage,16,3,550,628,16,2016
Completion Percentage,16,4,154,611,16,2017
Passing Yards,16,0,94,3887,16,2014
Passing Yards,16,1,94,3673,16,2015
Passing Yards,16,2,154,3444,16,2018
Passing Yards,16,3,154,3247,16,2017
Passing Yards,16,4,550,3055,16,2016
Passing Yards,16,5,4010,643,16,2016
Passing Yards,16,6,4010,349,16,2017
Passing Yards,16,7,1925,17,16,2016
Passing Yards,16,8,1925,15,16,2015
Yards per Pass Attempt,16,0,154,781,16,2018
Yards per Pass Attempt,16,1,94,693,16,2014
Yards per Pass Attempt,16,2,94,667,16,2015
Yards per Pass Attempt,16,3,154,657,16,2017
Yards per Pass Attempt,16,4,550,642,16,2016
Passing Touchdowns,16,0,94,25,16,2014
Passing Touchdowns,16,1,154,23,16,2018
Passing Touchdowns,16,2,154,18,16,2017
Passing Touchdowns,16,3,94,15,16,2015
Passing Touchdowns,16,4,550,13,16,2016
Passing Touchdowns,16,5,4010,3,16,2016
Passing Touchdowns,16,6,4010,1,16,2017
Times Sacked,16,0,154,63,16,2018
Times Sacked,16,1,154,60,16,2017
Times Sacked,16,2,94,57,16,2015
Times Sacked,16,3,94,41,16,2014
Times Sacked,16,4,550,31,16,2016
Times Sacked,16,5,4010,9,16,2016
Times Sacked,16,6,4010,8,16,2017
300 Yards Passing,16,0,94,4,16,2014
300 Yards Passing,16,1,94,3,16,2015
300 Yards Passing,16,2,550,2,16,2016
300 Yards Passing,16,3,154,2,16,2017
300 Yards Passing,16,4,154,2,16,2018
Rushing Attempts,16,0,3305,344,16,2018
Rushing Attempts,16,1,3305,326,16,2016
Rushing Attempts,16,2,1567,187,16,2015
Rushing Attempts,16,3,395,185,16,2014
Rushing Attempts,16,4,3305,155,16,2015
Rushing Attempts,16,5,3305,151,16,2017
Rushing Attempts,16,6,1567,137,16,2014
Rushing Attempts,16,7,2427,101,16,2017
Rushing Attempts,16,8,2427,68,16,2016
Rushing Attempts,16,9,154,66,16,2018
Rushing Attempts,16,10,154,65,16,2017
Rushing Attempts,16,11,2411,49,16,2018
Rushing Attempts,16,12,94,40,16,2014
Rushing Attempts,16,13,309,40,16,2015
Rushing Attempts,16,14,94,35,16,2015
Rushing Attempts,16,15,309,32,16,2014
Rushing Attempts,16,16,524,30,16,2018
Rushing Attempts,16,17,524,24,16,2015
Rushing Attempts,16,18,2411,20,16,2017
Rushing Attempts,16,19,524,19,16,2016
Rushing Attempts,16,20,4010,16,16,2016
Rushing Attempts,16,21,550,13,16,2016
Rushing Attempts,16,22,524,12,16,2014
Rushing Attempts,16,23,524,10,16,2017
Rushing Attempts,16,24,2411,8,16,2016
Rushing Attempts,16,25,4934,5,16,2018
Rushing Attempts,16,26,599,2,16,2014
Rushing Attempts,16,27,113,2,16,2015
Rushing Attempts,16,28,1925,2,16,2016
Rushing Attempts,16,29,2446,2,16,2017
Rushing Attempts,16,30,599,2,16,2018
Rushing Attempts,16,31,4010,2,16,2018
Rushing Attempts,16,32,1586,1,16,2015
Rushing Attempts,16,33,599,1,16,2016
Rushing Attempts,16,34,1586,1,16,2016
Rushing Attempts,16,35,2513,1,16,2016
Rushing Attempts,16,36,3384,1,16,2017
Rushing Attempts,16,37,3448,1,16,2017
Rushing Attempts,16,38,4010,1,16,2017
Rushing Attempts,16,39,1260,1,16,2018
Rushing Yards,16,0,3305,1840,16,2018
Rushing Yards,16,1,3305,1599,16,2016
Rushing Yards,16,2,1567,773,16,2015
Rushing Yards,16,3,395,720,16,2014
Rushing Yards,16,4,3305,641,16,2017
Rushing Yards,16,5,3305,639,16,2015
Rushing Yards,16,6,1567,406,16,2014
Rushing Yards,16,7,154,371,16,2018
Rushing Yards,16,8,2427,370,16,2017
Rushing Yards,16,9,94,361,16,2014
Rushing Yards,16,10,154,316,16,2017
Rushing Yards,16,11,2427,279,16,2016
Rushing Yards,16,12,2411,211,16,2018
Rushing Yards,16,13,94,190,16,2015
Rushing Yards,16,14,309,190,16,2015
Rushing Yards,16,15,524,162,16,2016
Rushing Yards,16,16,599,78,16,2014
Rushing Yards,16,17,4010,77,16,2016
Rushing Yards,16,18,524,67,16,2015
Rushing Yards,16,19,550,62,16,2016
Rushing Yards,16,20,524,57,16,2018
Rushing Yards,16,21,2411,55,16,2017
Rushing Yards,16,22,309,52,16,2014
Rushing Yards,16,23,524,21,16,2014
Rushing Yards,16,24,524,14,16,2017
Rushing Yards,16,25,599,11,16,2018
Rushing Yards,16,26,4934,10,16,2018
Rushing Yards,16,27,3384,8,16,2017
Rushing Yards,16,28,2446,7,16,2017
Rushing Yards,16,29,4010,7,16,2017
Rushing Yards,16,30,113,6,16,2015
Rushing Yards,16,31,2411,4,16,2016
Rushing Yards,16,32,1260,2,16,2018
Rushing Yards,16,33,1586,1,16,2015
Rushing Yards,16,34,599,1,16,2016
Yards per Carry,16,0,3305,535,16,2018
Yards per Carry,16,1,3305,490,16,2016
Yards per Carry,16,2,3305,425,16,2017
Yards per Carry,16,3,1567,413,16,2015
Yards per Carry,16,4,3305,412,16,2015
Yards per Carry,16,5,395,389,16,2014
Yards per Carry,16,6,1567,296,16,2014
Rushing Touchdowns,16,0,3305,19,16,2018
Rushing Touchdowns,16,1,3305,15,16,2016
Rushing Touchdowns,16,2,1567,7,16,2015
Rushing Touchdowns,16,3,1567,5,16,2014
Rushing Touchdowns,16,4,395,4,16,2014
Rushing Touchdowns,16,5,94,3,16,2015
Rushing Touchdowns,16,6,309,3,16,2015
Rushing Touchdowns,16,7,3305,3,16,2015
Rushing Touchdowns,16,8,3305,3,16,2017
Rushing Touchdowns,16,9,524,2,16,2015
Rushing Touchdowns,16,10,2427,2,16,2016
Rushing Touchdowns,16,11,2427,2,16,2017
Rushing Touchdowns,16,12,154,2,16,2018
Rushing Touchdowns,16,13,94,1,16,2014
Rushing Touchdowns,16,14,599,1,16,2014
Rushing Touchdowns,16,15,4010,1,16,2016
Rushing Touchdowns,16,16,524,1,16,2018
Rushing Touchdowns,16,17,2411,1,16,2018
100 Yards Rushing,16,0,3305,12,16,2018
100 Yards Rushing,16,1,3305,9,16,2016
100 Yards Rushing,16,2,1567,3,16,2015
100 Yards Rushing,16,3,395,2,16,2014
100 Yards Rushing,16,4,3305,2,16,2015
100 Yards Rushing,16,5,154,1,16,2018
Receptions,16,0,599,90,16,2014
Receptions,16,1,1586,85,16,2015
Receptions,16,2,1586,76,16,2017
Receptions,16,3,1586,74,16,2016
Receptions,16,4,599,74,16,2018
Receptions,16,5,599,73,16,2016
Receptions,16,6,3305,73,16,2016
Receptions,16,7,599,70,16,2017
Receptions,16,8,1586,70,16,2018
Receptions,16,9,3305,64,16,2018
Receptions,16,10,599,53,16,2015
Receptions,16,11,395,52,16,2014
Receptions,16,12,1586,51,16,2014
Receptions,16,13,3305,51,16,2017
Receptions,16,14,3448,40,16,2015
Receptions,16,15,524,34,16,2015
Receptions,16,16,3305,34,16,2015
Receptions,16,17,1844,32,16,2016
Receptions,16,18,1585,31,16,2014
Receptions,16,19,611,30,16,2014
Receptions,16,20,524,30,16,2017
Receptions,16,21,524,29,16,2018
Receptions,16,22,286,28,16,2014
Receptions,16,23,1567,28,16,2015
Receptions,16,24,3448,28,16,2016
Receptions,16,25,3411,28,16,2017
Receptions,16,26,524,26,16,2014
Receptions,16,27,3448,26,16,2017
Receptions,16,28,286,25,16,2015
Receptions,16,29,3462,23,16,2015
Receptions,16,30,4164,23,16,2017
Receptions,16,31,3448,20,16,2018
Receptions,16,32,1567,17,16,2014
Receptions,16,33,524,17,16,2016
Receptions,16,34,113,16,16,2014
Receptions,16,35,51,15,16,2016
Receptions,16,36,2427,15,16,2017
Receptions,16,37,3434,15,16,2018
Receptions,16,38,611,11,16,2015
Receptions,16,39,5826,11,16,2018
Receptions,16,40,2513,9,16,2015
Receptions,16,41,1563,9,16,2016
Receptions,16,42,309,8,16,2015
Receptions,16,43,3424,8,16,2016
Receptions,16,44,2513,7,16,2016
Receptions,16,45,3384,7,16,2017
Receptions,16,46,5058,6,16,2017
Receptions,16,47,928,6,16,2018
Receptions,16,48,1260,6,16,2018
Receptions,16,49,5019,6,16,2018
Receptions,16,50,1474,5,16,2014
Receptions,16,51,2411,5,16,2016
Receptions,16,52,713,4,16,2014
Receptions,16,53,2427,4,16,2016
Receptions,16,54,2411,4,16,2018
Receptions,16,55,928,3,16,2016
Receptions,16,56,2513,2,16,2014
Receptions,16,57,113,2,16,2015
Receptions,16,58,3289,2,16,2015
Receptions,16,59,2411,2,16,2017
Receptions,16,60,5080,2,16,2017
Receptions,16,61,4934,2,16,2018
Receptions,16,62,309,1,16,2014
Receptions,16,63,3441,1,16,2015
Receptions,16,64,2446,1,16,2017
Receptions,16,65,5058,1,16,2018
Receptions,16,66,5847,1,16,2018
Receiving Yards,16,0,599,1164,16,2014
Receiving Yards,16,1,1586,1081,16,2017
Receiving Yards,16,2,1586,1003,16,2015
Receiving Yards,16,3,1586,975,16,2016
Receiving Yards,16,4,1586,967,16,2018
Receiving Yards,16,5,599,932,16,2018
Receiving Yards,16,6,599,928,16,2016
Receiving Yards,16,7,599,848,16,2017
Receiving Yards,16,8,599,755,16,2015
Receiving Yards,16,9,1586,599,16,2014
Receiving Yards,16,10,3305,526,16,2016
Receiving Yards,16,11,3305,519,16,2018
Receiving Yards,16,12,1585,431,16,2014
Receiving Yards,16,13,3448,398,16,2015
Receiving Yards,16,14,3448,394,16,2016
Receiving Yards,16,15,3411,388,16,2017
Receiving Yards,16,16,3305,361,16,2017
Receiving Yards,16,17,611,357,16,2014
Receiving Yards,16,18,286,329,16,2014
Receiving Yards,16,19,1844,324,16,2016
Receiving Yards,16,20,395,317,16,2014
Receiving Yards,16,21,3448,311,16,2018
Receiving Yards,16,22,3448,303,16,2017
Receiving Yards,16,23,3305,266,16,2015
Receiving Yards,16,24,3462,248,16,2015
Receiving Yards,16,25,524,244,16,2015
Receiving Yards,16,26,524,243,16,2017
Receiving Yards,16,27,1567,222,16,2015
Receiving Yards,16,28,286,192,16,2015
Receiving Yards,16,29,524,173,16,2018
Receiving Yards,16,30,113,163,16,2014
Receiving Yards,16,31,3434,149,16,2018
Receiving Yards,16,32,524,145,16,2014
Receiving Yards,16,33,1567,135,16,2014
Receiving Yards,16,34,524,127,16,2016
Receiving Yards,16,35,51,121,16,2016
Receiving Yards,16,36,4164,110,16,2017
Receiving Yards,16,37,5826,104,16,2018
Receiving Yards,16,38,611,95,16,2015
Receiving Yards,16,39,3384,86,16,2017
Receiving Yards,16,40,2513,85,16,2015
Receiving Yards,16,41,1563,85,16,2016
Receiving Yards,16,42,3424,80,16,2016
Receiving Yards,16,43,5058,76,16,2017
Receiving Yards,16,44,928,70,16,2018
Receiving Yards,16,45,309,67,16,2015
Receiving Yards,16,46,2427,64,16,2017
Receiving Yards,16,47,113,62,16,2015
Receiving Yards,16,48,1260,59,16,2018
Receiving Yards,16,49,2513,55,16,2016
Receiving Yards,16,50,1474,45,16,2014
Receiving Yards,16,51,928,39,16,2016
Receiving Yards,16,52,5019,39,16,2018
Receiving Yards,16,53,713,31,16,2014
Receiving Yards,16,54,5080,28,16,2017
Receiving Yards,16,55,4934,21,16,2018
Receiving Yards,16,56,2411,20,16,2018
Receiving Yards,16,57,2427,19,16,2016
Receiving Yards,16,58,2513,13,16,2014
Receiving Yards,16,59,2411,13,16,2016
Receiving Yards,16,60,3441,10,16,2015
Receiving Yards,16,61,5847,6,16,2018
Receiving Yards,16,62,2446,5,16,2017
Receiving Yards,16,63,2411,3,16,2017
Receiving Yards,16,64,3289,2,16,2015
Yards per Reception,16,0,599,1425,16,2015
Yards per Reception,16,1,1586,1422,16,2017
Yards per Reception,16,2,1586,1381,16,2018
Yards per Reception,16,3,1586,1318,16,2016
Yards per Reception,16,4,599,1293,16,2014
Yards per Reception,16,5,599,1271,16,2016
Yards per Reception,16,6,599,1259,16,2018
Yards per Reception,16,7,599,1211,16,2017
Yards per Reception,16,8,1586,1180,16,2015
Yards per Reception,16,9,1586,1175,16,2014
Yards per Reception,16,10,1844,1013,16,2016
Yards per Reception,16,11,3448,995,16,2015
Yards per Reception,16,12,3305,811,16,2018
Yards per Reception,16,13,3305,782,16,2015
Yards per Reception,16,14,3305,721,16,2016
Yards per Reception,16,15,524,718,16,2015
Yards per Reception,16,16,3305,708,16,2017
Yards per Reception,16,17,395,610,16,2014
Receiving Touchdowns,16,0,599,8,16,2014
Receiving Touchdowns,16,1,1586,8,16,2018
Receiving Touchdowns,16,2,599,7,16,2015
Receiving Touchdowns,16,3,599,7,16,2018
Receiving Touchdowns,16,4,599,6,16,2016
Receiving Touchdowns,16,5,1586,6,16,2017
Receiving Touchdowns,16,6,1585,5,16,2014
Receiving Touchdowns,16,7,1586,5,16,2014
Receiving Touchdowns,16,8,1586,5,16,2016
Receiving Touchdowns,16,9,599,5,16,2017
Receiving Touchdowns,16,10,113,3,16,2014
Receiving Touchdowns,16,11,1586,3,16,2015
Receiving Touchdowns,16,12,3305,3,16,2017
Receiving Touchdowns,16,13,3305,3,16,2018
Receiving Touchdowns,16,14,3448,3,16,2018
Receiving Touchdowns,16,15,611,2,16,2014
Receiving Touchdowns,16,16,1844,2,16,2016
Receiving Touchdowns,16,17,3384,2,16,2017
Receiving Touchdowns,16,18,286,1,16,2014
Receiving Touchdowns,16,19,395,1,16,2014
Receiving Touchdowns,16,20,524,1,16,2015
Receiving Touchdowns,16,21,611,1,16,2015
Receiving Touchdowns,16,22,1567,1,16,2015
Receiving Touchdowns,16,23,3448,1,16,2015
Receiving Touchdowns,16,24,3462,1,16,2015
Receiving Touchdowns,16,25,524,1,16,2016
Receiving Touchdowns,16,26,3305,1,16,2016
Receiving Touchdowns,16,27,3448,1,16,2016
Receiving Touchdowns,16,28,3411,1,16,2017
Receiving Touchdowns,16,29,4164,1,16,2017
Receiving Touchdowns,16,30,5058,1,16,2017
Receiving Touchdowns,16,31,524,1,16,2018
Receiving Touchdowns,16,32,3434,1,16,2018
Targeted Passes,16,0,599,145,16,2014
Targeted Passes,16,1,1586,138,16,2015
Targeted Passes,16,2,1586,138,16,2017
Targeted Passes,16,3,1586,124,16,2016
Targeted Passes,16,4,599,122,16,2016
Targeted Passes,16,5,599,119,16,2018
Targeted Passes,16,6,599,113,16,2017
Targeted Passes,16,7,1586,107,16,2018
Targeted Passes,16,8,3305,99,16,2016
Targeted Passes,16,9,599,87,16,2015
Targeted Passes,16,10,1586,86,16,2014
Targeted Passes,16,11,3305,78,16,2018
Targeted Passes,16,12,395,66,16,2014
Targeted Passes,16,13,3305,66,16,2017
Targeted Passes,16,14,611,61,16,2014
Targeted Passes,16,15,3448,60,16,2015
Targeted Passes,16,16,3411,55,16,2017
Targeted Passes,16,17,3448,55,16,2017
Targeted Passes,16,18,1844,53,16,2016
Targeted Passes,16,19,1585,46,16,2014
Targeted Passes,16,20,3448,46,16,2016
Targeted Passes,16,21,3305,44,16,2015
Targeted Passes,16,22,3462,43,16,2015
Targeted Passes,16,23,524,41,16,2015
Targeted Passes,16,24,286,38,16,2015
Targeted Passes,16,25,524,36,16,2018
Targeted Passes,16,26,286,35,16,2014
Targeted Passes,16,27,1567,35,16,2015
Targeted Passes,16,28,524,35,16,2017
Targeted Passes,16,29,4164,35,16,2017
Targeted Passes,16,30,524,31,16,2014
Targeted Passes,16,31,524,27,16,2016
Targeted Passes,16,32,113,24,16,2014
Targeted Passes,16,33,3448,24,16,2018
Targeted Passes,16,34,2427,23,16,2017
Targeted Passes,16,35,1567,22,16,2014
Targeted Passes,16,36,51,22,16,2016
Targeted Passes,16,37,611,21,16,2015
Targeted Passes,16,38,5826,20,16,2018
Targeted Passes,16,39,3434,18,16,2018
Targeted Passes,16,40,2513,16,16,2015
Targeted Passes,16,41,1563,16,16,2016
Targeted Passes,16,42,309,14,16,2015
Targeted Passes,16,43,2513,12,16,2016
Targeted Passes,16,44,3424,12,16,2016
Targeted Passes,16,45,5058,12,16,2017
Targeted Passes,16,46,5019,10,16,2018
Targeted Passes,16,47,713,9,16,2014
Targeted Passes,16,48,3384,9,16,2017
Targeted Passes,16,49,1474,7,16,2014
Targeted Passes,16,50,928,7,16,2018
Targeted Passes,16,51,1260,7,16,2018
Targeted Passes,16,52,2427,6,16,2016
Targeted Passes,16,53,2411,5,16,2016
Targeted Passes,16,54,5080,5,16,2017
Targeted Passes,16,55,113,4,16,2015
Targeted Passes,16,56,928,4,16,2016
Targeted Passes,16,57,2411,4,16,2017
Targeted Passes,16,58,2411,4,16,2018
Targeted Passes,16,59,309,2,16,2014
Targeted Passes,16,60,2513,2,16,2014
Targeted Passes,16,61,3289,2,16,2015
Targeted Passes,16,62,3441,2,16,2015
Targeted Passes,16,63,2446,2,16,2017
Targeted Passes,16,64,4934,2,16,2018
Targeted Passes,16,65,5058,2,16,2018
Targeted Passes,16,66,5004,1,16,2017
Targeted Passes,16,67,5847,1,16,2018
Passes Dropped,16,0,1586,8,16,2014
Passes Dropped,16,1,599,8,16,2015
Passes Dropped,16,2,1586,8,16,2017
Passes Dropped,16,3,1586,7,16,2015
Passes Dropped,16,4,3411,7,16,2017
Passes Dropped,16,5,1586,6,16,2018
Passes Dropped,16,6,599,4,16,2014
Passes Dropped,16,7,3448,4,16,2015
Passes Dropped,16,8,3305,4,16,2016
Passes Dropped,16,9,2427,4,16,2017
Passes Dropped,16,10,3305,4,16,2017
Passes Dropped,16,11,3462,3,16,2015
Passes Dropped,16,12,599,3,16,2016
Passes Dropped,16,13,1844,3,16,2016
Passes Dropped,16,14,4164,3,16,2017
Passes Dropped,16,15,599,3,16,2018
Passes Dropped,16,16,3305,3,16,2018
Passes Dropped,16,17,611,2,16,2014
Passes Dropped,16,18,524,2,16,2015
Passes Dropped,16,19,611,2,16,2015
Passes Dropped,16,20,2513,2,16,2015
Passes Dropped,16,21,524,2,16,2016
Passes Dropped,16,22,1586,2,16,2016
Passes Dropped,16,23,3448,2,16,2016
Passes Dropped,16,24,599,2,16,2017
Passes Dropped,16,25,3448,2,16,2017
Passes Dropped,16,26,5826,2,16,2018
Passes Dropped,16,27,113,1,16,2014
Passes Dropped,16,28,524,1,16,2014
Passes Dropped,16,29,1474,1,16,2014
Passes Dropped,16,30,1585,1,16,2014
Passes Dropped,16,31,286,1,16,2015
Passes Dropped,16,32,309,1,16,2015
Passes Dropped,16,33,2513,1,16,2016
Passes Dropped,16,34,5058,1,16,2017
Passes Dropped,16,35,5019,1,16,2018
100 Yards Receiving,16,0,599,5,16,2014
100 Yards Receiving,16,1,1586,4,16,2017
100 Yards Receiving,16,2,1586,4,16,2018
100 Yards Receiving,16,3,1586,3,16,2015
100 Yards Receiving,16,4,599,3,16,2016
100 Yards Receiving,16,5,599,3,16,2018
100 Yards Receiving,16,6,1586,2,16,2014
100 Yards Receiving,16,7,599,2,16,2015
100 Yards Receiving,16,8,1586,2,16,2016
100 Yards Receiving,16,9,599,2,16,2017
100 Yards Receiving,16,10,1585,1,16,2014
100 Yards Receiving,16,11,3448,1,16,2016
Interceptions,16,0,1485,7,16,2018
Interceptions,16,1,649,6,16,2015
Interceptions,16,2,1056,4,16,2014
Interceptions,16,3,1438,4,16,2016
Interceptions,16,4,1485,4,16,2016
Interceptions,16,5,826,3,16,2014
Interceptions,16,6,640,3,16,2015
Interceptions,16,7,826,3,16,2015
Interceptions,16,8,5633,3,16,2018
Interceptions,16,9,6346,3,16,2018
Interceptions,16,10,201,2,16,2014
Interceptions,16,11,591,2,16,2014
Interceptions,16,12,1438,2,16,2015
Interceptions,16,13,1485,2,16,2015
Interceptions,16,14,597,2,16,2017
Interceptions,16,15,1438,2,16,2017
Interceptions,16,16,4734,2,16,2017
Interceptions,16,17,5633,2,16,2017
Interceptions,16,18,597,2,16,2018
Interceptions,16,19,649,1,16,2014
Interceptions,16,20,1030,1,16,2014
Interceptions,16,21,1485,1,16,2014
Interceptions,16,22,555,1,16,2015
Interceptions,16,23,591,1,16,2015
Interceptions,16,24,1564,1,16,2015
Interceptions,16,25,1867,1,16,2015
Interceptions,16,26,597,1,16,2016
Interceptions,16,27,661,1,16,2016
Interceptions,16,28,1412,1,16,2016
Interceptions,16,29,1685,1,16,2016
Interceptions,16,30,3964,1,16,2016
Interceptions,16,31,1485,1,16,2017
Interceptions,16,32,5493,1,16,2017
Interceptions,16,33,4603,1,16,2018
Interceptions,16,34,4664,1,16,2018
Interceptions,16,35,4731,1,16,2018
Interceptions,16,36,6430,1,16,2018
Pass Defense Percentage,16,0,1485,850,16,2016
Pass Defense Percentage,16,1,1485,837,16,2017
Pass Defense Percentage,16,2,1056,834,16,2014
Pass Defense Percentage,16,3,1438,831,16,2016
Pass Defense Percentage,16,4,1485,827,16,2014
Pass Defense Percentage,16,5,1438,820,16,2015
Pass Defense Percentage,16,6,826,819,16,2015
Pass Defense Percentage,16,7,1485,819,16,2015
Pass Defense Percentage,16,8,1438,818,16,2014
Pass Defense Percentage,16,9,5633,816,16,2018
Pass Defense Percentage,16,10,1485,811,16,2018
Pass Defense Percentage,16,11,649,801,16,2014
Pass Defense Percentage,16,12,1438,791,16,2017
Pass Defense Percentage,16,13,649,783,16,2015
Pass Defense Percentage,16,14,6430,778,16,2018
Pass Defense Percentage,16,15,1030,775,16,2014
Pass Defense Percentage,16,16,597,775,16,2017
Pass Defense Percentage,16,17,3964,772,16,2016
Pass Defense Percentage,16,18,597,765,16,2018
Pass Defense Percentage,16,19,1564,763,16,2015
Pass Defense Percentage,16,20,661,760,16,2016
Pass Defense Percentage,16,21,5633,750,16,2017
Pass Defense Percentage,16,22,4731,750,16,2018
Pass Defense Percentage,16,23,597,749,16,2016
Pass Defense Percentage,16,24,826,735,16,2014
Pass Defense Percentage,16,25,1685,709,16,2016
Pass Defense Percentage,16,26,4731,702,16,2017
Tackles,16,0,1485,103,16,2014
Tackles,16,1,1485,100,16,2018
Tackles,16,2,4603,95,16,2017
Tackles,16,3,1412,91,16,2016
Tackles,16,4,591,88,16,2014
Tackles,16,5,5633,85,16,2017
Tackles,16,6,1318,83,16,2017
Tackles,16,7,1485,82,16,2017
Tackles,16,8,661,79,16,2016
Tackles,16,9,555,77,16,2016
Tackles,16,10,826,76,16,2014
Tackles,16,11,640,76,16,2015
Tackles,16,12,1485,76,16,2016
Tackles,16,13,4603,76,16,2018
Tackles,16,14,1485,72,16,2015
Tackles,16,15,1030,71,16,2014
Tackles,16,16,201,70,16,2014
Tackles,16,17,597,67,16,2016
Tackles,16,18,6430,64,16,2018
Tackles,16,19,1564,62,16,2015
Tackles,16,20,1504,61,16,2018
Tackles,16,21,1794,61,16,2018
Tackles,16,22,649,58,16,2015
Tackles,16,23,1692,56,16,2016
Tackles,16,24,1794,56,16,2016
Tackles,16,25,1504,56,16,2017
Tackles,16,26,4731,56,16,2017
Tackles,16,27,1438,55,16,2017
Tackles,16,28,1685,54,16,2016
Tackles,16,29,3964,54,16,2016
Tackles,16,30,597,54,16,2017
Tackles,16,31,5633,53,16,2018
Tackles,16,32,1056,51,16,2014
Tackles,16,33,591,51,16,2015
Tackles,16,34,826,50,16,2015
Tackles,16,35,1794,48,16,2017
Tackles,16,36,1412,47,16,2015
Tackles,16,37,597,47,16,2018
Tackles,16,38,1504,46,16,2015
Tackles,16,39,1037,46,16,2018
Tackles,16,40,4731,46,16,2018
Tackles,16,41,1504,45,16,2014
Tackles,16,42,1037,43,16,2015
Tackles,16,43,1794,43,16,2015
Tackles,16,44,1504,42,16,2016
Tackles,16,45,1794,41,16,2014
Tackles,16,46,5493,41,16,2018
Tackles,16,47,1692,36,16,2017
Tackles,16,48,1692,35,16,2015
Tackles,16,49,1438,35,16,2016
Tackles,16,50,4664,35,16,2018
Tackles,16,51,1438,34,16,2015
Tackles,16,52,1867,34,16,2016
Tackles,16,53,1037,33,16,2016
Tackles,16,54,1692,32,16,2018
Tackles,16,55,640,31,16,2014
Tackles,16,56,1037,28,16,2017
Tackles,16,57,1692,26,16,2014
Tackles,16,58,1037,25,16,2014
