Category,Team/All_Teams,Place,Record,Year,Team
Points Allowed,28,2,204,2018,28
Points Allowed,28,3,212,2014,28
Points Allowed,28,4,214,2017,28
Passing Yards,28,0,2498,2017,28
Passing Yards,28,1,2354,2018,28
Passing Yards,28,2,2345,2016,28
Passing Yards,28,3,2310,2014,28
Passing Yards,28,4,2210,2015,28
Passing Yards Allowed,28,0,2363,2015,28
Passing Yards Allowed,28,1,2368,2017,28
Passing Yards Allowed,28,2,2374,2016,28
Passing Yards Allowed,28,3,2434,2018,28
Passing Yards Allowed,28,4,2759,2014,28
Rushing Yards,28,0,1206,2014,28
Rushing Yards,28,1,1197,2015,28
Rushing Yards,28,2,1171,2016,28
Rushing Yards,28,3,1088,2018,28
Rushing Yards,28,4,870,2017,28
Rushing Yards Allowed,28,0,761,2014,28
Rushing Yards Allowed,28,1,925,2016,28
Rushing Yards Allowed,28,2,953,2015,28
Rushing Yards Allowed,28,3,1074,2017,28
Rushing Yards Allowed,28,4,1110,2018,28
Total Yards,28,0,3517,2014,28
Total Yards,28,1,3517,2016,28
Total Yards,28,2,3443,2018,28
Total Yards,28,3,3407,2015,28
Total Yards,28,4,3369,2017,28
Total Yards Allowed,28,0,3299,2016,28
Total Yards Allowed,28,1,3316,2015,28
Total Yards Allowed,28,2,3443,2017,28
Total Yards Allowed,28,3,3520,2014,28
Total Yards Allowed,28,4,3545,2018,28
Pass Attempts,28,0,342,2017,28
Pass Attempts,28,1,340,2018,28
Pass Attempts,28,2,333,2016,28
Pass Attempts,28,3,326,2014,28
Pass Attempts,28,4,286,2015,28
Rush Attempts,28,0,338,2015,28
Rush Attempts,28,1,294,2014,28
Rush Attempts,28,2,288,2018,28
Rush Attempts,28,3,281,2016,28
Rush Attempts,28,4,270,2017,28
Points Scored,29,0,280,2014,29
Points Scored,29,1,239,2017,29
Points Scored,29,2,220,2015,29
Points Scored,29,3,211,2018,29
Points Scored,29,4,161,2016,29
Points Allowed,29,0,175,2015,29
Points Allowed,29,1,176,2014,29
Points Allowed,29,2,179,2016,29
Points Allowed,29,3,199,2017,29
Points Allowed,29,4,210,2018,29
Passing Yards,29,0,2934,2014,29
Passing Yards,29,1,2450,2015,29
Passing Yards,29,2,2354,2017,29
Passing Yards,29,3,2243,2018,29
Passing Yards,29,4,2200,2016,29
Passing Yards Allowed,29,0,2057,2015,29
Passing Yards Allowed,29,1,2175,2016,29
Passing Yards Allowed,29,2,2298,2017,29
Passing Yards Allowed,29,3,2400,2014,29
Passing Yards Allowed,29,4,2405,2018,29
Rushing Yards,29,0,1103,2015,29
Rushing Yards,29,1,1078,2017,29
Rushing Yards,29,2,1012,2018,29
Rushing Yards,29,3,837,2014,29
Rushing Yards,29,4,823,2016,29
Rushing Yards Allowed,29,0,906,2018,29
Rushing Yards Allowed,29,1,918,2016,29
Rushing Yards Allowed,29,2,1013,2017,29
Rushing Yards Allowed,29,3,1165,2014,29
Rushing Yards Allowed,29,4,1166,2015,29
Total Yards,29,0,3771,2014,29
Total Yards,29,1,3553,2015,29
Total Yards,29,2,3432,2017,29
Total Yards,29,3,3256,2018,29
Total Yards,29,4,3023,2016,29
Total Yards Allowed,29,0,3093,2016,29
Total Yards Allowed,29,1,3224,2015,29
Total Yards Allowed,29,2,3311,2018,29
Total Yards Allowed,29,3,3312,2017,29
Total Yards Allowed,29,4,3565,2014,29
Pass Attempts,29,0,360,2018,29
Pass Attempts,29,1,353,2016,29
Pass Attempts,29,2,352,2014,29
Pass Attempts,29,3,336,2017,29
Pass Attempts,29,4,328,2015,29
Rush Attempts,29,0,301,2015,29
Rush Attempts,29,1,273,2017,29
Rush Attempts,29,2,256,2016,29
Rush Attempts,29,3,255,2014,29
Rush Attempts,29,4,251,2018,29
Points Scored,30,0,243,2016,30
Points Scored,30,1,180,2018,30
Points Scored,30,2,165,2017,30
Points Scored,30,3,114,2014,30
Points Scored,30,4,94,2015,30
Points Allowed,30,0,238,2016,30
Points Allowed,30,1,242,2017,30
Points Allowed,30,2,245,2014,30
Points Allowed,30,3,258,2018,30
Points Allowed,30,4,303,2015,30
Passing Yards,30,0,2483,2018,30
Passing Yards,30,1,2437,2016,30
Passing Yards,30,2,2303,2017,30
Passing Yards,30,3,1898,2015,30
Passing Yards,30,4,1817,2014,30
Passing Yards Allowed,30,0,2018,2017,30
Passing Yards Allowed,30,1,2156,2015,30
Passing Yards Allowed,30,2,2190,2018,30
Passing Yards Allowed,30,3,2248,2014,30
Passing Yards Allowed,30,4,2440,2016,30
Rushing Yards,30,0,1017,2016,30
Rushing Yards,30,1,847,2014,30
Rushing Yards,30,2,818,2017,30
Rushing Yards,30,3,803,2018,30
Rushing Yards,30,4,561,2015,30
Rushing Yards Allowed,30,0,1060,2017,30
Rushing Yards Allowed,30,1,1120,2016,30
Rushing Yards Allowed,30,2,1257,2018,30
Rushing Yards Allowed,30,3,1358,2014,30
Rushing Yards Allowed,30,4,1637,2015,30
Total Yards,30,0,3455,2016,30
Total Yards,30,1,3286,2018,30
Total Yards,30,2,3121,2017,30
Total Yards,30,3,2665,2014,30
Total Yards,30,4,2460,2015,30
Total Yards Allowed,30,0,3079,2017,30
Total Yards Allowed,30,1,3447,2018,30
Total Yards Allowed,30,2,3560,2016,30
Total Yards Allowed,30,3,3607,2014,30
Total Yards Allowed,30,4,3793,2015,30
Pass Attempts,30,0,409,2017,30
Pass Attempts,30,1,394,2018,30
Pass Attempts,30,2,386,2014,30
Pass Attempts,30,3,373,2015,30
Pass Attempts,30,4,364,2016,30
Rush Attempts,30,0,250,2016,30
Rush Attempts,30,1,216,2014,30
Rush Attempts,30,2,213,2017,30
Rush Attempts,30,3,210,2018,30
Rush Attempts,30,4,181,2015,30
Points Scored,31,0,251,2017,31
Points Scored,31,1,237,2018,31
Points Scored,31,2,211,2015,31
Points Scored,31,3,205,2014,31
Points Scored,31,4,201,2016,31
Points Allowed,31,0,199,2018,31
Points Allowed,31,1,210,2015,31
Points Allowed,31,2,212,2017,31
Points Allowed,31,3,223,2014,31
Points Allowed,31,4,230,2016,31
Passing Yards,31,0,2515,2018,31
Passing Yards,31,1,2498,2014,31
Passing Yards,31,2,2418,2017,31
Passing Yards,31,3,2357,2016,31
Passing Yards,31,4,2026,2015,31
Passing Yards Allowed,31,0,2229,2015,31
Passing Yards Allowed,31,1,2269,2017,31
Passing Yards Allowed,31,2,2291,2016,31
Passing Yards Allowed,31,3,2371,2018,31
Passing Yards Allowed,31,4,2530,2014,31
Rushing Yards,31,0,1470,2017,31
Rushing Yards,31,1,1350,2018,31
Rushing Yards,31,2,1286,2016,31
Rushing Yards,31,3,1115,2015,31
Rushing Yards,31,4,993,2014,31
Rushing Yards Allowed,31,0,1094,2016,31
Rushing Yards Allowed,31,1,1116,2017,31
Rushing Yards Allowed,31,2,1116,2018,31
Rushing Yards Allowed,31,3,1364,2014,31
Rushing Yards Allowed,31,4,1399,2015,31
Total Yards,31,0,3888,2017,31
Total Yards,31,1,3865,2018,31
Total Yards,31,2,3644,2016,31
Total Yards,31,3,3491,2014,31
Total Yards,31,4,3141,2015,31
Total Yards Allowed,31,0,3385,2016,31
Total Yards Allowed,31,1,3385,2017,31
Total Yards Allowed,31,2,3487,2018,31
Total Yards Allowed,31,3,3628,2015,31
Total Yards Allowed,31,4,3894,2014,31
Pass Attempts,31,0,373,2014,31
Pass Attempts,31,1,358,2016,31
Pass Attempts,31,2,348,2018,31
Pass Attempts,31,3,316,2017,31
Pass Attempts,31,4,309,2015,31
Rush Attempts,31,0,310,2017,31
Rush Attempts,31,1,305,2018,31
Rush Attempts,31,2,298,2016,31
Rush Attempts,31,3,290,2015,31
Rush Attempts,31,4,244,2014,31
Points Scored,99,0,316,2016,19
Points Scored,99,1,308,2014,19
Points Scored,99,2,296,2015,19
Points Scored,99,3,296,2017,18
Points Scored,99,4,295,2018,3
Points Scored,99,5,293,2017,19
Points Scored,99,6,292,2016,18
Points Scored,99,7,291,2017,20
Points Scored,99,8,283,2015,18
Points Scored,99,9,283,2017,10
Points Scored,99,10,280,2014,29
Points Scored,99,11,280,2017,3
Points Scored,99,12,277,2014,22
Points Scored,99,13,276,2017,2
Points Scored,99,14,275,2014,27
Points Scored,99,15,275,2016,20
Points Scored,99,16,270,2017,21
Points Scored,99,17,269,2018,18
Points Scored,99,18,268,2016,27
Points Scored,99,19,266,2016,3
Points Scored,99,20,266,2018,4
Points Scored,99,21,263,2014,15
Points Scored,99,22,263,2015,2
Points Scored,99,23,261,2018,12
Points Scored,99,24,259,2016,2
Points Scored,99,25,258,2014,12
Points Scored,99,26,253,2017,0
Points Scored,99,27,253,2017,14
Points Scored,99,28,251,2017,31
Points Scored,99,29,248,2018,20
Points Scored,99,30,247,2014,16
Points Scored,99,31,247,2015,6
Points Scored,99,32,247,2017,12
Points Scored,99,33,246,2015,10
Points Scored,99,34,245,2018,16
Points Scored,99,35,243,2015,24
Points Scored,99,36,243,2015,25
Points Scored,99,37,243,2016,30
Points Scored,99,38,241,2015,20
Points Scored,99,39,241,2016,4
Points Scored,99,40,240,2014,4
Points Scored,99,41,239,2017,29
Points Scored,99,42,238,2014,6
Points Scored,99,43,237,2018,31
Points Scored,99,44,236,2018,28
Points Scored,99,45,235,2014,18
Points Scored,99,46,235,2014,21
Points Scored,99,47,235,2016,10
Points Scored,99,48,233,2015,22
Points Scored,99,49,233,2017,17
Points Scored,99,50,230,2017,6
Points Scored,99,51,230,2018,13
Points Scored,99,52,230,2018,14
Points Scored,99,53,227,2014,10
Points Scored,99,54,227,2017,28
Points Scored,99,55,227,2018,8
Points Scored,99,56,226,2014,26
Points Scored,99,57,225,2017,4
Points Scored,99,58,225,2017,13
Points Scored,99,59,225,2018,19
Points Scored,99,60,223,2018,24
Points Scored,99,61,221,2015,4
Points Scored,99,62,221,2015,8
Points Scored,99,63,220,2014,25
Points Scored,99,64,220,2015,3
Points Scored,99,65,220,2015,29
Points Scored,99,66,218,2014,28
Points Scored,99,67,218,2018,1
Points Scored,99,68,218,2018,10
Points Scored,99,69,217,2015,17
Points Scored,99,70,217,2016,15
Points Scored,99,71,216,2015,23
Points Scored,99,72,215,2016,12
Points Scored,99,73,215,2016,21
Points Scored,99,74,215,2017,8
Points Scored,99,75,215,2017,15
Points Scored,99,76,215,2018,9
Points Scored,99,77,213,2016,28
Points Scored,99,78,211,2015,14
Points Scored,99,79,211,2015,31
Points Scored,99,80,211,2016,13
Points Scored,99,81,211,2018,29
Points Scored,99,82,210,2016,8
Points Scored,99,83,210,2016,23
Points Scored,99,84,208,2016,0
Points Scored,99,85,208,2017,27
Points Scored,99,86,208,2018,15
Points Scored,99,87,207,2015,0
Points Scored,99,88,206,2014,24
Points Scored,99,89,206,2018,11
Points Scored,99,90,206,2018,21
Points Scored,99,91,205,2014,31
Points Scored,99,92,205,2017,23
Points Scored,99,93,204,2016,14
Points Scored,99,94,203,2015,21
Points Scored,99,95,203,2015,28
Points Scored,99,96,203,2017,9
Points Scored,99,97,202,2014,0
Points Scored,99,98,201,2014,11
Points Scored,99,99,201,2016,31
Points Allowed,99,0,133,2016,4
Points Allowed,99,1,157,2018,0
Points Allowed,99,2,159,2016,10
Points Allowed,99,3,161,2018,27
Points Allowed,99,4,163,2014,19
Points Allowed,99,5,165,2016,9
Points Allowed,99,6,165,2017,9
Points Allowed,99,7,166,2014,10
Points Allowed,99,8,167,2015,25
Points Allowed,99,9,170,2014,16
Points Allowed,99,10,171,2014,27
Points Allowed,99,11,171,2016,27
Points Allowed,99,12,172,2015,27
Points Allowed,99,13,175,2015,4
Points Allowed,99,14,175,2015,29
Points Allowed,99,15,176,2014,24
Points Allowed,99,16,176,2014,29
Points Allowed,99,17,177,2015,10
Points Allowed,99,18,178,2014,20
Points Allowed,99,19,179,2016,29
Points Allowed,99,20,179,2018,9
Points Allowed,99,21,180,2015,6
Points Allowed,99,22,180,2015,28
Points Allowed,99,23,180,2016,19
Points Allowed,99,24,181,2018,4
Points Allowed,99,25,183,2015,23
Points Allowed,99,26,184,2018,1
Points Allowed,99,27,184,2018,2
Points Allowed,99,28,185,2014,7
Points Allowed,99,29,186,2015,19
Points Allowed,99,30,186,2015,24
Points Allowed,99,31,187,2015,9
Points Allowed,99,32,188,2014,4
Points Allowed,99,33,188,2015,15
Points Allowed,99,34,189,2017,2
Points Allowed,99,35,189,2017,15
Points Allowed,99,36,190,2015,2
Points Allowed,99,37,190,2018,13
Points Allowed,99,38,190,2018,25
Points Allowed,99,39,191,2014,15
Points Allowed,99,40,191,2016,2
Points Allowed,99,41,191,2016,26
Points Allowed,99,42,192,2017,0
Points Allowed,99,43,192,2018,16
Points Allowed,99,44,194,2017,10
Points Allowed,99,45,195,2014,21
Points Allowed,99,46,195,2016,23
Points Allowed,99,47,196,2015,5
Points Allowed,99,48,197,2014,23
Points Allowed,99,49,198,2015,8
Points Allowed,99,50,199,2015,13
Points Allowed,99,51,199,2017,29
Points Allowed,99,52,199,2018,31
Points Allowed,99,53,200,2018,3
Points Allowed,99,54,200,2018,5
Points Allowed,99,55,200,2018,22
Points Allowed,99,56,201,2014,6
Points Allowed,99,57,201,2016,7
Points Allowed,99,58,201,2016,28
Points Allowed,99,59,203,2014,3
Points Allowed,99,60,203,2016,11
Points Allowed,99,61,203,2017,26
Points Allowed,99,62,204,2016,13
Points Allowed,99,63,204,2018,28
Points Allowed,99,64,205,2014,17
Points Allowed,99,65,205,2015,11
Points Allowed,99,66,205,2016,16
Points Allowed,99,67,205,2018,8
Points Allowed,99,68,206,2015,16
Points Allowed,99,69,206,2016,14
Points Allowed,99,70,206,2016,25
Points Allowed,99,71,206,2017,6
Points Allowed,99,72,206,2018,24
Points Allowed,99,73,208,2015,14
Points Allowed,99,74,208,2017,22
Points Allowed,99,75,209,2016,0
Points Allowed,99,76,209,2018,10
Points Allowed,99,77,210,2015,31
Points Allowed,99,78,210,2018,29
Points Allowed,99,79,211,2018,14
Points Allowed,99,80,211,2018,15
Points Allowed,99,81,212,2014,28
Points Allowed,99,82,212,2017,3
Points Allowed,99,83,212,2017,31
Points Allowed,99,84,213,2016,8
Points Allowed,99,85,213,2016,20
Points Allowed,99,86,213,2016,21
Points Allowed,99,87,213,2017,24
Points Allowed,99,88,214,2017,8
Points Allowed,99,89,214,2017,21
Points Allowed,99,90,214,2017,28
Points Allowed,99,91,215,2014,25
Points Allowed,99,92,216,2015,0
Points Allowed,99,93,216,2017,12
Points Allowed,99,94,217,2015,1
Points Allowed,99,95,217,2015,21
Points Allowed,99,96,217,2017,23
Points Allowed,99,97,218,2014,22
Points Allowed,99,98,218,2015,26
Points Allowed,99,99,220,2014,8
Passing Yards,99,0,3500,2017,18
Passing Yards,99,1,3176,2018,19
Passing Yards,99,2,3171,2018,20
Passing Yards,99,3,3098,2018,18
Passing Yards,99,4,3046,2017,14
Passing Yards,99,5,3028,2016,19
Passing Yards,99,6,2968,2016,18
Passing Yards,99,7,2965,2017,10
Passing Yards,99,8,2934,2014,29
Passing Yards,99,9,2866,2016,22
Passing Yards,99,10,2858,2017,20
Passing Yards,99,11,2857,2014,22
Passing Yards,99,12,2850,2017,19
Passing Yards,99,13,2844,2015,18
Passing Yards,99,14,2820,2015,19
Passing Yards,99,15,2807,2014,25
Passing Yards,99,16,2772,2017,8
Passing Yards,99,17,2763,2014,18
Passing Yards,99,18,2740,2014,26
Passing Yards,99,19,2733,2017,21
Passing Yards,99,20,2719,2015,17
Passing Yards,99,21,2715,2014,12
Passing Yards,99,22,2693,2017,17
Passing Yards,99,23,2686,2016,14
Passing Yards,99,24,2662,2018,12
Passing Yards,99,25,2660,2014,19
Passing Yards,99,26,2650,2016,20
Passing Yards,99,27,2649,2018,6
Passing Yards,99,28,2643,2016,11
Passing Yards,99,29,2642,2017,13
Passing Yards,99,30,2611,2015,21
Passing Yards,99,31,2609,2016,12
Passing Yards,99,32,2603,2014,15
Passing Yards,99,33,2603,2017,6
Passing Yards,99,34,2594,2015,25
Passing Yards,99,35,2578,2017,1
Passing Yards,99,36,2578,2017,22
Passing Yards,99,37,2571,2016,21
Passing Yards,99,38,2570,2015,8
Passing Yards,99,39,2560,2014,11
Passing Yards,99,40,2558,2014,21
Passing Yards,99,41,2558,2018,14
Passing Yards,99,42,2548,2018,10
Passing Yards,99,43,2531,2016,23
Passing Yards,99,44,2531,2018,4
Passing Yards,99,45,2530,2016,10
Passing Yards,99,46,2528,2016,8
Passing Yards,99,47,2523,2016,27
Passing Yards,99,48,2517,2018,8
Passing Yards,99,49,2516,2017,3
Passing Yards,99,50,2515,2018,31
Passing Yards,99,51,2511,2017,9
Passing Yards,99,52,2507,2014,6
Passing Yards,99,53,2501,2015,1
Passing Yards,99,54,2498,2014,31
Passing Yards,99,55,2498,2017,28
Passing Yards,99,56,2493,2015,14
Passing Yards,99,57,2486,2015,20
Passing Yards,99,58,2483,2018,30
Passing Yards,99,59,2476,2017,12
Passing Yards,99,60,2472,2018,21
Passing Yards,99,61,2467,2016,17
Passing Yards,99,62,2450,2015,29
Passing Yards,99,63,2450,2017,4
Passing Yards,99,64,2444,2016,3
Passing Yards,99,65,2442,2018,2
Passing Yards,99,66,2437,2016,30
Passing Yards,99,67,2429,2014,16
Passing Yards,99,68,2418,2017,31
Passing Yards,99,69,2418,2018,27
Passing Yards,99,70,2408,2018,22
Passing Yards,99,71,2401,2017,26
Passing Yards,99,72,2382,2015,10
Passing Yards,99,73,2370,2014,2
Passing Yards,99,74,2365,2014,1
Passing Yards,99,75,2364,2014,0
Passing Yards,99,76,2357,2016,31
Passing Yards,99,77,2354,2017,29
Passing Yards,99,78,2354,2018,28
Passing Yards,99,79,2348,2018,23
Passing Yards,99,80,2346,2014,23
Passing Yards,99,81,2345,2016,28
Passing Yards,99,82,2335,2018,17
Passing Yards,99,83,2326,2017,25
Passing Yards,99,84,2321,2015,26
Passing Yards,99,85,2321,2016,16
Passing Yards,99,86,2311,2016,9
Passing Yards,99,87,2310,2014,28
Passing Yards,99,88,2306,2015,22
Passing Yards,99,89,2305,2015,16
Passing Yards,99,90,2305,2017,0
Passing Yards,99,91,2303,2017,30
Passing Yards,99,92,2290,2015,5
Passing Yards,99,93,2285,2014,14
Passing Yards,99,94,2281,2016,25
Passing Yards,99,95,2281,2018,7
Passing Yards,99,96,2278,2016,6
Passing Yards,99,97,2277,2015,13
Passing Yards,99,98,2272,2015,24
Passing Yards,99,99,2269,2016,26
Passing Yards Allowed,99,0,1918,2014,19
Passing Yards Allowed,99,1,1993,2015,12
Passing Yards Allowed,99,2,2003,2014,24
Passing Yards Allowed,99,3,2010,2015,25
Passing Yards Allowed,99,4,2014,2018,10
Passing Yards Allowed,99,5,2018,2017,30
Passing Yards Allowed,99,6,2035,2014,16
Passing Yards Allowed,99,7,2041,2015,13
Passing Yards Allowed,99,8,2055,2015,10
Passing Yards Allowed,99,9,2057,2015,29
Passing Yards Allowed,99,10,2072,2016,25
Passing Yards Allowed,99,11,2081,2014,5
Passing Yards Allowed,99,12,2081,2015,15
Passing Yards Allowed,99,13,2084,2014,2
Passing Yards Allowed,99,14,2093,2018,11
Passing Yards Allowed,99,15,2099,2015,9
Passing Yards Allowed,99,16,2105,2016,0
Passing Yards Allowed,99,17,2115,2018,9
Passing Yards Allowed,99,18,2120,2018,27
Passing Yards Allowed,99,19,2131,2016,19
Passing Yards Allowed,99,20,2132,2016,5
Passing Yards Allowed,99,21,2140,2014,10
Passing Yards Allowed,99,22,2141,2017,27
Passing Yards Allowed,99,23,2144,2017,22
Passing Yards Allowed,99,24,2155,2015,11
Passing Yards Allowed,99,25,2156,2015,30
Passing Yards Allowed,99,26,2160,2014,22
Passing Yards Allowed,99,27,2166,2018,25
Passing Yards Allowed,99,28,2168,2015,16
Passing Yards Allowed,99,29,2175,2016,29
Passing Yards Allowed,99,30,2181,2018,0
Passing Yards Allowed,99,31,2185,2015,5
Passing Yards Allowed,99,32,2190,2018,30
Passing Yards Allowed,99,33,2195,2014,14
Passing Yards Allowed,99,34,2197,2015,27
Passing Yards Allowed,99,35,2197,2018,23
Passing Yards Allowed,99,36,2203,2014,4
Passing Yards Allowed,99,37,2207,2016,12
Passing Yards Allowed,99,38,2216,2014,3
Passing Yards Allowed,99,39,2218,2016,2
Passing Yards Allowed,99,40,2229,2015,31
Passing Yards Allowed,99,41,2233,2016,4
Passing Yards Allowed,99,42,2242,2015,17
Passing Yards Allowed,99,43,2243,2018,2
Passing Yards Allowed,99,44,2247,2018,5
Passing Yards Allowed,99,45,2248,2014,30
Passing Yards Allowed,99,46,2249,2018,15
Passing Yards Allowed,99,47,2253,2014,15
Passing Yards Allowed,99,48,2253,2018,13
Passing Yards Allowed,99,49,2254,2015,2
Passing Yards Allowed,99,50,2255,2014,13
Passing Yards Allowed,99,51,2256,2017,0
Passing Yards Allowed,99,52,2256,2017,26
Passing Yards Allowed,99,53,2259,2018,7
Passing Yards Allowed,99,54,2263,2018,26
Passing Yards Allowed,99,55,2265,2016,24
Passing Yards Allowed,99,56,2265,2017,9
Passing Yards Allowed,99,57,2267,2016,23
Passing Yards Allowed,99,58,2269,2017,31
Passing Yards Allowed,99,59,2271,2016,1
Passing Yards Allowed,99,60,2272,2015,1
Passing Yards Allowed,99,61,2274,2014,26
Passing Yards Allowed,99,62,2278,2014,9
Passing Yards Allowed,99,63,2279,2015,0
Passing Yards Allowed,99,64,2281,2015,23
Passing Yards Allowed,99,65,2290,2015,24
Passing Yards Allowed,99,66,2290,2015,26
Passing Yards Allowed,99,67,2291,2016,31
Passing Yards Allowed,99,68,2298,2017,11
Passing Yards Allowed,99,69,2298,2017,29
Passing Yards Allowed,99,70,2306,2016,17
Passing Yards Allowed,99,71,2308,2016,26
Passing Yards Allowed,99,72,2308,2017,4
Passing Yards Allowed,99,73,2312,2017,6
Passing Yards Allowed,99,74,2315,2014,6
Passing Yards Allowed,99,75,2321,2017,17
Passing Yards Allowed,99,76,2322,2017,10
Passing Yards Allowed,99,77,2329,2014,17
Passing Yards Allowed,99,78,2333,2014,0
Passing Yards Allowed,99,79,2333,2015,21
Passing Yards Allowed,99,80,2334,2014,23
Passing Yards Allowed,99,81,2339,2015,3
Passing Yards Allowed,99,82,2344,2014,27
Passing Yards Allowed,99,83,2345,2016,10
Passing Yards Allowed,99,84,2349,2018,6
Passing Yards Allowed,99,85,2351,2014,7
Passing Yards Allowed,99,86,2363,2015,28
Passing Yards Allowed,99,87,2364,2016,9
Passing Yards Allowed,99,88,2365,2017,5
Passing Yards Allowed,99,89,2368,2017,28
Passing Yards Allowed,99,90,2371,2018,31
Passing Yards Allowed,99,91,2374,2016,28
Passing Yards Allowed,99,92,2390,2018,1
Passing Yards Allowed,99,93,2392,2016,22
Passing Yards Allowed,99,94,2393,2017,15
Passing Yards Allowed,99,95,2400,2014,29
Passing Yards Allowed,99,96,2405,2018,29
Passing Yards Allowed,99,97,2413,2018,19
Passing Yards Allowed,99,98,2419,2015,22
Passing Yards Allowed,99,99,2420,2014,1
Rushing Yards,99,0,1721,2018,3
Rushing Yards,99,1,1655,2016,3
Rushing Yards,99,2,1641,2017,0
Rushing Yards,99,3,1624,2015,3
Rushing Yards,99,4,1603,2014,27
Rushing Yards,99,5,1561,2018,16
Rushing Yards,99,6,1555,2016,4
Rushing Yards,99,7,1547,2015,24
Rushing Yards,99,8,1547,2017,19
Rushing Yards,99,9,1520,2014,21
Rushing Yards,99,10,1506,2016,0
Rushing Yards,99,11,1476,2017,2
Rushing Yards,99,12,1470,2017,3
Rushing Yards,99,13,1470,2017,31
Rushing Yards,99,14,1463,2015,6
Rushing Yards,99,15,1461,2016,15
Rushing Yards,99,16,1453,2018,24
Rushing Yards,99,17,1442,2015,0
Rushing Yards,99,18,1420,2014,3
Rushing Yards,99,19,1418,2015,2
Rushing Yards,99,20,1404,2018,0
Rushing Yards,99,21,1385,2016,27
Rushing Yards,99,22,1382,2015,23
Rushing Yards,99,23,1373,2018,1
Rushing Yards,99,24,1365,2014,24
Rushing Yards,99,25,1361,2014,10
Rushing Yards,99,26,1361,2016,16
Rushing Yards,99,27,1360,2015,21
Rushing Yards,99,28,1350,2018,31
Rushing Yards,99,29,1339,2017,20
Rushing Yards,99,30,1338,2017,24
Rushing Yards,99,31,1327,2014,20
Rushing Yards,99,32,1319,2015,27
Rushing Yards,99,33,1305,2015,22
Rushing Yards,99,34,1300,2015,4
Rushing Yards,99,35,1297,2014,4
Rushing Yards,99,36,1289,2015,20
Rushing Yards,99,37,1286,2016,31
Rushing Yards,99,38,1285,2017,10
Rushing Yards,99,39,1283,2015,19
Rushing Yards,99,40,1264,2018,23
Rushing Yards,99,41,1254,2016,19
Rushing Yards,99,42,1249,2014,6
Rushing Yards,99,43,1240,2016,20
Rushing Yards,99,44,1229,2018,9
Rushing Yards,99,45,1228,2016,2
Rushing Yards,99,46,1211,2018,4
Rushing Yards,99,47,1207,2014,15
Rushing Yards,99,48,1206,2014,28
Rushing Yards,99,49,1201,2018,25
Rushing Yards,99,50,1200,2016,25
Rushing Yards,99,51,1200,2018,13
Rushing Yards,99,52,1197,2015,28
Rushing Yards,99,53,1185,2014,19
Rushing Yards,99,54,1173,2015,10
Rushing Yards,99,55,1171,2016,28
Rushing Yards,99,56,1166,2015,16
Rushing Yards,99,57,1160,2018,5
Rushing Yards,99,58,1158,2016,23
Rushing Yards,99,59,1158,2018,8
Rushing Yards,99,60,1157,2016,10
Rushing Yards,99,61,1157,2017,23
Rushing Yards,99,62,1155,2018,11
Rushing Yards,99,63,1152,2016,6
Rushing Yards,99,64,1148,2015,11
Rushing Yards,99,65,1138,2014,7
Rushing Yards,99,66,1138,2016,13
Rushing Yards,99,67,1133,2018,15
Rushing Yards,99,68,1132,2014,8
Rushing Yards,99,69,1120,2015,25
Rushing Yards,99,70,1120,2016,5
Rushing Yards,99,71,1118,2014,25
Rushing Yards,99,72,1117,2015,13
Rushing Yards,99,73,1115,2015,31
Rushing Yards,99,74,1113,2017,11
Rushing Yards,99,75,1103,2015,29
Rushing Yards,99,76,1103,2016,24
Rushing Yards,99,77,1100,2018,14
Rushing Yards,99,78,1098,2014,0
Rushing Yards,99,79,1096,2015,7
Rushing Yards,99,80,1091,2015,12
Rushing Yards,99,81,1091,2015,18
Rushing Yards,99,82,1088,2018,28
Rushing Yards,99,83,1086,2017,1
Rushing Yards,99,84,1080,2014,23
Rushing Yards,99,85,1078,2017,29
Rushing Yards,99,86,1073,2016,8
Rushing Yards,99,87,1066,2014,9
Rushing Yards,99,88,1066,2017,8
Rushing Yards,99,89,1061,2014,13
Rushing Yards,99,90,1059,2014,22
Rushing Yards,99,91,1056,2015,5
Rushing Yards,99,92,1045,2014,5
Rushing Yards,99,93,1043,2017,13
Rushing Yards,99,94,1042,2018,21
Rushing Yards,99,95,1035,2018,12
Rushing Yards,99,96,1034,2016,18
Rushing Yards,99,97,1027,2017,15
Rushing Yards,99,98,1020,2018,20
Rushing Yards,99,99,1018,2014,16
Rushing Yards Allowed,99,0,729,2014,21
Rushing Yards Allowed,99,1,735,2017,2
Rushing Yards Allowed,99,2,761,2014,28
Rushing Yards Allowed,99,3,784,2014,27
Rushing Yards Allowed,99,4,831,2016,13
Rushing Yards Allowed,99,5,851,2017,10
Rushing Yards Allowed,99,6,855,2014,10
Rushing Yards Allowed,99,7,858,2015,13
Rushing Yards Allowed,99,8,861,2014,12
Rushing Yards Allowed,99,9,882,2016,9
Rushing Yards Allowed,99,10,883,2018,18
Rushing Yards Allowed,99,11,891,2018,1
Rushing Yards Allowed,99,12,898,2015,4
Rushing Yards Allowed,99,13,902,2016,5
Rushing Yards Allowed,99,14,906,2018,29
Rushing Yards Allowed,99,15,908,2017,9
Rushing Yards Allowed,99,16,917,2015,9
Rushing Yards Allowed,99,17,918,2016,29
