Category,Team/All_Teams,Place,Record,Year,Team
Total Yards Allowed,11,3,3529,2021,11
Total Yards Allowed,11,4,3556,2019,11
Total Yards Allowed,11,5,3630,2016,11
Total Yards Allowed,11,6,3642,2020,11
Total Yards Allowed,11,7,3650,2024,11
Total Yards Allowed,11,8,3676,2023,11
Total Yards Allowed,11,9,3714,2025,11
Total Yards Allowed,11,10,3853,2014,11
Total Yards Allowed,11,11,3912,2022,11
Pass Attempts,11,0,371,2016,11
Pass Attempts,11,1,365,2025,11
Pass Attempts,11,2,363,2018,11
Pass Attempts,11,3,356,2014,11
Pass Attempts,11,4,352,2021,11
Pass Attempts,11,5,346,2017,11
Pass Attempts,11,6,346,2023,11
Pass Attempts,11,7,345,2024,11
Pass Attempts,11,8,333,2022,11
Pass Attempts,11,9,321,2015,11
Pass Attempts,11,10,310,2020,11
Pass Attempts,11,11,292,2019,11
Rush Attempts,11,0,317,2019,11
Rush Attempts,11,1,298,2020,11
Rush Attempts,11,2,293,2023,11
Rush Attempts,11,3,288,2022,11
Rush Attempts,11,4,281,2015,11
Rush Attempts,11,5,281,2021,11
Rush Attempts,11,6,271,2025,11
Rush Attempts,11,7,270,2014,11
Rush Attempts,11,8,266,2018,11
Rush Attempts,11,9,263,2017,11
Rush Attempts,11,10,258,2016,11
Rush Attempts,11,11,251,2024,11
Points Scored,12,0,276,2020,12
Points Scored,12,1,261,2018,12
Points Scored,12,2,258,2014,12
Points Scored,12,3,251,2025,12
Points Scored,12,4,248,2023,12
Points Scored,12,5,247,2017,12
Points Scored,12,6,236,2021,12
Points Scored,12,7,235,2019,12
Points Scored,12,8,215,2016,12
Points Scored,12,9,210,2022,12
Points Scored,12,10,203,2024,12
Points Scored,12,11,166,2015,12
Points Allowed,12,0,216,2017,12
Points Allowed,12,1,216,2020,12
Points Allowed,12,2,226,2018,12
Points Allowed,12,3,230,2019,12
Points Allowed,12,4,236,2014,12
Points Allowed,12,5,236,2023,12
Points Allowed,12,6,241,2021,12
Points Allowed,12,7,251,2015,12
Points Allowed,12,8,251,2025,12
Points Allowed,12,9,253,2022,12
Points Allowed,12,10,255,2016,12
Points Allowed,12,11,285,2024,12
Passing Yards,12,0,3383,2025,12
Passing Yards,12,1,2968,2019,12
Passing Yards,12,2,2906,2023,12
Passing Yards,12,3,2830,2021,12
Passing Yards,12,4,2805,2024,12
Passing Yards,12,5,2758,2020,12
Passing Yards,12,6,2715,2014,12
Passing Yards,12,7,2662,2018,12
Passing Yards,12,8,2639,2022,12
Passing Yards,12,9,2609,2016,12
Passing Yards,12,10,2476,2017,12
Passing Yards,12,11,2242,2015,12
Passing Yards Allowed,12,0,1993,2015,12
Passing Yards Allowed,12,1,2207,2016,12
Passing Yards Allowed,12,2,2233,2019,12
Passing Yards Allowed,12,3,2449,2020,12
Passing Yards Allowed,12,4,2519,2017,12
Passing Yards Allowed,12,5,2526,2025,12
Passing Yards Allowed,12,6,2575,2021,12
Passing Yards Allowed,12,7,2588,2022,12
Passing Yards Allowed,12,8,2595,2023,12
Passing Yards Allowed,12,9,2626,2024,12
Passing Yards Allowed,12,10,2629,2018,12
Passing Yards Allowed,12,11,2646,2014,12
Rushing Yards,12,0,1143,2020,12
Rushing Yards,12,1,1091,2015,12
Rushing Yards,12,2,1035,2018,12
Rushing Yards,12,3,1005,2022,12
Rushing Yards,12,4,992,2023,12
Rushing Yards,12,5,974,2021,12
Rushing Yards,12,6,953,2014,12
Rushing Yards,12,7,861,2017,12
Rushing Yards,12,8,836,2019,12
Rushing Yards,12,9,820,2024,12
Rushing Yards,12,10,819,2016,12
Rushing Yards,12,11,757,2025,12
Rushing Yards Allowed,12,0,861,2014,12
Rushing Yards Allowed,12,1,898,2025,12
Rushing Yards Allowed,12,2,1068,2023,12
Rushing Yards Allowed,12,3,1111,2018,12
Rushing Yards Allowed,12,4,1125,2024,12
Rushing Yards Allowed,12,5,1188,2020,12
Rushing Yards Allowed,12,6,1211,2021,12
Rushing Yards Allowed,12,7,1269,2022,12
Rushing Yards Allowed,12,8,1338,2017,12
Rushing Yards Allowed,12,9,1340,2019,12
Rushing Yards Allowed,12,10,1373,2016,12
Rushing Yards Allowed,12,11,1525,2015,12
Total Yards,12,0,4140,2025,12
Total Yards,12,1,3902,2020,12
Total Yards,12,2,3898,2023,12
Total Yards,12,3,3804,2019,12
Total Yards,12,4,3804,2021,12
Total Yards,12,5,3698,2018,12
Total Yards,12,6,3669,2014,12
Total Yards,12,7,3645,2022,12
Total Yards,12,8,3625,2024,12
Total Yards,12,9,3428,2016,12
Total Yards,12,10,3338,2017,12
Total Yards,12,11,3333,2015,12
Total Yards Allowed,12,0,3425,2025,12
Total Yards Allowed,12,1,3508,2014,12
Total Yards Allowed,12,2,3518,2015,12
Total Yards Allowed,12,3,3574,2019,12
Total Yards Allowed,12,4,3580,2016,12
Total Yards Allowed,12,5,3637,2020,12
Total Yards Allowed,12,6,3663,2023,12
Total Yards Allowed,12,7,3740,2018,12
Total Yards Allowed,12,8,3751,2024,12
Total Yards Allowed,12,9,3787,2021,12
Total Yards Allowed,12,10,3857,2022,12
Total Yards Allowed,12,11,3858,2017,12
Pass Attempts,12,0,437,2015,12
Pass Attempts,12,1,431,2024,12
Pass Attempts,12,2,418,2014,12
Pass Attempts,12,3,416,2025,12
Pass Attempts,12,4,408,2016,12
Pass Attempts,12,5,408,2021,12
Pass Attempts,12,6,407,2019,12
Pass Attempts,12,7,396,2018,12
Pass Attempts,12,8,396,2022,12
Pass Attempts,12,9,392,2020,12
Pass Attempts,12,10,382,2023,12
Pass Attempts,12,11,380,2017,12
Rush Attempts,12,0,253,2018,12
Rush Attempts,12,1,246,2020,12
Rush Attempts,12,2,235,2025,12
Rush Attempts,12,3,230,2014,12
Rush Attempts,12,4,228,2023,12
Rush Attempts,12,5,220,2021,12
Rush Attempts,12,6,218,2019,12
Rush Attempts,12,7,217,2017,12
Rush Attempts,12,8,215,2015,12
Rush Attempts,12,9,214,2022,12
Rush Attempts,12,10,208,2016,12
Rush Attempts,12,11,185,2024,12
Points Scored,13,0,314,2020,13
Points Scored,13,1,230,2018,13
Points Scored,13,2,225,2017,13
Points Scored,13,3,211,2016,13
Points Scored,13,4,203,2019,13
Points Scored,13,5,192,2015,13
Points Scored,13,6,187,2025,13
Points Scored,13,7,170,2021,13
Points Scored,13,8,168,2022,13
Points Scored,13,9,165,2024,13
Points Scored,13,10,152,2014,13
Points Scored,13,11,126,2023,13
Points Allowed,13,0,171,2020,13
Points Allowed,13,1,190,2018,13
Points Allowed,13,2,199,2015,13
Points Allowed,13,3,204,2016,13
Points Allowed,13,4,205,2019,13
Points Allowed,13,5,221,2024,13
Points Allowed,13,6,238,2017,13
Points Allowed,13,7,238,2021,13
Points Allowed,13,8,239,2014,13
Points Allowed,13,9,240,2025,13
Points Allowed,13,10,270,2023,13
Points Allowed,13,11,273,2022,13
Passing Yards,13,0,2688,2020,13
Passing Yards,13,1,2642,2017,13
Passing Yards,13,2,2550,2021,13
Passing Yards,13,3,2322,2022,13
Passing Yards,13,4,2277,2015,13
Passing Yards,13,5,2237,2018,13
Passing Yards,13,6,2223,2025,13
Passing Yards,13,7,2189,2019,13
Passing Yards,13,8,2084,2016,13
Passing Yards,13,9,2054,2023,13
Passing Yards,13,10,1821,2014,13
Passing Yards,13,11,1738,2024,13
Passing Yards Allowed,13,0,2041,2015,13
Passing Yards Allowed,13,1,2096,2019,13
Passing Yards Allowed,13,2,2253,2018,13
Passing Yards Allowed,13,3,2255,2014,13
Passing Yards Allowed,13,4,2341,2025,13
Passing Yards Allowed,13,5,2380,2021,13
Passing Yards Allowed,13,6,2390,2024,13
Passing Yards Allowed,13,7,2468,2016,13
Passing Yards Allowed,13,8,2526,2023,13
Passing Yards Allowed,13,9,2543,2017,13
Passing Yards Allowed,13,10,2581,2022,13
Passing Yards Allowed,13,11,2651,2020,13
Rushing Yards,13,0,1343,2020,13
Rushing Yards,13,1,1310,2019,13
Rushing Yards,13,2,1200,2018,13
Rushing Yards,13,3,1138,2016,13
Rushing Yards,13,4,1117,2015,13
Rushing Yards,13,5,1085,2024,13
Rushing Yards,13,6,1061,2014,13
Rushing Yards,13,7,1043,2017,13
Rushing Yards,13,8,888,2023,13
Rushing Yards,13,9,885,2021,13
Rushing Yards,13,10,810,2025,13
Rushing Yards,13,11,783,2022,13
Rushing Yards Allowed,13,0,669,2020,13
Rushing Yards Allowed,13,1,831,2016,13
Rushing Yards Allowed,13,2,858,2015,13
Rushing Yards Allowed,13,3,913,2019,13
Rushing Yards Allowed,13,4,921,2021,13
Rushing Yards Allowed,13,5,935,2017,13
Rushing Yards Allowed,13,6,1066,2014,13
Rushing Yards Allowed,13,7,1076,2024,13
Rushing Yards Allowed,13,8,1085,2025,13
Rushing Yards Allowed,13,9,1132,2018,13
Rushing Yards Allowed,13,10,1296,2023,13
Rushing Yards Allowed,13,11,1389,2022,13
Total Yards,13,0,4031,2020,13
Total Yards,13,1,3685,2017,13
Total Yards,13,2,3500,2019,13
Total Yards,13,3,3437,2018,13
Total Yards,13,4,3435,2021,13
Total Yards,13,5,3395,2015,13
Total Yards,13,6,3223,2016,13
Total Yards,13,7,3106,2022,13
Total Yards,13,8,3033,2025,13
Total Yards,13,9,2943,2023,13
Total Yards,13,10,2883,2014,13
Total Yards,13,11,2823,2024,13
Total Yards Allowed,13,0,2900,2015,13
Total Yards Allowed,13,1,3010,2019,13
Total Yards Allowed,13,2,3300,2016,13
Total Yards Allowed,13,3,3301,2021,13
Total Yards Allowed,13,4,3320,2020,13
Total Yards Allowed,13,5,3321,2014,13
Total Yards Allowed,13,6,3385,2018,13
Total Yards Allowed,13,7,3426,2025,13
Total Yards Allowed,13,8,3466,2024,13
Total Yards Allowed,13,9,3478,2017,13
Total Yards Allowed,13,10,3823,2023,13
Total Yards Allowed,13,11,3970,2022,13
Pass Attempts,13,0,428,2022,13
Pass Attempts,13,1,408,2021,13
Pass Attempts,13,2,407,2025,13
Pass Attempts,13,3,394,2023,13
Pass Attempts,13,4,365,2024,13
Pass Attempts,13,5,350,2017,13
Pass Attempts,13,6,346,2015,13
Pass Attempts,13,7,338,2014,13
Pass Attempts,13,8,338,2019,13
Pass Attempts,13,9,330,2018,13
Pass Attempts,13,10,315,2020,13
Pass Attempts,13,11,300,2016,13
Rush Attempts,13,0,337,2020,13
Rush Attempts,13,1,314,2019,13
Rush Attempts,13,2,300,2018,13
Rush Attempts,13,3,281,2015,13
Rush Attempts,13,4,281,2016,13
Rush Attempts,13,5,278,2024,13
Rush Attempts,13,6,261,2017,13
Rush Attempts,13,7,236,2014,13
Rush Attempts,13,8,229,2021,13
Rush Attempts,13,9,221,2025,13
Rush Attempts,13,10,213,2023,13
Rush Attempts,13,11,211,2022,13
Points Scored,14,0,278,2022,14
Points Scored,14,1,276,2021,14
Points Scored,14,2,253,2017,14
Points Scored,14,3,252,2024,14
Points Scored,14,4,231,2019,14
Points Scored,14,5,230,2018,14
Points Scored,14,6,225,2020,14
Points Scored,14,7,211,2015,14
Points Scored,14,8,209,2025,14
Points Scored,14,9,204,2016,14
Points Scored,14,10,196,2023,14
Points Scored,14,11,165,2014,14
Points Allowed,14,0,181,2022,14
Points Allowed,14,1,191,2024,14
Points Allowed,14,2,197,2023,14
Points Allowed,14,3,206,2016,14
Points Allowed,14,4,208,2015,14
Points Allowed,14,5,211,2018,14
Points Allowed,14,6,215,2019,14
Points Allowed,14,7,215,2020,14
Points Allowed,14,8,216,2021,14
Points Allowed,14,9,220,2014,14
Points Allowed,14,10,230,2025,14
Points Allowed,14,11,236,2017,14
Passing Yards,14,0,3046,2017,14
Passing Yards,14,1,2893,2022,14
Passing Yards,14,2,2888,2021,14
Passing Yards,14,3,2785,2020,14
Passing Yards,14,4,2775,2023,14
Passing Yards,14,5,2692,2019,14
Passing Yards,14,6,2686,2016,14
Passing Yards,14,7,2657,2025,14
Passing Yards,14,8,2616,2024,14
Passing Yards,14,9,2558,2018,14
Passing Yards,14,10,2493,2015,14
Passing Yards,14,11,2285,2014,14
Passing Yards Allowed,14,0,2195,2014,14
Passing Yards Allowed,14,1,2326,2024,14
Passing Yards Allowed,14,2,2390,2022,14
Passing Yards Allowed,14,3,2446,2025,14
Passing Yards Allowed,14,4,2506,2015,14
Passing Yards Allowed,14,5,2542,2021,14
Passing Yards Allowed,14,6,2575,2019,14
Passing Yards Allowed,14,7,2576,2023,14
Passing Yards Allowed,14,8,2591,2016,14
Passing Yards Allowed,14,9,2610,2017,14
Passing Yards Allowed,14,10,2703,2020,14
Passing Yards Allowed,14,11,2753,2018,14
Rushing Yards,14,0,1259,2019,14
Rushing Yards,14,1,1100,2018,14
Rushing Yards,14,2,1098,2021,14
Rushing Yards,14,3,1031,2024,14
Rushing Yards,14,4,956,2016,14
Rushing Yards,14,5,908,2017,14
Rushing Yards,14,6,900,2020,14
Rushing Yards,14,7,895,2022,14
Rushing Yards,14,8,891,2015,14
Rushing Yards,14,9,873,2025,14
Rushing Yards,14,10,870,2014,14
Rushing Yards,14,11,851,2023,14
Rushing Yards Allowed,14,0,823,2019,14
Rushing Yards Allowed,14,1,981,2022,14
Rushing Yards Allowed,14,2,986,2017,14
Rushing Yards Allowed,14,3,990,2021,14
Rushing Yards Allowed,14,4,999,2018,14
Rushing Yards Allowed,14,5,1021,2023,14
Rushing Yards Allowed,14,6,1065,2015,14
Rushing Yards Allowed,14,7,1073,2014,14
Rushing Yards Allowed,14,8,1187,2016,14
Rushing Yards Allowed,14,9,1206,2024,14
Rushing Yards Allowed,14,10,1231,2020,14
Rushing Yards Allowed,14,11,1291,2025,14
Total Yards,14,0,3987,2021,14
Total Yards,14,1,3955,2017,14
Total Yards,14,2,3951,2019,14
Total Yards,14,3,3789,2022,14
Total Yards,14,4,3685,2020,14
Total Yards,14,5,3659,2018,14
Total Yards,14,6,3648,2024,14
Total Yards,14,7,3642,2016,14
Total Yards,14,8,3626,2023,14
Total Yards,14,9,3530,2025,14
Total Yards,14,10,3385,2015,14
Total Yards,14,11,3155,2014,14
Total Yards Allowed,14,0,3268,2014,14
Total Yards Allowed,14,1,3372,2022,14
Total Yards Allowed,14,2,3399,2019,14
Total Yards Allowed,14,3,3532,2021,14
Total Yards Allowed,14,4,3533,2024,14
Total Yards Allowed,14,5,3571,2015,14
Total Yards Allowed,14,6,3596,2017,14
Total Yards Allowed,14,7,3597,2023,14
Total Yards Allowed,14,8,3737,2025,14
Total Yards Allowed,14,9,3753,2018,14
Total Yards Allowed,14,10,3778,2016,14
Total Yards Allowed,14,11,3935,2020,14
Pass Attempts,14,0,428,2017,14
Pass Attempts,14,1,425,2014,14
Pass Attempts,14,2,417,2025,14
Pass Attempts,14,3,398,2023,14
Pass Attempts,14,4,395,2015,14
Pass Attempts,14,5,395,2020,14
Pass Attempts,14,6,389,2016,14
Pass Attempts,14,7,386,2021,14
Pass Attempts,14,8,378,2018,14
Pass Attempts,14,9,375,2019,14
Pass Attempts,14,10,375,2022,14
Pass Attempts,14,11,361,2024,14
Rush Attempts,14,0,273,2019,14
Rush Attempts,14,1,264,2021,14
Rush Attempts,14,2,261,2024,14
Rush Attempts,14,3,259,2022,14
Rush Attempts,14,4,240,2018,14
Rush Attempts,14,5,236,2015,14
Rush Attempts,14,6,233,2017,14
Rush Attempts,14,7,232,2020,14
Rush Attempts,14,8,228,2014,14
Rush Attempts,14,9,226,2025,14
Rush Attempts,14,10,225,2016,14
Rush Attempts,14,11,222,2023,14
Points Scored,15,0,263,2014,15
Points Scored,15,1,217,2016,15
Points Scored,15,2,215,2017,15
Points Scored,15,3,211,2022,15
Points Scored,15,4,208,2018,15
Points Scored,15,5,202,2020,15
Points Scored,15,6,193,2025,15
Points Scored,15,7,189,2019,15
Points Scored,15,8,178,2023,15
Points Scored,15,9,171,2024,15
Points Scored,15,10,165,2021,15
Points Scored,15,11,155,2015,15
Points Allowed,15,0,188,2015,15
Points Allowed,15,1,189,2017,15
Points Allowed,15,2,191,2014,15
Points Allowed,15,3,199,2020,15
Points Allowed,15,4,205,2023,15
Points Allowed,15,5,205,2025,15
Points Allowed,15,6,211,2018,15
Points Allowed,15,7,214,2019,15
Points Allowed,15,8,220,2016,15
Points Allowed,15,9,223,2024,15
Points Allowed,15,10,232,2021,15
Points Allowed,15,11,248,2022,15
Passing Yards,15,0,2603,2014,15
Passing Yards,15,1,2441,2023,15
Passing Yards,15,2,2381,2024,15
Passing Yards,15,3,2238,2018,15
Passing Yards,15,4,2226,2022,15
Passing Yards,15,5,2199,2019,15
Passing Yards,15,6,2195,2021,15
Passing Yards,15,7,2133,2020,15
Passing Yards,15,8,2105,2015,15
Passing Yards,15,9,2021,2016,15
Passing Yards,15,10,2020,2025,15
Passing Yards,15,11,1990,2017,15
Passing Yards Allowed,15,0,2081,2015,15
Passing Yards Allowed,15,1,2166,2020,15
Passing Yards Allowed,15,2,2249,2018,15
Passing Yards Allowed,15,3,2253,2014,15
Passing Yards Allowed,15,4,2285,2023,15
Passing Yards Allowed,15,5,2323,2024,15
Passing Yards Allowed,15,6,2370,2025,15
Passing Yards Allowed,15,7,2393,2017,15
Passing Yards Allowed,15,8,2416,2019,15
Passing Yards Allowed,15,9,2566,2016,15
Passing Yards Allowed,15,10,2632,2021,15
Passing Yards Allowed,15,11,2680,2022,15
Rushing Yards,15,0,1461,2016,15
Rushing Yards,15,1,1222,2020,15
Rushing Yards,15,2,1211,2023,15
Rushing Yards,15,3,1207,2014,15
Rushing Yards,15,4,1135,2019,15
Rushing Yards,15,5,1133,2018,15
Rushing Yards,15,6,1035,2022,15
Rushing Yards,15,7,1027,2017,15
Rushing Yards,15,8,989,2024,15
Rushing Yards,15,9,963,2025,15
Rushing Yards,15,10,900,2021,15
Rushing Yards,15,11,831,2015,15
Rushing Yards Allowed,15,0,951,2025,15
Rushing Yards Allowed,15,1,980,2022,15
Rushing Yards Allowed,15,2,1005,2017,15
Rushing Yards Allowed,15,3,1065,2023,15
Rushing Yards Allowed,15,4,1077,2024,15
Rushing Yards Allowed,15,5,1109,2019,15
Rushing Yards Allowed,15,6,1158,2015,15
Rushing Yards Allowed,15,7,1167,2020,15
Rushing Yards Allowed,15,8,1178,2021,15
Rushing Yards Allowed,15,9,1208,2018,15
Rushing Yards Allowed,15,10,1256,2014,15
Rushing Yards Allowed,15,11,1305,2016,15
Total Yards,15,0,3810,2014,15
Total Yards,15,1,3653,2023,15
Total Yards,15,2,3483,2016,15
Total Yards,15,3,3371,2018,15
Total Yards,15,4,3371,2024,15
Total Yards,15,5,3355,2020,15
Total Yards,15,6,3334,2019,15
Total Yards,15,7,3261,2022,15
Total Yards,15,8,3095,2021,15
Total Yards,15,9,3017,2017,15
Total Yards,15,10,2983,2025,15
Total Yards,15,11,2936,2015,15
Total Yards Allowed,15,0,3240,2015,15
Total Yards Allowed,15,1,3321,2025,15
Total Yards Allowed,15,2,3334,2020,15
Total Yards Allowed,15,3,3351,2023,15
Total Yards Allowed,15,4,3398,2017,15
Total Yards Allowed,15,5,3400,2024,15
Total Yards Allowed,15,6,3458,2018,15
Total Yards Allowed,15,7,3510,2014,15
Total Yards Allowed,15,8,3526,2019,15
Total Yards Allowed,15,9,3660,2022,15
Total Yards Allowed,15,10,3810,2021,15
Total Yards Allowed,15,11,3872,2016,15
Pass Attempts,15,0,381,2020,15
Pass Attempts,15,1,376,2024,15
Pass Attempts,15,2,375,2015,15
Pass Attempts,15,3,368,2022,15
Pass Attempts,15,4,363,2018,15
Pass Attempts,15,5,363,2019,15
Pass Attempts,15,6,348,2023,15
Pass Attempts,15,7,346,2025,15
Pass Attempts,15,8,344,2016,15
Pass Attempts,15,9,344,2017,15
Pass Attempts,15,10,343,2021,15
Pass Attempts,15,11,329,2014,15
Rush Attempts,15,0,291,2016,15
Rush Attempts,15,1,290,2023,15
Rush Attempts,15,2,280,2019,15
Rush Attempts,15,3,276,2017,15
Rush Attempts,15,4,276,2018,15
Rush Attempts,15,5,275,2014,15
Rush Attempts,15,6,273,2020,15
Rush Attempts,15,7,264,2025,15
Rush Attempts,15,8,262,2022,15
Rush Attempts,15,9,248,2024,15
Rush Attempts,15,10,231,2015,15
Rush Attempts,15,11,230,2021,15
Points Scored,16,0,251,2019,16
Points Scored,16,1,247,2014,16
Points Scored,16,2,245,2018,16
Points Scored,16,3,221,2023,16
Points Scored,16,4,221,2025,16
Points Scored,16,5,212,2022,16
Points Scored,16,6,200,2024,16
Points Scored,16,7,198,2016,16
Points Scored,16,8,197,2021,16
Points Scored,16,9,194,2015,16
Points Scored,16,10,160,2017,16
Points Scored,16,11,158,2020,16
Points Allowed,16,0,170,2014,16
Points Allowed,16,1,191,2019,16
Points Allowed,16,2,192,2018,16
Points Allowed,16,3,205,2016,16
Points Allowed,16,4,206,2015,16
Points Allowed,16,5,211,2024,16
Points Allowed,16,6,232,2021,16
Points Allowed,16,7,232,2023,16
Points Allowed,16,8,252,2025,16
Points Allowed,16,9,268,2022,16
Points Allowed,16,10,273,2020,16
Points Allowed,16,11,285,2017,16
Passing Yards,16,0,2670,2023,16
Passing Yards,16,1,2661,2020,16
Passing Yards,16,2,2608,2024,16
Passing Yards,16,3,2476,2022,16
Passing Yards,16,4,2429,2014,16
Passing Yards,16,5,2389,2025,16
Passing Yards,16,6,2363,2019,16
Passing Yards,16,7,2363,2021,16
Passing Yards,16,8,2321,2016,16
Passing Yards,16,9,2305,2015,16
Passing Yards,16,10,2247,2017,16
Passing Yards,16,11,2152,2018,16
Passing Yards Allowed,16,0,2035,2014,16
Passing Yards Allowed,16,1,2168,2015,16
Passing Yards Allowed,16,2,2343,2024,16
Passing Yards Allowed,16,3,2426,2022,16
Passing Yards Allowed,16,4,2526,2018,16
Passing Yards Allowed,16,5,2540,2017,16
Passing Yards Allowed,16,6,2551,2023,16
Passing Yards Allowed,16,7,2593,2021,16
Passing Yards Allowed,16,8,2640,2016,16
Passing Yards Allowed,16,9,2658,2020,16
Passing Yards Allowed,16,10,2680,2025,16
Passing Yards Allowed,16,11,2688,2019,16
Rushing Yards,16,0,1561,2018,16
Rushing Yards,16,1,1391,2019,16
Rushing Yards,16,2,1361,2016,16
Rushing Yards,16,3,1241,2023,16
Rushing Yards,16,4,1166,2015,16
Rushing Yards,16,5,1140,2022,16
Rushing Yards,16,6,1114,2025,16
Rushing Yards,16,7,1077,2020,16
Rushing Yards,16,8,1018,2014,16
Rushing Yards,16,9,1008,2024,16
Rushing Yards,16,10,964,2021,16
Rushing Yards,16,11,886,2017,16
Rushing Yards Allowed,16,0,835,2023,16
Rushing Yards Allowed,16,1,837,2019,16
Rushing Yards Allowed,16,2,963,2018,16
Rushing Yards Allowed,16,3,975,2025,16
Rushing Yards Allowed,16,4,1008,2021,16
Rushing Yards Allowed,16,5,1017,2022,16
Rushing Yards Allowed,16,6,1065,2020,16
Rushing Yards Allowed,16,7,1203,2014,16
Rushing Yards Allowed,16,8,1208,2024,16
Rushing Yards Allowed,16,9,1242,2017,16
Rushing Yards Allowed,16,10,1259,2015,16
Rushing Yards Allowed,16,11,1263,2016,16
Total Yards,16,0,3911,2023,16
Total Yards,16,1,3755,2019,16
Total Yards,16,2,3739,2020,16
Total Yards,16,3,3713,2018,16
Total Yards,16,4,3683,2016,16
Total Yards,16,5,3617,2022,16
Total Yards,16,6,3617,2024,16
Total Yards,16,7,3503,2025,16
Total Yards,16,8,3471,2015,16
Total Yards,16,9,3448,2014,16
Total Yards,16,10,3328,2021,16
Total Yards,16,11,3133,2017,16
Total Yards Allowed,16,0,3238,2014,16
Total Yards Allowed,16,1,3386,2023,16
Total Yards Allowed,16,2,3428,2015,16
Total Yards Allowed,16,3,3443,2022,16
Total Yards Allowed,16,4,3490,2018,16
Total Yards Allowed,16,5,3526,2019,16
Total Yards Allowed,16,6,3551,2024,16
Total Yards Allowed,16,7,3601,2021,16
Total Yards Allowed,16,8,3655,2025,16
Total Yards Allowed,16,9,3723,2020,16
Total Yards Allowed,16,10,3782,2017,16
Total Yards Allowed,16,11,3904,2016,16
Pass Attempts,16,0,381,2020,16
Pass Attempts,16,1,367,2025,16
Pass Attempts,16,2,360,2021,16
Pass Attempts,16,3,360,2023,16
Pass Attempts,16,4,351,2022,16
Pass Attempts,16,5,350,2014,16
Pass Attempts,16,6,346,2015,16
Pass Attempts,16,7,346,2016,16
Pass Attempts,16,8,346,2017,16
Pass Attempts,16,9,329,2024,16
Pass Attempts,16,10,313,2019,16
Pass Attempts,16,11,275,2018,16
Rush Attempts,16,0,319,2019,16
Rush Attempts,16,1,311,2018,16
Rush Attempts,16,2,284,2016,16
Rush Attempts,16,3,277,2015,16
Rush Attempts,16,4,274,2023,16
Rush Attempts,16,5,262,2024,16
Rush Attempts,16,6,260,2022,16
Rush Attempts,16,7,258,2014,16
Rush Attempts,16,8,249,2021,16
Rush Attempts,16,9,245,2025,16
Rush Attempts,16,10,240,2020,16
Rush Attempts,16,11,220,2017,16
Points Scored,17,0,265,2019,17
Points Scored,17,1,261,2020,17
Points Scored,17,2,256,2023,17
Points Scored,17,3,233,2017,17
Points Scored,17,4,228,2024,17
Points Scored,17,5,217,2015,17
Points Scored,17,6,215,2022,17
Points Scored,17,7,185,2025,17
Points Scored,17,8,180,2014,17
Points Scored,17,9,178,2018,17
Points Scored,17,10,174,2021,17
Points Scored,17,11,145,2016,17
Points Allowed,17,0,205,2014,17
Points Allowed,17,1,238,2018,17
Points Allowed,17,2,243,2015,17
Points Allowed,17,3,260,2024,17
Points Allowed,17,4,261,2019,17
Points Allowed,17,5,261,2021,17
Points Allowed,17,6,264,2017,17
Points Allowed,17,7,266,2025,17
Points Allowed,17,8,273,2020,17
Points Allowed,17,9,276,2022,17
Points Allowed,17,10,280,2023,17
Points Allowed,17,11,281,2016,17
Passing Yards,17,0,2909,2023,17
Passing Yards,17,1,2826,2019,17
Passing Yards,17,2,2823,2022,17
Passing Yards,17,3,2719,2015,17
Passing Yards,17,4,2693,2017,17
Passing Yards,17,5,2681,2020,17
Passing Yards,17,6,2644,2021,17
Passing Yards,17,7,2467,2016,17
Passing Yards,17,8,2335,2018,17
Passing Yards,17,9,2324,2024,17
Passing Yards,17,10,2247,2014,17
Passing Yards,17,11,2105,2025,17
Passing Yards Allowed,17,0,2242,2015,17
Passing Yards Allowed,17,1,2306,2016,17
Passing Yards Allowed,17,2,2321,2017,17
Passing Yards Allowed,17,3,2329,2014,17
Passing Yards Allowed,17,4,2385,2025,17
Passing Yards Allowed,17,5,2447,2021,17
Passing Yards Allowed,17,6,2499,2019,17
Passing Yards Allowed,17,7,2503,2022,17
Passing Yards Allowed,17,8,2595,2018,17
Passing Yards Allowed,17,9,2732,2020,17
Passing Yards Allowed,17,10,2870,2024,17
Passing Yards Allowed,17,11,2887,2023,17
Rushing Yards,17,0,1369,2024,17
Rushing Yards,17,1,1351,2025,17
Rushing Yards,17,2,1251,2019,17
Rushing Yards,17,3,1130,2020,17
Rushing Yards,17,4,1128,2022,17
Rushing Yards,17,5,1058,2023,17
Rushing Yards,17,6,981,2017,17
Rushing Yards,17,7,972,2014,17
Rushing Yards,17,8,966,2015,17
Rushing Yards,17,9,914,2018,17
Rushing Yards,17,10,732,2021,17
Rushing Yards,17,11,511,2016,17
Rushing Yards Allowed,17,0,1012,2024,17
Rushing Yards Allowed,17,1,1081,2023,17
Rushing Yards Allowed,17,2,1118,2021,17
Rushing Yards Allowed,17,3,1122,2017,17
Rushing Yards Allowed,17,4,1126,2020,17
Rushing Yards Allowed,17,5,1168,2014,17
Rushing Yards Allowed,17,6,1208,2018,17
Rushing Yards Allowed,17,7,1231,2022,17
Rushing Yards Allowed,17,8,1253,2019,17
Rushing Yards Allowed,17,9,1285,2015,17
Rushing Yards Allowed,17,10,1526,2025,17
