Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Total Yards,27,4,280,2016,27,0
Total Yards,27,5,205,2015,27,26
Total Yards Allowed,27,0,205,2018,27,4
Total Yards Allowed,27,1,273,2018,27,24
Total Yards Allowed,27,2,303,2014,27,15
Total Yards Allowed,27,3,327,2015,27,26
Total Yards Allowed,27,4,335,2016,27,0
Total Yards Allowed,27,5,392,2014,27,29
Pass Attempts,27,0,51,2018,27,4
Pass Attempts,27,1,37,2018,27,24
Pass Attempts,27,2,36,2015,27,26
Pass Attempts,27,3,35,2016,27,0
Pass Attempts,27,4,32,2014,27,29
Pass Attempts,27,5,29,2014,27,15
Rush Attempts,27,0,39,2014,27,15
Rush Attempts,27,1,32,2014,27,29
Rush Attempts,27,2,27,2015,27,26
Rush Attempts,27,3,20,2016,27,0
Rush Attempts,27,4,17,2018,27,4
Rush Attempts,27,5,15,2018,27,24
Points Scored,28,0,26,2015,28,6
Points Scored,28,1,13,2014,28,20
Points Scored,28,2,10,2015,28,19
Points Scored,28,3,10,2018,28,12
Points Scored,28,4,6,2020,28,20
Points Allowed,28,0,17,2020,28,20
Points Allowed,28,1,19,2018,28,12
Points Allowed,28,2,21,2015,28,6
Points Allowed,28,3,23,2014,28,20
Points Allowed,28,4,41,2015,28,19
Passing Yards,28,0,225,2014,28,20
Passing Yards,28,1,182,2015,28,6
Passing Yards,28,2,150,2018,28,12
Passing Yards,28,3,121,2020,28,20
Passing Yards,28,4,63,2015,28,19
Passing Yards Allowed,28,0,209,2014,28,20
Passing Yards Allowed,28,1,251,2015,28,6
Passing Yards Allowed,28,2,276,2020,28,20
Passing Yards Allowed,28,3,279,2018,28,12
Passing Yards Allowed,28,4,366,2015,28,19
Rushing Yards,28,0,122,2018,28,12
Rushing Yards,28,1,117,2020,28,20
Rushing Yards,28,2,113,2014,28,20
Rushing Yards,28,3,106,2015,28,6
Rushing Yards,28,4,87,2015,28,19
Rushing Yards Allowed,28,0,57,2020,28,20
Rushing Yards Allowed,28,1,60,2018,28,12
Rushing Yards Allowed,28,2,104,2015,28,19
Rushing Yards Allowed,28,3,113,2015,28,6
Rushing Yards Allowed,28,4,129,2014,28,20
Total Yards,28,0,319,2014,28,20
Total Yards,28,1,277,2015,28,6
Total Yards,28,2,242,2018,28,12
Total Yards,28,3,224,2020,28,20
Total Yards,28,4,131,2015,28,19
Total Yards Allowed,28,0,310,2020,28,20
Total Yards Allowed,28,1,322,2014,28,20
Total Yards Allowed,28,2,330,2018,28,12
Total Yards Allowed,28,3,356,2015,28,6
Total Yards Allowed,28,4,470,2015,28,19
Pass Attempts,28,0,38,2014,28,20
Pass Attempts,28,1,29,2020,28,20
Pass Attempts,28,2,25,2015,28,19
Pass Attempts,28,3,24,2015,28,6
Pass Attempts,28,4,22,2018,28,12
Rush Attempts,28,0,31,2015,28,6
Rush Attempts,28,1,31,2018,28,12
Rush Attempts,28,2,29,2020,28,20
Rush Attempts,28,3,20,2014,28,20
Rush Attempts,28,4,16,2015,28,19
Points Scored,29,0,34,2015,29,18
Points Scored,29,1,34,2017,29,21
Points Scored,29,2,31,2014,29,27
Points Scored,29,3,27,2014,29,25
Points Scored,29,4,24,2014,29,19
Points Scored,29,5,23,2020,29,10
Points Scored,29,6,14,2020,29,1
Points Allowed,29,0,6,2020,29,1
Points Allowed,29,1,10,2014,29,25
Points Allowed,29,2,24,2014,29,27
Points Allowed,29,3,31,2020,29,10
Points Allowed,29,4,35,2014,29,19
Points Allowed,29,5,37,2015,29,18
Points Allowed,29,6,41,2017,29,21
Passing Yards,29,0,311,2020,29,10
Passing Yards,29,1,283,2014,29,27
Passing Yards,29,2,279,2015,29,18
Passing Yards,29,3,259,2017,29,21
Passing Yards,29,4,244,2014,29,25
Passing Yards,29,5,192,2014,29,19
Passing Yards,29,6,138,2020,29,1
Passing Yards Allowed,29,0,182,2014,29,27
Passing Yards Allowed,29,1,206,2014,29,19
Passing Yards Allowed,29,2,276,2020,29,1
Passing Yards Allowed,29,3,277,2020,29,10
Passing Yards Allowed,29,4,312,2014,29,25
Passing Yards Allowed,29,5,335,2017,29,21
Passing Yards Allowed,29,6,380,2015,29,18
Rushing Yards,29,0,220,2017,29,21
Rushing Yards,29,1,163,2015,29,18
Rushing Yards,29,2,122,2014,29,27
Rushing Yards,29,3,118,2014,29,19
Rushing Yards,29,4,110,2020,29,1
Rushing Yards,29,5,98,2020,29,10
Rushing Yards,29,6,90,2014,29,25
Rushing Yards Allowed,29,0,43,2014,29,25
Rushing Yards Allowed,29,1,57,2020,29,1
Rushing Yards Allowed,29,2,59,2017,29,21
Rushing Yards Allowed,29,3,119,2015,29,18
Rushing Yards Allowed,29,4,161,2020,29,10
Rushing Yards Allowed,29,5,168,2014,29,19
Rushing Yards Allowed,29,6,175,2014,29,27
Total Yards,29,0,455,2017,29,21
Total Yards,29,1,432,2015,29,18
Total Yards,29,2,392,2014,29,27
Total Yards,29,3,384,2020,29,10
Total Yards,29,4,318,2014,29,25
Total Yards,29,5,294,2014,29,19
Total Yards,29,6,237,2020,29,1
Total Yards Allowed,29,0,300,2020,29,1
Total Yards Allowed,29,1,315,2014,29,25
Total Yards Allowed,29,2,331,2014,29,27
Total Yards Allowed,29,3,355,2014,29,19
Total Yards Allowed,29,4,380,2017,29,21
Total Yards Allowed,29,5,432,2020,29,10
Total Yards Allowed,29,6,499,2015,29,18
Pass Attempts,29,0,37,2014,29,25
Pass Attempts,29,1,37,2015,29,18
Pass Attempts,29,2,37,2020,29,10
Pass Attempts,29,3,36,2017,29,21
Pass Attempts,29,4,35,2014,29,19
Pass Attempts,29,5,31,2014,29,27
Pass Attempts,29,6,23,2020,29,1
Rush Attempts,29,0,37,2020,29,1
Rush Attempts,29,1,36,2015,29,18
Rush Attempts,29,2,30,2014,29,25
Rush Attempts,29,3,30,2014,29,27
Rush Attempts,29,4,30,2017,29,21
Rush Attempts,29,5,26,2014,29,19
Rush Attempts,29,6,23,2020,29,10
Points Scored,30,0,24,2020,30,19
Points Allowed,30,0,29,2020,30,19
Passing Yards,30,0,292,2020,30,19
Passing Yards Allowed,30,0,254,2020,30,19
Rushing Yards,30,0,88,2020,30,19
Rushing Yards Allowed,30,0,233,2020,30,19
Total Yards,30,0,350,2020,30,19
Total Yards Allowed,30,0,482,2020,30,19
Pass Attempts,30,0,38,2020,30,19
Rush Attempts,30,0,17,2020,30,19
Points Scored,31,0,34,2017,31,3
Points Scored,31,1,30,2017,31,19
Points Scored,31,2,30,2019,31,13
Points Scored,31,3,27,2014,31,20
Points Scored,31,4,24,2019,31,19
Points Scored,31,5,13,2014,31,19
Points Scored,31,6,13,2019,31,3
Points Scored,31,7,3,2016,31,13
Points Allowed,31,0,13,2019,31,19
Points Allowed,31,1,17,2019,31,3
Points Allowed,31,2,20,2014,31,20
Points Allowed,31,3,22,2016,31,13
Points Allowed,31,4,26,2014,31,19
Points Allowed,31,5,27,2017,31,3
Points Allowed,31,6,27,2019,31,13
Points Allowed,31,7,31,2017,31,19
Passing Yards,31,0,364,2019,31,13
Passing Yards,31,1,307,2017,31,3
Passing Yards,31,2,288,2017,31,19
Passing Yards,31,3,261,2019,31,3
Passing Yards,31,4,244,2014,31,20
Passing Yards,31,5,239,2019,31,19
Passing Yards,31,6,198,2016,31,13
Passing Yards,31,7,149,2014,31,19
Passing Yards Allowed,31,0,177,2014,31,20
Passing Yards Allowed,31,1,190,2019,31,19
Passing Yards Allowed,31,2,198,2016,31,13
Passing Yards Allowed,31,3,201,2019,31,13
Passing Yards Allowed,31,4,206,2019,31,3
Passing Yards Allowed,31,5,233,2017,31,19
Passing Yards Allowed,31,6,340,2014,31,19
Passing Yards Allowed,31,7,421,2017,31,3
Rushing Yards,31,0,122,2019,31,3
Rushing Yards,31,1,120,2017,31,3
Rushing Yards,31,2,117,2017,31,19
Rushing Yards,31,3,109,2019,31,13
Rushing Yards,31,4,96,2019,31,19
Rushing Yards,31,5,80,2014,31,20
Rushing Yards,31,6,33,2016,31,13
Rushing Yards,31,7,22,2014,31,19
Rushing Yards Allowed,31,0,68,2019,31,19
Rushing Yards Allowed,31,1,72,2016,31,13
Rushing Yards Allowed,31,2,125,2019,31,3
Rushing Yards Allowed,31,3,148,2014,31,20
Rushing Yards Allowed,31,4,152,2017,31,3
Rushing Yards Allowed,31,5,157,2019,31,13
Rushing Yards Allowed,31,6,163,2014,31,19
Rushing Yards Allowed,31,7,192,2017,31,19
Total Yards,31,0,453,2019,31,13
Total Yards,31,1,427,2017,31,3
Total Yards,31,2,397,2017,31,19
Total Yards,31,3,371,2019,31,3
Total Yards,31,4,324,2014,31,20
Total Yards,31,5,312,2019,31,19
Total Yards,31,6,207,2016,31,13
Total Yards,31,7,156,2014,31,19
Total Yards Allowed,31,0,241,2019,31,19
Total Yards Allowed,31,1,259,2016,31,13
Total Yards Allowed,31,2,305,2014,31,20
Total Yards Allowed,31,3,314,2019,31,3
Total Yards Allowed,31,4,332,2019,31,13
Total Yards Allowed,31,5,422,2017,31,19
Total Yards Allowed,31,6,487,2014,31,19
Total Yards Allowed,31,7,547,2017,31,3
Pass Attempts,31,0,41,2016,31,13
Pass Attempts,31,1,38,2014,31,19
Pass Attempts,31,2,36,2017,31,19
Pass Attempts,31,3,35,2017,31,3
Pass Attempts,31,4,33,2019,31,13
Pass Attempts,31,5,32,2019,31,3
Pass Attempts,31,6,31,2019,31,19
Pass Attempts,31,7,29,2014,31,20
Rush Attempts,31,0,31,2019,31,13
Rush Attempts,31,1,31,2019,31,3
Rush Attempts,31,2,30,2019,31,19
Rush Attempts,31,3,26,2014,31,20
Rush Attempts,31,4,25,2017,31,3
Rush Attempts,31,5,25,2017,31,19
Rush Attempts,31,6,18,2016,31,13
Rush Attempts,31,7,13,2014,31,19
Points Scored,99,0,45,2018,15,18
Points Scored,99,1,45,2019,10,17
Points Scored,99,2,41,2015,19,28
Points Scored,99,3,41,2017,21,29
Points Scored,99,4,40,2017,10,1
Points Scored,99,5,40,2018,18,15
Points Scored,99,6,38,2015,20,19
Points Scored,99,7,38,2015,10,25
Points Scored,99,8,38,2018,3,12
Points Scored,99,9,38,2018,13,16
Points Scored,99,10,38,2020,13,19
Points Scored,99,11,37,2014,15,4
Points Scored,99,12,37,2015,18,29
Points Scored,99,13,37,2016,20,2
Points Scored,99,14,37,2016,4,10
Points Scored,99,15,36,2020,19,3
Points Scored,99,16,35,2014,19,29
Points Scored,99,17,34,2014,19,6
Points Scored,99,18,34,2015,29,18
Points Scored,99,19,34,2016,2,23
Points Scored,99,20,34,2017,29,21
Points Scored,99,21,34,2017,31,3
Points Scored,99,22,33,2015,25,18
Points Scored,99,23,33,2016,0,27
Points Scored,99,24,33,2020,3,19
Points Scored,99,25,31,2014,29,27
Points Scored,99,26,31,2016,18,9
Points Scored,99,27,31,2017,19,31
Points Scored,99,28,31,2017,19,0
Points Scored,99,29,31,2020,13,20
Points Scored,99,30,31,2020,10,29
Points Scored,99,31,30,2015,19,20
Points Scored,99,32,30,2016,10,18
Points Scored,99,33,30,2016,19,4
Points Scored,99,34,30,2017,31,19
Points Scored,99,35,30,2018,15,4
Points Scored,99,36,30,2018,15,13
Points Scored,99,37,30,2019,31,13
Points Scored,99,38,30,2020,10,21
Points Scored,99,39,29,2020,19,30
Points Scored,99,40,28,2018,15,0
Points Scored,99,41,28,2020,20,13
Points Scored,99,42,27,2014,31,20
Points Scored,99,43,27,2014,29,25
Points Scored,99,44,27,2015,26,27
Points Scored,99,45,27,2016,19,13
Points Scored,99,46,27,2016,18,10
Points Scored,99,47,27,2017,3,2
Points Scored,99,48,27,2017,6,8
Points Scored,99,49,27,2017,3,31
Points Scored,99,50,27,2017,0,10
Points Scored,99,51,27,2017,0,19
Points Scored,99,52,27,2018,16,22
Points Scored,99,53,27,2018,27,24
Points Scored,99,54,27,2018,4,27
Points Scored,99,55,27,2018,4,15
Points Scored,99,56,27,2019,4,9
Points Scored,99,57,27,2019,13,31
Points Scored,99,58,27,2019,10,4
Points Scored,99,59,27,2020,21,10
Points Scored,99,60,26,2014,19,31
Points Scored,99,61,26,2015,28,6
Points Scored,99,62,24,2014,6,19
Points Scored,99,63,24,2014,27,29
Points Scored,99,64,24,2014,29,19
Points Scored,99,65,24,2016,23,2
Points Scored,99,66,24,2017,8,6
Points Scored,99,67,24,2017,0,21
Points Scored,99,68,24,2018,24,27
Points Scored,99,69,24,2019,6,16
Points Scored,99,70,24,2019,31,19
Points Scored,99,71,24,2020,30,19
Points Scored,99,72,23,2014,20,28
Points Scored,99,73,23,2015,25,10
Points Scored,99,74,23,2016,10,4
Points Scored,99,75,23,2017,19,6
Points Scored,99,76,23,2019,17,21
Points Scored,99,77,23,2020,29,10
Points Scored,99,78,23,2020,10,13
Points Scored,99,79,22,2016,13,31
Points Scored,99,80,22,2016,4,0
Points Scored,99,81,22,2020,21,25
Points Scored,99,82,21,2014,27,15
Points Scored,99,83,21,2015,6,28
Points Scored,99,84,21,2015,20,2
Points Scored,99,85,21,2015,20,10
Points Scored,99,86,21,2016,0,4
Points Scored,99,87,21,2017,10,0
Points Scored,99,88,21,2018,13,3
Points Scored,99,89,21,2019,16,6
Points Scored,99,90,21,2020,21,15
Points Scored,99,91,20,2014,25,7
Points Scored,99,92,20,2014,20,31
Points Scored,99,93,20,2015,18,25
Points Scored,99,94,20,2015,2,20
Points Scored,99,95,20,2018,22,16
Points Scored,99,96,20,2019,4,25
Points Scored,99,97,20,2019,3,6
Points Scored,99,98,20,2019,17,10
Points Scored,99,99,20,2019,10,3
Points Allowed,99,0,3,2015,26,27
Points Allowed,99,1,3,2016,13,31
Points Allowed,99,2,3,2016,19,20
Points Allowed,99,3,6,2018,3,12
Points Allowed,99,4,6,2019,3,6
Points Allowed,99,5,6,2020,20,28
Points Allowed,99,6,6,2020,29,1
Points Allowed,99,7,7,2016,19,13
Points Allowed,99,8,7,2018,13,16
Points Allowed,99,9,7,2019,4,25
Points Allowed,99,10,9,2018,4,27
Points Allowed,99,11,10,2014,29,25
Points Allowed,99,12,10,2015,19,28
Points Allowed,99,13,10,2016,0,27
Points Allowed,99,14,10,2017,3,2
Points Allowed,99,15,10,2017,1,9
Points Allowed,99,16,10,2018,12,28
Points Allowed,99,17,10,2019,10,4
Points Allowed,99,18,12,2014,15,4
Points Allowed,99,19,12,2014,6,22
Points Allowed,99,20,13,2014,25,7
Points Allowed,99,21,13,2014,20,28
Points Allowed,99,22,13,2014,19,31
Points Allowed,99,23,13,2015,20,14
Points Allowed,99,24,13,2016,19,4
Points Allowed,99,25,13,2017,10,1
Points Allowed,99,26,13,2017,19,6
Points Allowed,99,27,13,2018,13,3
Points Allowed,99,28,13,2019,31,19
Points Allowed,99,29,13,2019,3,31
Points Allowed,99,30,13,2020,10,13
Points Allowed,99,31,14,2014,27,15
Points Allowed,99,32,14,2015,10,26
Points Allowed,99,33,14,2018,15,0
Points Allowed,99,34,14,2019,4,9
Points Allowed,99,35,14,2020,1,29
Points Allowed,99,36,16,2014,22,6
Points Allowed,99,37,16,2016,20,2
Points Allowed,99,38,16,2016,20,19
Points Allowed,99,39,16,2017,0,21
Points Allowed,99,40,16,2020,21,25
Points Allowed,99,41,17,2015,14,20
Points Allowed,99,42,17,2015,26,10
Points Allowed,99,43,17,2015,20,10
Points Allowed,99,44,17,2017,9,1
Points Allowed,99,45,17,2018,15,13
Points Allowed,99,46,17,2019,17,21
Points Allowed,99,47,17,2019,31,3
Points Allowed,99,48,17,2019,10,3
Points Allowed,99,49,17,2020,28,20
Points Allowed,99,50,18,2016,18,9
Points Allowed,99,51,19,2018,28,12
Points Allowed,99,52,19,2020,21,15
Points Allowed,99,53,20,2014,7,25
Points Allowed,99,54,20,2014,31,20
Points Allowed,99,55,20,2015,25,18
Points Allowed,99,56,20,2015,20,2
Points Allowed,99,57,20,2018,16,22
Points Allowed,99,58,20,2019,25,4
Points Allowed,99,59,20,2019,6,3
Points Allowed,99,60,20,2019,10,17
Points Allowed,99,61,20,2019,3,10
Points Allowed,99,62,20,2020,13,19
Points Allowed,99,63,21,2014,15,27
Points Allowed,99,64,21,2015,28,6
Points Allowed,99,65,21,2015,2,20
Points Allowed,99,66,21,2015,10,20
Points Allowed,99,67,21,2016,4,0
Points Allowed,99,68,21,2017,0,10
Points Allowed,99,69,21,2018,3,13
Points Allowed,99,70,21,2019,6,16
Points Allowed,99,71,21,2020,15,21
Points Allowed,99,72,22,2016,31,13
Points Allowed,99,73,22,2016,0,4
Points Allowed,99,74,22,2020,25,21
Points Allowed,99,75,23,2014,28,20
Points Allowed,99,76,23,2015,10,25
Points Allowed,99,77,23,2016,4,10
Points Allowed,99,78,23,2017,6,19
Points Allowed,99,79,23,2019,21,17
Points Allowed,99,80,23,2020,10,29
Points Allowed,99,81,23,2020,13,10
Points Allowed,99,82,24,2014,19,6
Points Allowed,99,83,24,2014,29,27
Points Allowed,99,84,24,2014,19,29
Points Allowed,99,85,24,2016,2,23
Points Allowed,99,86,24,2017,6,8
Points Allowed,99,87,24,2017,21,0
Points Allowed,99,88,24,2018,27,24
Points Allowed,99,89,24,2019,16,6
Points Allowed,99,90,24,2019,19,31
Points Allowed,99,91,24,2020,19,30
Points Allowed,99,92,26,2014,31,19
Points Allowed,99,93,26,2015,6,28
Points Allowed,99,94,27,2014,20,31
Points Allowed,99,95,27,2014,25,29
Points Allowed,99,96,27,2015,27,26
Points Allowed,99,97,27,2016,13,19
Points Allowed,99,98,27,2016,10,18
Points Allowed,99,99,27,2017,2,3
Passing Yards,99,0,465,2018,18,15
Passing Yards,99,1,421,2017,3,31
Passing Yards,99,2,420,2019,21,17
Passing Yards,99,3,412,2020,13,20
Passing Yards,99,4,389,2016,18,10
Passing Yards,99,5,383,2020,19,13
Passing Yards,99,6,380,2015,18,29
Passing Yards,99,7,374,2014,6,19
Passing Yards,99,8,368,2015,25,10
Passing Yards,99,9,366,2015,19,28
Passing Yards,99,10,366,2018,27,4
Passing Yards,99,11,364,2018,13,15
Passing Yards,99,12,364,2019,31,13
Passing Yards,99,13,359,2018,27,24
Passing Yards,99,14,356,2018,15,4
Passing Yards,99,15,348,2016,9,18
Passing Yards,99,16,341,2017,8,6
Passing Yards,99,17,340,2014,19,31
Passing Yards,99,18,339,2015,19,20
Passing Yards,99,19,335,2017,21,29
Passing Yards,99,20,328,2020,10,21
Passing Yards,99,21,326,2017,21,0
Passing Yards,99,22,323,2020,20,13
Passing Yards,99,23,322,2017,6,8
Passing Yards,99,24,320,2020,19,3
Passing Yards,99,25,315,2018,22,16
Passing Yards,99,26,312,2014,25,29
Passing Yards,99,27,311,2020,29,10
Passing Yards,99,28,309,2016,10,4
Passing Yards,99,29,307,2017,31,3
Passing Yards,99,30,304,2014,19,6
Passing Yards,99,31,303,2015,14,20
Passing Yards,99,32,302,2015,20,14
Passing Yards,99,33,302,2016,18,9
Passing Yards,99,34,301,2015,18,25
Passing Yards,99,35,301,2020,15,21
Passing Yards,99,36,296,2018,13,16
Passing Yards,99,37,296,2020,3,19
Passing Yards,99,38,293,2020,13,19
Passing Yards,99,39,292,2020,30,19
Passing Yards,99,40,288,2017,31,19
Passing Yards,99,41,288,2020,21,10
Passing Yards,99,42,286,2017,19,0
Passing Yards,99,43,284,2019,9,4
Passing Yards,99,44,284,2020,21,25
Passing Yards,99,45,283,2014,4,15
Passing Yards,99,46,283,2014,29,27
Passing Yards,99,47,283,2017,10,0
Passing Yards,99,48,279,2015,29,18
Passing Yards,99,49,279,2018,12,28
Passing Yards,99,50,279,2018,13,3
Passing Yards,99,51,279,2020,21,15
Passing Yards,99,52,277,2019,10,4
Passing Yards,99,53,277,2020,10,29
Passing Yards,99,54,276,2020,20,28
Passing Yards,99,55,276,2020,1,29
Passing Yards,99,56,274,2018,4,15
Passing Yards,99,57,272,2017,10,1
Passing Yards,99,58,272,2018,15,0
Passing Yards,99,59,271,2015,10,20
Passing Yards,99,60,269,2014,15,27
Passing Yards,99,61,269,2016,19,4
Passing Yards,99,62,268,2017,1,9
Passing Yards,99,63,268,2017,9,1
Passing Yards,99,64,266,2018,15,13
Passing Yards,99,65,264,2015,25,18
Passing Yards,99,66,264,2020,10,13
Passing Yards,99,67,261,2014,25,7
Passing Yards,99,68,261,2019,31,3
Passing Yards,99,69,260,2017,2,3
Passing Yards,99,70,259,2017,29,21
Passing Yards,99,71,258,2018,16,22
Passing Yards,99,72,257,2019,17,21
Passing Yards,99,73,256,2014,6,22
Passing Yards,99,74,255,2019,10,3
Passing Yards,99,75,254,2015,10,26
Passing Yards,99,76,254,2020,19,30
Passing Yards,99,77,252,2017,0,19
Passing Yards,99,78,251,2015,6,28
Passing Yards,99,79,248,2014,7,25
Passing Yards,99,80,247,2017,19,6
Passing Yards,99,81,247,2019,25,4
Passing Yards,99,82,244,2014,31,20
Passing Yards,99,83,244,2014,29,25
Passing Yards,99,84,243,2016,2,20
Passing Yards,99,85,241,2017,0,10
Passing Yards,99,86,239,2016,10,18
Passing Yards,99,87,239,2019,31,19
Passing Yards,99,88,238,2019,10,17
Passing Yards,99,89,236,2019,3,10
Passing Yards,99,90,233,2016,2,23
Passing Yards,99,91,233,2017,19,31
Passing Yards,99,92,233,2019,6,16
Passing Yards,99,93,233,2019,4,10
Passing Yards,99,94,232,2017,1,10
Passing Yards,99,95,230,2019,17,10
Passing Yards,99,96,229,2019,4,9
Passing Yards,99,97,228,2014,27,15
Passing Yards,99,98,228,2018,0,15
Passing Yards,99,99,225,2014,28,20
Passing Yards Allowed,99,0,63,2015,19,28
Passing Yards Allowed,99,1,107,2016,4,0
Passing Yards Allowed,99,2,121,2020,20,28
Passing Yards Allowed,99,3,123,2018,27,4
Passing Yards Allowed,99,4,129,2014,4,15
Passing Yards Allowed,99,5,131,2015,26,27
Passing Yards Allowed,99,6,132,2015,27,26
Passing Yards Allowed,99,7,137,2017,2,3
Passing Yards Allowed,99,8,138,2018,13,16
Passing Yards Allowed,99,9,138,2020,1,29
Passing Yards Allowed,99,10,144,2016,0,4
Passing Yards Allowed,99,11,149,2014,19,31
Passing Yards Allowed,99,12,150,2018,12,28
Passing Yards Allowed,99,13,152,2020,21,25
Passing Yards Allowed,99,14,158,2016,19,13
Passing Yards Allowed,99,15,161,2016,27,0
Passing Yards Allowed,99,16,163,2017,21,0
Passing Yards Allowed,99,17,164,2018,27,24
Passing Yards Allowed,99,18,171,2016,0,27
Passing Yards Allowed,99,19,174,2019,6,16
Passing Yards Allowed,99,20,177,2014,31,20
Passing Yards Allowed,99,21,177,2015,2,20
Passing Yards Allowed,99,22,179,2015,10,26
Passing Yards Allowed,99,23,179,2018,3,12
Passing Yards Allowed,99,24,180,2019,6,3
Passing Yards Allowed,99,25,182,2014,29,27
Passing Yards Allowed,99,26,182,2015,6,28
Passing Yards Allowed,99,27,182,2016,2,20
Passing Yards Allowed,99,28,185,2014,6,22
Passing Yards Allowed,99,29,186,2020,10,13
Passing Yards Allowed,99,30,190,2019,31,19
Passing Yards Allowed,99,31,191,2015,10,20
Passing Yards Allowed,99,32,192,2014,19,29
Passing Yards Allowed,99,33,197,2016,19,4
Passing Yards Allowed,99,34,197,2019,3,6
Passing Yards Allowed,99,35,198,2016,31,13
Passing Yards Allowed,99,36,198,2016,13,31
Passing Yards Allowed,99,37,200,2016,20,19
Passing Yards Allowed,99,38,201,2018,13,3
Passing Yards Allowed,99,39,201,2019,31,13
Passing Yards Allowed,99,40,204,2015,19,20
Passing Yards Allowed,99,41,205,2015,25,10
Passing Yards Allowed,99,42,206,2014,29,19
Passing Yards Allowed,99,43,206,2019,31,3
Passing Yards Allowed,99,44,207,2018,18,15
Passing Yards Allowed,99,45,209,2014,28,20
Passing Yards Allowed,99,46,209,2016,13,19
Passing Yards Allowed,99,47,210,2016,2,23
Passing Yards Allowed,99,48,215,2017,19,6
Passing Yards Allowed,99,49,217,2018,12,3
Passing Yards Allowed,99,50,218,2016,10,4
Passing Yards Allowed,99,51,219,2016,19,20
Passing Yards Allowed,99,52,220,2019,25,4
Passing Yards Allowed,99,53,224,2015,20,2
Passing Yards Allowed,99,54,225,2014,20,28
Passing Yards Allowed,99,55,228,2014,15,27
Passing Yards Allowed,99,56,228,2018,15,0
Passing Yards Allowed,99,57,229,2019,9,4
Passing Yards Allowed,99,58,230,2019,10,17
Passing Yards Allowed,99,59,232,2017,10,1
Passing Yards Allowed,99,60,233,2016,23,2
Passing Yards Allowed,99,61,233,2017,31,19
Passing Yards Allowed,99,62,233,2019,16,6
Passing Yards Allowed,99,63,233,2019,10,4
Passing Yards Allowed,99,64,236,2019,10,3
Passing Yards Allowed,99,65,238,2019,17,10
Passing Yards Allowed,99,66,239,2016,18,10
Passing Yards Allowed,99,67,239,2019,19,31
Passing Yards Allowed,99,68,241,2017,10,0
Passing Yards Allowed,99,69,243,2016,20,2
Passing Yards Allowed,99,70,244,2014,20,31
Passing Yards Allowed,99,71,244,2014,25,29
Passing Yards Allowed,99,72,247,2017,6,19
Passing Yards Allowed,99,73,247,2019,4,25
Passing Yards Allowed,99,74,248,2014,25,7
Passing Yards Allowed,99,75,251,2015,28,6
Passing Yards Allowed,99,76,252,2017,19,0
Passing Yards Allowed,99,77,254,2015,26,10
Passing Yards Allowed,99,78,254,2020,30,19
Passing Yards Allowed,99,79,255,2019,3,10
Passing Yards Allowed,99,80,256,2014,22,6
Passing Yards Allowed,99,81,257,2019,21,17
Passing Yards Allowed,99,82,258,2018,22,16
Passing Yards Allowed,99,83,259,2017,21,29
Passing Yards Allowed,99,84,260,2017,3,2
Passing Yards Allowed,99,85,261,2014,7,25
Passing Yards Allowed,99,86,261,2019,3,31
Passing Yards Allowed,99,87,264,2015,18,25
Passing Yards Allowed,99,88,264,2020,13,10
Passing Yards Allowed,99,89,266,2018,13,15
Passing Yards Allowed,99,90,268,2017,1,9
Passing Yards Allowed,99,91,268,2017,9,1
Passing Yards Allowed,99,92,269,2014,27,15
Passing Yards Allowed,99,93,269,2016,4,19
Passing Yards Allowed,99,94,271,2015,20,10
Passing Yards Allowed,99,95,272,2017,1,10
Passing Yards Allowed,99,96,272,2018,0,15
Passing Yards Allowed,99,97,274,2018,15,4
Passing Yards Allowed,99,98,276,2020,28,20
Passing Yards Allowed,99,99,276,2020,29,1
Rushing Yards,99,0,255,2018,3,12
Rushing Yards,99,1,242,2017,0,19
Rushing Yards,99,2,233,2020,19,30
Rushing Yards,99,3,220,2017,29,21
Rushing Yards,99,4,211,2016,20,2
Rushing Yards,99,5,209,2019,3,6
Rushing Yards,99,6,207,2016,10,18
Rushing Yards,99,7,206,2017,0,21
Rushing Yards,99,8,205,2015,25,18
Rushing Yards,99,9,205,2015,20,19
Rushing Yards,99,10,202,2015,26,27
Rushing Yards,99,11,197,2019,10,17
Rushing Yards,99,12,196,2017,3,2
Rushing Yards,99,13,192,2017,19,31
Rushing Yards,99,14,187,2014,27,15
Rushing Yards,99,15,187,2017,0,10
Rushing Yards,99,16,184,2018,16,22
Rushing Yards,99,17,180,2016,0,27
Rushing Yards,99,18,175,2014,27,29
Rushing Yards,99,19,173,2018,15,18
Rushing Yards,99,20,172,2016,2,23
Rushing Yards,99,21,171,2020,3,19
Rushing Yards,99,22,168,2014,19,29
Rushing Yards,99,23,163,2014,19,31
Rushing Yards,99,24,163,2015,29,18
Rushing Yards,99,25,163,2019,6,16
Rushing Yards,99,26,161,2015,2,20
Rushing Yards,99,27,161,2020,10,29
Rushing Yards,99,28,157,2016,0,4
Rushing Yards,99,29,157,2019,13,31
Rushing Yards,99,30,155,2018,24,27
Rushing Yards,99,31,153,2015,10,26
Rushing Yards,99,32,152,2016,19,20
Rushing Yards,99,33,152,2017,3,31
Rushing Yards,99,34,150,2014,6,22
Rushing Yards,99,35,148,2014,20,31
