Category,Team/All_Teams,Place,Record,Year,Team
Points Allowed,20,1,198,2019,20
Points Allowed,20,2,211,2020,20
Points Allowed,20,3,213,2016,20
Points Allowed,20,4,224,2015,20
Points Allowed,20,5,236,2017,20
Points Allowed,20,6,250,2018,20
Passing Yards,20,0,3171,2018,20
Passing Yards,20,1,3002,2020,20
Passing Yards,20,2,2918,2019,20
Passing Yards,20,3,2858,2017,20
Passing Yards,20,4,2650,2016,20
Passing Yards,20,5,2486,2015,20
Passing Yards,20,6,2030,2014,20
Passing Yards Allowed,20,0,2320,2019,20
Passing Yards Allowed,20,1,2433,2014,20
Passing Yards Allowed,20,2,2522,2015,20
Passing Yards Allowed,20,3,2625,2016,20
Passing Yards Allowed,20,4,2715,2018,20
Passing Yards Allowed,20,5,2823,2020,20
Passing Yards Allowed,20,6,2831,2017,20
Rushing Yards,20,0,1342,2019,20
Rushing Yards,20,1,1339,2017,20
Rushing Yards,20,2,1327,2014,20
Rushing Yards,20,3,1289,2015,20
Rushing Yards,20,4,1240,2016,20
Rushing Yards,20,5,1033,2020,20
Rushing Yards,20,6,1020,2018,20
Rushing Yards Allowed,20,0,1003,2016,20
Rushing Yards Allowed,20,1,1007,2020,20
Rushing Yards Allowed,20,2,1009,2014,20
Rushing Yards Allowed,20,3,1017,2015,20
Rushing Yards Allowed,20,4,1028,2019,20
Rushing Yards Allowed,20,5,1147,2017,20
Rushing Yards Allowed,20,6,1165,2018,20
Total Yards,20,0,4260,2019,20
Total Yards,20,1,4198,2017,20
Total Yards,20,2,4191,2018,20
Total Yards,20,3,4036,2020,20
Total Yards,20,4,3890,2016,20
Total Yards,20,5,3776,2015,20
Total Yards,20,6,3358,2014,20
Total Yards Allowed,20,0,3348,2019,20
Total Yards Allowed,20,1,3442,2014,20
Total Yards Allowed,20,2,3540,2015,20
Total Yards Allowed,20,3,3628,2016,20
Total Yards Allowed,20,4,3830,2020,20
Total Yards Allowed,20,5,3880,2018,20
Total Yards Allowed,20,6,3978,2017,20
Pass Attempts,20,0,376,2018,20
Pass Attempts,20,1,352,2020,20
Pass Attempts,20,2,350,2019,20
Pass Attempts,20,3,336,2017,20
Pass Attempts,20,4,317,2015,20
Pass Attempts,20,5,311,2016,20
Pass Attempts,20,6,296,2014,20
Rush Attempts,20,0,321,2014,20
Rush Attempts,20,1,311,2015,20
Rush Attempts,20,2,291,2016,20
Rush Attempts,20,3,286,2019,20
Rush Attempts,20,4,276,2017,20
Rush Attempts,20,5,263,2020,20
Rush Attempts,20,6,246,2018,20
Points Scored,21,0,270,2017,21
Points Scored,21,1,261,2019,21
Points Scored,21,2,236,2020,21
Points Scored,21,3,235,2014,21
Points Scored,21,4,215,2016,21
Points Scored,21,5,206,2018,21
Points Scored,21,6,203,2015,21
Points Allowed,21,0,195,2014,21
Points Allowed,21,1,206,2019,21
Points Allowed,21,2,213,2016,21
Points Allowed,21,3,214,2017,21
Points Allowed,21,4,217,2015,21
Points Allowed,21,5,235,2018,21
Points Allowed,21,6,245,2020,21
Passing Yards,21,0,3063,2020,21
Passing Yards,21,1,2733,2017,21
Passing Yards,21,2,2643,2019,21
Passing Yards,21,3,2611,2015,21
Passing Yards,21,4,2571,2016,21
Passing Yards,21,5,2558,2014,21
Passing Yards,21,6,2472,2018,21
Passing Yards Allowed,21,0,2333,2015,21
Passing Yards Allowed,21,1,2500,2014,21
Passing Yards Allowed,21,2,2542,2019,21
Passing Yards Allowed,21,3,2578,2017,21
Passing Yards Allowed,21,4,2579,2016,21
Passing Yards Allowed,21,5,2600,2020,21
Passing Yards Allowed,21,6,2610,2018,21
Rushing Yards,21,0,1520,2014,21
Rushing Yards,21,1,1360,2015,21
Rushing Yards,21,2,1042,2018,21
Rushing Yards,21,3,1025,2019,21
Rushing Yards,21,4,989,2016,21
Rushing Yards,21,5,887,2020,21
Rushing Yards,21,6,860,2017,21
Rushing Yards Allowed,21,0,729,2014,21
Rushing Yards Allowed,21,1,1036,2019,21
Rushing Yards Allowed,21,2,1043,2020,21
Rushing Yards Allowed,21,3,1068,2016,21
Rushing Yards Allowed,21,4,1110,2015,21
Rushing Yards Allowed,21,5,1118,2017,21
Rushing Yards Allowed,21,6,1160,2018,21
Total Yards,21,0,4078,2014,21
Total Yards,21,1,3971,2015,21
Total Yards,21,2,3950,2020,21
Total Yards,21,3,3668,2019,21
Total Yards,21,4,3593,2017,21
Total Yards,21,5,3561,2016,21
Total Yards,21,6,3515,2018,21
Total Yards Allowed,21,0,3230,2014,21
Total Yards Allowed,21,1,3444,2015,21
Total Yards Allowed,21,2,3579,2019,21
Total Yards Allowed,21,3,3643,2020,21
Total Yards Allowed,21,4,3647,2016,21
Total Yards Allowed,21,5,3696,2017,21
Total Yards Allowed,21,6,3771,2018,21
Pass Attempts,21,0,403,2020,21
Pass Attempts,21,1,370,2019,21
Pass Attempts,21,2,366,2014,21
Pass Attempts,21,3,364,2018,21
Pass Attempts,21,4,346,2017,21
Pass Attempts,21,5,339,2015,21
Pass Attempts,21,6,335,2016,21
Rush Attempts,21,0,323,2014,21
Rush Attempts,21,1,282,2015,21
Rush Attempts,21,2,280,2016,21
Rush Attempts,21,3,259,2018,21
Rush Attempts,21,4,251,2019,21
Rush Attempts,21,5,228,2020,21
Rush Attempts,21,6,227,2017,21
Points Scored,22,0,277,2014,22
Points Scored,22,1,258,2020,22
Points Scored,22,2,233,2015,22
Points Scored,22,3,204,2019,22
Points Scored,22,4,198,2018,22
Points Scored,22,5,189,2017,22
Points Scored,22,6,183,2016,22
Points Allowed,22,0,200,2018,22
Points Allowed,22,1,208,2017,22
Points Allowed,22,2,218,2014,22
Points Allowed,22,3,223,2019,22
Points Allowed,22,4,231,2020,22
Points Allowed,22,5,243,2015,22
Points Allowed,22,6,270,2016,22
Passing Yards,22,0,2866,2016,22
Passing Yards,22,1,2857,2014,22
Passing Yards,22,2,2578,2017,22
Passing Yards,22,3,2525,2020,22
Passing Yards,22,4,2448,2019,22
Passing Yards,22,5,2408,2018,22
Passing Yards,22,6,2306,2015,22
Passing Yards Allowed,22,0,2144,2017,22
Passing Yards Allowed,22,1,2160,2014,22
Passing Yards Allowed,22,2,2392,2016,22
Passing Yards Allowed,22,3,2419,2015,22
Passing Yards Allowed,22,4,2449,2018,22
Passing Yards Allowed,22,5,2453,2019,22
Passing Yards Allowed,22,6,2604,2020,22
Rushing Yards,22,0,1305,2015,22
Rushing Yards,22,1,1103,2020,22
Rushing Yards,22,2,1059,2014,22
Rushing Yards,22,3,1018,2019,22
Rushing Yards,22,4,933,2018,22
Rushing Yards,22,5,854,2017,22
Rushing Yards,22,6,836,2016,22
Rushing Yards Allowed,22,0,1042,2020,22
Rushing Yards Allowed,22,1,1236,2015,22
Rushing Yards Allowed,22,2,1236,2018,22
Rushing Yards Allowed,22,3,1238,2017,22
Rushing Yards Allowed,22,4,1245,2016,22
Rushing Yards Allowed,22,5,1267,2014,22
Rushing Yards Allowed,22,6,1419,2019,22
Total Yards,22,0,3916,2014,22
Total Yards,22,1,3702,2016,22
Total Yards,22,2,3628,2020,22
Total Yards,22,3,3611,2015,22
Total Yards,22,4,3466,2019,22
Total Yards,22,5,3433,2017,22
Total Yards,22,6,3341,2018,22
Total Yards Allowed,22,0,3382,2017,22
Total Yards Allowed,22,1,3428,2014,22
Total Yards Allowed,22,2,3638,2016,22
Total Yards Allowed,22,3,3646,2020,22
Total Yards Allowed,22,4,3656,2015,22
Total Yards Allowed,22,5,3686,2018,22
Total Yards Allowed,22,6,3872,2019,22
Pass Attempts,22,0,437,2016,22
Pass Attempts,22,1,411,2017,22
Pass Attempts,22,2,398,2019,22
Pass Attempts,22,3,396,2018,22
Pass Attempts,22,4,394,2015,22
Pass Attempts,22,5,385,2020,22
Pass Attempts,22,6,380,2014,22
Rush Attempts,22,0,273,2014,22
Rush Attempts,22,1,270,2020,22
Rush Attempts,22,2,250,2015,22
Rush Attempts,22,3,238,2019,22
Rush Attempts,22,4,237,2017,22
Rush Attempts,22,5,231,2018,22
Rush Attempts,22,6,209,2016,22
Points Scored,23,0,216,2015,23
Points Scored,23,1,210,2016,23
Points Scored,23,2,205,2017,23
Points Scored,23,3,205,2019,23
Points Scored,23,4,201,2018,23
Points Scored,23,5,198,2014,23
Points Scored,23,6,166,2020,23
Points Allowed,23,0,183,2015,23
Points Allowed,23,1,195,2016,23
Points Allowed,23,2,197,2014,23
Points Allowed,23,3,217,2017,23
Points Allowed,23,4,233,2019,23
Points Allowed,23,5,252,2018,23
Points Allowed,23,6,278,2020,23
Passing Yards,23,0,2531,2016,23
Passing Yards,23,1,2348,2018,23
Passing Yards,23,2,2346,2014,23
Passing Yards,23,3,2260,2015,23
Passing Yards,23,4,2236,2017,23
Passing Yards,23,5,2235,2019,23
Passing Yards,23,6,2051,2020,23
Passing Yards Allowed,23,0,2197,2018,23
Passing Yards Allowed,23,1,2267,2016,23
Passing Yards Allowed,23,2,2281,2015,23
Passing Yards Allowed,23,3,2334,2014,23
Passing Yards Allowed,23,4,2481,2017,23
Passing Yards Allowed,23,5,2639,2019,23
Passing Yards Allowed,23,6,2690,2020,23
Rushing Yards,23,0,1382,2015,23
Rushing Yards,23,1,1264,2018,23
Rushing Yards,23,2,1190,2019,23
Rushing Yards,23,3,1158,2016,23
Rushing Yards,23,4,1157,2017,23
Rushing Yards,23,5,1155,2020,23
Rushing Yards,23,6,1080,2014,23
Rushing Yards Allowed,23,0,928,2019,23
Rushing Yards Allowed,23,1,950,2015,23
Rushing Yards Allowed,23,2,996,2014,23
Rushing Yards Allowed,23,3,998,2016,23
Rushing Yards Allowed,23,4,1018,2020,23
Rushing Yards Allowed,23,5,1055,2017,23
Rushing Yards Allowed,23,6,1120,2018,23
Total Yards,23,0,3690,2016,23
Total Yards,23,1,3642,2015,23
Total Yards,23,2,3612,2018,23
Total Yards,23,3,3426,2014,23
Total Yards,23,4,3426,2019,23
Total Yards,23,5,3393,2017,23
Total Yards,23,6,3207,2020,23
Total Yards Allowed,23,0,3231,2015,23
Total Yards Allowed,23,1,3266,2016,23
Total Yards Allowed,23,2,3317,2018,23
Total Yards Allowed,23,3,3330,2014,23
Total Yards Allowed,23,4,3536,2017,23
Total Yards Allowed,23,5,3568,2019,23
Total Yards Allowed,23,6,3708,2020,23
Pass Attempts,23,0,342,2014,23
Pass Attempts,23,1,334,2020,23
Pass Attempts,23,2,333,2018,23
Pass Attempts,23,3,321,2017,23
Pass Attempts,23,4,320,2015,23
Pass Attempts,23,5,320,2016,23
Pass Attempts,23,6,316,2019,23
Rush Attempts,23,0,316,2016,23
Rush Attempts,23,1,308,2015,23
Rush Attempts,23,2,299,2019,23
Rush Attempts,23,3,295,2017,23
Rush Attempts,23,4,285,2014,23
Rush Attempts,23,5,285,2018,23
Rush Attempts,23,6,264,2020,23
Points Scored,24,0,243,2015,24
Points Scored,24,1,223,2018,24
Points Scored,24,2,218,2019,24
Points Scored,24,3,206,2014,24
Points Scored,24,4,184,2017,24
Points Scored,24,5,172,2020,24
Points Scored,24,6,137,2016,24
Points Allowed,24,0,176,2014,24
Points Allowed,24,1,186,2015,24
Points Allowed,24,2,187,2020,24
Points Allowed,24,3,206,2018,24
Points Allowed,24,4,208,2019,24
Points Allowed,24,5,213,2017,24
Points Allowed,24,6,235,2016,24
Passing Yards,24,0,2272,2015,24
Passing Yards,24,1,2109,2016,24
Passing Yards,24,2,2054,2020,24
Passing Yards,24,3,1996,2019,24
Passing Yards,24,4,1979,2017,24
Passing Yards,24,5,1846,2014,24
Passing Yards,24,6,1746,2018,24
Passing Yards Allowed,24,0,2003,2014,24
Passing Yards Allowed,24,1,2265,2016,24
Passing Yards Allowed,24,2,2290,2015,24
Passing Yards Allowed,24,3,2363,2020,24
Passing Yards Allowed,24,4,2515,2018,24
Passing Yards Allowed,24,5,2537,2019,24
Passing Yards Allowed,24,6,2768,2017,24
Rushing Yards,24,0,1547,2015,24
Rushing Yards,24,1,1487,2019,24
Rushing Yards,24,2,1453,2018,24
Rushing Yards,24,3,1365,2014,24
Rushing Yards,24,4,1338,2017,24
Rushing Yards,24,5,1140,2020,24
Rushing Yards,24,6,1103,2016,24
Rushing Yards Allowed,24,0,923,2015,24
Rushing Yards Allowed,24,1,981,2017,24
Rushing Yards Allowed,24,2,995,2019,24
Rushing Yards Allowed,24,3,1029,2014,24
Rushing Yards Allowed,24,4,1054,2018,24
Rushing Yards Allowed,24,5,1124,2020,24
Rushing Yards Allowed,24,6,1139,2016,24
Total Yards,24,0,3820,2015,24
Total Yards,24,1,3484,2019,24
Total Yards,24,2,3317,2017,24
Total Yards,24,3,3213,2016,24
Total Yards,24,4,3212,2014,24
Total Yards,24,5,3200,2018,24
Total Yards,24,6,3194,2020,24
Total Yards Allowed,24,0,3032,2014,24
Total Yards Allowed,24,1,3213,2015,24
Total Yards Allowed,24,2,3404,2016,24
Total Yards Allowed,24,3,3488,2020,24
Total Yards Allowed,24,4,3533,2019,24
Total Yards Allowed,24,5,3569,2018,24
Total Yards Allowed,24,6,3750,2017,24
Pass Attempts,24,0,340,2020,24
Pass Attempts,24,1,335,2014,24
Pass Attempts,24,2,330,2016,24
Pass Attempts,24,3,308,2015,24
Pass Attempts,24,4,292,2018,24
Pass Attempts,24,5,289,2019,24
Pass Attempts,24,6,285,2017,24
Rush Attempts,24,0,376,2015,24
Rush Attempts,24,1,335,2014,24
Rush Attempts,24,2,326,2018,24
Rush Attempts,24,3,321,2019,24
Rush Attempts,24,4,318,2017,24
Rush Attempts,24,5,276,2016,24
Rush Attempts,24,6,273,2020,24
Points Scored,25,0,243,2015,25
Points Scored,25,1,224,2020,25
Points Scored,25,2,220,2014,25
Points Scored,25,3,209,2019,25
Points Scored,25,4,185,2017,25
Points Scored,25,5,173,2016,25
Points Scored,25,6,157,2018,25
Points Allowed,25,0,167,2015,25
Points Allowed,25,1,183,2019,25
Points Allowed,25,2,190,2018,25
Points Allowed,25,3,206,2016,25
Points Allowed,25,4,211,2020,25
Points Allowed,25,5,215,2014,25
Points Allowed,25,6,252,2017,25
Passing Yards,25,0,2807,2014,25
Passing Yards,25,1,2594,2015,25
Passing Yards,25,2,2364,2020,25
Passing Yards,25,3,2326,2017,25
Passing Yards,25,4,2301,2019,25
Passing Yards,25,5,2281,2016,25
Passing Yards,25,6,2007,2018,25
Passing Yards Allowed,25,0,2010,2015,25
Passing Yards Allowed,25,1,2072,2016,25
Passing Yards Allowed,25,2,2166,2018,25
Passing Yards Allowed,25,3,2288,2019,25
Passing Yards Allowed,25,4,2485,2017,25
Passing Yards Allowed,25,5,2500,2020,25
Passing Yards Allowed,25,6,2651,2014,25
Rushing Yards,25,0,1368,2020,25
Rushing Yards,25,1,1323,2019,25
Rushing Yards,25,2,1201,2018,25
Rushing Yards,25,3,1200,2016,25
Rushing Yards,25,4,1120,2015,25
Rushing Yards,25,5,1118,2014,25
Rushing Yards,25,6,955,2017,25
Rushing Yards Allowed,25,0,925,2014,25
Rushing Yards Allowed,25,1,970,2020,25
Rushing Yards Allowed,25,2,1016,2017,25
Rushing Yards Allowed,25,3,1021,2019,25
Rushing Yards Allowed,25,4,1113,2015,25
Rushing Yards Allowed,25,5,1186,2018,25
Rushing Yards Allowed,25,6,1237,2016,25
Total Yards,25,0,3926,2014,25
Total Yards,25,1,3733,2020,25
Total Yards,25,2,3715,2015,25
Total Yards,25,3,3624,2019,25
Total Yards,25,4,3481,2016,25
Total Yards,25,5,3282,2017,25
Total Yards,25,6,3209,2018,25
Total Yards Allowed,25,0,3123,2015,25
Total Yards Allowed,25,1,3310,2016,25
Total Yards Allowed,25,2,3310,2019,25
Total Yards Allowed,25,3,3353,2018,25
Total Yards Allowed,25,4,3471,2020,25
Total Yards Allowed,25,5,3501,2017,25
Total Yards Allowed,25,6,3576,2014,25
Pass Attempts,25,0,355,2014,25
Pass Attempts,25,1,349,2017,25
Pass Attempts,25,2,341,2019,25
Pass Attempts,25,3,336,2020,25
Pass Attempts,25,4,325,2018,25
Pass Attempts,25,5,320,2015,25
Pass Attempts,25,6,316,2016,25
Rush Attempts,25,0,301,2020,25
Rush Attempts,25,1,298,2019,25
Rush Attempts,25,2,294,2015,25
Rush Attempts,25,3,290,2016,25
Rush Attempts,25,4,282,2018,25
Rush Attempts,25,5,280,2017,25
Rush Attempts,25,6,263,2014,25
Points Scored,26,0,226,2014,26
Points Scored,26,1,225,2019,26
Points Scored,26,2,185,2015,26
Points Scored,26,3,182,2020,26
Points Scored,26,4,176,2017,26
Points Scored,26,5,164,2016,26
Points Scored,26,6,134,2018,26
Points Allowed,26,0,191,2016,26
Points Allowed,26,1,203,2017,26
Points Allowed,26,2,203,2019,26
Points Allowed,26,3,218,2015,26
Points Allowed,26,4,221,2014,26
Points Allowed,26,5,232,2018,26
Points Allowed,26,6,255,2020,26
Passing Yards,26,0,2740,2014,26
Passing Yards,26,1,2401,2017,26
Passing Yards,26,2,2321,2015,26
Passing Yards,26,3,2269,2016,26
Passing Yards,26,4,2226,2018,26
Passing Yards,26,5,2098,2019,26
Passing Yards,26,6,2004,2020,26
Passing Yards Allowed,26,0,2065,2019,26
Passing Yards Allowed,26,1,2256,2017,26
Passing Yards Allowed,26,2,2263,2018,26
Passing Yards Allowed,26,3,2274,2014,26
Passing Yards Allowed,26,4,2290,2015,26
Passing Yards Allowed,26,5,2308,2016,26
Passing Yards Allowed,26,6,2445,2020,26
Rushing Yards,26,0,1348,2020,26
Rushing Yards,26,1,1128,2019,26
Rushing Yards,26,2,1006,2016,26
Rushing Yards,26,3,980,2014,26
Rushing Yards,26,4,936,2017,26
Rushing Yards,26,5,880,2015,26
Rushing Yards,26,6,858,2018,26
Rushing Yards Allowed,26,0,1051,2017,26
Rushing Yards Allowed,26,1,1093,2016,26
Rushing Yards Allowed,26,2,1151,2014,26
Rushing Yards Allowed,26,3,1215,2015,26
Rushing Yards Allowed,26,4,1313,2018,26
Rushing Yards Allowed,26,5,1383,2019,26
Rushing Yards Allowed,26,6,1535,2020,26
Total Yards,26,0,3720,2014,26
Total Yards,26,1,3352,2020,26
Total Yards,26,2,3338,2017,26
Total Yards,26,3,3275,2016,26
Total Yards,26,4,3226,2019,26
Total Yards,26,5,3201,2015,26
Total Yards,26,6,3085,2018,26
Total Yards Allowed,26,0,3308,2017,26
Total Yards Allowed,26,1,3401,2016,26
Total Yards Allowed,26,2,3425,2014,26
Total Yards Allowed,26,3,3448,2019,26
Total Yards Allowed,26,4,3505,2015,26
Total Yards Allowed,26,5,3577,2018,26
Total Yards Allowed,26,6,3980,2020,26
Pass Attempts,26,0,395,2017,26
Pass Attempts,26,1,383,2018,26
Pass Attempts,26,2,365,2016,26
Pass Attempts,26,3,358,2015,26
Pass Attempts,26,4,353,2014,26
Pass Attempts,26,5,340,2020,26
Pass Attempts,26,6,326,2019,26
Rush Attempts,26,0,283,2019,26
Rush Attempts,26,1,268,2016,26
Rush Attempts,26,2,263,2014,26
Rush Attempts,26,3,258,2015,26
Rush Attempts,26,4,254,2017,26
Rush Attempts,26,5,249,2020,26
Rush Attempts,26,6,235,2018,26
Points Scored,27,0,275,2014,27
Points Scored,27,1,268,2016,27
Points Scored,27,2,213,2019,27
Points Scored,27,3,208,2017,27
Points Scored,27,4,200,2015,27
Points Scored,27,5,198,2020,27
Points Scored,27,6,196,2018,27
Points Allowed,27,0,161,2018,27
Points Allowed,27,1,171,2014,27
Points Allowed,27,2,171,2016,27
Points Allowed,27,3,172,2015,27
Points Allowed,27,4,195,2019,27
Points Allowed,27,5,235,2020,27
Points Allowed,27,6,237,2017,27
Passing Yards,27,0,2523,2016,27
Passing Yards,27,1,2435,2019,27
Passing Yards,27,2,2418,2018,27
Passing Yards,27,3,2255,2020,27
Passing Yards,27,4,2168,2017,27
Passing Yards,27,5,2064,2015,27
Passing Yards,27,6,1957,2014,27
Passing Yards Allowed,27,0,2035,2019,27
Passing Yards Allowed,27,1,2120,2018,27
Passing Yards Allowed,27,2,2141,2017,27
Passing Yards Allowed,27,3,2195,2020,27
Passing Yards Allowed,27,4,2197,2015,27
Passing Yards Allowed,27,5,2344,2014,27
Passing Yards Allowed,27,6,2422,2016,27
Rushing Yards,27,0,1603,2014,27
Rushing Yards,27,1,1385,2016,27
Rushing Yards,27,2,1319,2015,27
Rushing Yards,27,3,1278,2019,27
Rushing Yards,27,4,982,2020,27
Rushing Yards,27,5,800,2017,27
Rushing Yards,27,6,760,2018,27
Rushing Yards Allowed,27,0,784,2014,27
Rushing Yards Allowed,27,1,933,2019,27
Rushing Yards Allowed,27,2,946,2015,27
Rushing Yards Allowed,27,3,1025,2016,27
Rushing Yards Allowed,27,4,1047,2018,27
Rushing Yards Allowed,27,5,1154,2017,27
Rushing Yards Allowed,27,6,1347,2020,27
Total Yards,27,0,3909,2016,27
Total Yards,27,1,3713,2019,27
Total Yards,27,2,3561,2014,27
Total Yards,27,3,3383,2015,27
Total Yards,27,4,3237,2020,27
Total Yards,27,5,3178,2018,27
Total Yards,27,6,2968,2017,27
Total Yards Allowed,27,0,2968,2019,27
Total Yards Allowed,27,1,3128,2014,27
Total Yards Allowed,27,2,3143,2015,27
Total Yards Allowed,27,3,3168,2018,27
Total Yards Allowed,27,4,3295,2017,27
Total Yards Allowed,27,5,3447,2016,27
Total Yards Allowed,27,6,3542,2020,27
Pass Attempts,27,0,357,2018,27
Pass Attempts,27,1,353,2019,27
Pass Attempts,27,2,338,2017,27
Pass Attempts,27,3,335,2015,27
Pass Attempts,27,4,323,2020,27
Pass Attempts,27,5,321,2016,27
Pass Attempts,27,6,281,2014,27
Rush Attempts,27,0,346,2014,27
Rush Attempts,27,1,306,2015,27
Rush Attempts,27,2,302,2019,27
Rush Attempts,27,3,296,2016,27
Rush Attempts,27,4,263,2020,27
Rush Attempts,27,5,260,2018,27
Rush Attempts,27,6,241,2017,27
Points Scored,28,0,236,2018,28
Points Scored,28,1,227,2017,28
Points Scored,28,2,218,2014,28
Points Scored,28,3,213,2016,28
Points Scored,28,4,203,2015,28
Points Scored,28,5,184,2020,28
Points Scored,28,6,183,2019,28
Points Allowed,28,0,180,2015,28
Points Allowed,28,1,190,2019,28
Points Allowed,28,2,200,2020,28
Points Allowed,28,3,201,2016,28
Points Allowed,28,4,204,2018,28
Points Allowed,28,5,212,2014,28
Points Allowed,28,6,214,2017,28
Passing Yards,28,0,2498,2017,28
Passing Yards,28,1,2354,2018,28
Passing Yards,28,2,2345,2016,28
Passing Yards,28,3,2310,2014,28
Passing Yards,28,4,2210,2015,28
Passing Yards,28,5,1913,2019,28
Passing Yards,28,6,1767,2020,28
Passing Yards Allowed,28,0,2323,2019,28
Passing Yards Allowed,28,1,2363,2015,28
Passing Yards Allowed,28,2,2368,2017,28
Passing Yards Allowed,28,3,2374,2016,28
Passing Yards Allowed,28,4,2434,2018,28
Passing Yards Allowed,28,5,2647,2020,28
Passing Yards Allowed,28,6,2759,2014,28
Rushing Yards,28,0,1422,2020,28
Rushing Yards,28,1,1295,2019,28
Rushing Yards,28,2,1206,2014,28
Rushing Yards,28,3,1197,2015,28
Rushing Yards,28,4,1171,2016,28
Rushing Yards,28,5,1088,2018,28
Rushing Yards,28,6,870,2017,28
Rushing Yards Allowed,28,0,761,2014,28
Rushing Yards Allowed,28,1,925,2016,28
Rushing Yards Allowed,28,2,953,2015,28
Rushing Yards Allowed,28,3,975,2020,28
Rushing Yards Allowed,28,4,1021,2019,28
Rushing Yards Allowed,28,5,1074,2017,28
Rushing Yards Allowed,28,6,1110,2018,28
Total Yards,28,0,3517,2014,28
Total Yards,28,1,3517,2016,28
Total Yards,28,2,3443,2018,28
Total Yards,28,3,3407,2015,28
Total Yards,28,4,3369,2017,28
Total Yards,28,5,3208,2019,28
Total Yards,28,6,3190,2020,28
Total Yards Allowed,28,0,3299,2016,28
Total Yards Allowed,28,1,3316,2015,28
Total Yards Allowed,28,2,3345,2019,28
Total Yards Allowed,28,3,3443,2017,28
Total Yards Allowed,28,4,3520,2014,28
Total Yards Allowed,28,5,3545,2018,28
Total Yards Allowed,28,6,3622,2020,28
Pass Attempts,28,0,342,2017,28
Pass Attempts,28,1,340,2018,28
Pass Attempts,28,2,333,2016,28
Pass Attempts,28,3,326,2014,28
Pass Attempts,28,4,313,2020,28
Pass Attempts,28,5,296,2019,28
Pass Attempts,28,6,286,2015,28
Rush Attempts,28,0,338,2015,28
Rush Attempts,28,1,329,2020,28
Rush Attempts,28,2,299,2019,28
Rush Attempts,28,3,294,2014,28
Rush Attempts,28,4,288,2018,28
Rush Attempts,28,5,281,2016,28
Rush Attempts,28,6,270,2017,28
Points Scored,29,0,280,2014,29
Points Scored,29,1,264,2020,29
Points Scored,29,2,239,2017,29
Points Scored,29,3,220,2015,29
Points Scored,29,4,211,2018,29
Points Scored,29,5,191,2019,29
Points Scored,29,6,161,2016,29
Points Allowed,29,0,175,2015,29
Points Allowed,29,1,176,2014,29
Points Allowed,29,2,179,2016,29
Points Allowed,29,3,199,2017,29
Points Allowed,29,4,210,2018,29
Points Allowed,29,5,211,2020,29
Points Allowed,29,6,271,2019,29
Passing Yards,29,0,2934,2014,29
Passing Yards,29,1,2786,2019,29
Passing Yards,29,2,2555,2020,29
Passing Yards,29,3,2450,2015,29
Passing Yards,29,4,2354,2017,29
Passing Yards,29,5,2243,2018,29
Passing Yards,29,6,2200,2016,29
Passing Yards Allowed,29,0,2057,2015,29
Passing Yards Allowed,29,1,2175,2016,29
Passing Yards Allowed,29,2,2298,2017,29
Passing Yards Allowed,29,3,2361,2019,29
Passing Yards Allowed,29,4,2400,2014,29
Passing Yards Allowed,29,5,2405,2018,29
Passing Yards Allowed,29,6,2880,2020,29
Rushing Yards,29,0,1254,2020,29
Rushing Yards,29,1,1103,2015,29
Rushing Yards,29,2,1078,2017,29
Rushing Yards,29,3,1012,2018,29
Rushing Yards,29,4,837,2014,29
Rushing Yards,29,5,823,2016,29
Rushing Yards,29,6,483,2019,29
Rushing Yards Allowed,29,0,875,2020,29
Rushing Yards Allowed,29,1,906,2018,29
Rushing Yards Allowed,29,2,918,2016,29
Rushing Yards Allowed,29,3,1013,2017,29
Rushing Yards Allowed,29,4,1106,2019,29
Rushing Yards Allowed,29,5,1165,2014,29
Rushing Yards Allowed,29,6,1166,2015,29
Total Yards,29,0,3810,2020,29
Total Yards,29,1,3771,2014,29
Total Yards,29,2,3553,2015,29
Total Yards,29,3,3432,2017,29
Total Yards,29,4,3269,2019,29
Total Yards,29,5,3256,2018,29
Total Yards,29,6,3023,2016,29
Total Yards Allowed,29,0,3093,2016,29
Total Yards Allowed,29,1,3224,2015,29
Total Yards Allowed,29,2,3311,2018,29
Total Yards Allowed,29,3,3312,2017,29
Total Yards Allowed,29,4,3468,2019,29
Total Yards Allowed,29,5,3565,2014,29
Total Yards Allowed,29,6,3755,2020,29
Pass Attempts,29,0,410,2019,29
Pass Attempts,29,1,360,2018,29
Pass Attempts,29,2,353,2016,29
Pass Attempts,29,3,352,2014,29
Pass Attempts,29,4,336,2017,29
Pass Attempts,29,5,332,2020,29
Pass Attempts,29,6,328,2015,29
Rush Attempts,29,0,301,2015,29
Rush Attempts,29,1,286,2020,29
Rush Attempts,29,2,273,2017,29
Rush Attempts,29,3,256,2016,29
Rush Attempts,29,4,255,2014,29
Rush Attempts,29,5,251,2018,29
Rush Attempts,29,6,185,2019,29
Points Scored,30,0,243,2016,30
Points Scored,30,1,232,2020,30
Points Scored,30,2,180,2018,30
Points Scored,30,3,178,2019,30
Points Scored,30,4,165,2017,30
Points Scored,30,5,114,2014,30
Points Scored,30,6,94,2015,30
Points Allowed,30,0,192,2020,30
Points Allowed,30,1,238,2016,30
Points Allowed,30,2,242,2017,30
Points Allowed,30,3,245,2014,30
Points Allowed,30,4,258,2018,30
