Year,Game_ID,Week,Visitor_Score,Visitor_Team,Home_Score,Home_Team,Attendance,Weather,Temperature,Wind,Visitor_Quarterback,Home_Quarterback,Visitor_Running_Back,Home_Running_Back,Visitor_Receiver,Home_Receiver,Visitor_QB_Pass_Attempts,Visitor_QB_Completions,Visitor_QB_Passing_Yardage,Home_QB_Pass_Attempts,Home_QB_Completions,Home_QB_Passing_Yardage,Visiting_Leader_Rushes,Visiting_Leader_Rushing_Yardage,Home_Leader_Rushes,Home_Leader_Rushing_Yardage,Visiting_Leader_Receptions,Visiting_Leader_Receiving_Yardage,Home_Leader_Receptions,Home_Leader_Receiving_Yardage
2017,89,Reg. Season Week 2,23,14,13,27,69700,Sunny,79,1,898,53,1700,1532,1517,4215,44,25,253,42,20,204,18,63,9,33,4,97,5,65
2017,90,Reg. Season Week 2,45,19,10,1,59800,Sunny,73,2,112,1654,1740,4092,325,493,21,13,200,30,20,266,17,152,16,87,3,106,6,121
2017,91,Reg. Season Week 2,23,17,13,16,66100,Sunny,57,1,29,154,1788,2427,1830,599,32,25,238,36,22,213,17,85,10,51,8,74,5,46
2017,92,Reg. Season Week 2,45,18,30,13,63900,Rain,70,4,1557,73,2459,1797,811,3444,35,25,418,41,31,336,7,33,16,53,5,142,10,119
2017,93,Reg. Season Week 2,17,23,22,7,57600,Sunny,64,9,142,648,142,1604,1089,4217,48,23,300,32,18,194,5,38,14,31,9,111,5,44
2017,94,Reg. Season Week 2,38,28,15,25,66200,Sunny,70,8,3211,28,1739,734,3361,4231,23,14,153,20,11,116,7,55,14,56,6,62,7,79
2017,95,Reg. Season Week 2,24,29,31,20,70000,Rain,65,6,104,1662,4090,731,1644,1850,54,37,376,34,22,371,17,125,10,42,9,141,9,152
2017,96,Reg. Season Week 3,29,1,24,7,60400,Sunny,63,7,1654,648,4092,1604,1216,4217,44,26,349,35,20,272,23,94,17,78,7,68,8,104
2017,97,Reg. Season Week 3,17,2,24,20,70000,Sunny,62,9,741,1662,3284,731,5050,731,58,30,251,30,21,303,3,25,22,93,8,94,7,86
2017,98,Reg. Season Week 3,27,4,33,18,67700,Sunny,81,6,363,1557,754,1762,1799,811,36,25,333,36,27,307,14,75,19,83,9,109,9,125
2017,99,Reg. Season Week 3,20,30,27,23,54600,Sunny,68,8,3242,142,1601,3256,3282,3427,42,22,247,29,21,222,6,17,28,111,3,54,8,105
2017,100,Reg. Season Week 3,24,8,20,11,59700,Sunny,81,4,1480,200,1109,200,4262,405,39,22,330,45,24,317,16,64,6,45,5,87,6,164
2017,101,Reg. Season Week 3,41,10,38,0,66800,Sunny,84,2,1006,1536,718,1864,4275,260,34,24,367,29,22,369,13,57,17,72,9,170,6,175
2017,102,Reg. Season Week 3,16,31,42,19,70000,Sunny,59,5,1344,112,1344,1740,771,1716,39,20,203,34,25,375,7,34,23,91,6,85,7,191
2017,103,Reg. Season Week 3,31,12,35,3,67800,Sunny,58,1,1138,1488,699,477,5074,571,46,35,379,31,19,279,11,43,25,147,10,141,6,130
2017,104,Reg. Season Week 3,23,13,30,28,67500,Sunny,63,3,73,3211,1797,1739,1151,714,45,27,281,27,22,245,11,41,21,103,6,85,5,82
2017,105,Reg. Season Week 3,35,14,10,6,69500,Sunny,83,1,898,1441,1567,1808,4153,5068,41,26,276,36,22,253,17,71,13,34,8,111,7,83
2017,106,Reg. Season Week 3,16,15,21,26,57700,Sunny,49,4,177,185,1550,1220,377,1730,36,24,241,41,31,284,11,36,17,47,6,63,7,87
2017,107,Reg. Season Week 3,27,16,20,22,64800,Sunny,75,3,154,3245,2427,3245,1586,954,29,19,249,49,25,229,17,43,7,41,7,137,5,74
2017,108,Reg. Season Week 3,7,21,20,9,64600,Sunny,58,7,1092,562,1092,3296,1752,287,35,22,220,34,24,248,3,14,9,52,6,89,3,60
2017,109,Reg. Season Week 3,23,25,27,27,68100,Rain,76,12,1323,53,4905,1532,238,4215,36,19,176,37,20,329,9,28,13,49,6,53,11,178
2017,110,Reg. Season Week 3,23,24,16,17,59300,Sunny,78,8,3207,29,1837,1788,1280,1877,21,18,170,44,27,213,21,96,13,107,6,37,9,96
2017,111,Reg. Season Week 3,10,29,38,5,60800,Sunny,68,3,104,1896,4090,4921,425,2538,46,22,207,20,18,194,7,25,25,56,5,57,6,93
2017,112,Reg. Season Week 4,31,2,17,11,56600,Sunny,64,1,741,4047,917,3278,1546,1637,26,20,172,19,14,127,14,80,3,38,4,61,3,67
2017,113,Reg. Season Week 4,26,3,20,14,70000,Sunny,67,10,1488,898,477,1700,366,4153,42,27,319,42,27,299,23,99,13,39,10,153,9,145
2017,114,Reg. Season Week 4,19,5,34,4,61300,Sunny,72,11,1896,363,4921,1449,2521,1022,45,12,77,39,23,212,11,32,25,63,2,32,8,103
2017,115,Reg. Season Week 4,34,6,27,12,59100,Sunny,67,1,1441,1138,1845,1138,611,779,41,28,384,49,23,215,13,72,4,15,5,116,6,70
2017,116,Reg. Season Week 4,9,9,38,17,60200,Sunny,72,2,562,29,3296,1788,452,1830,43,26,212,34,28,283,5,44,15,69,7,58,6,96
2017,117,Reg. Season Week 4,31,10,23,15,65900,Sunny,69,3,1006,177,1938,1854,4275,862,32,19,297,44,27,268,8,52,11,60,5,98,9,111
2017,118,Reg. Season Week 4,27,31,14,22,61100,Rain,54,14,1344,3245,3308,1940,771,569,23,17,231,49,21,257,25,138,6,50,9,104,8,87
2017,119,Reg. Season Week 4,21,19,41,13,64600,Rain,52,8,112,73,3307,1797,1602,1183,43,29,317,32,26,365,2,91,17,66,5,91,9,210
2017,120,Reg. Season Week 4,20,18,45,0,66800,Sunny,76,2,1557,1536,1762,1864,811,842,45,28,344,23,16,205,18,100,16,82,10,172,5,104
2017,121,Reg. Season Week 4,27,20,3,16,70000,Rain,50,12,1662,154,731,3305,1850,599,39,24,292,30,18,142,16,66,12,53,9,132,5,57
2017,122,Reg. Season Week 4,13,25,23,26,59600,Sunny,84,4,28,185,28,1220,712,1730,36,26,255,37,24,263,4,29,16,51,7,97,6,73
2017,123,Reg. Season Week 4,20,24,21,29,70000,Sunny,53,7,3207,104,1837,4090,1280,945,37,19,171,43,30,308,23,73,15,65,7,71,6,97
2017,124,Reg. Season Week 4,19,27,16,1,59800,Sunny,73,3,53,1654,1532,4092,4215,493,37,22,231,37,24,227,14,59,12,33,4,58,6,77
2017,125,Reg. Season Week 4,22,28,20,30,60100,Sunny,51,4,3211,3242,1739,1601,547,3415,27,20,187,40,32,310,20,66,16,68,9,102,5,75
2017,126,Reg. Season Week 5,16,0,14,7,61400,Sunny,73,1,1536,648,1864,1604,260,614,27,21,173,37,23,258,20,90,15,69,3,58,8,123
2017,127,Reg. Season Week 5,13,1,24,4,63500,Sunny,54,3,1654,363,4092,1449,1216,1799,30,18,131,28,20,209,20,74,17,37,8,66,3,60
2017,128,Reg. Season Week 5,33,3,14,8,68700,Sunny,35,19,1488,1480,477,1109,571,533,36,21,244,36,25,328,16,74,11,77,11,149,6,96
2017,129,Reg. Season Week 5,10,6,33,2,67500,Sunny,53,10,1441,741,1808,917,5068,5050,55,23,331,23,13,146,12,15,24,175,9,172,5,59
2017,130,Reg. Season Week 5,20,30,13,12,56500,Sunny,86,8,3242,1138,1601,699,3415,5074,40,29,342,42,19,203,17,89,13,51,5,93,9,79
2017,131,Reg. Season Week 5,33,13,27,20,70000,Sunny,73,0,73,1662,1797,1662,3444,1562,29,23,318,34,24,319,17,77,8,67,8,127,9,161
2017,132,Reg. Season Week 5,20,14,23,23,63000,Sunny,71,9,898,142,1700,3256,187,1248,47,25,271,30,20,204,11,33,24,76,6,80,4,63
2017,133,Reg. Season Week 5,23,16,31,19,70000,Rain,78,4,154,112,3305,1740,599,1740,46,29,392,34,20,307,13,34,22,69,8,130,5,110
2017,134,Reg. Season Week 5,13,17,50,10,70000,Sunny,43,8,29,1006,1788,1938,1877,4275,33,18,229,35,23,292,9,39,22,67,3,134,5,90
2017,135,Reg. Season Week 5,31,21,23,24,66600,Sunny,42,7,1092,3207,459,1837,1317,1295,29,24,307,33,18,226,14,42,14,38,7,135,9,115
2017,136,Reg. Season Week 5,3,22,27,11,52300,Sunny,78,7,3245,200,3245,1637,4247,2556,40,19,199,25,15,185,6,34,26,168,5,87,3,57
2017,137,Reg. Season Week 5,41,26,24,18,68900,Sunny,45,1,185,1557,1220,1762,1730,811,33,28,305,57,33,351,8,54,14,60,8,129,9,134
2017,138,Reg. Season Week 5,0,27,20,15,64600,Rain,33,15,53,177,53,1550,1276,377,34,17,142,35,20,151,5,46,18,44,4,31,3,44
2017,139,Reg. Season Week 5,16,29,6,25,64000,Rain,70,9,104,28,4090,4886,1644,238,19,15,124,40,27,258,23,87,3,64,4,39,11,110
2017,140,Reg. Season Week 6,37,0,31,21,69700,Sunny,54,0,1536,1092,1864,4935,1864,1752,24,20,273,29,21,278,22,116,13,37,5,90,7,105
2017,141,Reg. Season Week 6,41,2,24,28,70000,Sunny,50,4,741,3211,917,4075,5050,547,26,22,250,36,27,374,21,80,5,27,7,124,5,134
2017,142,Reg. Season Week 6,27,3,34,20,70000,Sunny,62,6,1488,1662,477,1662,366,1850,43,24,349,29,21,216,12,49,9,89,9,173,5,126
2017,143,Reg. Season Week 6,16,5,17,9,61500,Sunny,70,12,1896,562,4921,4907,1639,287,42,19,151,46,25,340,19,129,9,24,5,44,5,144
2017,144,Reg. Season Week 6,13,6,16,22,56800,Sunny,58,5,1441,3245,1808,3245,5068,4247,27,19,164,43,25,295,14,74,6,56,5,62,7,119
2017,145,Reg. Season Week 6,14,30,41,31,64200,Sunny,86,3,3242,1344,3282,3308,3415,3447,32,17,134,27,22,202,8,35,18,127,3,45,6,76
2017,146,Reg. Season Week 6,16,7,37,18,67000,Sunny,63,2,648,1557,648,2459,614,811,35,24,266,28,21,287,6,51,8,104,7,85,7,106
2017,147,Reg. Season Week 6,26,8,30,14,70000,Sunny,69,6,1480,898,1109,1700,533,187,45,26,331,49,29,299,14,49,10,78,7,139,5,90
2017,148,Reg. Season Week 6,38,10,28,4,69300,Sunny,62,3,1006,363,718,4056,4275,3423,36,25,312,28,16,347,22,63,3,35,8,109,1,84
2017,149,Reg. Season Week 6,10,11,31,12,57900,Sunny,58,5,200,1138,1637,1945,405,779,21,12,97,38,20,218,12,42,14,69,6,48,4,48
2017,150,Reg. Season Week 6,34,15,10,1,56900,Rain,51,3,177,1654,177,925,377,1216,38,25,288,43,22,217,6,39,10,75,6,91,4,47
2017,151,Reg. Season Week 6,27,19,13,23,65000,Sunny,74,7,112,142,1740,3256,1716,1089,34,29,361,28,18,260,26,136,12,65,9,125,4,55
2017,152,Reg. Season Week 6,10,17,34,27,68900,Stormy,89,24,29,53,1788,1532,1788,1532,41,24,279,26,20,168,13,48,20,64,6,102,6,75
2017,153,Reg. Season Week 6,20,26,23,29,70000,Sunny,53,3,185,104,1220,4090,3459,1644,31,18,159,33,23,272,12,52,22,68,7,79,9,125
2017,154,Reg. Season Week 7,30,0,14,24,65200,Sunny,45,2,2394,3207,4891,1837,842,354,21,17,260,35,20,239,11,48,21,102,6,81,5,58
2017,155,Reg. Season Week 7,16,1,13,10,70000,Sunny,32,2,1654,1006,4092,1006,493,4275,31,19,229,43,21,209,24,75,5,25,5,95,8,83
2017,156,Reg. Season Week 7,10,4,24,15,65300,Sunny,26,0,363,177,4056,1550,4165,377,38,19,200,26,19,187,7,28,30,131,2,56,6,110
2017,157,Reg. Season Week 7,6,30,32,2,70000,Sunny,62,7,3242,741,1601,917,4278,5050,39,27,218,34,17,204,8,24,15,51,11,94,6,107
2017,158,Reg. Season Week 7,26,8,12,23,63000,Sunny,74,9,1480,142,1109,3256,533,915,34,22,269,37,20,211,23,121,15,74,7,83,3,69
2017,159,Reg. Season Week 7,3,11,30,6,63300,Sunny,68,12,200,1441,1637,1845,405,1673,20,10,101,25,22,222,9,59,28,137,5,68,6,91
2017,160,Reg. Season Week 7,20,12,27,22,61800,Sunny,35,10,1138,3245,1945,3245,779,954,42,28,254,33,28,267,1,80,8,70,9,71,9,118
2017,161,Reg. Season Week 7,25,16,26,13,67100,Sunny,71,5,154,73,3305,1797,1586,1183,30,20,171,31,21,315,16,58,11,48,3,77,7,100
2017,162,Reg. Season Week 7,33,17,27,5,57900,Sunny,56,3,29,1896,1788,686,1877,1639,42,28,388,44,26,212,23,43,21,63,5,95,8,114
2017,163,Reg. Season Week 7,32,20,40,19,70000,Rain,69,6,1662,112,1662,1740,1850,1602,35,25,313,21,16,295,10,67,25,165,10,178,5,141
2017,164,Reg. Season Week 7,14,21,17,29,70000,Sunny,60,5,1092,104,4935,4090,1752,945,34,21,217,24,20,193,11,66,26,83,4,81,4,71
2017,165,Reg. Season Week 7,27,25,14,7,58400,Sunny,64,4,28,648,4905,1604,238,747,33,26,251,32,20,204,24,117,6,31,7,66,3,60
2017,166,Reg. Season Week 7,17,27,23,9,66100,Sunny,69,0,53,562,1532,4907,4215,452,36,19,192,39,27,297,9,54,20,56,5,58,12,176
2017,167,Reg. Season Week 7,31,28,37,31,70000,Sunny,64,10,3211,1344,1739,3308,547,771,49,29,307,30,26,235,10,45,13,132,8,97,6,77
2017,168,Reg. Season Week 8,17,4,27,17,59500,Sunny,64,5,363,29,1449,1788,1799,321,46,25,258,26,20,331,11,31,24,49,9,88,7,166
2017,169,Reg. Season Week 8,31,6,16,31,69100,Sunny,86,3,1441,1344,1845,3308,1673,3447,28,24,233,43,24,322,16,75,12,47,3,72,8,152
2017,170,Reg. Season Week 8,13,7,16,26,58600,Sunny,61,3,648,185,1604,1220,4217,1605,39,22,187,31,20,170,11,58,21,92,5,68,4,74
2017,171,Reg. Season Week 8,24,9,0,1,59700,Rain,80,0,562,1654,3296,4092,452,277,34,20,158,43,23,263,15,52,11,53,8,66,6,65
2017,172,Reg. Season Week 8,34,11,21,30,55100,Rain,37,4,4047,2407,1637,1601,1637,605,33,26,266,24,13,84,27,67,3,52,5,113,5,76
2017,173,Reg. Season Week 8,24,12,21,2,70000,Sunny,37,2,1138,3204,699,917,779,5050,40,22,260,22,16,192,12,50,25,102,8,122,9,119
2017,174,Reg. Season Week 8,13,13,38,14,70000,Sunny,92,6,73,898,913,1567,1183,1544,28,21,134,31,24,358,10,35,12,47,3,37,10,165
2017,175,Reg. Season Week 8,15,15,20,5,60800,Sunny,33,11,177,1896,1550,4921,862,1639,30,21,243,27,13,225,20,64,16,55,8,98,5,135
2017,176,Reg. Season Week 8,16,16,23,8,66700,Sunny,62,7,154,1480,154,1397,3305,4262,35,16,125,28,19,173,7,69,5,61,5,31,4,66
2017,177,Reg. Season Week 8,6,18,37,21,69700,Sunny,62,1,1557,1092,2459,459,353,1752,44,26,246,28,19,228,9,69,15,52,2,61,5,105
2017,178,Reg. Season Week 8,31,22,27,28,66800,Rain,53,8,3245,3211,3245,1739,569,547,31,21,246,42,29,288,4,41,21,103,11,135,12,170
2017,179,Reg. Season Week 8,28,23,31,3,67600,Sunny,39,9,142,1488,3256,477,494,366,27,15,205,36,21,292,16,63,23,80,2,52,7,137
2017,180,Reg. Season Week 8,37,24,17,25,61800,Rain,47,5,3207,28,1837,4905,354,238,17,12,299,37,21,318,29,117,10,36,3,121,7,196
2017,181,Reg. Season Week 8,36,29,3,0,70000,Rain,68,9,104,3209,4090,4891,1644,260,25,19,174,23,12,85,20,97,8,72,5,96,5,37
2017,182,Reg. Season Week 9,23,1,22,5,57800,Sunny,31,8,1654,1896,4092,4921,493,3395,41,31,265,36,19,150,19,81,20,108,13,115,4,43
2017,183,Reg. Season Week 9,3,4,30,9,65300,Sunny,52,6,363,562,754,3296,1606,703,19,7,70,35,24,260,15,27,14,52,2,34,7,107
2017,184,Reg. Season Week 9,33,7,3,24,60000,Sunny,60,7,648,3207,1604,1555,614,354,28,18,198,21,12,156,11,36,8,41,5,81,4,64
2017,185,Reg. Season Week 9,20,8,31,13,69000,Sunny,37,10,1480,73,1109,913,4262,1183,35,19,288,40,33,370,9,44,11,70,4,123,12,153
2017,186,Reg. Season Week 9,41,10,13,27,70000,Rain,56,6,1006,53,718,3286,4275,4248,33,23,310,12,3,62,11,63,15,63,8,141,3,32
2017,187,Reg. Season Week 9,24,31,17,2,70000,Sunny,66,0,1344,1925,3308,917,771,742,20,18,183,42,20,186,10,39,17,89,5,55,5,61
2017,188,Reg. Season Week 9,31,14,23,20,70000,Sunny,74,1,898,1662,1700,731,1544,1562,42,34,346,36,25,328,18,51,11,84,12,133,6,111
2017,189,Reg. Season Week 9,37,15,16,17,63100,Sunny,50,5,177,29,1550,1788,4991,1830,24,18,219,47,27,242,20,123,6,25,4,83,8,94
2017,190,Reg. Season Week 9,7,19,33,3,70000,Sunny,46,9,112,1488,1740,477,1716,366,35,26,285,40,24,304,5,11,15,84,6,87,7,98
2017,191,Reg. Season Week 9,43,18,10,25,64000,Sunny,59,4,1557,28,1762,734,811,238,37,26,341,27,19,181,9,42,12,46,6,115,5,55
2017,192,Reg. Season Week 9,34,21,21,26,65800,Sunny,54,1,1092,185,459,1220,1752,3459,24,16,277,40,25,286,11,49,15,93,5,137,7,108
2017,193,Reg. Season Week 9,14,22,27,30,55100,Sunny,62,11,3245,3242,412,1601,954,566,36,16,144,28,24,271,7,21,14,106,3,32,4,74
2017,194,Reg. Season Week 9,15,23,3,16,61100,Sunny,37,5,142,154,3256,3305,1089,524,28,15,217,27,12,80,23,97,21,80,6,103,1,26
2017,195,Reg. Season Week 9,31,28,28,12,62200,Stormy,70,24,3211,1138,1739,1138,547,5074,39,29,319,32,19,159,28,83,4,43,7,115,4,76
2017,196,Reg. Season Week 10,17,2,10,22,67400,Rain,40,3,1925,3245,3284,3245,1375,569,23,17,207,36,20,220,11,69,5,33,5,98,7,68
2017,197,Reg. Season Week 10,10,5,23,27,68600,Sunny,60,7,1896,53,4921,3286,1639,1104,41,20,169,28,17,130,15,15,9,33,8,73,5,43
2017,198,Reg. Season Week 10,27,8,30,19,70000,Sunny,62,6,1480,112,1109,1740,533,325,30,19,248,47,27,313,15,92,16,135,5,73,3,89
2017,199,Reg. Season Week 10,13,9,16,10,70000,Rain,41,3,562,1006,1616,1006,703,4275,31,15,119,50,30,324,14,42,6,48,8,74,7,95
2017,200,Reg. Season Week 10,38,31,24,11,59700,Sunny,45,9,1344,4047,3308,1637,5002,1529,33,27,267,40,24,269,14,82,19,72,5,76,5,84
2017,201,Reg. Season Week 10,30,13,23,3,70000,Sunny,39,7,73,1488,1797,477,1183,571,35,28,257,44,26,305,14,73,14,41,9,98,8,102
2017,202,Reg. Season Week 10,27,14,17,16,68400,Snow,33,14,1221,154,1567,154,1254,3448,42,30,189,46,25,190,14,71,7,31,7,70,3,67
2017,203,Reg. Season Week 10,31,17,38,1,58800,Rain,52,0,29,1654,1788,4092,1830,493,30,23,300,36,24,333,11,42,23,97,8,109,9,154
2017,204,Reg. Season Week 10,13,23,35,20,70000,Rain,72,3,142,1662,3256,731,1248,1850,39,16,169,25,17,251,14,54,19,76,5,75,3,104
2017,205,Reg. Season Week 10,28,25,41,21,69500,Sunny,43,10,28,1092,4905,4935,712,1752,33,24,246,28,19,181,14,67,22,93,6,105,6,59
2017,206,Reg. Season Week 10,21,24,23,18,68900,Sunny,61,2,3207,1557,1837,1762,354,811,36,23,293,48,30,381,27,91,14,43,9,114,8,127
2017,207,Reg. Season Week 10,0,26,19,0,69300,Sunny,54,1,185,1536,1220,1864,1605,4255,45,26,205,19,17,207,10,55,27,125,4,43,5,103
2017,208,Reg. Season Week 10,25,28,13,6,70000,Rain,58,3,3211,1441,1739,4920,547,645,38,27,225,54,28,343,18,115,6,45,9,116,5,162
2017,209,Reg. Season Week 10,34,29,11,7,63600,Rain,51,16,104,648,4090,1604,945,614,30,20,225,21,13,77,22,120,8,37,9,99,3,46
2017,210,Reg. Season Week 11,27,3,14,16,68600,Sunny,54,4,1488,154,477,3305,366,1586,23,15,187,37,22,199,18,84,8,39,5,93,3,54
2017,211,Reg. Season Week 11,17,30,23,6,63900,Snow,34,11,3242,1441,1601,1845,3282,5068,40,19,125,45,30,234,9,47,13,29,4,39,8,74
2017,212,Reg. Season Week 11,24,8,17,20,70000,Rain,53,6,1480,1662,1109,1662,1770,731,24,17,301,37,30,344,17,63,8,70,5,105,7,108
2017,213,Reg. Season Week 11,20,9,27,15,69500,Sunny,51,8,562,177,1616,1550,703,862,52,32,375,33,19,209,12,46,13,59,10,139,6,66
2017,214,Reg. Season Week 11,16,10,20,5,64800,Sunny,44,1,1006,1896,1938,686,4275,3395,42,25,285,26,21,182,10,55,8,47,9,168,5,54
2017,215,Reg. Season Week 11,24,12,12,31,70000,Sunny,62,2,1138,1344,699,3272,1819,771,33,18,187,46,26,243,14,41,6,39,6,52,7,127
2017,216,Reg. Season Week 11,9,13,27,23,62200,Rain,54,8,73,142,1797,3256,1183,1248,21,13,157,20,17,167,13,33,24,115,6,86,4,48
2017,217,Reg. Season Week 11,34,19,31,14,70000,Sunny,68,4,112,898,1740,1700,4246,187,41,30,382,43,30,394,24,146,10,70,7,131,3,129
2017,218,Reg. Season Week 11,24,18,31,29,70000,Sunny,46,7,1557,104,1762,4090,811,945,48,25,388,33,24,250,11,34,19,124,7,176,8,176
2017,219,Reg. Season Week 11,34,21,24,7,63600,Rain,66,5,1092,648,459,648,1752,1604,45,31,454,40,18,288,6,31,7,55,8,192,2,69
2017,220,Reg. Season Week 11,9,25,36,0,68900,Sunny,61,9,28,1536,4905,1864,238,842,31,21,189,25,19,145,9,32,23,187,9,73,5,47
2017,221,Reg. Season Week 11,26,24,21,26,59300,Rain,65,13,3207,185,1837,2420,1295,1730,26,15,216,52,33,328,26,77,9,25,7,157,8,90
2017,222,Reg. Season Week 11,13,27,40,4,65600,Rain,52,3,53,363,3286,1449,1276,1022,20,11,147,28,22,227,10,32,17,43,3,68,6,69
2017,223,Reg. Season Week 11,0,28,7,11,58900,Sunny,52,3,3211,200,4075,1637,1593,405,36,25,195,29,21,175,12,13,18,75,7,61,8,59
2017,224,Reg. Season Week 12,10,0,7,12,64500,Sunny,56,10,1536,1138,1864,699,4255,4236,32,17,172,28,17,120,29,123,21,62,5,48,3,21
2017,225,Reg. Season Week 12,23,2,37,9,68500,Sunny,23,2,741,562,917,1616,5050,452,39,20,149,38,18,249,18,74,21,137,9,64,9,134
2017,226,Reg. Season Week 12,31,3,20,17,66400,Sunny,49,2,1488,29,3289,3267,366,1877,31,22,304,41,28,309,15,60,4,30,5,99,9,131
2017,227,Reg. Season Week 12,19,4,17,14,70000,Sunny,70,3,363,898,1449,1700,1022,1544,36,26,416,37,26,283,13,20,15,20,9,189,9,151
2017,228,Reg. Season Week 12,10,5,27,30,55100,Sunny,30,7,1896,3242,4921,3282,1639,3415,36,16,120,31,17,183,23,91,17,59,2,41,6,86
2017,229,Reg. Season Week 12,14,11,19,26,59000,Rain,47,7,4047,185,4047,1220,2556,1846,32,20,189,33,22,206,6,46,24,81,2,57,3,61
2017,230,Reg. Season Week 12,10,13,3,21,70000,Sunny,62,0,73,1092,1797,1092,1183,1317,31,20,191,36,23,224,22,110,4,23,9,82,5,50
2017,231,Reg. Season Week 12,16,15,27,6,70000,Sunny,32,8,177,1441,177,1845,3409,1673,44,25,221,35,21,202,5,41,16,56,7,80,4,57
2017,232,Reg. Season Week 12,14,16,40,1,59700,Sunny,49,7,154,1654,3305,4092,3411,493,30,18,249,34,23,284,12,47,17,204,3,95,7,112
2017,233,Reg. Season Week 12,28,18,27,8,68400,Sunny,65,10,1557,1480,1762,1109,953,533,30,24,277,38,28,383,21,95,20,54,7,93,8,140
2017,234,Reg. Season Week 12,24,20,10,7,62000,Sunny,57,6,1662,648,731,1604,1562,614,33,23,251,27,11,148,24,94,7,61,9,114,3,79
2017,235,Reg. Season Week 12,13,22,33,10,70000,Sunny,21,4,3245,1006,1940,1938,569,3467,41,22,197,35,23,265,9,50,19,63,8,72,6,93
2017,236,Reg. Season Week 12,27,25,28,31,70000,Rain,73,3,28,1344,734,3308,238,1168,38,26,277,45,30,368,15,58,12,63,8,107,5,105
2017,237,Reg. Season Week 12,17,24,30,28,69000,Sunny,39,12,3207,3211,1837,4075,1295,547,36,19,200,31,24,261,16,95,19,70,7,84,10,116
2017,238,Reg. Season Week 12,17,27,24,19,70000,Sunny,58,4,53,112,1532,1740,1104,1716,23,14,166,18,12,75,20,48,27,231,5,96,2,31
2017,239,Reg. Season Week 12,16,29,19,23,66600,Sunny,49,0,104,142,4090,3256,945,1089,38,22,220,31,18,234,17,67,19,34,6,84,8,95
2017,240,Reg. Season Week 13,31,0,21,4,68200,Sunny,61,0,1536,363,1864,363,842,1799,25,20,249,35,23,165,11,74,7,43,6,66,6,91
2017,241,Reg. Season Week 13,14,3,23,30,64400,Sunny,46,10,1488,3242,3289,3282,366,3415,28,15,143,32,25,215,13,80,14,101,4,50,9,101
2017,242,Reg. Season Week 13,10,5,13,24,60900,Sunny,47,3,1896,3207,4921,1837,4921,1837,37,18,144,28,17,153,23,82,31,108,5,53,4,43
2017,243,Reg. Season Week 13,29,6,24,13,68500,Sunny,26,1,1441,73,1808,1797,5068,1183,32,17,120,38,26,304,17,66,12,37,6,59,10,148
2017,244,Reg. Season Week 13,9,7,33,15,65300,Rain,46,16,648,177,4972,1550,614,862,37,18,154,43,23,230,3,34,23,164,6,67,7,104
2017,245,Reg. Season Week 13,16,9,13,25,62400,Sunny,63,4,562,28,1616,4905,452,238,46,27,349,30,21,199,15,67,19,43,11,187,5,60
2017,246,Reg. Season Week 13,41,11,26,16,58200,Sunny,46,4,4047,154,1637,3305,1529,599,24,17,279,37,24,320,21,37,11,57,6,84,8,171
2017,247,Reg. Season Week 13,28,19,38,2,70000,Sunny,45,1,112,741,1740,917,1716,742,41,26,322,39,27,282,16,67,12,70,7,118,7,105
2017,248,Reg. Season Week 13,14,17,44,29,70000,Sunny,32,1,29,104,1788,4090,1830,945,38,24,250,24,15,156,10,52,22,84,4,63,4,59
2017,249,Reg. Season Week 13,38,18,45,10,70000,Sunny,35,10,1557,1006,1762,718,811,4275,43,33,465,37,28,409,8,56,16,56,14,228,7,141
2017,250,Reg. Season Week 13,23,20,24,31,70000,Sunny,45,4,1662,1344,731,3308,1562,3447,22,15,159,31,21,278,20,103,22,173,5,55,6,74
2017,251,Reg. Season Week 13,17,22,34,8,62600,Sunny,19,21,3245,1480,412,1397,569,533,51,28,299,26,17,215,10,40,16,71,9,128,4,118
2017,252,Reg. Season Week 13,14,23,24,12,59700,Rain,71,4,142,1138,3256,699,883,4236,37,17,237,41,25,296,18,53,17,70,5,89,4,63
2017,253,Reg. Season Week 13,31,26,24,1,62500,Sunny,58,5,185,1654,632,925,1730,493,44,31,260,28,19,291,17,87,7,67,10,108,6,133
2017,254,Reg. Season Week 13,21,27,35,21,70000,Sunny,29,8,53,1092,1532,4935,1276,1752,25,13,157,32,19,206,20,92,18,111,4,109,7,86
2017,255,Reg. Season Week 13,21,28,13,14,70000,Sunny,65,6,3211,898,1069,2448,1593,187,23,19,193,53,32,291,10,31,11,36,6,91,6,75
2017,256,Reg. Season Week 14,27,1,20,14,70000,Sunny,59,9,1654,898,4092,1567,493,1544,29,22,237,50,31,347,15,50,10,41,7,103,9,142
2017,257,Reg. Season Week 14,21,3,23,27,70000,Sunny,77,3,1488,53,4100,1532,366,4215,35,20,194,35,24,253,14,65,16,47,6,104,6,54
2017,258,Reg. Season Week 14,36,6,13,5,59300,Sunny,43,9,1441,1896,1845,4921,5068,1639,34,21,312,29,11,175,13,96,19,115,8,122,4,132
2017,259,Reg. Season Week 14,3,7,23,13,63300,Sunny,52,3,648,73,4940,1797,1604,1183,33,15,177,33,24,266,2,19,23,86,3,43,7,102
