Category,Team/All_Teams,Place,Player,Record,Team,Year
Passes Defensed,16,17,8110,8,16,2020
Passes Defensed,16,18,1030,7,16,2014
Passes Defensed,16,19,555,7,16,2016
Passes Defensed,16,20,1679,7,16,2019
Passes Defensed,16,21,1438,6,16,2014
Passes Defensed,16,22,1564,6,16,2014
Passes Defensed,16,23,640,6,16,2015
Passes Defensed,16,24,1438,6,16,2015
Passes Defensed,16,25,1412,6,16,2016
Passes Defensed,16,26,4731,6,16,2017
Passes Defensed,16,27,756,6,16,2019
Passes Defensed,16,28,6310,6,16,2020
Passes Defensed,16,29,649,5,16,2014
Passes Defensed,16,30,649,5,16,2015
Passes Defensed,16,31,5633,5,16,2017
Passes Defensed,16,32,597,5,16,2018
Passes Defensed,16,33,4664,5,16,2018
Passes Defensed,16,34,4731,5,16,2018
Passes Defensed,16,35,3964,5,16,2019
Passes Defensed,16,36,4603,5,16,2019
Passes Defensed,16,37,5633,5,16,2020
Passes Defensed,16,38,8104,5,16,2020
Passes Defensed,16,39,1196,4,16,2015
Passes Defensed,16,40,1564,4,16,2015
Passes Defensed,16,41,3095,4,16,2015
Passes Defensed,16,42,3964,4,16,2016
Passes Defensed,16,43,1318,4,16,2017
Passes Defensed,16,44,5493,4,16,2018
Passes Defensed,16,45,1485,4,16,2019
Passes Defensed,16,46,6346,4,16,2020
Passes Defensed,16,47,201,3,16,2014
Passes Defensed,16,48,1412,3,16,2015
Passes Defensed,16,49,4603,3,16,2017
Passes Defensed,16,50,1225,3,16,2019
Passes Defensed,16,51,7237,3,16,2019
Passes Defensed,16,52,7237,3,16,2020
Passes Defensed,16,53,8117,3,16,2020
Passes Defensed,16,54,591,2,16,2014
Passes Defensed,16,55,826,2,16,2014
Passes Defensed,16,56,1412,2,16,2014
Passes Defensed,16,57,591,2,16,2015
Passes Defensed,16,58,1685,2,16,2016
Passes Defensed,16,59,4731,2,16,2016
Passes Defensed,16,60,661,2,16,2017
Passes Defensed,16,61,6346,2,16,2018
Passes Defensed,16,62,1037,2,16,2019
Passes Defensed,16,63,1692,2,16,2019
Passes Defensed,16,64,6346,2,16,2019
Passes Defensed,16,65,640,1,16,2014
Passes Defensed,16,66,1037,1,16,2015
Passes Defensed,16,67,1504,1,16,2016
Passes Defensed,16,68,4664,1,16,2016
Passes Defensed,16,69,1037,1,16,2017
Passes Defensed,16,70,5493,1,16,2017
Passes Defensed,16,71,887,1,16,2018
Passes Defensed,16,72,1037,1,16,2018
Passes Defensed,16,73,3084,1,16,2018
Passes Defensed,16,74,4603,1,16,2018
Passes Defensed,16,75,4734,1,16,2018
Passes Defensed,16,76,1504,1,16,2019
Passes Defensed,16,77,1794,1,16,2019
Passes Defensed,16,78,1225,1,16,2020
Passes Defensed,16,79,6169,1,16,2020
Passes Defensed,16,80,6430,1,16,2020
Punt Return Yards,16,0,1586,433,16,2016
Punt Return Yards,16,1,7466,356,16,2020
Punt Return Yards,16,2,1679,345,16,2019
Punt Return Yards,16,3,1586,343,16,2015
Punt Return Yards,16,4,1586,301,16,2014
Punt Return Yards,16,5,887,203,16,2018
Punt Return Yards,16,6,661,200,16,2017
Punt Return Yards,16,7,309,46,16,2014
Punt Return Yards,16,8,1844,26,16,2016
Punt Return Yards,16,9,5080,20,16,2017
Punt Return Yards,16,10,3448,14,16,2020
Punt Return Yards,16,11,1586,12,16,2020
Punt Return Yards,16,12,1176,11,16,2017
Punt Return Yards,16,13,1718,3,16,2017
Punt Return Yards,16,14,1341,2,16,2019
Punt Return Yards,16,15,928,1,16,2018
Punt Return Yards,16,16,5058,1,16,2020
Punt Return TDs,16,0,1586,1,16,2015
Punt Return TDs,16,1,1679,1,16,2019
Kickoff Return Yards,16,0,3964,935,16,2017
Kickoff Return Yards,16,1,611,920,16,2015
Kickoff Return Yards,16,2,8110,758,16,2020
Kickoff Return Yards,16,3,611,673,16,2014
Kickoff Return Yards,16,4,1485,672,16,2016
Kickoff Return Yards,16,5,3964,661,16,2018
Kickoff Return Yards,16,6,1586,341,16,2016
Kickoff Return Yards,16,7,1679,296,16,2019
Kickoff Return Yards,16,8,3964,272,16,2019
Kickoff Return Yards,16,9,1485,250,16,2014
Kickoff Return Yards,16,10,4731,217,16,2018
Kickoff Return Yards,16,11,4731,159,16,2017
Kickoff Return Yards,16,12,1485,117,16,2015
Kickoff Return Yards,16,13,1586,102,16,2015
Kickoff Return Yards,16,14,1485,98,16,2019
Kickoff Return Yards,16,15,3448,88,16,2020
Kickoff Return Yards,16,16,1586,44,16,2020
Kickoff Return Yards,16,17,713,43,16,2014
Kickoff Return Yards,16,18,599,43,16,2017
Kickoff Return Yards,16,19,3411,40,16,2017
Kickoff Return Yards,16,20,3424,38,16,2016
Kickoff Return Yards,16,21,1341,36,16,2019
Kickoff Return Yards,16,22,5058,29,16,2020
Kickoff Return Yards,16,23,1586,27,16,2014
Kickoff Return Yards,16,24,887,24,16,2018
Kickoff Return Yards,16,25,3448,20,16,2017
Kickoff Return Yards,16,26,673,20,16,2019
Kickoff Return Yards,16,27,1844,19,16,2016
Kickoff Return TDs,16,0,3964,1,16,2017
Points Scored,16,0,3305,158,16,2019
Points Scored,16,1,2819,138,16,2014
Points Scored,16,2,3305,132,16,2018
Points Scored,16,3,1671,116,16,2019
Points Scored,16,4,2132,107,16,2016
Points Scored,16,5,2132,104,16,2018
Points Scored,16,6,3305,96,16,2016
Points Scored,16,7,2132,95,16,2017
Points Scored,16,8,2132,84,16,2015
Points Scored,16,9,1671,80,16,2020
Points Scored,16,10,599,54,16,2014
Points Scored,16,11,1567,48,16,2015
Points Scored,16,12,1586,48,16,2018
Points Scored,16,13,3305,48,16,2020
Points Scored,16,14,599,42,16,2015
Points Scored,16,15,599,42,16,2018
Points Scored,16,16,599,36,16,2016
Points Scored,16,17,1586,36,16,2017
Points Scored,16,18,3305,36,16,2017
Points Scored,16,19,599,36,16,2020
Points Scored,16,20,395,30,16,2014
Points Scored,16,21,1567,30,16,2014
Points Scored,16,22,1585,30,16,2014
Points Scored,16,23,1586,30,16,2014
Points Scored,16,24,1586,30,16,2016
Points Scored,16,25,599,30,16,2017
Points Scored,16,26,599,30,16,2019
Points Scored,16,27,113,24,16,2014
Points Scored,16,28,1586,24,16,2015
Points Scored,16,29,3448,24,16,2020
Points Scored,16,30,94,18,16,2015
Points Scored,16,31,309,18,16,2015
Points Scored,16,32,524,18,16,2015
Points Scored,16,33,3305,18,16,2015
Points Scored,16,34,3448,18,16,2018
Points Scored,16,35,524,18,16,2019
Points Scored,16,36,5019,18,16,2019
Points Scored,16,37,2427,14,16,2017
Points Scored,16,38,611,12,16,2014
Points Scored,16,39,826,12,16,2014
Points Scored,16,40,1844,12,16,2016
Points Scored,16,41,2427,12,16,2016
Points Scored,16,42,3384,12,16,2017
Points Scored,16,43,154,12,16,2018
Points Scored,16,44,524,12,16,2018
Points Scored,16,45,154,12,16,2019
Points Scored,16,46,1586,12,16,2019
Points Scored,16,47,3448,12,16,2019
Points Scored,16,48,1586,12,16,2020
Points Scored,16,49,6661,12,16,2020
Points Scored,16,50,7466,12,16,2020
Points Scored,16,51,4164,8,16,2017
Points Scored,16,52,94,6,16,2014
Points Scored,16,53,201,6,16,2014
Points Scored,16,54,286,6,16,2014
Points Scored,16,55,649,6,16,2014
Points Scored,16,56,1030,6,16,2014
Points Scored,16,57,1794,6,16,2014
Points Scored,16,58,611,6,16,2015
Points Scored,16,59,640,6,16,2015
Points Scored,16,60,1794,6,16,2015
Points Scored,16,61,1867,6,16,2015
Points Scored,16,62,3448,6,16,2015
Points Scored,16,63,3462,6,16,2015
Points Scored,16,64,524,6,16,2016
Points Scored,16,65,1485,6,16,2016
Points Scored,16,66,3448,6,16,2016
Points Scored,16,67,4010,6,16,2016
Points Scored,16,68,1037,6,16,2017
Points Scored,16,69,3411,6,16,2017
Points Scored,16,70,3964,6,16,2017
Points Scored,16,71,5058,6,16,2017
Points Scored,16,72,1037,6,16,2018
Points Scored,16,73,2411,6,16,2018
Points Scored,16,74,3434,6,16,2018
Points Scored,16,75,4731,6,16,2018
Points Scored,16,76,756,6,16,2019
Points Scored,16,77,1679,6,16,2019
Points Scored,16,78,6430,6,16,2019
Points Scored,16,79,7237,6,16,2019
Points Scored,16,80,1485,6,16,2020
Points Scored,16,81,5019,6,16,2020
Points Scored,16,82,5633,6,16,2020
Points Scored,16,83,6788,6,16,2020
Points Scored,16,84,7390,6,16,2020
Points Scored,16,85,2838,4,16,2015
Points Scored,16,86,1485,2,16,2017
Points Scored,16,87,1287,1,16,2015
Yards from Scrimmage,16,0,3305,2375,16,2019
Yards from Scrimmage,16,1,3305,2359,16,2018
Yards from Scrimmage,16,2,3305,2125,16,2016
Yards from Scrimmage,16,3,599,1510,16,2020
Yards from Scrimmage,16,4,3305,1249,16,2020
Yards from Scrimmage,16,5,599,1242,16,2014
Yards from Scrimmage,16,6,599,1130,16,2019
Yards from Scrimmage,16,7,1586,1081,16,2017
Yards from Scrimmage,16,8,395,1037,16,2014
Yards from Scrimmage,16,9,1586,1004,16,2015
Yards from Scrimmage,16,10,3305,1002,16,2017
Yards from Scrimmage,16,11,1567,995,16,2015
Yards from Scrimmage,16,12,1586,973,16,2016
Yards from Scrimmage,16,13,1586,967,16,2018
Yards from Scrimmage,16,14,599,943,16,2018
Yards from Scrimmage,16,15,599,929,16,2016
Yards from Scrimmage,16,16,1586,919,16,2020
Yards from Scrimmage,16,17,3305,905,16,2015
Yards from Scrimmage,16,18,599,848,16,2017
Yards from Scrimmage,16,19,1586,824,16,2019
Yards from Scrimmage,16,20,599,755,16,2015
Yards from Scrimmage,16,21,7466,731,16,2020
Yards from Scrimmage,16,22,1586,599,16,2014
Yards from Scrimmage,16,23,1567,541,16,2014
Yards from Scrimmage,16,24,3448,538,16,2020
Yards from Scrimmage,16,25,2427,434,16,2017
Yards from Scrimmage,16,26,1585,431,16,2014
Yards from Scrimmage,16,27,3448,398,16,2015
Yards from Scrimmage,16,28,3448,394,16,2016
Yards from Scrimmage,16,29,3411,388,16,2017
Yards from Scrimmage,16,30,154,371,16,2018
Yards from Scrimmage,16,31,94,361,16,2014
Yards from Scrimmage,16,32,2411,360,16,2019
Yards from Scrimmage,16,33,611,357,16,2014
Yards from Scrimmage,16,34,524,353,16,2019
Yards from Scrimmage,16,35,286,329,16,2014
Yards from Scrimmage,16,36,1844,324,16,2016
Yards from Scrimmage,16,37,154,316,16,2017
Yards from Scrimmage,16,38,524,311,16,2015
Yards from Scrimmage,16,39,3448,311,16,2018
Yards from Scrimmage,16,40,3448,303,16,2017
Yards from Scrimmage,16,41,2427,298,16,2016
Yards from Scrimmage,16,42,524,289,16,2016
Yards from Scrimmage,16,43,6788,263,16,2020
Yards from Scrimmage,16,44,309,257,16,2015
Yards from Scrimmage,16,45,524,257,16,2017
Yards from Scrimmage,16,46,3462,248,16,2015
Yards from Scrimmage,16,47,5019,240,16,2019
Yards from Scrimmage,16,48,2411,231,16,2018
Yards from Scrimmage,16,49,524,230,16,2018
Yards from Scrimmage,16,50,5019,216,16,2020
Yards from Scrimmage,16,51,6661,202,16,2020
Yards from Scrimmage,16,52,286,192,16,2015
Yards from Scrimmage,16,53,6788,192,16,2019
Yards from Scrimmage,16,54,94,190,16,2015
Yards from Scrimmage,16,55,3448,171,16,2019
Yards from Scrimmage,16,56,524,166,16,2014
Yards from Scrimmage,16,57,113,163,16,2014
Yards from Scrimmage,16,58,3434,149,16,2018
Yards from Scrimmage,16,59,51,121,16,2016
Yards from Scrimmage,16,60,7390,116,16,2020
Yards from Scrimmage,16,61,4189,113,16,2019
Yards from Scrimmage,16,62,4164,110,16,2017
Yards from Scrimmage,16,63,5826,104,16,2018
Yards from Scrimmage,16,64,154,97,16,2019
Yards from Scrimmage,16,65,611,95,16,2015
Yards from Scrimmage,16,66,3384,94,16,2017
Yards from Scrimmage,16,67,2513,85,16,2015
Yards from Scrimmage,16,68,1563,85,16,2016
Yards from Scrimmage,16,69,3424,80,16,2016
Yards from Scrimmage,16,70,4010,77,16,2016
Yards from Scrimmage,16,71,5058,76,16,2017
Yards from Scrimmage,16,72,1300,71,16,2019
Yards from Scrimmage,16,73,928,70,16,2018
Yards from Scrimmage,16,74,113,68,16,2015
Yards from Scrimmage,16,75,3209,65,16,2019
Yards from Scrimmage,16,76,550,62,16,2016
Yards from Scrimmage,16,77,1260,61,16,2018
Yards from Scrimmage,16,78,5058,61,16,2020
Yards from Scrimmage,16,79,2411,58,16,2017
Yards from Scrimmage,16,80,2513,54,16,2016
Yards from Scrimmage,16,81,3209,54,16,2020
Yards from Scrimmage,16,82,309,52,16,2014
Yards from Scrimmage,16,83,1474,45,16,2014
Yards from Scrimmage,16,84,6574,41,16,2020
Yards from Scrimmage,16,85,928,39,16,2016
Yards from Scrimmage,16,86,5019,39,16,2018
Yards from Scrimmage,16,87,7541,38,16,2020
Yards from Scrimmage,16,88,713,31,16,2014
Yards from Scrimmage,16,89,4934,31,16,2018
Yards from Scrimmage,16,90,5080,28,16,2017
Yards from Scrimmage,16,91,7616,23,16,2020
Yards from Scrimmage,16,92,7544,22,16,2020
Yards from Scrimmage,16,93,6661,18,16,2019
Yards from Scrimmage,16,94,2411,17,16,2016
Yards from Scrimmage,16,95,2513,13,16,2014
Yards from Scrimmage,16,96,2446,12,16,2017
Yards from Scrimmage,16,97,3441,10,16,2015
Yards from Scrimmage,16,98,4010,7,16,2017
Yards from Scrimmage,16,99,5847,6,16,2018
All-Purpose Yards,16,0,3305,2375,16,2019
All-Purpose Yards,16,1,3305,2359,16,2018
All-Purpose Yards,16,2,3305,2125,16,2016
All-Purpose Yards,16,3,1586,1747,16,2016
All-Purpose Yards,16,4,599,1510,16,2020
All-Purpose Yards,16,5,1586,1449,16,2015
All-Purpose Yards,16,6,3305,1251,16,2020
All-Purpose Yards,16,7,599,1242,16,2014
All-Purpose Yards,16,8,599,1130,16,2019
All-Purpose Yards,16,9,7466,1087,16,2020
All-Purpose Yards,16,10,1586,1081,16,2017
All-Purpose Yards,16,11,395,1043,16,2014
All-Purpose Yards,16,12,611,1030,16,2014
All-Purpose Yards,16,13,611,1015,16,2015
All-Purpose Yards,16,14,3305,1002,16,2017
All-Purpose Yards,16,15,1567,995,16,2015
All-Purpose Yards,16,16,1586,975,16,2020
All-Purpose Yards,16,17,1586,967,16,2018
All-Purpose Yards,16,18,599,943,16,2018
All-Purpose Yards,16,19,3964,935,16,2017
All-Purpose Yards,16,20,599,929,16,2016
All-Purpose Yards,16,21,1586,927,16,2014
All-Purpose Yards,16,22,3305,905,16,2015
All-Purpose Yards,16,23,599,891,16,2017
All-Purpose Yards,16,24,1586,824,16,2019
All-Purpose Yards,16,25,8110,758,16,2020
All-Purpose Yards,16,26,599,755,16,2015
All-Purpose Yards,16,27,1485,753,16,2016
All-Purpose Yards,16,28,3964,661,16,2018
All-Purpose Yards,16,29,1679,641,16,2019
All-Purpose Yards,16,30,3448,640,16,2020
All-Purpose Yards,16,31,1567,541,16,2014
All-Purpose Yards,16,32,2427,434,16,2017
All-Purpose Yards,16,33,1585,431,16,2014
All-Purpose Yards,16,34,3411,428,16,2017
All-Purpose Yards,16,35,3448,401,16,2015
All-Purpose Yards,16,36,3448,394,16,2016
All-Purpose Yards,16,37,1844,372,16,2016
All-Purpose Yards,16,38,154,371,16,2018
All-Purpose Yards,16,39,94,361,16,2014
All-Purpose Yards,16,40,2411,360,16,2019
All-Purpose Yards,16,41,524,353,16,2019
All-Purpose Yards,16,42,286,329,16,2014
All-Purpose Yards,16,43,3448,323,16,2017
All-Purpose Yards,16,44,154,316,16,2017
All-Purpose Yards,16,45,524,311,16,2015
All-Purpose Yards,16,46,3448,311,16,2018
All-Purpose Yards,16,47,2427,298,16,2016
All-Purpose Yards,16,48,524,289,16,2016
All-Purpose Yards,16,49,3964,288,16,2019
All-Purpose Yards,16,50,6788,263,16,2020
All-Purpose Yards,16,51,3462,260,16,2015
All-Purpose Yards,16,52,4731,259,16,2018
All-Purpose Yards,16,53,309,257,16,2015
All-Purpose Yards,16,54,524,257,16,2017
All-Purpose Yards,16,55,1485,255,16,2014
All-Purpose Yards,16,56,5019,240,16,2019
All-Purpose Yards,16,57,2411,231,16,2018
All-Purpose Yards,16,58,524,230,16,2018
All-Purpose Yards,16,59,887,227,16,2018
All-Purpose Yards,16,60,5019,216,16,2020
All-Purpose Yards,16,61,6661,202,16,2020
All-Purpose Yards,16,62,661,200,16,2017
All-Purpose Yards,16,63,286,192,16,2015
All-Purpose Yards,16,64,6788,192,16,2019
All-Purpose Yards,16,65,94,190,16,2015
All-Purpose Yards,16,66,3448,171,16,2019
All-Purpose Yards,16,67,524,168,16,2014
All-Purpose Yards,16,68,113,163,16,2014
All-Purpose Yards,16,69,4731,159,16,2017
All-Purpose Yards,16,70,3434,149,16,2018
All-Purpose Yards,16,71,1485,143,16,2015
All-Purpose Yards,16,72,51,121,16,2016
All-Purpose Yards,16,73,3424,118,16,2016
All-Purpose Yards,16,74,7390,116,16,2020
All-Purpose Yards,16,75,4189,113,16,2019
All-Purpose Yards,16,76,4164,110,16,2017
All-Purpose Yards,16,77,1485,105,16,2019
All-Purpose Yards,16,78,5826,104,16,2018
All-Purpose Yards,16,79,309,98,16,2014
All-Purpose Yards,16,80,201,97,16,2014
All-Purpose Yards,16,81,154,97,16,2019
All-Purpose Yards,16,82,3384,94,16,2017
All-Purpose Yards,16,83,5633,93,16,2020
All-Purpose Yards,16,84,5058,91,16,2020
All-Purpose Yards,16,85,2513,85,16,2015
All-Purpose Yards,16,86,1563,85,16,2016
All-Purpose Yards,16,87,1485,83,16,2018
All-Purpose Yards,16,88,4010,77,16,2016
All-Purpose Yards,16,89,756,77,16,2019
All-Purpose Yards,16,90,5058,76,16,2017
All-Purpose Yards,16,91,713,74,16,2014
All-Purpose Yards,16,92,928,71,16,2018
All-Purpose Yards,16,93,1300,71,16,2019
All-Purpose Yards,16,94,113,68,16,2015
All-Purpose Yards,16,95,826,65,16,2014
All-Purpose Yards,16,96,3209,65,16,2019
All-Purpose Yards,16,97,6430,65,16,2019
All-Purpose Yards,16,98,5633,63,16,2019
All-Purpose Yards,16,99,550,62,16,2016
Quarterback Rating,17,0,29,963,17,2017
Quarterback Rating,17,1,4874,930,17,2019
Quarterback Rating,17,2,4874,918,17,2020
Quarterback Rating,17,3,29,916,17,2015
Quarterback Rating,17,4,4874,789,17,2018
Quarterback Rating,17,5,29,756,17,2016
Quarterback Rating,17,6,29,753,17,2014
Pass Attempts,17,0,29,617,17,2014
Pass Attempts,17,1,29,612,17,2016
Pass Attempts,17,2,4874,600,17,2020
Pass Attempts,17,3,29,597,17,2015
Pass Attempts,17,4,4874,546,17,2019
Pass Attempts,17,5,29,533,17,2017
Pass Attempts,17,6,4874,395,17,2018
Pass Attempts,17,7,4008,167,17,2018
Pass Attempts,17,8,4874,73,17,2017
Pass Attempts,17,9,29,39,17,2018
Pass Attempts,17,10,4008,28,17,2019
Pass Attempts,17,11,1291,7,17,2014
Pass Attempts,17,12,7381,6,17,2020
Pass Attempts,17,13,1905,5,17,2015
Pass Attempts,17,14,4008,2,17,2016
Pass Attempts,17,15,4008,1,17,2020
Pass Completions,17,0,4874,403,17,2020
Pass Completions,17,1,29,397,17,2015
Pass Completions,17,2,29,378,17,2016
Pass Completions,17,3,29,368,17,2014
Pass Completions,17,4,4874,368,17,2019
Pass Completions,17,5,29,359,17,2017
Pass Completions,17,6,4874,241,17,2018
Pass Completions,17,7,4008,102,17,2018
Pass Completions,17,8,4874,41,17,2017
Pass Completions,17,9,29,21,17,2018
Pass Completions,17,10,4008,17,17,2019
Pass Completions,17,11,7381,6,17,2020
Pass Completions,17,12,1291,2,17,2014
Pass Completions,17,13,4008,2,17,2016
Pass Completions,17,14,1905,1,17,2015
Pass Completions,17,15,4008,1,17,2020
Completion Percentage,17,0,29,674,17,2017
Completion Percentage,17,1,4874,674,17,2019
Completion Percentage,17,2,4874,672,17,2020
Completion Percentage,17,3,29,665,17,2015
Completion Percentage,17,4,29,618,17,2016
Completion Percentage,17,5,4874,610,17,2018
Completion Percentage,17,6,29,596,17,2014
Passing Yards,17,0,4874,4378,17,2019
Passing Yards,17,1,29,4328,17,2015
Passing Yards,17,2,4874,4247,17,2020
Passing Yards,17,3,29,3922,17,2016
Passing Yards,17,4,29,3878,17,2017
Passing Yards,17,5,29,3586,17,2014
Passing Yards,17,6,4874,2468,17,2018
Passing Yards,17,7,4008,1015,17,2018
Passing Yards,17,8,4874,432,17,2017
Passing Yards,17,9,29,194,17,2018
Passing Yards,17,10,4008,144,17,2019
Passing Yards,17,11,4008,26,17,2016
Passing Yards,17,12,7381,25,17,2020
Passing Yards,17,13,1905,23,17,2015
Passing Yards,17,14,4008,18,17,2020
Passing Yards,17,15,1291,10,17,2014
Yards per Pass Attempt,17,0,4874,802,17,2019
Yards per Pass Attempt,17,1,29,728,17,2017
Yards per Pass Attempt,17,2,29,725,17,2015
Yards per Pass Attempt,17,3,4874,708,17,2020
Yards per Pass Attempt,17,4,29,641,17,2016
Yards per Pass Attempt,17,5,4874,625,17,2018
Yards per Pass Attempt,17,6,29,581,17,2014
Passing Touchdowns,17,0,4874,29,17,2020
Passing Touchdowns,17,1,29,27,17,2015
Passing Touchdowns,17,2,4874,26,17,2019
Passing Touchdowns,17,3,29,25,17,2017
Passing Touchdowns,17,4,29,20,17,2014
Passing Touchdowns,17,5,4874,15,17,2018
Passing Touchdowns,17,6,29,14,17,2016
Passing Touchdowns,17,7,4008,6,17,2018
Passing Touchdowns,17,8,4874,3,17,2017
Passing Touchdowns,17,9,4008,3,17,2019
Times Sacked,17,0,29,85,17,2016
Times Sacked,17,1,29,74,17,2015
Times Sacked,17,2,29,70,17,2014
Times Sacked,17,3,29,59,17,2017
Times Sacked,17,4,4874,38,17,2020
Times Sacked,17,5,4874,26,17,2019
Times Sacked,17,6,4874,20,17,2018
Times Sacked,17,7,4008,11,17,2018
Times Sacked,17,8,29,4,17,2018
Times Sacked,17,9,4874,3,17,2017
300 Yards Passing,17,0,29,6,17,2015
300 Yards Passing,17,1,4874,6,17,2020
300 Yards Passing,17,2,4874,5,17,2019
300 Yards Passing,17,3,29,4,17,2017
300 Yards Passing,17,4,29,2,17,2016
300 Yards Passing,17,5,29,1,17,2014
300 Yards Passing,17,6,4874,1,17,2018
Rushing Attempts,17,0,913,221,17,2015
Rushing Attempts,17,1,1788,215,17,2017
Rushing Attempts,17,2,913,197,17,2014
Rushing Attempts,17,3,1797,179,17,2018
Rushing Attempts,17,4,1797,172,17,2020
Rushing Attempts,17,5,4922,167,17,2019
Rushing Attempts,17,6,1788,158,17,2016
Rushing Attempts,17,7,1797,154,17,2019
Rushing Attempts,17,8,615,138,17,2014
Rushing Attempts,17,9,4922,126,17,2020
Rushing Attempts,17,10,3267,123,17,2015
Rushing Attempts,17,11,3267,108,17,2018
Rushing Attempts,17,12,3267,100,17,2017
Rushing Attempts,17,13,1616,79,17,2016
Rushing Attempts,17,14,4874,57,17,2019
Rushing Attempts,17,15,4874,53,17,2020
Rushing Attempts,17,16,4874,42,17,2018
Rushing Attempts,17,17,6608,34,17,2019
Rushing Attempts,17,18,29,26,17,2017
Rushing Attempts,17,19,29,25,17,2015
Rushing Attempts,17,20,29,19,17,2014
Rushing Attempts,17,21,6608,18,17,2020
Rushing Attempts,17,22,29,14,17,2016
Rushing Attempts,17,23,4922,11,17,2017
Rushing Attempts,17,24,4874,9,17,2017
Rushing Attempts,17,25,4008,6,17,2018
Rushing Attempts,17,26,4922,6,17,2018
Rushing Attempts,17,27,2443,5,17,2014
Rushing Attempts,17,28,3267,5,17,2016
Rushing Attempts,17,29,1962,4,17,2014
Rushing Attempts,17,30,6634,4,17,2019
Rushing Attempts,17,31,1830,3,17,2015
Rushing Attempts,17,32,1830,3,17,2019
Rushing Attempts,17,33,1877,3,17,2019
Rushing Attempts,17,34,6634,3,17,2020
Rushing Attempts,17,35,1291,2,17,2014
Rushing Attempts,17,36,3332,2,17,2016
Rushing Attempts,17,37,1877,2,17,2018
Rushing Attempts,17,38,1830,2,17,2020
Rushing Attempts,17,39,1830,1,17,2014
Rushing Attempts,17,40,2597,1,17,2014
Rushing Attempts,17,41,2485,1,17,2015
Rushing Attempts,17,42,1877,1,17,2016
Rushing Attempts,17,43,4134,1,17,2016
Rushing Attempts,17,44,1830,1,17,2017
Rushing Attempts,17,45,3332,1,17,2017
Rushing Attempts,17,46,1830,1,17,2018
Rushing Attempts,17,47,5004,1,17,2018
Rushing Yards,17,0,1788,966,17,2017
Rushing Yards,17,1,913,909,17,2015
Rushing Yards,17,2,913,872,17,2014
Rushing Yards,17,3,4922,863,17,2019
Rushing Yards,17,4,1797,704,17,2018
Rushing Yards,17,5,1797,645,17,2020
Rushing Yards,17,6,4922,641,17,2020
Rushing Yards,17,7,1797,611,17,2019
Rushing Yards,17,8,615,551,17,2014
Rushing Yards,17,9,1788,512,17,2016
Rushing Yards,17,10,3267,502,17,2015
Rushing Yards,17,11,4874,448,17,2020
Rushing Yards,17,12,3267,431,17,2018
Rushing Yards,17,13,4874,403,17,2019
Rushing Yards,17,14,3267,362,17,2017
Rushing Yards,17,15,1616,241,17,2016
Rushing Yards,17,16,4874,237,17,2018
Rushing Yards,17,17,29,140,17,2017
Rushing Yards,17,18,29,111,17,2015
Rushing Yards,17,19,29,102,17,2014
Rushing Yards,17,20,6608,87,17,2019
Rushing Yards,17,21,6608,67,17,2020
Rushing Yards,17,22,4874,54,17,2017
Rushing Yards,17,23,29,45,17,2016
Rushing Yards,17,24,4922,45,17,2017
Rushing Yards,17,25,4008,43,17,2018
Rushing Yards,17,26,4922,31,17,2018
Rushing Yards,17,27,6634,31,17,2019
Rushing Yards,17,28,1830,30,17,2015
Rushing Yards,17,29,2443,28,17,2014
Rushing Yards,17,30,3332,16,17,2016
Rushing Yards,17,31,1877,16,17,2018
Rushing Yards,17,32,6634,13,17,2020
Rushing Yards,17,33,1830,10,17,2019
Rushing Yards,17,34,1830,9,17,2014
Rushing Yards,17,35,2597,4,17,2014
Rushing Yards,17,36,5004,4,17,2018
Rushing Yards,17,37,3267,3,17,2016
Rushing Yards,17,38,1830,3,17,2017
Rushing Yards,17,39,4134,2,17,2016
Yards per Carry,17,0,4922,517,17,2019
Yards per Carry,17,1,4922,509,17,2020
Yards per Carry,17,2,1788,449,17,2017
Yards per Carry,17,3,913,443,17,2014
Yards per Carry,17,4,913,411,17,2015
Yards per Carry,17,5,3267,408,17,2015
Yards per Carry,17,6,615,399,17,2014
Yards per Carry,17,7,1797,397,17,2019
Yards per Carry,17,8,1797,393,17,2018
Yards per Carry,17,9,1797,375,17,2020
Yards per Carry,17,10,1788,324,17,2016
Rushing Touchdowns,17,0,1797,7,17,2019
Rushing Touchdowns,17,1,4922,7,17,2019
Rushing Touchdowns,17,2,1797,7,17,2020
Rushing Touchdowns,17,3,1788,6,17,2017
Rushing Touchdowns,17,4,913,4,17,2014
Rushing Touchdowns,17,5,1788,4,17,2016
Rushing Touchdowns,17,6,4922,4,17,2020
Rushing Touchdowns,17,7,913,3,17,2015
Rushing Touchdowns,17,8,4874,3,17,2019
Rushing Touchdowns,17,9,615,2,17,2014
Rushing Touchdowns,17,10,3267,2,17,2015
Rushing Touchdowns,17,11,3267,2,17,2017
Rushing Touchdowns,17,12,1797,2,17,2018
Rushing Touchdowns,17,13,3267,2,17,2018
Rushing Touchdowns,17,14,6608,2,17,2019
Rushing Touchdowns,17,15,4874,2,17,2020
Rushing Touchdowns,17,16,1616,1,17,2016
Rushing Touchdowns,17,17,4874,1,17,2017
100 Yards Rushing,17,0,913,2,17,2014
100 Yards Rushing,17,1,913,2,17,2015
100 Yards Rushing,17,2,1788,2,17,2017
