Category,Team/All_Teams,Place,Record,Year,Team
Total Yards,15,3,3355,2020,15
Total Yards,15,4,3334,2019,15
Total Yards,15,5,3261,2022,15
Total Yards,15,6,3095,2021,15
Total Yards,15,7,3017,2017,15
Total Yards,15,8,2936,2015,15
Total Yards Allowed,15,0,3240,2015,15
Total Yards Allowed,15,1,3334,2020,15
Total Yards Allowed,15,2,3398,2017,15
Total Yards Allowed,15,3,3458,2018,15
Total Yards Allowed,15,4,3510,2014,15
Total Yards Allowed,15,5,3526,2019,15
Total Yards Allowed,15,6,3660,2022,15
Total Yards Allowed,15,7,3810,2021,15
Total Yards Allowed,15,8,3872,2016,15
Pass Attempts,15,0,381,2020,15
Pass Attempts,15,1,375,2015,15
Pass Attempts,15,2,368,2022,15
Pass Attempts,15,3,363,2018,15
Pass Attempts,15,4,363,2019,15
Pass Attempts,15,5,344,2016,15
Pass Attempts,15,6,344,2017,15
Pass Attempts,15,7,343,2021,15
Pass Attempts,15,8,329,2014,15
Rush Attempts,15,0,291,2016,15
Rush Attempts,15,1,280,2019,15
Rush Attempts,15,2,276,2017,15
Rush Attempts,15,3,276,2018,15
Rush Attempts,15,4,275,2014,15
Rush Attempts,15,5,273,2020,15
Rush Attempts,15,6,262,2022,15
Rush Attempts,15,7,231,2015,15
Rush Attempts,15,8,230,2021,15
Points Scored,16,0,251,2019,16
Points Scored,16,1,247,2014,16
Points Scored,16,2,245,2018,16
Points Scored,16,3,212,2022,16
Points Scored,16,4,198,2016,16
Points Scored,16,5,197,2021,16
Points Scored,16,6,194,2015,16
Points Scored,16,7,160,2017,16
Points Scored,16,8,158,2020,16
Points Allowed,16,0,170,2014,16
Points Allowed,16,1,191,2019,16
Points Allowed,16,2,192,2018,16
Points Allowed,16,3,205,2016,16
Points Allowed,16,4,206,2015,16
Points Allowed,16,5,232,2021,16
Points Allowed,16,6,268,2022,16
Points Allowed,16,7,273,2020,16
Points Allowed,16,8,285,2017,16
Passing Yards,16,0,2661,2020,16
Passing Yards,16,1,2476,2022,16
Passing Yards,16,2,2429,2014,16
Passing Yards,16,3,2363,2019,16
Passing Yards,16,4,2363,2021,16
Passing Yards,16,5,2321,2016,16
Passing Yards,16,6,2305,2015,16
Passing Yards,16,7,2247,2017,16
Passing Yards,16,8,2152,2018,16
Passing Yards Allowed,16,0,2035,2014,16
Passing Yards Allowed,16,1,2168,2015,16
Passing Yards Allowed,16,2,2426,2022,16
Passing Yards Allowed,16,3,2526,2018,16
Passing Yards Allowed,16,4,2540,2017,16
Passing Yards Allowed,16,5,2593,2021,16
Passing Yards Allowed,16,6,2640,2016,16
Passing Yards Allowed,16,7,2658,2020,16
Passing Yards Allowed,16,8,2688,2019,16
Rushing Yards,16,0,1561,2018,16
Rushing Yards,16,1,1391,2019,16
Rushing Yards,16,2,1361,2016,16
Rushing Yards,16,3,1166,2015,16
Rushing Yards,16,4,1140,2022,16
Rushing Yards,16,5,1077,2020,16
Rushing Yards,16,6,1018,2014,16
Rushing Yards,16,7,964,2021,16
Rushing Yards,16,8,886,2017,16
Rushing Yards Allowed,16,0,837,2019,16
Rushing Yards Allowed,16,1,963,2018,16
Rushing Yards Allowed,16,2,1008,2021,16
Rushing Yards Allowed,16,3,1017,2022,16
Rushing Yards Allowed,16,4,1065,2020,16
Rushing Yards Allowed,16,5,1203,2014,16
Rushing Yards Allowed,16,6,1242,2017,16
Rushing Yards Allowed,16,7,1259,2015,16
Rushing Yards Allowed,16,8,1263,2016,16
Total Yards,16,0,3755,2019,16
Total Yards,16,1,3739,2020,16
Total Yards,16,2,3713,2018,16
Total Yards,16,3,3683,2016,16
Total Yards,16,4,3617,2022,16
Total Yards,16,5,3471,2015,16
Total Yards,16,6,3448,2014,16
Total Yards,16,7,3328,2021,16
Total Yards,16,8,3133,2017,16
Total Yards Allowed,16,0,3238,2014,16
Total Yards Allowed,16,1,3428,2015,16
Total Yards Allowed,16,2,3443,2022,16
Total Yards Allowed,16,3,3490,2018,16
Total Yards Allowed,16,4,3526,2019,16
Total Yards Allowed,16,5,3601,2021,16
Total Yards Allowed,16,6,3723,2020,16
Total Yards Allowed,16,7,3782,2017,16
Total Yards Allowed,16,8,3904,2016,16
Pass Attempts,16,0,381,2020,16
Pass Attempts,16,1,360,2021,16
Pass Attempts,16,2,351,2022,16
Pass Attempts,16,3,350,2014,16
Pass Attempts,16,4,346,2015,16
Pass Attempts,16,5,346,2016,16
Pass Attempts,16,6,346,2017,16
Pass Attempts,16,7,313,2019,16
Pass Attempts,16,8,275,2018,16
Rush Attempts,16,0,319,2019,16
Rush Attempts,16,1,311,2018,16
Rush Attempts,16,2,284,2016,16
Rush Attempts,16,3,277,2015,16
Rush Attempts,16,4,260,2022,16
Rush Attempts,16,5,258,2014,16
Rush Attempts,16,6,249,2021,16
Rush Attempts,16,7,240,2020,16
Rush Attempts,16,8,220,2017,16
Points Scored,17,0,265,2019,17
Points Scored,17,1,261,2020,17
Points Scored,17,2,233,2017,17
Points Scored,17,3,217,2015,17
Points Scored,17,4,215,2022,17
Points Scored,17,5,180,2014,17
Points Scored,17,6,178,2018,17
Points Scored,17,7,174,2021,17
Points Scored,17,8,145,2016,17
Points Allowed,17,0,205,2014,17
Points Allowed,17,1,238,2018,17
Points Allowed,17,2,243,2015,17
Points Allowed,17,3,261,2019,17
Points Allowed,17,4,261,2021,17
Points Allowed,17,5,264,2017,17
Points Allowed,17,6,273,2020,17
Points Allowed,17,7,276,2022,17
Points Allowed,17,8,281,2016,17
Passing Yards,17,0,2826,2019,17
Passing Yards,17,1,2823,2022,17
Passing Yards,17,2,2719,2015,17
Passing Yards,17,3,2693,2017,17
Passing Yards,17,4,2681,2020,17
Passing Yards,17,5,2644,2021,17
Passing Yards,17,6,2467,2016,17
Passing Yards,17,7,2335,2018,17
Passing Yards,17,8,2247,2014,17
Passing Yards Allowed,17,0,2242,2015,17
Passing Yards Allowed,17,1,2306,2016,17
Passing Yards Allowed,17,2,2321,2017,17
Passing Yards Allowed,17,3,2329,2014,17
Passing Yards Allowed,17,4,2447,2021,17
Passing Yards Allowed,17,5,2499,2019,17
Passing Yards Allowed,17,6,2503,2022,17
Passing Yards Allowed,17,7,2595,2018,17
Passing Yards Allowed,17,8,2732,2020,17
Rushing Yards,17,0,1251,2019,17
Rushing Yards,17,1,1130,2020,17
Rushing Yards,17,2,1128,2022,17
Rushing Yards,17,3,981,2017,17
Rushing Yards,17,4,972,2014,17
Rushing Yards,17,5,966,2015,17
Rushing Yards,17,6,914,2018,17
Rushing Yards,17,7,732,2021,17
Rushing Yards,17,8,511,2016,17
Rushing Yards Allowed,17,0,1118,2021,17
Rushing Yards Allowed,17,1,1122,2017,17
Rushing Yards Allowed,17,2,1126,2020,17
Rushing Yards Allowed,17,3,1168,2014,17
Rushing Yards Allowed,17,4,1208,2018,17
Rushing Yards Allowed,17,5,1231,2022,17
Rushing Yards Allowed,17,6,1253,2019,17
Rushing Yards Allowed,17,7,1285,2015,17
Rushing Yards Allowed,17,8,1624,2016,17
Total Yards,17,0,4078,2019,17
Total Yards,17,1,3951,2022,17
Total Yards,17,2,3811,2020,17
Total Yards,17,3,3685,2015,17
Total Yards,17,4,3675,2017,17
Total Yards,17,5,3376,2021,17
Total Yards,17,6,3250,2018,17
Total Yards,17,7,3220,2014,17
Total Yards,17,8,2979,2016,17
Total Yards Allowed,17,0,3444,2017,17
Total Yards Allowed,17,1,3498,2014,17
Total Yards Allowed,17,2,3527,2015,17
Total Yards Allowed,17,3,3565,2021,17
Total Yards Allowed,17,4,3735,2022,17
Total Yards Allowed,17,5,3752,2019,17
Total Yards Allowed,17,6,3803,2018,17
Total Yards Allowed,17,7,3858,2020,17
Total Yards Allowed,17,8,3930,2016,17
Pass Attempts,17,0,428,2021,17
Pass Attempts,17,1,390,2014,17
Pass Attempts,17,2,383,2016,17
Pass Attempts,17,3,380,2018,17
Pass Attempts,17,4,379,2020,17
Pass Attempts,17,5,379,2022,17
Pass Attempts,17,6,378,2017,17
Pass Attempts,17,7,376,2015,17
Pass Attempts,17,8,358,2019,17
Rush Attempts,17,0,263,2019,17
Rush Attempts,17,1,235,2022,17
Rush Attempts,17,2,233,2015,17
Rush Attempts,17,3,233,2020,17
Rush Attempts,17,4,229,2014,17
Rush Attempts,17,5,226,2017,17
Rush Attempts,17,6,216,2018,17
Rush Attempts,17,7,195,2021,17
Rush Attempts,17,8,162,2016,17
Points Scored,18,0,296,2017,18
Points Scored,18,1,292,2016,18
Points Scored,18,2,283,2015,18
Points Scored,18,3,269,2018,18
Points Scored,18,4,266,2021,18
Points Scored,18,5,264,2022,18
Points Scored,18,6,259,2019,18
Points Scored,18,7,259,2020,18
Points Scored,18,8,235,2014,18
Points Allowed,18,0,233,2016,18
Points Allowed,18,1,235,2018,18
Points Allowed,18,2,255,2022,18
Points Allowed,18,3,260,2015,18
Points Allowed,18,4,264,2020,18
Points Allowed,18,5,265,2021,18
Points Allowed,18,6,268,2014,18
Points Allowed,18,7,292,2019,18
Points Allowed,18,8,301,2017,18
Passing Yards,18,0,3500,2017,18
Passing Yards,18,1,3310,2021,18
Passing Yards,18,2,3118,2022,18
Passing Yards,18,3,3098,2018,18
Passing Yards,18,4,3098,2019,18
Passing Yards,18,5,3046,2020,18
Passing Yards,18,6,2968,2016,18
Passing Yards,18,7,2844,2015,18
Passing Yards,18,8,2763,2014,18
Passing Yards Allowed,18,0,2443,2020,18
Passing Yards Allowed,18,1,2548,2018,18
Passing Yards Allowed,18,2,2615,2014,18
Passing Yards Allowed,18,3,2785,2016,18
Passing Yards Allowed,18,4,2808,2021,18
Passing Yards Allowed,18,5,2871,2022,18
Passing Yards Allowed,18,6,2930,2015,18
Passing Yards Allowed,18,7,2935,2017,18
Passing Yards Allowed,18,8,2940,2019,18
Rushing Yards,18,0,1091,2015,18
Rushing Yards,18,1,1034,2016,18
Rushing Yards,18,2,1003,2018,18
Rushing Yards,18,3,960,2019,18
Rushing Yards,18,4,953,2017,18
Rushing Yards,18,5,926,2014,18
Rushing Yards,18,6,746,2020,18
Rushing Yards,18,7,723,2022,18
Rushing Yards,18,8,712,2021,18
Rushing Yards Allowed,18,0,883,2018,18
Rushing Yards Allowed,18,1,945,2022,18
Rushing Yards Allowed,18,2,1010,2016,18
Rushing Yards Allowed,18,3,1040,2014,18
Rushing Yards Allowed,18,4,1043,2021,18
Rushing Yards Allowed,18,5,1046,2019,18
Rushing Yards Allowed,18,6,1262,2015,18
Rushing Yards Allowed,18,7,1276,2017,18
Rushing Yards Allowed,18,8,1418,2020,18
Total Yards,18,0,4453,2017,18
Total Yards,18,1,4101,2018,18
Total Yards,18,2,4058,2019,18
Total Yards,18,3,4023,2021,18
Total Yards,18,4,4002,2016,18
Total Yards,18,5,3936,2015,18
Total Yards,18,6,3841,2022,18
Total Yards,18,7,3793,2020,18
Total Yards,18,8,3690,2014,18
Total Yards Allowed,18,0,3431,2018,18
Total Yards Allowed,18,1,3655,2014,18
Total Yards Allowed,18,2,3796,2016,18
Total Yards Allowed,18,3,3817,2022,18
Total Yards Allowed,18,4,3852,2021,18
Total Yards Allowed,18,5,3861,2020,18
Total Yards Allowed,18,6,3987,2019,18
Total Yards Allowed,18,7,4193,2015,18
Total Yards Allowed,18,8,4211,2017,18
Pass Attempts,18,0,416,2018,18
Pass Attempts,18,1,408,2022,18
Pass Attempts,18,2,401,2017,18
Pass Attempts,18,3,400,2014,18
Pass Attempts,18,4,396,2020,18
Pass Attempts,18,5,391,2019,18
Pass Attempts,18,6,391,2021,18
Pass Attempts,18,7,381,2015,18
Pass Attempts,18,8,363,2016,18
Rush Attempts,18,0,268,2016,18
Rush Attempts,18,1,255,2015,18
Rush Attempts,18,2,240,2022,18
Rush Attempts,18,3,236,2018,18
Rush Attempts,18,4,224,2017,18
Rush Attempts,18,5,223,2019,18
Rush Attempts,18,6,221,2014,18
Rush Attempts,18,7,221,2021,18
Rush Attempts,18,8,215,2020,18
Points Scored,19,0,316,2016,19
Points Scored,19,1,309,2019,19
Points Scored,19,2,308,2014,19
Points Scored,19,3,296,2015,19
Points Scored,19,4,293,2017,19
Points Scored,19,5,263,2020,19
Points Scored,19,6,225,2018,19
Points Scored,19,7,203,2022,19
Points Scored,19,8,195,2021,19
Points Allowed,19,0,163,2014,19
Points Allowed,19,1,180,2016,19
Points Allowed,19,2,186,2015,19
Points Allowed,19,3,203,2022,19
Points Allowed,19,4,229,2019,19
Points Allowed,19,5,235,2020,19
Points Allowed,19,6,248,2017,19
Points Allowed,19,7,248,2021,19
Points Allowed,19,8,257,2018,19
Passing Yards,19,0,3176,2018,19
Passing Yards,19,1,3033,2020,19
Passing Yards,19,2,3028,2016,19
Passing Yards,19,3,2917,2019,19
Passing Yards,19,4,2850,2017,19
Passing Yards,19,5,2820,2015,19
Passing Yards,19,6,2667,2022,19
Passing Yards,19,7,2660,2014,19
Passing Yards,19,8,2563,2021,19
Passing Yards Allowed,19,0,1918,2014,19
Passing Yards Allowed,19,1,2131,2016,19
Passing Yards Allowed,19,2,2350,2021,19
Passing Yards Allowed,19,3,2413,2018,19
Passing Yards Allowed,19,4,2528,2015,19
Passing Yards Allowed,19,5,2667,2019,19
Passing Yards Allowed,19,6,2778,2020,19
Passing Yards Allowed,19,7,2837,2022,19
Passing Yards Allowed,19,8,2931,2017,19
Rushing Yards,19,0,1547,2017,19
Rushing Yards,19,1,1283,2015,19
Rushing Yards,19,2,1254,2016,19
Rushing Yards,19,3,1185,2014,19
Rushing Yards,19,4,1182,2019,19
Rushing Yards,19,5,1111,2020,19
Rushing Yards,19,6,968,2018,19
Rushing Yards,19,7,889,2021,19
Rushing Yards,19,8,849,2022,19
Rushing Yards Allowed,19,0,992,2020,19
Rushing Yards Allowed,19,1,1022,2014,19
Rushing Yards Allowed,19,2,1040,2022,19
Rushing Yards Allowed,19,3,1125,2017,19
Rushing Yards Allowed,19,4,1126,2015,19
Rushing Yards Allowed,19,5,1153,2019,19
Rushing Yards Allowed,19,6,1257,2021,19
Rushing Yards Allowed,19,7,1335,2016,19
Rushing Yards Allowed,19,8,1361,2018,19
Total Yards,19,0,4398,2017,19
Total Yards,19,1,4282,2016,19
Total Yards,19,2,4145,2018,19
Total Yards,19,3,4144,2020,19
Total Yards,19,4,4104,2015,19
Total Yards,19,5,4100,2019,19
Total Yards,19,6,3845,2014,19
Total Yards,19,7,3516,2022,19
Total Yards,19,8,3453,2021,19
Total Yards Allowed,19,0,2941,2014,19
Total Yards Allowed,19,1,3466,2016,19
Total Yards Allowed,19,2,3607,2021,19
Total Yards Allowed,19,3,3655,2015,19
Total Yards Allowed,19,4,3770,2020,19
Total Yards Allowed,19,5,3775,2018,19
Total Yards Allowed,19,6,3820,2019,19
Total Yards Allowed,19,7,3878,2022,19
Total Yards Allowed,19,8,4056,2017,19
Pass Attempts,19,0,407,2018,19
Pass Attempts,19,1,376,2020,19
Pass Attempts,19,2,352,2021,19
Pass Attempts,19,3,341,2022,19
Pass Attempts,19,4,338,2019,19
Pass Attempts,19,5,333,2014,19
Pass Attempts,19,6,325,2017,19
Pass Attempts,19,7,323,2016,19
Pass Attempts,19,8,311,2015,19
Rush Attempts,19,0,312,2014,19
Rush Attempts,19,1,301,2015,19
Rush Attempts,19,2,293,2017,19
Rush Attempts,19,3,292,2016,19
Rush Attempts,19,4,290,2019,19
Rush Attempts,19,5,269,2022,19
Rush Attempts,19,6,264,2020,19
Rush Attempts,19,7,244,2018,19
Rush Attempts,19,8,243,2021,19
Points Scored,20,0,345,2022,20
Points Scored,20,1,301,2020,20
Points Scored,20,2,291,2017,20
Points Scored,20,3,275,2016,20
Points Scored,20,4,255,2019,20
Points Scored,20,5,252,2021,20
Points Scored,20,6,248,2018,20
Points Scored,20,7,241,2015,20
Points Scored,20,8,198,2014,20
Points Allowed,20,0,178,2014,20
Points Allowed,20,1,198,2019,20
Points Allowed,20,2,211,2020,20
Points Allowed,20,3,213,2016,20
Points Allowed,20,4,224,2015,20
Points Allowed,20,5,228,2021,20
Points Allowed,20,6,233,2022,20
Points Allowed,20,7,236,2017,20
Points Allowed,20,8,250,2018,20
Passing Yards,20,0,3171,2018,20
Passing Yards,20,1,3134,2022,20
Passing Yards,20,2,3002,2020,20
Passing Yards,20,3,2960,2021,20
Passing Yards,20,4,2918,2019,20
Passing Yards,20,5,2858,2017,20
Passing Yards,20,6,2650,2016,20
Passing Yards,20,7,2486,2015,20
Passing Yards,20,8,2030,2014,20
Passing Yards Allowed,20,0,2320,2019,20
Passing Yards Allowed,20,1,2433,2014,20
Passing Yards Allowed,20,2,2522,2015,20
Passing Yards Allowed,20,3,2588,2022,20
Passing Yards Allowed,20,4,2600,2021,20
Passing Yards Allowed,20,5,2625,2016,20
Passing Yards Allowed,20,6,2715,2018,20
Passing Yards Allowed,20,7,2823,2020,20
Passing Yards Allowed,20,8,2831,2017,20
Rushing Yards,20,0,1417,2022,20
Rushing Yards,20,1,1342,2019,20
Rushing Yards,20,2,1339,2017,20
Rushing Yards,20,3,1327,2014,20
Rushing Yards,20,4,1289,2015,20
Rushing Yards,20,5,1240,2016,20
Rushing Yards,20,6,1222,2021,20
Rushing Yards,20,7,1033,2020,20
Rushing Yards,20,8,1020,2018,20
Rushing Yards Allowed,20,0,1003,2016,20
Rushing Yards Allowed,20,1,1007,2020,20
Rushing Yards Allowed,20,2,1009,2014,20
Rushing Yards Allowed,20,3,1016,2022,20
Rushing Yards Allowed,20,4,1017,2015,20
Rushing Yards Allowed,20,5,1028,2019,20
Rushing Yards Allowed,20,6,1147,2017,20
Rushing Yards Allowed,20,7,1165,2018,20
Rushing Yards Allowed,20,8,1217,2021,20
Total Yards,20,0,4551,2022,20
Total Yards,20,1,4260,2019,20
Total Yards,20,2,4198,2017,20
Total Yards,20,3,4191,2018,20
Total Yards,20,4,4182,2021,20
Total Yards,20,5,4036,2020,20
Total Yards,20,6,3890,2016,20
Total Yards,20,7,3776,2015,20
Total Yards,20,8,3358,2014,20
Total Yards Allowed,20,0,3348,2019,20
Total Yards Allowed,20,1,3442,2014,20
Total Yards Allowed,20,2,3540,2015,20
Total Yards Allowed,20,3,3605,2022,20
Total Yards Allowed,20,4,3628,2016,20
Total Yards Allowed,20,5,3817,2021,20
Total Yards Allowed,20,6,3830,2020,20
Total Yards Allowed,20,7,3880,2018,20
Total Yards Allowed,20,8,3978,2017,20
Pass Attempts,20,0,376,2018,20
Pass Attempts,20,1,352,2020,20
Pass Attempts,20,2,350,2019,20
Pass Attempts,20,3,345,2022,20
Pass Attempts,20,4,338,2021,20
Pass Attempts,20,5,336,2017,20
Pass Attempts,20,6,317,2015,20
Pass Attempts,20,7,311,2016,20
Pass Attempts,20,8,296,2014,20
Rush Attempts,20,0,321,2014,20
Rush Attempts,20,1,311,2015,20
Rush Attempts,20,2,301,2022,20
Rush Attempts,20,3,291,2016,20
Rush Attempts,20,4,286,2019,20
Rush Attempts,20,5,276,2017,20
Rush Attempts,20,6,276,2021,20
Rush Attempts,20,7,263,2020,20
Rush Attempts,20,8,246,2018,20
Points Scored,21,0,280,2021,21
Points Scored,21,1,270,2017,21
Points Scored,21,2,261,2019,21
Points Scored,21,3,236,2020,21
Points Scored,21,4,235,2014,21
Points Scored,21,5,215,2016,21
Points Scored,21,6,206,2018,21
Points Scored,21,7,203,2015,21
Points Scored,21,8,181,2022,21
Points Allowed,21,0,195,2014,21
Points Allowed,21,1,206,2019,21
Points Allowed,21,2,213,2016,21
Points Allowed,21,3,214,2017,21
Points Allowed,21,4,217,2015,21
Points Allowed,21,5,235,2018,21
Points Allowed,21,6,245,2020,21
Points Allowed,21,7,253,2021,21
Points Allowed,21,8,268,2022,21
Passing Yards,21,0,3063,2020,21
Passing Yards,21,1,2866,2021,21
Passing Yards,21,2,2733,2017,21
Passing Yards,21,3,2710,2022,21
Passing Yards,21,4,2643,2019,21
Passing Yards,21,5,2611,2015,21
Passing Yards,21,6,2571,2016,21
Passing Yards,21,7,2558,2014,21
Passing Yards,21,8,2472,2018,21
Passing Yards Allowed,21,0,2333,2015,21
Passing Yards Allowed,21,1,2500,2014,21
Passing Yards Allowed,21,2,2542,2019,21
Passing Yards Allowed,21,3,2578,2017,21
Passing Yards Allowed,21,4,2579,2016,21
Passing Yards Allowed,21,5,2600,2020,21
Passing Yards Allowed,21,6,2610,2018,21
Passing Yards Allowed,21,7,2624,2022,21
Passing Yards Allowed,21,8,2803,2021,21
Rushing Yards,21,0,1520,2014,21
Rushing Yards,21,1,1360,2015,21
Rushing Yards,21,2,1155,2021,21
Rushing Yards,21,3,1042,2018,21
Rushing Yards,21,4,1025,2019,21
Rushing Yards,21,5,989,2016,21
Rushing Yards,21,6,979,2022,21
Rushing Yards,21,7,887,2020,21
Rushing Yards,21,8,860,2017,21
Rushing Yards Allowed,21,0,729,2014,21
Rushing Yards Allowed,21,1,873,2021,21
Rushing Yards Allowed,21,2,1036,2019,21
Rushing Yards Allowed,21,3,1043,2020,21
Rushing Yards Allowed,21,4,1068,2016,21
Rushing Yards Allowed,21,5,1110,2015,21
Rushing Yards Allowed,21,6,1118,2017,21
Rushing Yards Allowed,21,7,1160,2018,21
Rushing Yards Allowed,21,8,1194,2022,21
Total Yards,21,0,4078,2014,21
Total Yards,21,1,4021,2021,21
Total Yards,21,2,3971,2015,21
Total Yards,21,3,3950,2020,21
Total Yards,21,4,3690,2022,21
Total Yards,21,5,3668,2019,21
Total Yards,21,6,3593,2017,21
Total Yards,21,7,3561,2016,21
Total Yards,21,8,3515,2018,21
Total Yards Allowed,21,0,3230,2014,21
Total Yards Allowed,21,1,3444,2015,21
Total Yards Allowed,21,2,3579,2019,21
Total Yards Allowed,21,3,3643,2020,21
Total Yards Allowed,21,4,3647,2016,21
Total Yards Allowed,21,5,3676,2021,21
Total Yards Allowed,21,6,3696,2017,21
Total Yards Allowed,21,7,3771,2018,21
Total Yards Allowed,21,8,3818,2022,21
Pass Attempts,21,0,403,2020,21
Pass Attempts,21,1,386,2021,21
Pass Attempts,21,2,381,2022,21
Pass Attempts,21,3,370,2019,21
Pass Attempts,21,4,366,2014,21
Pass Attempts,21,5,364,2018,21
Pass Attempts,21,6,346,2017,21
Pass Attempts,21,7,339,2015,21
Pass Attempts,21,8,335,2016,21
Rush Attempts,21,0,323,2014,21
Rush Attempts,21,1,282,2015,21
Rush Attempts,21,2,280,2016,21
Rush Attempts,21,3,268,2021,21
Rush Attempts,21,4,259,2018,21
Rush Attempts,21,5,251,2019,21
Rush Attempts,21,6,232,2022,21
Rush Attempts,21,7,228,2020,21
Rush Attempts,21,8,227,2017,21
Points Scored,22,0,277,2014,22
Points Scored,22,1,262,2022,22
Points Scored,22,2,258,2020,22
Points Scored,22,3,233,2015,22
Points Scored,22,4,209,2021,22
Points Scored,22,5,204,2019,22
Points Scored,22,6,198,2018,22
Points Scored,22,7,189,2017,22
Points Scored,22,8,183,2016,22
Points Allowed,22,0,176,2022,22
Points Allowed,22,1,200,2018,22
Points Allowed,22,2,208,2017,22
Points Allowed,22,3,218,2014,22
Points Allowed,22,4,223,2019,22
Points Allowed,22,5,231,2020,22
Points Allowed,22,6,243,2015,22
Points Allowed,22,7,250,2021,22
Points Allowed,22,8,270,2016,22
Passing Yards,22,0,2866,2016,22
Passing Yards,22,1,2857,2014,22
Passing Yards,22,2,2723,2022,22
Passing Yards,22,3,2677,2021,22
Passing Yards,22,4,2578,2017,22
Passing Yards,22,5,2525,2020,22
Passing Yards,22,6,2448,2019,22
Passing Yards,22,7,2408,2018,22
Passing Yards,22,8,2306,2015,22
Passing Yards Allowed,22,0,2144,2017,22
Passing Yards Allowed,22,1,2160,2014,22
Passing Yards Allowed,22,2,2392,2016,22
Passing Yards Allowed,22,3,2414,2022,22
Passing Yards Allowed,22,4,2419,2015,22
Passing Yards Allowed,22,5,2449,2018,22
Passing Yards Allowed,22,6,2453,2019,22
Passing Yards Allowed,22,7,2554,2021,22
Passing Yards Allowed,22,8,2604,2020,22
Rushing Yards,22,0,1305,2015,22
Rushing Yards,22,1,1103,2020,22
Rushing Yards,22,2,1059,2014,22
Rushing Yards,22,3,1018,2019,22
Rushing Yards,22,4,933,2018,22
Rushing Yards,22,5,928,2022,22
Rushing Yards,22,6,911,2021,22
Rushing Yards,22,7,854,2017,22
Rushing Yards,22,8,836,2016,22
Rushing Yards Allowed,22,0,1031,2022,22
Rushing Yards Allowed,22,1,1042,2020,22
Rushing Yards Allowed,22,2,1200,2021,22
Rushing Yards Allowed,22,3,1236,2015,22
Rushing Yards Allowed,22,4,1236,2018,22
Rushing Yards Allowed,22,5,1238,2017,22
Rushing Yards Allowed,22,6,1245,2016,22
Rushing Yards Allowed,22,7,1267,2014,22
Rushing Yards Allowed,22,8,1419,2019,22
Total Yards,22,0,3916,2014,22
Total Yards,22,1,3702,2016,22
Total Yards,22,2,3652,2022,22
Total Yards,22,3,3628,2020,22
Total Yards,22,4,3611,2015,22
Total Yards,22,5,3588,2021,22
Total Yards,22,6,3466,2019,22
Total Yards,22,7,3433,2017,22
Total Yards,22,8,3341,2018,22
Total Yards Allowed,22,0,3382,2017,22
Total Yards Allowed,22,1,3428,2014,22
Total Yards Allowed,22,2,3446,2022,22
Total Yards Allowed,22,3,3638,2016,22
Total Yards Allowed,22,4,3646,2020,22
Total Yards Allowed,22,5,3656,2015,22
Total Yards Allowed,22,6,3686,2018,22
Total Yards Allowed,22,7,3754,2021,22
Total Yards Allowed,22,8,3872,2019,22
Pass Attempts,22,0,437,2016,22
Pass Attempts,22,1,411,2017,22
Pass Attempts,22,2,398,2019,22
Pass Attempts,22,3,396,2018,22
Pass Attempts,22,4,395,2021,22
Pass Attempts,22,5,394,2015,22
Pass Attempts,22,6,385,2020,22
Pass Attempts,22,7,380,2014,22
Pass Attempts,22,8,374,2022,22
Rush Attempts,22,0,273,2014,22
Rush Attempts,22,1,270,2020,22
Rush Attempts,22,2,268,2022,22
Rush Attempts,22,3,250,2015,22
Rush Attempts,22,4,238,2019,22
Rush Attempts,22,5,237,2017,22
Rush Attempts,22,6,231,2018,22
Rush Attempts,22,7,230,2021,22
Rush Attempts,22,8,209,2016,22
Points Scored,23,0,233,2021,23
Points Scored,23,1,216,2015,23
Points Scored,23,2,215,2022,23
Points Scored,23,3,210,2016,23
Points Scored,23,4,205,2017,23
Points Scored,23,5,205,2019,23
Points Scored,23,6,201,2018,23
Points Scored,23,7,198,2014,23
Points Scored,23,8,166,2020,23
Points Allowed,23,0,183,2015,23
Points Allowed,23,1,195,2016,23
Points Allowed,23,2,197,2014,23
Points Allowed,23,3,217,2017,23
Points Allowed,23,4,221,2021,23
Points Allowed,23,5,233,2019,23
Points Allowed,23,6,252,2018,23
Points Allowed,23,7,256,2022,23
Points Allowed,23,8,278,2020,23
Passing Yards,23,0,2531,2016,23
Passing Yards,23,1,2348,2018,23
Passing Yards,23,2,2346,2014,23
Passing Yards,23,3,2276,2022,23
Passing Yards,23,4,2260,2015,23
Passing Yards,23,5,2236,2017,23
Passing Yards,23,6,2235,2019,23
Passing Yards,23,7,2111,2021,23
Passing Yards,23,8,2051,2020,23
Passing Yards Allowed,23,0,2197,2018,23
Passing Yards Allowed,23,1,2267,2016,23
Passing Yards Allowed,23,2,2281,2015,23
Passing Yards Allowed,23,3,2334,2014,23
Passing Yards Allowed,23,4,2481,2017,23
Passing Yards Allowed,23,5,2575,2021,23
Passing Yards Allowed,23,6,2639,2019,23
Passing Yards Allowed,23,7,2690,2020,23
Passing Yards Allowed,23,8,2741,2022,23
Rushing Yards,23,0,1382,2015,23
Rushing Yards,23,1,1316,2021,23
Rushing Yards,23,2,1306,2022,23
Rushing Yards,23,3,1264,2018,23
Rushing Yards,23,4,1190,2019,23
Rushing Yards,23,5,1158,2016,23
