Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Rushing Yards Allowed,99,0,22,2014,19,31
Rushing Yards Allowed,99,1,33,2016,13,31
Rushing Yards Allowed,99,2,38,2017,1,9
Rushing Yards Allowed,99,3,43,2014,29,25
Rushing Yards Allowed,99,4,44,2015,20,14
Rushing Yards Allowed,99,5,44,2016,19,4
Rushing Yards Allowed,99,6,46,2017,10,1
Rushing Yards Allowed,99,7,50,2015,25,18
Rushing Yards Allowed,99,8,52,2016,0,4
Rushing Yards Allowed,99,9,52,2016,19,13
Rushing Yards Allowed,99,10,53,2017,0,21
Rushing Yards Allowed,99,11,59,2017,29,21
Rushing Yards Allowed,99,12,60,2014,7,25
Rushing Yards Allowed,99,13,62,2016,10,18
Rushing Yards Allowed,99,14,64,2014,27,15
Rushing Yards Allowed,99,15,72,2015,20,10
Rushing Yards Allowed,99,16,72,2016,31,13
Rushing Yards Allowed,99,17,73,2015,10,25
Rushing Yards Allowed,99,18,77,2015,25,10
Rushing Yards Allowed,99,19,78,2014,6,22
Rushing Yards Allowed,99,20,78,2016,9,18
Rushing Yards Allowed,99,21,78,2016,4,10
Rushing Yards Allowed,99,22,80,2014,20,31
Rushing Yards Allowed,99,23,80,2017,19,6
Rushing Yards Allowed,99,24,81,2017,9,1
Rushing Yards Allowed,99,25,87,2014,6,19
Rushing Yards Allowed,99,26,87,2015,19,28
Rushing Yards Allowed,99,27,87,2017,3,2
Rushing Yards Allowed,99,28,87,2017,8,6
Rushing Yards Allowed,99,29,88,2016,20,2
Rushing Yards Allowed,99,30,90,2014,25,29
Rushing Yards Allowed,99,31,91,2016,19,20
Rushing Yards Allowed,99,32,94,2015,26,27
Rushing Yards Allowed,99,33,95,2014,15,4
Rushing Yards Allowed,99,34,95,2015,2,20
Rushing Yards Allowed,99,35,99,2016,18,9
Rushing Yards Allowed,99,36,100,2016,13,19
Rushing Yards Allowed,99,37,103,2015,20,19
Rushing Yards Allowed,99,38,103,2017,0,10
Rushing Yards Allowed,99,39,104,2015,28,19
Rushing Yards Allowed,99,40,105,2014,25,7
Rushing Yards Allowed,99,41,106,2015,6,28
Rushing Yards Allowed,99,42,109,2015,14,20
Rushing Yards Allowed,99,43,109,2016,10,4
Rushing Yards Allowed,99,44,112,2016,0,27
Rushing Yards Allowed,99,45,113,2014,20,28
Rushing Yards Allowed,99,46,113,2015,28,6
Rushing Yards Allowed,99,47,117,2015,10,26
Rushing Yards Allowed,99,48,117,2017,19,31
Rushing Yards Allowed,99,49,118,2014,19,29
Rushing Yards Allowed,99,50,118,2016,4,19
Rushing Yards Allowed,99,51,119,2014,19,6
Rushing Yards Allowed,99,52,119,2015,29,18
Rushing Yards Allowed,99,53,120,2017,3,31
Rushing Yards Allowed,99,54,122,2014,27,29
Rushing Yards Allowed,99,55,125,2017,6,19
Rushing Yards Allowed,99,56,125,2017,0,19
Rushing Yards Allowed,99,57,127,2015,10,20
Rushing Yards Allowed,99,58,129,2014,28,20
Rushing Yards Allowed,99,59,135,2016,2,23
Rushing Yards Allowed,99,60,135,2017,6,8
Rushing Yards Allowed,99,61,141,2017,1,10
Rushing Yards Allowed,99,62,142,2014,4,15
Rushing Yards Allowed,99,63,148,2014,31,20
Rushing Yards Allowed,99,64,150,2014,22,6
Rushing Yards Allowed,99,65,152,2016,20,19
Rushing Yards Allowed,99,66,152,2017,31,3
Rushing Yards Allowed,99,67,153,2015,26,10
Rushing Yards Allowed,99,68,157,2016,4,0
Rushing Yards Allowed,99,69,161,2015,20,2
Rushing Yards Allowed,99,70,163,2014,31,19
Rushing Yards Allowed,99,71,163,2015,18,29
Rushing Yards Allowed,99,72,168,2014,29,19
Rushing Yards Allowed,99,73,172,2016,23,2
Rushing Yards Allowed,99,74,175,2014,29,27
Rushing Yards Allowed,99,75,180,2016,27,0
Rushing Yards Allowed,99,76,187,2014,15,27
Rushing Yards Allowed,99,77,187,2017,10,0
Rushing Yards Allowed,99,78,192,2017,31,19
Rushing Yards Allowed,99,79,196,2017,2,3
Rushing Yards Allowed,99,80,202,2015,27,26
Rushing Yards Allowed,99,81,205,2015,18,25
Rushing Yards Allowed,99,82,205,2015,19,20
Rushing Yards Allowed,99,83,206,2017,21,0
Rushing Yards Allowed,99,84,207,2016,18,10
Rushing Yards Allowed,99,85,211,2016,2,20
Rushing Yards Allowed,99,86,220,2017,21,29
Rushing Yards Allowed,99,87,242,2017,19,0
Total Yards,99,0,547,2017,3,31
Total Yards,99,1,499,2015,18,29
Total Yards,99,2,489,2017,0,19
Total Yards,99,3,487,2014,19,31
Total Yards,99,4,470,2015,19,28
Total Yards,99,5,469,2015,25,18
Total Yards,99,6,461,2014,6,19
Total Yards,99,7,455,2017,29,21
Total Yards,99,8,453,2017,8,6
Total Yards,99,9,441,2016,10,18
Total Yards,99,10,437,2016,18,10
Total Yards,99,11,432,2015,29,18
Total Yards,99,12,428,2017,0,10
Total Yards,99,13,427,2017,31,3
Total Yards,99,14,423,2016,9,18
Total Yards,99,15,422,2015,25,10
Total Yards,99,16,422,2017,19,31
Total Yards,99,17,413,2017,10,1
Total Yards,99,18,407,2017,19,0
Total Yards,99,19,406,2014,6,22
Total Yards,99,20,406,2015,19,20
Total Yards,99,21,405,2015,20,19
Total Yards,99,22,401,2015,10,26
Total Yards,99,23,397,2017,31,19
Total Yards,99,24,395,2014,27,15
Total Yards,99,25,394,2015,20,14
Total Yards,99,26,392,2014,29,27
Total Yards,99,27,392,2016,2,23
Total Yards,99,28,389,2017,6,8
Total Yards,99,29,386,2014,19,6
Total Yards,99,30,382,2016,20,2
Total Yards,99,31,380,2016,10,4
Total Yards,99,32,380,2017,21,29
Total Yards,99,33,375,2017,10,0
Total Yards,99,34,374,2016,18,9
Total Yards,99,35,370,2017,21,0
Total Yards,99,36,369,2017,0,21
Total Yards,99,37,356,2015,6,28
Total Yards,99,38,355,2014,19,29
Total Yards,99,39,354,2015,2,20
Total Yards,99,40,348,2014,4,15
Total Yards,99,41,347,2016,19,4
Total Yards,99,42,345,2017,19,6
Total Yards,99,43,341,2016,19,20
Total Yards,99,44,337,2015,14,20
Total Yards,99,45,335,2015,18,25
Total Yards,99,46,335,2015,10,20
Total Yards,99,47,335,2016,0,27
Total Yards,99,48,333,2017,3,2
Total Yards,99,49,331,2014,27,29
Total Yards,99,50,331,2017,1,9
Total Yards,99,51,327,2015,26,27
Total Yards,99,52,324,2014,31,20
Total Yards,99,53,324,2017,2,3
Total Yards,99,54,322,2014,20,28
Total Yards,99,55,319,2014,28,20
Total Yards,99,56,319,2016,2,20
Total Yards,99,57,318,2014,29,25
Total Yards,99,58,318,2016,23,2
Total Yards,99,59,315,2014,25,29
Total Yards,99,60,313,2014,7,25
Total Yards,99,61,310,2015,20,10
Total Yards,99,62,308,2016,4,10
Total Yards,99,63,307,2014,25,7
Total Yards,99,64,305,2014,20,31
Total Yards,99,65,303,2014,15,27
Total Yards,99,66,303,2016,20,19
Total Yards,99,67,294,2014,29,19
Total Yards,99,68,286,2016,19,13
Total Yards,99,69,284,2015,26,10
Total Yards,99,70,283,2017,9,1
Total Yards,99,71,282,2015,10,25
Total Yards,99,72,280,2016,27,0
Total Yards,99,73,277,2015,28,6
Total Yards,99,74,273,2017,6,19
Total Yards,99,75,271,2014,15,4
Total Yards,99,76,263,2014,22,6
Total Yards,99,77,260,2015,20,2
Total Yards,99,78,259,2016,13,31
Total Yards,99,79,244,2017,1,10
Total Yards,99,80,239,2016,0,4
Total Yards,99,81,228,2016,4,19
Total Yards,99,82,207,2016,31,13
Total Yards,99,83,205,2015,27,26
Total Yards,99,84,205,2016,13,19
Total Yards,99,85,196,2016,4,0
Total Yards,99,86,156,2014,31,19
Total Yards,99,87,131,2015,28,19
Total Yards Allowed,99,0,131,2015,19,28
Total Yards Allowed,99,1,156,2014,19,31
Total Yards Allowed,99,2,196,2016,0,4
Total Yards Allowed,99,3,205,2015,26,27
Total Yards Allowed,99,4,205,2016,19,13
Total Yards Allowed,99,5,207,2016,13,31
Total Yards Allowed,99,6,228,2016,19,4
Total Yards Allowed,99,7,239,2016,4,0
Total Yards Allowed,99,8,244,2017,10,1
Total Yards Allowed,99,9,259,2016,31,13
Total Yards Allowed,99,10,260,2015,2,20
Total Yards Allowed,99,11,263,2014,6,22
Total Yards Allowed,99,12,271,2014,4,15
Total Yards Allowed,99,13,273,2017,19,6
Total Yards Allowed,99,14,277,2015,6,28
Total Yards Allowed,99,15,280,2016,0,27
Total Yards Allowed,99,16,282,2015,25,10
Total Yards Allowed,99,17,283,2017,1,9
Total Yards Allowed,99,18,284,2015,10,26
Total Yards Allowed,99,19,286,2016,13,19
Total Yards Allowed,99,20,294,2014,19,29
Total Yards Allowed,99,21,303,2014,27,15
Total Yards Allowed,99,22,303,2016,19,20
Total Yards Allowed,99,23,305,2014,31,20
Total Yards Allowed,99,24,307,2014,7,25
Total Yards Allowed,99,25,308,2016,10,4
Total Yards Allowed,99,26,310,2015,10,20
Total Yards Allowed,99,27,313,2014,25,7
Total Yards Allowed,99,28,315,2014,29,25
Total Yards Allowed,99,29,318,2014,25,29
Total Yards Allowed,99,30,318,2016,2,23
Total Yards Allowed,99,31,319,2014,20,28
Total Yards Allowed,99,32,319,2016,20,2
Total Yards Allowed,99,33,322,2014,28,20
Total Yards Allowed,99,34,324,2014,20,31
Total Yards Allowed,99,35,324,2017,3,2
Total Yards Allowed,99,36,327,2015,27,26
Total Yards Allowed,99,37,331,2014,29,27
Total Yards Allowed,99,38,331,2017,9,1
Total Yards Allowed,99,39,333,2017,2,3
Total Yards Allowed,99,40,335,2015,25,18
Total Yards Allowed,99,41,335,2015,20,10
Total Yards Allowed,99,42,335,2016,27,0
Total Yards Allowed,99,43,337,2015,20,14
Total Yards Allowed,99,44,341,2016,20,19
Total Yards Allowed,99,45,345,2017,6,19
Total Yards Allowed,99,46,347,2016,4,19
Total Yards Allowed,99,47,348,2014,15,4
Total Yards Allowed,99,48,354,2015,20,2
Total Yards Allowed,99,49,355,2014,29,19
Total Yards Allowed,99,50,356,2015,28,6
Total Yards Allowed,99,51,369,2017,21,0
Total Yards Allowed,99,52,370,2017,0,21
Total Yards Allowed,99,53,374,2016,9,18
Total Yards Allowed,99,54,375,2017,0,10
Total Yards Allowed,99,55,380,2016,4,10
Total Yards Allowed,99,56,380,2017,29,21
Total Yards Allowed,99,57,382,2016,2,20
Total Yards Allowed,99,58,386,2014,6,19
Total Yards Allowed,99,59,389,2017,8,6
Total Yards Allowed,99,60,392,2014,27,29
Total Yards Allowed,99,61,392,2016,23,2
Total Yards Allowed,99,62,394,2015,14,20
Total Yards Allowed,99,63,395,2014,15,27
Total Yards Allowed,99,64,397,2017,19,31
Total Yards Allowed,99,65,401,2015,26,10
Total Yards Allowed,99,66,405,2015,19,20
Total Yards Allowed,99,67,406,2014,22,6
Total Yards Allowed,99,68,406,2015,20,19
Total Yards Allowed,99,69,407,2017,0,19
Total Yards Allowed,99,70,413,2017,1,10
Total Yards Allowed,99,71,422,2015,10,25
Total Yards Allowed,99,72,422,2017,31,19
Total Yards Allowed,99,73,423,2016,18,9
Total Yards Allowed,99,74,427,2017,3,31
Total Yards Allowed,99,75,428,2017,10,0
Total Yards Allowed,99,76,432,2015,18,29
Total Yards Allowed,99,77,437,2016,10,18
Total Yards Allowed,99,78,441,2016,18,10
Total Yards Allowed,99,79,453,2017,6,8
Total Yards Allowed,99,80,455,2017,21,29
Total Yards Allowed,99,81,461,2014,19,6
Total Yards Allowed,99,82,469,2015,18,25
Total Yards Allowed,99,83,470,2015,28,19
Total Yards Allowed,99,84,487,2014,31,19
Total Yards Allowed,99,85,489,2017,19,0
Total Yards Allowed,99,86,499,2015,29,18
Total Yards Allowed,99,87,547,2017,31,3
Pass Attempts,99,0,52,2017,6,8
Pass Attempts,99,1,51,2016,9,18
Pass Attempts,99,2,51,2016,10,4
Pass Attempts,99,3,50,2015,25,10
Pass Attempts,99,4,49,2015,10,20
Pass Attempts,99,5,48,2017,3,31
Pass Attempts,99,6,46,2017,2,3
Pass Attempts,99,7,46,2017,21,29
Pass Attempts,99,8,45,2014,6,19
Pass Attempts,99,9,45,2015,20,14
Pass Attempts,99,10,44,2014,4,15
Pass Attempts,99,11,44,2015,18,25
Pass Attempts,99,12,43,2015,14,20
Pass Attempts,99,13,43,2015,2,20
Pass Attempts,99,14,43,2015,10,26
Pass Attempts,99,15,43,2017,10,0
Pass Attempts,99,16,42,2014,20,31
Pass Attempts,99,17,42,2015,18,29
Pass Attempts,99,18,41,2014,25,29
Pass Attempts,99,19,41,2016,31,13
Pass Attempts,99,20,41,2016,18,10
Pass Attempts,99,21,41,2016,4,19
Pass Attempts,99,22,39,2015,6,28
Pass Attempts,99,23,39,2016,2,20
Pass Attempts,99,24,39,2016,13,19
Pass Attempts,99,25,39,2017,1,10
Pass Attempts,99,26,38,2014,28,20
Pass Attempts,99,27,38,2014,19,31
Pass Attempts,99,28,38,2014,31,19
Pass Attempts,99,29,38,2015,19,20
Pass Attempts,99,30,38,2017,10,1
Pass Attempts,99,31,38,2017,21,0
Pass Attempts,99,32,37,2014,29,25
Pass Attempts,99,33,37,2015,29,18
Pass Attempts,99,34,37,2015,19,28
Pass Attempts,99,35,37,2016,10,18
Pass Attempts,99,36,37,2017,8,6
Pass Attempts,99,37,37,2017,9,1
Pass Attempts,99,38,36,2014,15,27
Pass Attempts,99,39,36,2015,27,26
Pass Attempts,99,40,36,2016,20,19
Pass Attempts,99,41,36,2017,1,9
Pass Attempts,99,42,36,2017,29,21
Pass Attempts,99,43,36,2017,31,19
Pass Attempts,99,44,36,2017,0,19
Pass Attempts,99,45,35,2014,7,25
Pass Attempts,99,46,35,2014,22,6
Pass Attempts,99,47,35,2014,29,19
Pass Attempts,99,48,35,2016,27,0
Pass Attempts,99,49,35,2017,31,3
Pass Attempts,99,50,34,2015,26,10
Pass Attempts,99,51,34,2016,18,9
Pass Attempts,99,52,34,2017,19,0
Pass Attempts,99,53,33,2014,20,28
Pass Attempts,99,54,33,2016,13,31
Pass Attempts,99,55,32,2014,27,29
Pass Attempts,99,56,32,2017,19,6
Pass Attempts,99,57,32,2017,6,19
Pass Attempts,99,58,31,2014,29,27
Pass Attempts,99,59,31,2016,0,4
Pass Attempts,99,60,31,2016,4,10
Pass Attempts,99,61,31,2017,19,31
Pass Attempts,99,62,30,2014,19,6
Pass Attempts,99,63,29,2014,27,15
Pass Attempts,99,64,29,2014,31,20
Pass Attempts,99,65,29,2015,10,25
Pass Attempts,99,66,27,2014,25,7
Pass Attempts,99,67,27,2014,6,22
Pass Attempts,99,68,27,2016,0,27
Pass Attempts,99,69,27,2016,19,4
Pass Attempts,99,70,26,2014,19,29
Pass Attempts,99,71,26,2016,2,23
Pass Attempts,99,72,26,2016,4,0
Pass Attempts,99,73,26,2016,19,13
Pass Attempts,99,74,25,2015,20,2
Pass Attempts,99,75,25,2015,28,19
Pass Attempts,99,76,25,2015,20,10
Pass Attempts,99,77,25,2016,19,20
Pass Attempts,99,78,24,2015,28,6
Pass Attempts,99,79,24,2016,23,2
Pass Attempts,99,80,23,2015,26,27
Pass Attempts,99,81,23,2015,20,19
Pass Attempts,99,82,23,2017,0,21
Pass Attempts,99,83,22,2016,20,2
Pass Attempts,99,84,21,2015,25,18
Pass Attempts,99,85,20,2014,15,4
Pass Attempts,99,86,20,2017,3,2
Pass Attempts,99,87,15,2017,0,10
Rush Attempts,99,0,44,2017,3,2
Rush Attempts,99,1,42,2017,0,21
Rush Attempts,99,2,42,2017,0,10
Rush Attempts,99,3,41,2016,0,27
Rush Attempts,99,4,40,2014,19,29
Rush Attempts,99,5,40,2017,0,19
Rush Attempts,99,6,39,2014,27,15
Rush Attempts,99,7,39,2015,25,18
Rush Attempts,99,8,39,2015,19,28
Rush Attempts,99,9,39,2016,0,4
Rush Attempts,99,10,39,2016,19,20
Rush Attempts,99,11,38,2015,26,27
Rush Attempts,99,12,38,2016,19,13
Rush Attempts,99,13,38,2016,10,18
Rush Attempts,99,14,36,2015,29,18
Rush Attempts,99,15,36,2015,20,19
Rush Attempts,99,16,36,2015,20,10
Rush Attempts,99,17,36,2016,20,2
Rush Attempts,99,18,35,2014,20,31
Rush Attempts,99,19,35,2016,2,23
Rush Attempts,99,20,35,2017,10,1
Rush Attempts,99,21,34,2014,20,28
Rush Attempts,99,22,34,2015,26,10
Rush Attempts,99,23,34,2016,19,4
Rush Attempts,99,24,33,2014,15,4
Rush Attempts,99,25,33,2014,19,6
Rush Attempts,99,26,33,2014,19,31
Rush Attempts,99,27,33,2015,10,26
Rush Attempts,99,28,32,2014,6,22
Rush Attempts,99,29,32,2014,27,29
Rush Attempts,99,30,32,2015,10,25
Rush Attempts,99,31,31,2014,7,25
Rush Attempts,99,32,31,2015,28,6
Rush Attempts,99,33,31,2017,19,31
Rush Attempts,99,34,30,2014,25,7
Rush Attempts,99,35,30,2014,29,25
Rush Attempts,99,36,30,2014,29,27
Rush Attempts,99,37,30,2016,18,9
Rush Attempts,99,38,30,2017,29,21
Rush Attempts,99,39,30,2017,19,6
Rush Attempts,99,40,28,2014,22,6
Rush Attempts,99,41,28,2016,13,31
Rush Attempts,99,42,28,2016,4,10
Rush Attempts,99,43,27,2015,6,28
Rush Attempts,99,44,27,2015,27,26
Rush Attempts,99,45,27,2015,18,29
Rush Attempts,99,46,27,2015,20,2
Rush Attempts,99,47,26,2014,31,20
Rush Attempts,99,48,26,2014,29,19
Rush Attempts,99,49,26,2016,4,0
Rush Attempts,99,50,26,2017,8,6
Rush Attempts,99,51,26,2017,6,8
Rush Attempts,99,52,25,2015,2,20
Rush Attempts,99,53,25,2017,31,3
Rush Attempts,99,54,25,2017,10,0
Rush Attempts,99,55,25,2017,31,19
Rush Attempts,99,56,24,2016,2,20
Rush Attempts,99,57,24,2016,10,4
Rush Attempts,99,58,24,2017,1,9
Rush Attempts,99,59,24,2017,3,31
Rush Attempts,99,60,23,2014,4,15
Rush Attempts,99,61,23,2017,9,1
Rush Attempts,99,62,23,2017,6,19
Rush Attempts,99,63,22,2014,15,27
Rush Attempts,99,64,22,2016,23,2
Rush Attempts,99,65,22,2017,21,0
Rush Attempts,99,66,22,2017,19,0
Rush Attempts,99,67,21,2015,20,14
Rush Attempts,99,68,21,2015,14,20
Rush Attempts,99,69,20,2014,28,20
Rush Attempts,99,70,20,2014,6,19
Rush Attempts,99,71,20,2014,25,29
Rush Attempts,99,72,20,2016,27,0
Rush Attempts,99,73,20,2016,20,19
Rush Attempts,99,74,19,2015,18,25
Rush Attempts,99,75,19,2015,19,20
Rush Attempts,99,76,19,2016,9,18
Rush Attempts,99,77,19,2016,4,19
Rush Attempts,99,78,19,2017,2,3
Rush Attempts,99,79,18,2016,31,13
Rush Attempts,99,80,18,2016,18,10
Rush Attempts,99,81,18,2017,1,10
Rush Attempts,99,82,17,2015,25,10
Rush Attempts,99,83,17,2016,13,19
Rush Attempts,99,84,16,2015,28,19
Rush Attempts,99,85,15,2017,21,29
Rush Attempts,99,86,14,2015,10,20
Rush Attempts,99,87,13,2014,31,19
