Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Interceptions,20,37,3877,1,2016,20,23
Interceptions,20,38,3992,1,2016,20,28
Interceptions,20,39,3877,1,2016,20,8
Interceptions,20,40,3937,1,2016,20,8
Interceptions,20,41,373,1,2016,20,1
Interceptions,20,42,3877,1,2016,20,1
Interceptions,20,43,1509,1,2016,20,4
Interceptions,20,44,950,1,2016,20,23
Interceptions,20,45,3992,1,2016,20,23
Interceptions,20,46,373,1,2017,20,8
Interceptions,20,47,3877,1,2017,20,8
Interceptions,20,48,3937,1,2017,20,8
Interceptions,20,49,3877,1,2017,20,2
Interceptions,20,50,3937,1,2017,20,2
Interceptions,20,51,1793,1,2017,20,13
Interceptions,20,52,312,1,2017,20,3
Interceptions,20,53,3992,1,2017,20,3
Interceptions,20,54,3937,1,2017,20,23
Interceptions,20,55,373,1,2017,20,31
Interceptions,20,56,673,1,2017,20,31
Interceptions,20,57,3877,1,2017,20,31
Interceptions,20,58,3877,1,2017,20,21
Interceptions,20,59,373,1,2017,20,23
Interceptions,20,60,3877,1,2017,20,23
Interceptions,20,61,673,1,2017,20,18
Interceptions,20,62,3877,1,2017,20,18
Interceptions,20,63,373,1,2017,20,13
Pass Defense Percentage,20,0,35,1000,2014,20,30
Pass Defense Percentage,20,1,950,1000,2014,20,8
Pass Defense Percentage,20,2,35,1000,2015,20,13
Pass Defense Percentage,20,3,649,1000,2016,20,13
Pass Defense Percentage,20,4,373,1000,2016,20,1
Pass Defense Percentage,20,5,3877,1000,2017,20,16
Pass Defense Percentage,20,6,373,1000,2017,20,31
Pass Defense Percentage,20,7,3877,1000,2017,20,31
Pass Defense Percentage,20,8,340,999,2014,20,30
Pass Defense Percentage,20,9,35,984,2014,20,14
Pass Defense Percentage,20,10,257,979,2014,20,31
Pass Defense Percentage,20,11,1340,975,2014,20,8
Pass Defense Percentage,20,12,3877,970,2015,20,2
Pass Defense Percentage,20,13,70,966,2014,20,13
Pass Defense Percentage,20,14,972,962,2015,20,8
Pass Defense Percentage,20,15,3937,957,2016,20,8
Pass Defense Percentage,20,16,673,952,2017,20,31
Pass Defense Percentage,20,17,3877,950,2016,20,1
Pass Defense Percentage,20,18,3877,948,2017,20,21
Pass Defense Percentage,20,19,35,946,2014,20,25
Pass Defense Percentage,20,20,950,946,2016,20,13
Pass Defense Percentage,20,21,3992,945,2017,20,16
Pass Defense Percentage,20,22,3877,943,2016,20,31
Pass Defense Percentage,20,23,3877,942,2017,20,7
Pass Defense Percentage,20,24,3877,939,2015,20,23
Pass Defense Percentage,20,25,3937,939,2017,20,23
Pass Defense Percentage,20,26,373,938,2017,20,23
Pass Defense Percentage,20,27,3877,938,2017,20,23
Pass Defense Percentage,20,28,35,937,2015,20,23
Pass Defense Percentage,20,29,673,937,2017,20,18
Pass Defense Percentage,20,30,1358,932,2015,20,13
Pass Defense Percentage,20,31,972,929,2015,20,30
Pass Defense Percentage,20,32,3175,929,2015,20,30
Pass Defense Percentage,20,33,1340,925,2014,20,23
Pass Defense Percentage,20,34,3175,919,2015,20,22
Pass Defense Percentage,20,35,3937,919,2017,20,16
Pass Defense Percentage,20,36,3937,917,2017,20,2
Pass Defense Percentage,20,37,373,917,2017,20,8
Pass Defense Percentage,20,38,35,916,2014,20,26
Pass Defense Percentage,20,39,950,914,2016,20,31
Pass Defense Percentage,20,40,3992,913,2017,20,3
Pass Defense Percentage,20,41,950,912,2014,20,24
Pass Defense Percentage,20,42,3877,905,2017,20,2
Pass Defense Percentage,20,43,373,902,2016,20,27
Pass Defense Percentage,20,44,3877,900,2015,20,31
Pass Defense Percentage,20,45,3877,896,2016,20,2
Pass Defense Percentage,20,46,3992,893,2016,20,28
Pass Defense Percentage,20,47,340,890,2014,20,8
Pass Defense Percentage,20,48,3937,890,2015,20,22
Pass Defense Percentage,20,49,3877,886,2017,20,8
Pass Defense Percentage,20,50,373,883,2017,20,16
Pass Defense Percentage,20,51,373,882,2017,20,23
Pass Defense Percentage,20,52,35,880,2015,20,23
Pass Defense Percentage,20,53,3877,877,2015,20,30
Pass Defense Percentage,20,54,373,875,2016,20,31
Pass Defense Percentage,20,55,950,872,2015,20,9
Pass Defense Percentage,20,56,950,871,2015,20,5
Pass Defense Percentage,20,57,373,869,2017,20,8
Pass Defense Percentage,20,58,3877,866,2015,20,8
Pass Defense Percentage,20,59,373,866,2016,20,19
Pass Defense Percentage,20,60,340,865,2014,20,31
Pass Defense Percentage,20,61,3877,865,2015,20,9
Pass Defense Percentage,20,62,950,863,2014,20,13
Pass Defense Percentage,20,63,3877,863,2015,20,5
Pass Defense Percentage,20,64,373,860,2016,20,13
Pass Defense Percentage,20,65,3937,858,2015,20,23
Pass Defense Percentage,20,66,950,856,2016,20,8
Pass Defense Percentage,20,67,340,854,2014,20,24
Pass Defense Percentage,20,68,99,854,2016,20,12
Pass Defense Percentage,20,69,373,854,2017,20,18
Pass Defense Percentage,20,70,70,853,2014,20,14
Pass Defense Percentage,20,71,1340,853,2014,20,24
Pass Defense Percentage,20,72,3877,852,2016,20,12
Pass Defense Percentage,20,73,373,852,2016,20,28
Pass Defense Percentage,20,74,3937,851,2016,20,11
Pass Defense Percentage,20,75,133,850,2014,20,13
Pass Defense Percentage,20,76,1358,850,2015,20,31
Pass Defense Percentage,20,77,3992,850,2016,20,1
Pass Defense Percentage,20,78,340,849,2014,20,19
Pass Defense Percentage,20,79,1358,848,2015,20,19
Pass Defense Percentage,20,80,1358,848,2015,20,8
Pass Defense Percentage,20,81,673,848,2017,20,23
Pass Defense Percentage,20,82,950,847,2014,20,16
Pass Defense Percentage,20,83,972,847,2015,20,22
Pass Defense Percentage,20,84,387,846,2015,20,15
Pass Defense Percentage,20,85,950,845,2014,20,30
Pass Defense Percentage,20,86,3992,845,2016,20,23
Pass Defense Percentage,20,87,312,845,2017,20,18
Pass Defense Percentage,20,88,257,842,2016,20,11
Pass Defense Percentage,20,89,312,842,2017,20,2
Pass Defense Percentage,20,90,3877,840,2016,20,8
Pass Defense Percentage,20,91,35,834,2014,20,16
Pass Defense Percentage,20,92,3877,833,2017,20,29
Pass Defense Percentage,20,93,1340,825,2014,20,31
Pass Defense Percentage,20,94,257,825,2014,20,16
Pass Defense Percentage,20,95,972,825,2014,20,8
Pass Defense Percentage,20,96,340,825,2014,20,13
Pass Defense Percentage,20,97,387,825,2015,20,9
Pass Defense Percentage,20,98,35,825,2015,20,6
Pass Defense Percentage,20,99,257,825,2015,20,6
Tackles,20,0,257,14,2014,20,0
Tackles,20,1,257,12,2014,20,23
Tackles,20,2,99,12,2016,20,28
Tackles,20,3,257,11,2014,20,30
Tackles,20,4,340,11,2014,20,24
Tackles,20,5,133,11,2014,20,3
Tackles,20,6,340,11,2014,20,8
Tackles,20,7,1341,11,2016,20,11
Tackles,20,8,257,11,2016,20,27
Tackles,20,9,373,11,2017,20,14
Tackles,20,10,312,11,2017,20,8
Tackles,20,11,312,11,2017,20,31
Tackles,20,12,70,10,2014,20,16
Tackles,20,13,340,10,2014,20,26
Tackles,20,14,257,10,2015,20,9
Tackles,20,15,1571,10,2015,20,6
Tackles,20,16,387,10,2015,20,2
Tackles,20,17,3175,10,2015,20,8
Tackles,20,18,257,10,2015,20,8
Tackles,20,19,373,10,2016,20,23
Tackles,20,20,373,10,2016,20,4
Tackles,20,21,673,10,2017,20,29
Tackles,20,22,312,10,2017,20,13
Tackles,20,23,312,10,2017,20,19
Tackles,20,24,133,9,2014,20,14
Tackles,20,25,950,9,2014,20,23
Tackles,20,26,257,9,2015,20,23
Tackles,20,27,35,9,2015,20,15
Tackles,20,28,257,9,2015,20,10
Tackles,20,29,3175,9,2015,20,5
Tackles,20,30,312,9,2017,20,8
Tackles,20,31,1793,9,2017,20,23
Tackles,20,32,3992,9,2017,20,21
Tackles,20,33,312,9,2017,20,13
Tackles,20,34,257,8,2014,20,19
Tackles,20,35,1766,8,2014,20,19
Tackles,20,36,340,8,2014,20,16
Tackles,20,37,257,8,2014,20,24
Tackles,20,38,257,8,2014,20,23
Tackles,20,39,257,8,2014,20,8
Tackles,20,40,950,8,2015,20,23
Tackles,20,41,3175,8,2015,20,19
Tackles,20,42,3877,8,2015,20,6
Tackles,20,43,3175,8,2015,20,2
Tackles,20,44,257,8,2015,20,22
Tackles,20,45,3877,8,2015,20,5
Tackles,20,46,578,8,2016,20,13
Tackles,20,47,257,8,2016,20,2
Tackles,20,48,3877,8,2016,20,2
Tackles,20,49,99,8,2016,20,23
Tackles,20,50,938,8,2016,20,13
Tackles,20,51,938,8,2016,20,19
Tackles,20,52,312,8,2017,20,29
Tackles,20,53,673,8,2017,20,16
Tackles,20,54,1793,8,2017,20,13
Tackles,20,55,312,8,2017,20,21
Tackles,20,56,312,8,2017,20,18
Tackles,20,57,35,7,2014,20,16
Tackles,20,58,257,7,2014,20,14
Tackles,20,59,340,7,2014,20,0
Tackles,20,60,950,7,2014,20,0
Tackles,20,61,257,7,2014,20,8
Tackles,20,62,340,7,2014,20,23
Tackles,20,63,70,7,2014,20,13
Tackles,20,64,340,7,2014,20,13
Tackles,20,65,348,7,2014,20,13
Tackles,20,66,3026,7,2014,20,13
Tackles,20,67,1358,7,2015,20,23
Tackles,20,68,3175,7,2015,20,9
Tackles,20,69,257,7,2015,20,8
Tackles,20,70,950,7,2015,20,15
Tackles,20,71,950,7,2015,20,13
Tackles,20,72,257,7,2015,20,5
Tackles,20,73,257,7,2016,20,13
Tackles,20,74,257,7,2016,20,11
Tackles,20,75,373,7,2016,20,11
Tackles,20,76,1571,7,2016,20,13
Tackles,20,77,373,7,2016,20,28
Tackles,20,78,257,7,2016,20,4
Tackles,20,79,373,7,2016,20,27
Tackles,20,80,3937,7,2017,20,8
Tackles,20,81,136,7,2017,20,29
Tackles,20,82,373,7,2017,20,2
Tackles,20,83,673,7,2017,20,3
Tackles,20,84,1552,7,2017,20,31
Tackles,20,85,1793,7,2017,20,31
Tackles,20,86,938,7,2017,20,18
Tackles,20,87,1340,6,2014,20,16
Tackles,20,88,1571,6,2014,20,14
Tackles,20,89,70,6,2014,20,23
Tackles,20,90,340,6,2014,20,23
Tackles,20,91,340,6,2014,20,30
Tackles,20,92,70,6,2014,20,24
Tackles,20,93,133,6,2014,20,26
Tackles,20,94,257,6,2014,20,25
Tackles,20,95,348,6,2014,20,3
Tackles,20,96,35,6,2014,20,8
Tackles,20,97,1358,6,2015,20,6
Tackles,20,98,348,6,2015,20,2
Tackles,20,99,938,6,2015,20,30
Assists,20,0,3175,7,2015,20,22
Assists,20,1,340,6,2014,20,19
Assists,20,2,257,6,2015,20,6
Assists,20,3,373,6,2016,20,23
Assists,20,4,938,6,2016,20,27
Assists,20,5,373,6,2016,20,23
Assists,20,6,257,5,2014,20,8
Assists,20,7,257,5,2015,20,9
Assists,20,8,35,5,2015,20,10
Assists,20,9,257,5,2016,20,23
Assists,20,10,257,5,2016,20,28
Assists,20,11,312,5,2017,20,13
Assists,20,12,257,4,2014,20,19
Assists,20,13,340,4,2014,20,0
Assists,20,14,1571,4,2014,20,0
Assists,20,15,348,4,2014,20,26
Assists,20,16,938,4,2014,20,26
Assists,20,17,257,4,2014,20,3
Assists,20,18,1571,4,2015,20,6
Assists,20,19,387,4,2015,20,30
Assists,20,20,950,4,2015,20,13
Assists,20,21,3175,4,2015,20,8
Assists,20,22,972,4,2015,20,8
Assists,20,23,373,4,2016,20,28
Assists,20,24,938,4,2016,20,28
Assists,20,25,373,4,2016,20,4
Assists,20,26,1571,4,2016,20,4
Assists,20,27,257,4,2016,20,27
Assists,20,28,136,4,2017,20,8
Assists,20,29,312,4,2017,20,3
Assists,20,30,1793,4,2017,20,3
Assists,20,31,312,4,2017,20,19
Assists,20,32,373,4,2017,20,14
Assists,20,33,312,4,2017,20,31
Assists,20,34,1793,4,2017,20,31
Assists,20,35,312,4,2017,20,18
Assists,20,36,938,3,2014,20,16
Assists,20,37,257,3,2014,20,23
Assists,20,38,1340,3,2014,20,23
Assists,20,39,70,3,2014,20,0
Assists,20,40,257,3,2014,20,0
Assists,20,41,1149,3,2014,20,0
Assists,20,42,35,3,2014,20,30
Assists,20,43,340,3,2014,20,30
Assists,20,44,348,3,2014,20,24
Assists,20,45,133,3,2014,20,23
Assists,20,46,257,3,2014,20,23
Assists,20,47,340,3,2014,20,23
Assists,20,48,35,3,2014,20,25
Assists,20,49,257,3,2014,20,25
Assists,20,50,340,3,2014,20,8
Assists,20,51,3877,3,2015,20,23
Assists,20,52,35,3,2015,20,6
Assists,20,53,257,3,2015,20,13
Assists,20,54,1149,3,2015,20,13
Assists,20,55,257,3,2015,20,22
Assists,20,56,1358,3,2015,20,23
Assists,20,57,3877,3,2015,20,10
Assists,20,58,348,3,2015,20,13
Assists,20,59,1358,3,2015,20,5
Assists,20,60,387,3,2015,20,8
Assists,20,61,373,3,2016,20,2
Assists,20,62,257,3,2016,20,12
Assists,20,63,373,3,2016,20,12
Assists,20,64,938,3,2016,20,23
Assists,20,65,1571,3,2016,20,13
Assists,20,66,99,3,2016,20,28
Assists,20,67,1571,3,2016,20,28
Assists,20,68,950,3,2016,20,1
Assists,20,69,950,3,2016,20,19
Assists,20,70,3992,3,2016,20,19
Assists,20,71,257,3,2016,20,4
Assists,20,72,899,3,2016,20,8
Assists,20,73,950,3,2016,20,23
Assists,20,74,3992,3,2016,20,23
Assists,20,75,373,3,2017,20,16
Assists,20,76,1793,3,2017,20,13
Assists,20,77,3992,3,2017,20,13
Assists,20,78,673,3,2017,20,3
Assists,20,79,3937,3,2017,20,3
Assists,20,80,3992,3,2017,20,19
Assists,20,81,3877,3,2017,20,14
Assists,20,82,5407,3,2017,20,14
Assists,20,83,3877,3,2017,20,23
Assists,20,84,3992,3,2017,20,23
Assists,20,85,373,3,2017,20,8
Assists,20,86,373,3,2017,20,31
Assists,20,87,312,3,2017,20,21
Assists,20,88,673,3,2017,20,21
Assists,20,89,1793,3,2017,20,18
Assists,20,90,3992,3,2017,20,18
Assists,20,91,673,3,2017,20,13
Assists,20,92,1571,3,2017,20,13
Assists,20,93,3864,3,2017,20,13
Assists,20,94,133,2,2014,20,19
Assists,20,95,3026,2,2014,20,19
Assists,20,96,133,2,2014,20,31
Assists,20,97,257,2,2014,20,31
Assists,20,98,938,2,2014,20,31
Assists,20,99,70,2,2014,20,16
Sacks,20,0,1552,40,2017,20,29
Sacks,20,1,938,35,2015,20,30
Sacks,20,2,1149,30,2015,20,31
Sacks,20,3,348,25,2014,20,25
Sacks,20,4,578,25,2016,20,13
Sacks,20,5,348,20,2014,20,13
Sacks,20,6,348,20,2015,20,2
Sacks,20,7,938,20,2015,20,2
Sacks,20,8,1571,20,2015,20,31
Sacks,20,9,938,20,2015,20,8
Sacks,20,10,899,20,2016,20,31
Sacks,20,11,578,20,2016,20,11
Sacks,20,12,578,20,2016,20,28
Sacks,20,13,578,20,2016,20,23
Sacks,20,14,938,20,2016,20,23
Sacks,20,15,1552,20,2017,20,7
Sacks,20,16,1149,15,2014,20,0
Sacks,20,17,348,15,2014,20,23
Sacks,20,18,348,15,2014,20,13
Sacks,20,19,1571,15,2014,20,13
Sacks,20,20,938,15,2014,20,13
Sacks,20,21,1149,15,2014,20,13
Sacks,20,22,348,15,2015,20,31
Sacks,20,23,938,15,2015,20,5
Sacks,20,24,938,15,2016,20,13
Sacks,20,25,1083,15,2016,20,13
Sacks,20,26,899,15,2016,20,2
Sacks,20,27,899,15,2016,20,23
Sacks,20,28,578,15,2016,20,1
Sacks,20,29,578,15,2016,20,8
Sacks,20,30,578,15,2017,20,18
Sacks,20,31,340,10,2014,20,19
Sacks,20,32,938,10,2014,20,19
Sacks,20,33,257,10,2014,20,14
Sacks,20,34,348,10,2014,20,14
Sacks,20,35,938,10,2014,20,23
Sacks,20,36,2154,10,2014,20,23
Sacks,20,37,257,10,2014,20,0
Sacks,20,38,133,10,2014,20,30
Sacks,20,39,257,10,2014,20,30
Sacks,20,40,938,10,2014,20,30
Sacks,20,41,938,10,2014,20,13
Sacks,20,42,1360,10,2014,20,13
Sacks,20,43,3026,10,2014,20,13
Sacks,20,44,133,10,2014,20,26
Sacks,20,45,3026,10,2014,20,13
Sacks,20,46,133,10,2014,20,3
Sacks,20,47,257,10,2015,20,23
Sacks,20,48,938,10,2015,20,19
Sacks,20,49,1223,10,2015,20,19
Sacks,20,50,348,10,2015,20,6
Sacks,20,51,938,10,2015,20,6
Sacks,20,52,348,10,2015,20,30
Sacks,20,53,1083,10,2015,20,30
Sacks,20,54,1149,10,2015,20,13
Sacks,20,55,387,10,2015,20,22
Sacks,20,56,1149,10,2015,20,22
Sacks,20,57,938,10,2015,20,23
Sacks,20,58,1299,10,2015,20,23
Sacks,20,59,938,10,2015,20,8
Sacks,20,60,1149,10,2015,20,8
Sacks,20,61,3877,10,2015,20,15
Sacks,20,62,1149,10,2015,20,10
Sacks,20,63,257,10,2015,20,13
Sacks,20,64,348,10,2015,20,13
Sacks,20,65,1223,10,2015,20,5
Sacks,20,66,1358,10,2015,20,8
Sacks,20,67,899,10,2016,20,13
Sacks,20,68,4588,10,2016,20,13
Sacks,20,69,99,10,2016,20,17
Sacks,20,70,899,10,2016,20,17
Sacks,20,71,938,10,2016,20,17
Sacks,20,72,1191,10,2016,20,17
Sacks,20,73,938,10,2016,20,2
Sacks,20,74,3877,10,2016,20,2
Sacks,20,75,387,10,2016,20,11
Sacks,20,76,899,10,2016,20,11
Sacks,20,77,3711,10,2016,20,11
Sacks,20,78,899,10,2016,20,13
Sacks,20,79,1571,10,2016,20,13
Sacks,20,80,3937,10,2016,20,28
Sacks,20,81,899,10,2016,20,8
Sacks,20,82,1571,10,2016,20,8
Sacks,20,83,1571,10,2016,20,1
Sacks,20,84,899,10,2016,20,4
Sacks,20,85,899,10,2016,20,8
Sacks,20,86,3837,10,2016,20,8
Sacks,20,87,4588,10,2016,20,8
Sacks,20,88,257,10,2016,20,23
Sacks,20,89,387,10,2016,20,23
Sacks,20,90,899,10,2016,20,23
Sacks,20,91,4483,10,2017,20,8
Sacks,20,92,373,10,2017,20,29
Sacks,20,93,1571,10,2017,20,29
Sacks,20,94,1552,10,2017,20,2
Sacks,20,95,938,10,2017,20,16
Sacks,20,96,3711,10,2017,20,16
Sacks,20,97,578,10,2017,20,13
Sacks,20,98,1552,10,2017,20,13
Sacks,20,99,578,10,2017,20,3
Hurries,20,0,1149,5,2015,20,30
Hurries,20,1,578,5,2017,20,8
Hurries,20,2,578,4,2016,20,28
Hurries,20,3,1552,4,2017,20,3
Hurries,20,4,348,3,2014,20,30
Hurries,20,5,348,3,2015,20,22
Hurries,20,6,938,3,2015,20,8
Hurries,20,7,348,3,2015,20,10
Hurries,20,8,2878,3,2015,20,13
Hurries,20,9,578,3,2016,20,17
Hurries,20,10,578,3,2016,20,12
Hurries,20,11,938,3,2016,20,4
Hurries,20,12,578,3,2016,20,23
Hurries,20,13,1552,3,2017,20,2
Hurries,20,14,938,3,2017,20,23
Hurries,20,15,1552,3,2017,20,23
Hurries,20,16,1149,2,2014,20,16
Hurries,20,17,938,2,2014,20,30
Hurries,20,18,348,2,2014,20,8
Hurries,20,19,938,2,2014,20,8
Hurries,20,20,1149,2,2014,20,8
Hurries,20,21,938,2,2014,20,26
Hurries,20,22,348,2,2014,20,3
Hurries,20,23,938,2,2015,20,23
Hurries,20,24,348,2,2015,20,19
Hurries,20,25,1571,2,2015,20,22
Hurries,20,26,1149,2,2015,20,23
Hurries,20,27,1149,2,2015,20,8
Hurries,20,28,348,2,2015,20,15
Hurries,20,29,348,2,2015,20,31
Hurries,20,30,938,2,2015,20,10
Hurries,20,31,2878,2,2015,20,5
Hurries,20,32,348,2,2015,20,8
Hurries,20,33,899,2,2016,20,13
Hurries,20,34,4588,2,2016,20,13
Hurries,20,35,99,2,2016,20,2
Hurries,20,36,899,2,2016,20,2
Hurries,20,37,938,2,2016,20,2
Hurries,20,38,899,2,2016,20,12
Hurries,20,39,899,2,2016,20,28
Hurries,20,40,938,2,2016,20,28
Hurries,20,41,938,2,2016,20,8
Hurries,20,42,1571,2,2016,20,8
Hurries,20,43,938,2,2016,20,1
Hurries,20,44,578,2,2016,20,4
Hurries,20,45,899,2,2016,20,23
Hurries,20,46,938,2,2017,20,2
Hurries,20,47,938,2,2017,20,3
Hurries,20,48,578,2,2017,20,23
Hurries,20,49,578,2,2017,20,7
Hurries,20,50,1552,2,2017,20,21
Hurries,20,51,70,1,2014,20,19
Hurries,20,52,257,1,2014,20,19
Hurries,20,53,340,1,2014,20,19
Hurries,20,54,938,1,2014,20,19
Hurries,20,55,1149,1,2014,20,19
Hurries,20,56,2920,1,2014,20,19
Hurries,20,57,348,1,2014,20,31
Hurries,20,58,938,1,2014,20,31
Hurries,20,59,348,1,2014,20,16
Hurries,20,60,938,1,2014,20,16
Hurries,20,61,1571,1,2014,20,16
Hurries,20,62,2154,1,2014,20,16
Hurries,20,63,133,1,2014,20,14
Hurries,20,64,1360,1,2014,20,14
Hurries,20,65,1571,1,2014,20,14
Hurries,20,66,938,1,2014,20,23
Hurries,20,67,2154,1,2014,20,23
Hurries,20,68,70,1,2014,20,0
Hurries,20,69,348,1,2014,20,0
Hurries,20,70,1149,1,2014,20,0
Hurries,20,71,257,1,2014,20,30
Hurries,20,72,2920,1,2014,20,30
Hurries,20,73,348,1,2014,20,24
Hurries,20,74,2920,1,2014,20,24
Hurries,20,75,133,1,2014,20,8
Hurries,20,76,257,1,2014,20,8
Hurries,20,77,1340,1,2014,20,8
Hurries,20,78,2154,1,2014,20,8
Hurries,20,79,3026,1,2014,20,8
Hurries,20,80,348,1,2014,20,23
Hurries,20,81,1149,1,2014,20,23
Hurries,20,82,1571,1,2014,20,23
Hurries,20,83,1149,1,2014,20,13
Hurries,20,84,1571,1,2014,20,13
Hurries,20,85,1149,1,2014,20,26
Hurries,20,86,348,1,2014,20,25
Hurries,20,87,1571,1,2014,20,25
Hurries,20,88,340,1,2014,20,13
Hurries,20,89,348,1,2014,20,13
Hurries,20,90,938,1,2014,20,13
Hurries,20,91,1571,1,2014,20,13
Hurries,20,92,2154,1,2014,20,13
Hurries,20,93,1571,1,2014,20,3
Hurries,20,94,348,1,2014,20,8
Hurries,20,95,348,1,2015,20,23
Hurries,20,96,387,1,2015,20,23
Hurries,20,97,1149,1,2015,20,23
Hurries,20,98,1223,1,2015,20,23
Hurries,20,99,3747,1,2015,20,23
Blocked Passes,20,0,938,2,2016,20,12
Blocked Passes,20,1,938,1,2014,20,31
Blocked Passes,20,2,950,1,2014,20,31
Blocked Passes,20,3,1149,1,2014,20,31
Blocked Passes,20,4,257,1,2014,20,16
Blocked Passes,20,5,938,1,2014,20,16
Blocked Passes,20,6,1149,1,2014,20,16
Blocked Passes,20,7,2920,1,2014,20,23
Blocked Passes,20,8,133,1,2014,20,30
Blocked Passes,20,9,257,1,2014,20,24
Blocked Passes,20,10,2920,1,2014,20,24
Blocked Passes,20,11,35,1,2014,20,8
Blocked Passes,20,12,1149,1,2014,20,8
Blocked Passes,20,13,348,1,2014,20,23
Blocked Passes,20,14,938,1,2014,20,13
Blocked Passes,20,15,2920,1,2014,20,13
Blocked Passes,20,16,257,1,2014,20,26
Blocked Passes,20,17,2920,1,2014,20,26
Blocked Passes,20,18,1571,1,2015,20,19
Blocked Passes,20,19,348,1,2015,20,2
Blocked Passes,20,20,938,1,2015,20,2
Blocked Passes,20,21,1571,1,2015,20,2
Blocked Passes,20,22,348,1,2015,20,30
Blocked Passes,20,23,938,1,2015,20,30
Blocked Passes,20,24,1149,1,2015,20,30
Blocked Passes,20,25,1571,1,2015,20,30
Blocked Passes,20,26,3175,1,2015,20,22
Blocked Passes,20,27,3747,1,2015,20,22
Blocked Passes,20,28,35,1,2015,20,23
Blocked Passes,20,29,1149,1,2015,20,23
Blocked Passes,20,30,348,1,2015,20,8
Blocked Passes,20,31,257,1,2015,20,5
Blocked Passes,20,32,387,1,2015,20,5
Blocked Passes,20,33,1223,1,2015,20,5
Blocked Passes,20,34,2878,1,2015,20,5
Blocked Passes,20,35,1191,1,2016,20,17
Blocked Passes,20,36,938,1,2016,20,2
Blocked Passes,20,37,1571,1,2016,20,2
Blocked Passes,20,38,4588,1,2016,20,2
Blocked Passes,20,39,1571,1,2016,20,12
Blocked Passes,20,40,4588,1,2016,20,31
Blocked Passes,20,41,257,1,2016,20,11
Blocked Passes,20,42,1571,1,2016,20,11
Blocked Passes,20,43,3937,1,2016,20,1
Blocked Passes,20,44,578,1,2016,20,8
Blocked Passes,20,45,3992,1,2016,20,8
Blocked Passes,20,46,578,1,2016,20,23
Blocked Passes,20,47,899,1,2016,20,23
Blocked Passes,20,48,4588,1,2016,20,23
Blocked Passes,20,49,578,1,2017,20,8
Blocked Passes,20,50,1552,1,2017,20,8
Blocked Passes,20,51,3711,1,2017,20,8
Blocked Passes,20,52,1793,1,2017,20,29
Blocked Passes,20,53,312,1,2017,20,13
Blocked Passes,20,54,578,1,2017,20,3
Blocked Passes,20,55,938,1,2017,20,3
Blocked Passes,20,56,1552,1,2017,20,3
Blocked Passes,20,57,1571,1,2017,20,3
Blocked Passes,20,58,4483,1,2017,20,14
Blocked Passes,20,59,578,1,2017,20,7
Blocked Passes,20,60,938,1,2017,20,7
Blocked Passes,20,61,1571,1,2017,20,7
Blocked Passes,20,62,5407,1,2017,20,7
Blocked Passes,20,63,938,1,2017,20,31
Blocked Passes,20,64,1552,1,2017,20,31
Blocked Passes,20,65,4483,1,2017,20,23
Blocked Passes,20,66,578,1,2017,20,18
Blocked Passes,20,67,1793,1,2017,20,18
Field Goals,20,0,22,6,2014,20,25
Field Goals,20,1,22,5,2014,20,30
Field Goals,20,2,3649,4,2015,20,23
Field Goals,20,3,3650,4,2016,20,23
Field Goals,20,4,3650,4,2016,20,23
Field Goals,20,5,22,3,2014,20,31
Field Goals,20,6,22,3,2014,20,16
Field Goals,20,7,22,3,2014,20,13
Field Goals,20,8,3649,3,2015,20,19
Field Goals,20,9,3649,3,2015,20,2
Field Goals,20,10,3649,3,2015,20,13
Field Goals,20,11,3649,3,2015,20,5
Field Goals,20,12,3650,3,2016,20,2
Field Goals,20,13,3650,3,2016,20,28
Field Goals,20,14,3650,3,2016,20,8
Field Goals,20,15,3650,3,2017,20,14
Field Goals,20,16,3650,3,2017,20,31
Field Goals,20,17,22,2,2014,20,19
Field Goals,20,18,22,2,2014,20,8
Field Goals,20,19,22,2,2014,20,23
Field Goals,20,20,3649,2,2015,20,23
Field Goals,20,21,3649,2,2015,20,30
Field Goals,20,22,3650,2,2016,20,17
Field Goals,20,23,3650,2,2016,20,27
Field Goals,20,24,3650,2,2017,20,8
Field Goals,20,25,3650,2,2017,20,16
Field Goals,20,26,3650,2,2017,20,13
Field Goals,20,27,3650,2,2017,20,3
Field Goals,20,28,3650,2,2017,20,23
Field Goals,20,29,22,1,2014,20,23
Field Goals,20,30,22,1,2014,20,0
Field Goals,20,31,22,1,2014,20,26
Field Goals,20,32,22,1,2014,20,13
Field Goals,20,33,22,1,2014,20,3
Field Goals,20,34,22,1,2014,20,8
Field Goals,20,35,3649,1,2015,20,9
Field Goals,20,36,3649,1,2015,20,6
Field Goals,20,37,3649,1,2015,20,22
Field Goals,20,38,3649,1,2015,20,8
Field Goals,20,39,3649,1,2015,20,15
Field Goals,20,40,3649,1,2015,20,31
Field Goals,20,41,3649,1,2015,20,13
Field Goals,20,42,3649,1,2015,20,8
Field Goals,20,43,3650,1,2016,20,13
Field Goals,20,44,3650,1,2016,20,12
Field Goals,20,45,3650,1,2016,20,31
Field Goals,20,46,3650,1,2016,20,11
Field Goals,20,47,3650,1,2016,20,13
Field Goals,20,48,3650,1,2016,20,8
Field Goals,20,49,3650,1,2016,20,19
