Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Passes Defensed,21,49,1761,1,2014,21,4
Passes Defensed,21,50,1315,1,2014,21,10
Passes Defensed,21,51,1761,1,2014,21,10
Passes Defensed,21,52,999,1,2014,21,7
Passes Defensed,21,53,1761,1,2014,21,7
Passes Defensed,21,54,159,1,2014,21,24
Passes Defensed,21,55,624,1,2014,21,24
Passes Defensed,21,56,893,1,2014,21,24
Passes Defensed,21,57,1315,1,2014,21,24
Passes Defensed,21,58,814,1,2014,21,18
Passes Defensed,21,59,1315,1,2014,21,18
Passes Defensed,21,60,893,1,2015,21,29
Passes Defensed,21,61,999,1,2015,21,29
Passes Defensed,21,62,1207,1,2015,21,29
Passes Defensed,21,63,1207,1,2015,21,3
Passes Defensed,21,64,2973,1,2015,21,3
Passes Defensed,21,65,1588,1,2015,21,0
Passes Defensed,21,66,1705,1,2015,21,0
Passes Defensed,21,67,1783,1,2015,21,0
Passes Defensed,21,68,2973,1,2015,21,0
Passes Defensed,21,69,893,1,2015,21,1
Passes Defensed,21,70,999,1,2015,21,1
Passes Defensed,21,71,1783,1,2015,21,1
Passes Defensed,21,72,3008,1,2015,21,1
Passes Defensed,21,73,1783,1,2015,21,17
Passes Defensed,21,74,2973,1,2015,21,17
Passes Defensed,21,75,1207,1,2015,21,4
Passes Defensed,21,76,1783,1,2015,21,4
Passes Defensed,21,77,893,1,2015,21,29
Passes Defensed,21,78,999,1,2015,21,29
Passes Defensed,21,79,893,1,2015,21,7
Passes Defensed,21,80,999,1,2015,21,7
Passes Defensed,21,81,1207,1,2015,21,7
Passes Defensed,21,82,1783,1,2015,21,7
Passes Defensed,21,83,2973,1,2015,21,7
Passes Defensed,21,84,3067,1,2015,21,7
Passes Defensed,21,85,1207,1,2015,21,14
Passes Defensed,21,86,1783,1,2015,21,14
Passes Defensed,21,87,624,1,2015,21,5
Passes Defensed,21,88,3940,1,2015,21,5
Passes Defensed,21,89,999,1,2015,21,18
Passes Defensed,21,90,624,1,2015,21,16
Passes Defensed,21,91,1783,1,2015,21,16
Passes Defensed,21,92,3008,1,2015,21,16
Passes Defensed,21,93,1207,1,2015,21,7
Punt Return Yards,21,0,1420,73,2015,21,3
Punt Return Yards,21,1,1420,72,2014,21,25
Punt Return Yards,21,2,1420,67,2014,21,18
Punt Return Yards,21,3,1420,55,2015,21,27
Punt Return Yards,21,4,1420,43,2015,21,29
Punt Return Yards,21,5,1420,37,2014,21,12
Punt Return Yards,21,6,1420,37,2014,21,28
Punt Return Yards,21,7,1420,35,2014,21,0
Punt Return Yards,21,8,1420,30,2015,21,1
Punt Return Yards,21,9,1420,28,2014,21,7
Punt Return Yards,21,10,1420,26,2014,21,24
Punt Return Yards,21,11,718,26,2014,21,18
Punt Return Yards,21,12,1420,22,2014,21,18
Punt Return Yards,21,13,1272,22,2015,21,18
Punt Return Yards,21,14,1420,21,2015,21,14
Punt Return Yards,21,15,1420,20,2015,21,16
Punt Return Yards,21,16,1420,19,2015,21,5
Punt Return Yards,21,17,1420,18,2014,21,29
Punt Return Yards,21,18,1420,18,2015,21,4
Punt Return Yards,21,19,1272,18,2015,21,29
Punt Return Yards,21,20,1420,17,2014,21,7
Punt Return Yards,21,21,1420,16,2014,21,11
Punt Return Yards,21,22,1420,16,2014,21,29
Punt Return Yards,21,23,1420,16,2014,21,31
Punt Return Yards,21,24,1420,16,2014,21,4
Punt Return Yards,21,25,1752,15,2014,21,25
Punt Return Yards,21,26,1420,14,2014,21,26
Punt Return Yards,21,27,2624,12,2014,21,18
Punt Return Yards,21,28,1420,12,2014,21,10
Punt Return Yards,21,29,1420,12,2015,21,18
Punt Return Yards,21,30,1272,11,2015,21,5
Punt Return Yards,21,31,1272,10,2015,21,17
Punt Return Yards,21,32,1420,9,2015,21,17
Punt Return Yards,21,33,1272,5,2015,21,7
Punt Return Yards,21,34,1420,5,2015,21,7
Punt Return Yards,21,35,1420,3,2015,21,19
Kickoff Return Yards,21,0,692,90,2014,21,11
Kickoff Return Yards,21,1,692,90,2014,21,25
Kickoff Return Yards,21,2,692,73,2014,21,28
Kickoff Return Yards,21,3,692,65,2014,21,26
Kickoff Return Yards,21,4,632,65,2015,21,4
Kickoff Return Yards,21,5,632,63,2015,21,5
Kickoff Return Yards,21,6,632,62,2015,21,18
Kickoff Return Yards,21,7,1858,55,2015,21,18
Kickoff Return Yards,21,8,926,53,2014,21,31
Kickoff Return Yards,21,9,692,50,2014,21,0
Kickoff Return Yards,21,10,692,46,2014,21,7
Kickoff Return Yards,21,11,692,46,2014,21,7
Kickoff Return Yards,21,12,632,45,2015,21,19
Kickoff Return Yards,21,13,692,44,2014,21,29
Kickoff Return Yards,21,14,692,44,2014,21,18
Kickoff Return Yards,21,15,632,44,2015,21,3
Kickoff Return Yards,21,16,1858,44,2015,21,29
Kickoff Return Yards,21,17,926,42,2014,21,4
Kickoff Return Yards,21,18,692,41,2014,21,12
Kickoff Return Yards,21,19,1168,37,2015,21,27
Kickoff Return Yards,21,20,632,37,2015,21,14
Kickoff Return Yards,21,21,1168,32,2015,21,0
Kickoff Return Yards,21,22,27,27,2014,21,0
Kickoff Return Yards,21,23,692,27,2014,21,24
Kickoff Return Yards,21,24,632,25,2015,21,18
Kickoff Return Yards,21,25,153,23,2014,21,12
Kickoff Return Yards,21,26,632,23,2015,21,1
Kickoff Return Yards,21,27,159,22,2014,21,31
Kickoff Return Yards,21,28,1168,21,2015,21,14
Kickoff Return Yards,21,29,926,20,2014,21,10
Kickoff Return Yards,21,30,632,20,2015,21,0
Kickoff Return Yards,21,31,692,19,2014,21,29
Kickoff Return Yards,21,32,718,17,2014,21,29
Kickoff Return Yards,21,33,632,17,2015,21,29
Kickoff Return Yards,21,34,632,16,2015,21,27
Kickoff Return Yards,21,35,1280,16,2015,21,29
Kickoff Return Yards,21,36,632,13,2015,21,16
Points Scored,21,0,1700,12,2014,21,0
Points Scored,21,1,632,12,2014,21,31
Points Scored,21,2,632,12,2014,21,4
Points Scored,21,3,1738,12,2014,21,28
Points Scored,21,4,1738,12,2014,21,7
Points Scored,21,5,1752,12,2015,21,3
Points Scored,21,6,632,12,2015,21,29
Points Scored,21,7,632,12,2015,21,7
Points Scored,21,8,1317,12,2015,21,18
Points Scored,21,9,1738,10,2014,21,12
Points Scored,21,10,1738,10,2014,21,25
Points Scored,21,11,1738,10,2014,21,18
Points Scored,21,12,1738,10,2015,21,5
Points Scored,21,13,1738,10,2015,21,7
Points Scored,21,14,1738,9,2014,21,7
Points Scored,21,15,1738,9,2015,21,16
Points Scored,21,16,1738,8,2014,21,0
Points Scored,21,17,1738,8,2014,21,4
Points Scored,21,18,1738,7,2014,21,26
Points Scored,21,19,1738,7,2014,21,31
Points Scored,21,20,1738,7,2014,21,24
Points Scored,21,21,1738,7,2015,21,29
Points Scored,21,22,1738,7,2015,21,1
Points Scored,21,23,1738,7,2015,21,17
Points Scored,21,24,1738,7,2015,21,27
Points Scored,21,25,1403,6,2014,21,12
Points Scored,21,26,1420,6,2014,21,12
Points Scored,21,27,1752,6,2014,21,11
Points Scored,21,28,632,6,2014,21,29
Points Scored,21,29,1403,6,2014,21,25
Points Scored,21,30,1700,6,2014,21,25
Points Scored,21,31,893,6,2014,21,26
Points Scored,21,32,999,6,2014,21,26
Points Scored,21,33,1420,6,2014,21,26
Points Scored,21,34,1700,6,2014,21,26
Points Scored,21,35,632,6,2014,21,18
Points Scored,21,36,1317,6,2014,21,18
Points Scored,21,37,1700,6,2014,21,18
Points Scored,21,38,1738,6,2014,21,18
Points Scored,21,39,632,6,2014,21,0
Points Scored,21,40,1317,6,2014,21,0
Points Scored,21,41,1403,6,2014,21,0
Points Scored,21,42,1420,6,2014,21,31
Points Scored,21,43,1700,6,2014,21,31
Points Scored,21,44,1738,6,2014,21,10
Points Scored,21,45,692,6,2014,21,28
Points Scored,21,46,1317,6,2014,21,28
Points Scored,21,47,1420,6,2014,21,28
Points Scored,21,48,1439,6,2014,21,28
Points Scored,21,49,1700,6,2014,21,28
Points Scored,21,50,1752,6,2014,21,28
Points Scored,21,51,925,6,2014,21,7
Points Scored,21,52,1420,6,2014,21,7
Points Scored,21,53,1572,6,2014,21,7
Points Scored,21,54,632,6,2014,21,24
Points Scored,21,55,1420,6,2014,21,24
Points Scored,21,56,1439,6,2014,21,24
Points Scored,21,57,1752,6,2014,21,24
Points Scored,21,58,718,6,2014,21,29
Points Scored,21,59,632,6,2014,21,18
Points Scored,21,60,1317,6,2014,21,18
Points Scored,21,61,1700,6,2014,21,18
Points Scored,21,62,1752,6,2014,21,18
Points Scored,21,63,1700,6,2015,21,29
Points Scored,21,64,1280,6,2015,21,3
Points Scored,21,65,632,6,2015,21,0
Points Scored,21,66,1420,6,2015,21,0
Points Scored,21,67,1317,6,2015,21,1
Points Scored,21,68,1752,6,2015,21,17
Points Scored,21,69,1700,6,2015,21,4
Points Scored,21,70,1738,6,2015,21,4
Points Scored,21,71,1752,6,2015,21,4
Points Scored,21,72,1700,6,2015,21,27
Points Scored,21,73,1317,6,2015,21,18
Points Scored,21,74,1317,6,2015,21,29
Points Scored,21,75,1752,6,2015,21,29
Points Scored,21,76,1092,6,2015,21,7
Points Scored,21,77,1317,6,2015,21,7
Points Scored,21,78,1700,6,2015,21,7
Points Scored,21,79,1738,6,2015,21,7
Points Scored,21,80,1752,6,2015,21,7
Points Scored,21,81,632,6,2015,21,14
Points Scored,21,82,1700,6,2015,21,14
Points Scored,21,83,999,6,2015,21,5
Points Scored,21,84,1317,6,2015,21,5
Points Scored,21,85,1420,6,2015,21,5
Points Scored,21,86,1752,6,2015,21,5
Points Scored,21,87,1700,6,2015,21,19
Points Scored,21,88,893,6,2015,21,18
Points Scored,21,89,1093,6,2015,21,18
Points Scored,21,90,1752,6,2015,21,18
Points Scored,21,91,1092,6,2015,21,16
Points Scored,21,92,1280,6,2015,21,16
Points Scored,21,93,1317,6,2015,21,16
Points Scored,21,94,632,6,2015,21,7
Points Scored,21,95,1738,5,2015,21,0
Points Scored,21,96,1738,5,2015,21,18
Points Scored,21,97,1738,4,2014,21,29
Points Scored,21,98,1738,4,2014,21,29
Points Scored,21,99,1317,4,2015,21,3
Yards from Scrimmage,21,0,1752,150,2015,21,29
Yards from Scrimmage,21,1,632,149,2015,21,0
Yards from Scrimmage,21,2,632,141,2014,21,18
Yards from Scrimmage,21,3,1700,140,2014,21,28
Yards from Scrimmage,21,4,718,139,2014,21,7
Yards from Scrimmage,21,5,632,136,2014,21,0
Yards from Scrimmage,21,6,1420,134,2014,21,4
Yards from Scrimmage,21,7,632,134,2014,21,7
Yards from Scrimmage,21,8,1752,134,2015,21,7
Yards from Scrimmage,21,9,1700,129,2015,21,7
Yards from Scrimmage,21,10,1420,128,2014,21,25
Yards from Scrimmage,21,11,1317,126,2015,21,5
Yards from Scrimmage,21,12,1700,122,2015,21,17
Yards from Scrimmage,21,13,1752,122,2015,21,7
Yards from Scrimmage,21,14,1752,121,2014,21,29
Yards from Scrimmage,21,15,632,118,2014,21,24
Yards from Scrimmage,21,16,1752,117,2014,21,25
Yards from Scrimmage,21,17,632,116,2014,21,31
Yards from Scrimmage,21,18,1752,116,2015,21,27
Yards from Scrimmage,21,19,1317,115,2014,21,28
Yards from Scrimmage,21,20,1700,112,2015,21,16
Yards from Scrimmage,21,21,1752,109,2014,21,11
Yards from Scrimmage,21,22,1317,107,2015,21,29
Yards from Scrimmage,21,23,1420,105,2014,21,12
Yards from Scrimmage,21,24,632,103,2015,21,4
Yards from Scrimmage,21,25,1752,102,2015,21,3
Yards from Scrimmage,21,26,1700,101,2015,21,27
Yards from Scrimmage,21,27,632,98,2014,21,26
Yards from Scrimmage,21,28,632,96,2014,21,12
Yards from Scrimmage,21,29,1752,93,2015,21,4
Yards from Scrimmage,21,30,1700,93,2015,21,19
Yards from Scrimmage,21,31,1752,92,2014,21,28
Yards from Scrimmage,21,32,1700,92,2015,21,0
Yards from Scrimmage,21,33,1317,91,2014,21,18
Yards from Scrimmage,21,34,1752,90,2015,21,18
Yards from Scrimmage,21,35,1317,90,2015,21,7
Yards from Scrimmage,21,36,1752,89,2015,21,14
Yards from Scrimmage,21,37,632,88,2014,21,4
Yards from Scrimmage,21,38,1317,88,2015,21,29
Yards from Scrimmage,21,39,632,87,2015,21,29
Yards from Scrimmage,21,40,1317,84,2015,21,0
Yards from Scrimmage,21,41,632,84,2015,21,5
Yards from Scrimmage,21,42,632,83,2015,21,7
Yards from Scrimmage,21,43,1317,81,2015,21,19
Yards from Scrimmage,21,44,1403,81,2015,21,19
Yards from Scrimmage,21,45,1317,81,2015,21,18
Yards from Scrimmage,21,46,1700,81,2015,21,18
Yards from Scrimmage,21,47,1700,80,2014,21,7
Yards from Scrimmage,21,48,1752,80,2014,21,18
Yards from Scrimmage,21,49,1700,80,2015,21,18
Yards from Scrimmage,21,50,1317,80,2015,21,16
Yards from Scrimmage,21,51,1752,79,2014,21,18
Yards from Scrimmage,21,52,632,79,2015,21,29
Yards from Scrimmage,21,53,1700,79,2015,21,5
Yards from Scrimmage,21,54,1420,76,2014,21,31
Yards from Scrimmage,21,55,1700,76,2015,21,7
Yards from Scrimmage,21,56,1317,75,2015,21,7
Yards from Scrimmage,21,57,1420,74,2014,21,7
Yards from Scrimmage,21,58,1700,73,2015,21,29
Yards from Scrimmage,21,59,632,71,2014,21,18
Yards from Scrimmage,21,60,1752,71,2015,21,0
Yards from Scrimmage,21,61,1752,70,2014,21,31
Yards from Scrimmage,21,62,1420,70,2014,21,7
Yards from Scrimmage,21,63,1403,69,2014,21,29
Yards from Scrimmage,21,64,1420,69,2014,21,26
Yards from Scrimmage,21,65,1420,68,2014,21,11
Yards from Scrimmage,21,66,632,68,2015,21,3
Yards from Scrimmage,21,67,1700,67,2014,21,29
Yards from Scrimmage,21,68,1752,67,2014,21,24
Yards from Scrimmage,21,69,1093,67,2015,21,18
Yards from Scrimmage,21,70,1420,66,2014,21,24
Yards from Scrimmage,21,71,632,66,2015,21,7
Yards from Scrimmage,21,72,1403,65,2014,21,12
Yards from Scrimmage,21,73,632,65,2014,21,29
Yards from Scrimmage,21,74,632,65,2015,21,14
Yards from Scrimmage,21,75,1752,65,2015,21,19
Yards from Scrimmage,21,76,1092,64,2014,21,25
Yards from Scrimmage,21,77,1752,64,2015,21,5
Yards from Scrimmage,21,78,1752,62,2014,21,29
Yards from Scrimmage,21,79,1092,62,2014,21,31
Yards from Scrimmage,21,80,1403,62,2015,21,17
Yards from Scrimmage,21,81,1700,61,2014,21,0
Yards from Scrimmage,21,82,632,61,2015,21,17
Yards from Scrimmage,21,83,1700,59,2014,21,24
Yards from Scrimmage,21,84,1168,59,2015,21,27
Yards from Scrimmage,21,85,1752,58,2014,21,4
Yards from Scrimmage,21,86,1700,58,2014,21,7
Yards from Scrimmage,21,87,1093,58,2015,21,1
Yards from Scrimmage,21,88,1092,58,2015,21,27
Yards from Scrimmage,21,89,632,56,2014,21,11
Yards from Scrimmage,21,90,1700,56,2014,21,25
Yards from Scrimmage,21,91,1317,54,2014,21,18
Yards from Scrimmage,21,92,1700,54,2015,21,3
Yards from Scrimmage,21,93,632,54,2015,21,16
Yards from Scrimmage,21,94,632,53,2014,21,25
Yards from Scrimmage,21,95,1092,53,2014,21,10
Yards from Scrimmage,21,96,1403,53,2014,21,18
Yards from Scrimmage,21,97,1752,52,2015,21,29
Yards from Scrimmage,21,98,563,51,2014,21,7
Yards from Scrimmage,21,99,1317,51,2015,21,3
All-Purpose Yards,21,0,1420,200,2014,21,25
All-Purpose Yards,21,1,632,169,2015,21,0
All-Purpose Yards,21,2,632,168,2015,21,4
All-Purpose Yards,21,3,1420,150,2014,21,4
All-Purpose Yards,21,4,1752,150,2015,21,29
All-Purpose Yards,21,5,632,147,2015,21,5
All-Purpose Yards,21,6,1420,142,2014,21,12
All-Purpose Yards,21,7,632,141,2014,21,18
All-Purpose Yards,21,8,1700,140,2014,21,28
All-Purpose Yards,21,9,718,139,2014,21,7
All-Purpose Yards,21,10,692,137,2014,21,11
All-Purpose Yards,21,11,632,136,2014,21,0
All-Purpose Yards,21,12,632,134,2014,21,7
All-Purpose Yards,21,13,1752,134,2015,21,7
All-Purpose Yards,21,14,1752,132,2014,21,25
All-Purpose Yards,21,15,1700,129,2015,21,7
All-Purpose Yards,21,16,1317,126,2015,21,5
All-Purpose Yards,21,17,692,123,2014,21,28
All-Purpose Yards,21,18,1700,122,2015,21,17
All-Purpose Yards,21,19,1752,122,2015,21,7
All-Purpose Yards,21,20,1752,121,2014,21,29
All-Purpose Yards,21,21,692,119,2014,21,25
All-Purpose Yards,21,22,632,118,2014,21,24
All-Purpose Yards,21,23,632,116,2014,21,31
All-Purpose Yards,21,24,1752,116,2015,21,27
All-Purpose Yards,21,25,1317,115,2014,21,28
All-Purpose Yards,21,26,632,112,2015,21,3
All-Purpose Yards,21,27,1700,112,2015,21,16
All-Purpose Yards,21,28,1752,109,2014,21,11
All-Purpose Yards,21,29,1317,107,2015,21,29
All-Purpose Yards,21,30,1752,102,2015,21,3
All-Purpose Yards,21,31,632,102,2015,21,14
All-Purpose Yards,21,32,1700,101,2015,21,27
All-Purpose Yards,21,33,632,98,2014,21,26
All-Purpose Yards,21,34,1420,98,2014,21,7
All-Purpose Yards,21,35,632,96,2014,21,12
All-Purpose Yards,21,36,632,96,2015,21,29
All-Purpose Yards,21,37,1168,96,2015,21,27
All-Purpose Yards,21,38,1752,93,2015,21,4
All-Purpose Yards,21,39,632,93,2015,21,19
All-Purpose Yards,21,40,1700,93,2015,21,19
All-Purpose Yards,21,41,1420,92,2014,21,31
All-Purpose Yards,21,42,1752,92,2014,21,28
All-Purpose Yards,21,43,1420,92,2014,21,24
All-Purpose Yards,21,44,1700,92,2015,21,0
All-Purpose Yards,21,45,1317,91,2014,21,18
All-Purpose Yards,21,46,1420,91,2014,21,7
All-Purpose Yards,21,47,1752,90,2015,21,18
All-Purpose Yards,21,48,1317,90,2015,21,7
All-Purpose Yards,21,49,1752,89,2015,21,14
All-Purpose Yards,21,50,692,88,2014,21,26
All-Purpose Yards,21,51,632,88,2014,21,4
All-Purpose Yards,21,52,1317,88,2015,21,29
All-Purpose Yards,21,53,692,87,2014,21,7
All-Purpose Yards,21,54,632,87,2015,21,29
All-Purpose Yards,21,55,1420,85,2014,21,28
All-Purpose Yards,21,56,1420,84,2014,21,11
All-Purpose Yards,21,57,1317,84,2015,21,0
All-Purpose Yards,21,58,692,83,2014,21,12
All-Purpose Yards,21,59,1420,83,2014,21,26
All-Purpose Yards,21,60,632,83,2015,21,7
All-Purpose Yards,21,61,1317,81,2015,21,19
All-Purpose Yards,21,62,1403,81,2015,21,19
All-Purpose Yards,21,63,1317,81,2015,21,18
All-Purpose Yards,21,64,1700,81,2015,21,18
All-Purpose Yards,21,65,1700,80,2014,21,7
All-Purpose Yards,21,66,1752,80,2014,21,18
All-Purpose Yards,21,67,1700,80,2015,21,18
All-Purpose Yards,21,68,1317,80,2015,21,16
All-Purpose Yards,21,69,1752,79,2014,21,18
All-Purpose Yards,21,70,692,79,2014,21,7
All-Purpose Yards,21,71,1700,79,2015,21,5
All-Purpose Yards,21,72,632,78,2015,21,18
All-Purpose Yards,21,73,1700,76,2015,21,7
All-Purpose Yards,21,74,1317,75,2015,21,7
All-Purpose Yards,21,75,1420,74,2014,21,18
All-Purpose Yards,21,76,1700,73,2015,21,29
All-Purpose Yards,21,77,1420,73,2015,21,3
All-Purpose Yards,21,78,632,71,2014,21,18
All-Purpose Yards,21,79,1420,71,2014,21,0
All-Purpose Yards,21,80,1752,71,2015,21,0
All-Purpose Yards,21,81,1752,70,2014,21,31
All-Purpose Yards,21,82,1403,69,2014,21,29
All-Purpose Yards,21,83,1420,68,2015,21,4
All-Purpose Yards,21,84,1700,67,2014,21,29
All-Purpose Yards,21,85,1752,67,2014,21,24
All-Purpose Yards,21,86,1093,67,2015,21,18
All-Purpose Yards,21,87,632,67,2015,21,16
All-Purpose Yards,21,88,632,66,2015,21,7
All-Purpose Yards,21,89,1403,65,2014,21,12
All-Purpose Yards,21,90,632,65,2014,21,29
All-Purpose Yards,21,91,1752,65,2015,21,19
All-Purpose Yards,21,92,1092,64,2014,21,25
All-Purpose Yards,21,93,999,64,2014,21,26
All-Purpose Yards,21,94,1752,64,2015,21,5
All-Purpose Yards,21,95,1752,62,2014,21,29
All-Purpose Yards,21,96,1092,62,2014,21,31
All-Purpose Yards,21,97,1403,62,2015,21,17
All-Purpose Yards,21,98,1168,62,2015,21,14
All-Purpose Yards,21,99,1700,61,2014,21,0
Quarterback Rating,22,0,738,1361,2014,22,30
Quarterback Rating,22,1,3245,1223,2015,22,2
Quarterback Rating,22,2,3245,1181,2015,22,16
Quarterback Rating,22,3,1856,1118,2014,22,31
Quarterback Rating,22,4,738,1081,2014,22,12
Quarterback Rating,22,5,738,1076,2014,22,17
Quarterback Rating,22,6,3245,1072,2015,22,30
Quarterback Rating,22,7,738,1071,2014,22,13
Quarterback Rating,22,8,738,1037,2014,22,1
Quarterback Rating,22,9,738,1033,2014,22,28
Quarterback Rating,22,10,3245,1004,2015,22,6
Quarterback Rating,22,11,738,945,2014,22,27
Quarterback Rating,22,12,3245,906,2015,22,25
Quarterback Rating,22,13,3245,877,2015,22,13
Quarterback Rating,22,14,738,872,2014,22,4
Quarterback Rating,22,15,738,850,2014,22,6
Quarterback Rating,22,16,738,826,2014,22,30
Quarterback Rating,22,17,738,778,2014,22,6
Quarterback Rating,22,18,738,775,2014,22,11
Quarterback Rating,22,19,738,770,2014,22,2
Quarterback Rating,22,20,738,765,2014,22,19
Quarterback Rating,22,21,3245,721,2015,22,0
Quarterback Rating,22,22,3245,720,2015,22,20
Quarterback Rating,22,23,3245,720,2015,22,6
Quarterback Rating,22,24,3245,680,2015,22,8
Quarterback Rating,22,25,1856,674,2014,22,2
Quarterback Rating,22,26,3245,651,2015,22,28
Quarterback Rating,22,27,3245,648,2015,22,23
Quarterback Rating,22,28,1856,621,2014,22,11
Quarterback Rating,22,29,3245,585,2015,22,26
Quarterback Rating,22,30,3245,495,2015,22,30
Quarterback Rating,22,31,3245,440,2015,22,24
Quarterback Rating,22,32,3245,366,2015,22,2
Pass Attempts,22,0,3245,53,2015,22,8
Pass Attempts,22,1,738,49,2014,22,6
Pass Attempts,22,2,3245,49,2015,22,6
Pass Attempts,22,3,3245,47,2015,22,26
Pass Attempts,22,4,3245,47,2015,22,23
Pass Attempts,22,5,3245,47,2015,22,20
Pass Attempts,22,6,738,45,2014,22,27
Pass Attempts,22,7,738,42,2014,22,4
Pass Attempts,22,8,738,42,2014,22,19
Pass Attempts,22,9,738,41,2014,22,28
Pass Attempts,22,10,738,39,2014,22,1
Pass Attempts,22,11,3245,39,2015,22,30
Pass Attempts,22,12,3245,38,2015,22,2
Pass Attempts,22,13,3245,38,2015,22,24
Pass Attempts,22,14,3245,38,2015,22,28
Pass Attempts,22,15,3245,38,2015,22,0
Pass Attempts,22,16,738,37,2014,22,30
Pass Attempts,22,17,738,37,2014,22,2
Pass Attempts,22,18,738,37,2014,22,17
Pass Attempts,22,19,3245,35,2015,22,2
Pass Attempts,22,20,738,34,2014,22,13
Pass Attempts,22,21,3245,34,2015,22,13
Pass Attempts,22,22,1856,33,2014,22,31
Pass Attempts,22,23,738,33,2014,22,6
Pass Attempts,22,24,738,32,2014,22,12
Pass Attempts,22,25,3245,31,2015,22,30
Pass Attempts,22,26,3245,29,2015,22,16
Pass Attempts,22,27,3245,29,2015,22,6
Pass Attempts,22,28,3245,28,2015,22,25
Pass Attempts,22,29,738,26,2014,22,30
Pass Attempts,22,30,1856,25,2014,22,2
Pass Attempts,22,31,1856,22,2014,22,11
Pass Attempts,22,32,738,21,2014,22,11
Pass Attempts,22,33,738,9,2014,22,2
Pass Attempts,22,34,1856,8,2015,22,24
Pass Attempts,22,35,1856,4,2014,22,30
Pass Attempts,22,36,1856,3,2015,22,20
Pass Attempts,22,37,1856,1,2014,22,19
Pass Completions,22,0,738,30,2014,22,1
Pass Completions,22,1,738,29,2014,22,28
Pass Completions,22,2,738,29,2014,22,6
Pass Completions,22,3,738,28,2014,22,27
Pass Completions,22,4,738,28,2014,22,17
Pass Completions,22,5,738,27,2014,22,4
Pass Completions,22,6,738,26,2014,22,30
Pass Completions,22,7,738,26,2014,22,13
Pass Completions,22,8,3245,26,2015,22,26
Pass Completions,22,9,3245,26,2015,22,8
Pass Completions,22,10,3245,26,2015,22,20
Pass Completions,22,11,1856,25,2014,22,31
Pass Completions,22,12,3245,25,2015,22,23
Pass Completions,22,13,3245,25,2015,22,6
Pass Completions,22,14,738,24,2014,22,2
Pass Completions,22,15,738,24,2014,22,19
Pass Completions,22,16,3245,24,2015,22,2
Pass Completions,22,17,738,22,2014,22,12
Pass Completions,22,18,738,22,2014,22,30
Pass Completions,22,19,3245,22,2015,22,30
Pass Completions,22,20,3245,21,2015,22,13
Pass Completions,22,21,3245,21,2015,22,28
Pass Completions,22,22,3245,20,2015,22,30
Pass Completions,22,23,738,19,2014,22,6
Pass Completions,22,24,3245,19,2015,22,16
Pass Completions,22,25,3245,19,2015,22,6
Pass Completions,22,26,3245,19,2015,22,0
Pass Completions,22,27,3245,16,2015,22,24
Pass Completions,22,28,3245,15,2015,22,25
Pass Completions,22,29,738,14,2014,22,11
Pass Completions,22,30,1856,14,2014,22,11
Pass Completions,22,31,3245,14,2015,22,2
Pass Completions,22,32,1856,13,2014,22,2
Pass Completions,22,33,738,5,2014,22,2
Pass Completions,22,34,1856,3,2014,22,30
Pass Completions,22,35,1856,3,2015,22,24
Pass Completions,22,36,1856,1,2014,22,19
Completion Percentage,22,0,738,846,2014,22,30
Completion Percentage,22,1,738,769,2014,22,1
Completion Percentage,22,2,738,765,2014,22,13
Completion Percentage,22,3,1856,758,2014,22,31
Completion Percentage,22,4,738,757,2014,22,17
Completion Percentage,22,5,3245,710,2015,22,30
Completion Percentage,22,6,738,707,2014,22,28
Completion Percentage,22,7,738,703,2014,22,30
Completion Percentage,22,8,738,688,2014,22,12
Completion Percentage,22,9,3245,686,2015,22,2
Completion Percentage,22,10,738,667,2014,22,11
Completion Percentage,22,11,3245,655,2015,22,16
Completion Percentage,22,12,3245,655,2015,22,6
Completion Percentage,22,13,738,649,2014,22,2
Completion Percentage,22,14,738,643,2014,22,4
Completion Percentage,22,15,1856,636,2014,22,11
Completion Percentage,22,16,738,622,2014,22,27
Completion Percentage,22,17,3245,618,2015,22,13
Completion Percentage,22,18,738,592,2014,22,6
Completion Percentage,22,19,738,576,2014,22,6
Completion Percentage,22,20,738,571,2014,22,19
Completion Percentage,22,21,3245,553,2015,22,26
Completion Percentage,22,22,3245,553,2015,22,20
Completion Percentage,22,23,3245,553,2015,22,28
Completion Percentage,22,24,3245,536,2015,22,25
Completion Percentage,22,25,3245,532,2015,22,23
Completion Percentage,22,26,1856,520,2014,22,2
Completion Percentage,22,27,3245,513,2015,22,30
Completion Percentage,22,28,3245,510,2015,22,6
Completion Percentage,22,29,3245,500,2015,22,0
Completion Percentage,22,30,3245,491,2015,22,8
Completion Percentage,22,31,3245,421,2015,22,24
Completion Percentage,22,32,3245,368,2015,22,2
Passing Yards,22,0,738,378,2014,22,27
Passing Yards,22,1,3245,370,2015,22,2
Passing Yards,22,2,738,357,2014,22,17
Passing Yards,22,3,738,356,2014,22,28
Passing Yards,22,4,738,335,2014,22,6
Passing Yards,22,5,1856,309,2014,22,31
Passing Yards,22,6,738,295,2014,22,30
Passing Yards,22,7,738,291,2014,22,1
Passing Yards,22,8,738,290,2014,22,19
Passing Yards,22,9,3245,289,2015,22,20
Passing Yards,22,10,738,273,2014,22,30
Passing Yards,22,11,3245,268,2015,22,16
